d = 19, symClass = C, D = 16.000000
[9.033367492976881, 9.033367493118996], 9.033367493047884
1, 0, 1
2, 0, -0.9037964269269115
0, 1, -0.345084763659147
1, 1, 0.1174909616439149
3, 0, 0.04412991073968987
2, 1, -0.2979861625455265
4, 0, -0.1831520186740799
3, 1, -0.3834521149807625
-1, 2, 1.562414638404109e-15
0, 2, 0.3118863763820578
1, 2, -0.6645961061405443
5, 0, -1.880275264177371
4, 1, -1.118442252396824
2, 2, -0.1061879113299682
5, 1, 1.217401558719102
3, 2, 1.298490240181063
6, 0, -0.03988445564704487
-1, 3, -0.9444604472487271
4, 2, 0.2693188289823027
0, 3, -0.01522855981786918
6, 1, -0.5593748101714218
7, 0, -0.7776635779567175
1, 3, 0.1947281699072691
5, 2, 0.1651468716743592
2, 3, -0.04051409727715455
7, 1, 1.205058166154643
3, 3, 0.005184865650064355
8, 0, 1.069328566989012
6, 2, 0.3465626514172174
4, 3, -0.2682418032303029
-2, 4, 7.374939660393377e-16
8, 1, -0.07421857353471574
-1, 4, -0.004197211946591678
0, 4, 0.06320297107786023
9, 0, -0.9980525509780838
7, 2, 0.4429356978035675
5, 3, -1.141818811973888
1, 4, -1.406465776919358
2, 4, 0.6006595860793772
9, 1, 1.86714094860243
6, 3, -0.01315010275478064
10, 0, 1.699386065402587
8, 2, 1.010844111440309
3, 4, -0.4338352802287904
4, 4, -0.02151870680108116
10, 1, 0.210173522236438
7, 3, -0.2485104581962357
9, 2, 0.7566059078696143
-2, 5, -0.8467102233365954
11, 0, 0.08685346427370252
-1, 5, -0.9092619581362854
5, 4, 1.42076910582232
0, 5, 0.9939391088119478
1, 5, 0.6673620802626784
8, 3, -1.17475780184739
11, 1, 0.3754893938211784
2, 5, -0.5304436657367062
10, 2, -1.100283178905604
6, 4, -1.173570839475098
12, 0, -0.008082482235940503
3, 5, 1.275698565541383
9, 3, -0.01692170760703866
7, 4, -0.2246076916291367
12, 1, -0.06602372097979889
4, 5, 0.09014435025067594
11, 2, 0.1630390693071833
13, 0, 0.9582082126226203
-3, 6, -8.60593672726655e-16
-2, 6, 0.8535999775972104
10, 3, -0.9996027825927758
5, 5, -0.2209153489434877
-1, 6, 0.7367890710381957
8, 4, 0.05457676720716296
0, 6, 0.01376351795064034
13, 1, 0.153976129267999
1, 6, 0.07455071925818167
12, 2, 0.5055609547458414
6, 5, 0.2387613522264162
14, 0, 0.7028495631084742
2, 6, -0.1759946241841579
9, 4, -0.1776622599215943
11, 3, -1.099107211242258
3, 6, -0.02932856684188467
7, 5, -0.05819539781200674
14, 1, 1.291073833988453
13, 2, 0.6392360135399608
10, 4, -0.1492591525374206
4, 6, 0.03661649635921824
15, 0, -0.08297637957412672
12, 3, -0.04935675676575962
8, 5, 0.1396621912407081
-3, 7, -1.021987916608681
5, 6, -1.181084153481068
-2, 7, -1.567147601810898
-1, 7, -0.04336717862911069
14, 2, -1.089127264809783
15, 1, 0.2283968223546416
11, 4, 0.3627922713350384
0, 7, 0.2683598520054843
9, 5, 0.5694113136584591
6, 6, -0.00468606304869465
13, 3, 0.1986378897015944
1, 7, -0.1974429969213541
16, 0, -0.7833033193812687
2, 7, -1.270631961152634
7, 6, 1.352863855966361
12, 4, 0.07023002892365419
15, 2, 0.2902714433232777
10, 5, 0.5602960105015031
3, 7, 0.3762891863175357
16, 1, 1.039268737560916
14, 3, -0.7277537601469143
17, 0, -0.6649441063702882
4, 7, -0.04098484466323628
8, 6, 0.2424359833120302
13, 4, -0.7182166028709785
11, 5, -0.4962854705071869
-4, 8, 1.157709550135779e-15
5, 7, 0.4315631401262882
-3, 8, 1.263257565052408
16, 2, 0.06707848157232681
-2, 8, 0.003793425160391939
17, 1, 0.5930829159132914
-1, 8, -0.7766493852810354
15, 3, 0.05372382212060579
9, 6, 0.05730225839548741
0, 8, -0.3690089958134115
6, 7, 1.189883127501175
18, 0, 0.9020363294592841
12, 5, 0.7988374280795076
1, 8, -0.930280396812395
14, 4, -0.4003237010332818
10, 6, 1.031971762459889
2, 8, 1.271158743774707
17, 2, -0.04561084172645616
7, 7, -0.2088594032535017
18, 1, 0.3858357648469413
16, 3, -0.5567336382108495
3, 8, -0.516680212087034
13, 5, 0.9224489705899929
19, 0, -0.7436667168901211
15, 4, -1.964691529841736
8, 7, -2.149823848384184
11, 6, -0.3103400646214231
4, 8, 0.1217221184425969
18, 2, -1.687515317915792
19, 1, -0.3660804651162738
17, 3, -0.3689772529015138
5, 8, -0.3565603846178089
-4, 9, -0.4077837824325078
-3, 9, -0.04167895523423017
9, 7, 0.6139462443035161
14, 5, 0.2426251880467678
-2, 9, -0.2670563769684032
12, 6, 0.01188501588349402
-1, 9, 0.5195991725533087
20, 0, 0.3443762102971503
16, 4, 0.2048449562969336
6, 8, 0.3920987761456136
0, 9, 0.3444127286737397
10, 7, -0.1558119221427305
1, 9, 0.1498887990427791
19, 2, 0.3652094927585713
18, 3, -0.02468516044289213
20, 1, 1.308243232259933
15, 5, 0.7209955267948377
7, 8, -0.450505137929114
13, 6, -0.3915856914617214
2, 9, 0.6747525770184871
17, 4, 0.01790085513112702
21, 0, -0.03431822428069496
3, 9, 0.008593336756540641
11, 7, 0.245733158024732
8, 8, 0.1256364416488455
4, 9, -0.2782843976238999
20, 2, -0.1899540784319449
14, 6, 0.2246028641717153
16, 5, 0.74931876553094
19, 3, 0.6025638360986469
21, 1, -0.6375411915270323
12, 7, 0.2513540154258034
9, 8, -0.3115182732776043
5, 9, -1.288643785933654
-5, 10, -9.876596960742357e-16
18, 4, -0.6838177161243351
-4, 10, 0.7652536744940803
-3, 10, 1.521494127307059
22, 0, -0.07849785067666362
-2, 10, 0.821787708904188
-1, 10, 0.7454882934012821
15, 6, 0.007287916705934908
6, 9, -0.001787883496545937
17, 5, -0.7087978735108711
10, 8, -1.284086041330406
0, 10, -0.8983186151271886
21, 2, 0.6353779519200349
20, 3, -1.138885791038887
13, 7, -1.438305681328423
22, 1, 1.262858453092912
1, 10, 1.325890427922174
19, 4, 0.2095146534257261
7, 9, 0.1238572527894516
2, 10, -0.6031594636078605
23, 0, 0.4415042102931275
11, 8, 0.5581282416986774
16, 6, 1.061741903814214
18, 5, -0.06723944613444426
14, 7, 0.2317329853467428
3, 10, 0.04881315404591156
8, 9, 0.5342243595786966
22, 2, -0.3393659724845896
21, 3, 0.05317910930855223
4, 10, 0.4794130897787339
23, 1, -0.354724589669897
20, 4, -0.2229695530165421
12, 8, -0.2378211087179336
9, 9, -0.1172621539854729
17, 6, 0.7676587559069437
5, 10, 1.249623619044604
-5, 11, -0.730082873400814
15, 7, 0.7565418583710449
24, 0, 0.04718937421260249
-4, 11, -1.578027663090689
19, 5, 0.05390428061060122
-3, 11, 0.05017760155194721
-2, 11, 0.3072674806117563
13, 8, 0.3870926820743464
23, 2, -0.3398754218127509
22, 3, -0.9242490164294099
10, 9, -0.5937549831295686
-1, 11, -0.07156864132964896
6, 10, -1.152971805371398
24, 1, 0.276633605758602
21, 4, -0.3509112900977833
0, 11, -0.02997180719146952
18, 6, 0.01529377887283373
16, 7, -0.556849348102287
1, 11, -0.3159100522678231
7, 10, -0.5387720367537016
25, 0, 0.2985505642838319
20, 5, 0.2227040374152267
11, 9, 0.08483332721236009
14, 8, 0.2029996291545288
2, 11, -0.6872674380226738
23, 3, 0.963503144438057
24, 2, 0.0596720031139718
8, 10, -0.08147214166423936
3, 11, 0.5364186023899188
22, 4, -0.1473541282893504
17, 7, -0.8520189969984466
25, 1, 0.6354495432176566
19, 6, 1.096042514702705
12, 9, -0.01183748683320856
15, 8, 0.6247632039833272
4, 11, -0.1860188328312216
21, 5, -0.38550290271699
9, 10, -0.3326784144362191
26, 0, -0.8660251588203449
-6, 12, -4.779781270595896e-15
5, 11, 0.06008298686877001
-5, 12, -0.3192343243154461
-4, 12, 0.1729798374715248
13, 9, -0.2111655266972783
24, 3, -0.00327525902528165
-3, 12, -0.0001852225885961838
25, 2, 0.4932186165424072
18, 7, 0.127122562491858
20, 6, 0.9034374232535226
10, 10, 0.1996625030284221
-2, 12, -0.6659073298031233
23, 4, -0.0912945230021468
16, 8, -0.3186451161773632
26, 1, 0.7597800808595364
6, 11, 0.8617235293977887
-1, 12, -1.045702842417378
22, 5, 0.8761289456067349
0, 12, 0.002789141472142582
14, 9, -0.4961204938151115
27, 0, -0.08817388072780631
11, 10, 0.9772249146725567
7, 11, 0.2529142026461741
1, 12, 0.06506818281594537
19, 7, 0.266489061811755
25, 3, -1.004705526408554
17, 8, -0.1242572504281603
21, 6, 0.01954671280747469
26, 2, -0.1391630754644688
2, 12, -0.06737867369036911
24, 4, 0.1024506256783823
8, 11, 0.5336273016967275
27, 1, 0.07017187004633001
12, 10, -0.2157916570304111
15, 9, -0.05038836225327985
3, 12, -0.06206720919382473
23, 5, -0.2813463492024608
28, 0, 0.1424306541521553
4, 12, -0.03566485741124598
20, 7, 0.02696958415329553
9, 11, -0.1280478002104172
18, 8, 0.1605705157168796
22, 6, 0.9933691703303591
26, 3, -0.6611968891503128
13, 10, 1.090183797204695
27, 2, 0.1440533374672744
-6, 13, -0.01581135369053281
25, 4, -0.8693855100476585
16, 9, -0.8071706264447376
5, 12, 0.8565576049240211
-5, 13, -0.8109900446235897
-4, 13, 0.09434076055126937
10, 11, -0.8253234075704311
-3, 13, -0.7127988101722774
28, 1, -0.9013291248686514
24, 5, -1.000854599011723
