d = 19, symClass = C, D = 16.000000
[10.71883586187091, 10.71883586885437], 10.71883586885431
1, 0, 1
2, 0, 0.6733772530850297
0, 1, 0.7633897773945157
1, 1, 0.3963532874610998
3, 0, -0.7136269392255571
2, 1, -1.71084334577785
4, 0, -0.5465630750254062
3, 1, -0.9893810443135925
-1, 2, -4.816900924803169e-13
0, 2, 0.5140493113378675
1, 2, 0.8552204501991191
5, 0, 0.5827639522318242
4, 1, 0.4172360477672429
2, 2, 0.2668952879601943
5, 1, 0.3025720478874843
3, 2, -0.3025720478895222
6, 0, -0.4805401480680945
-1, 3, 1.047377270100257
4, 2, -1.152042992648234
0, 3, -0.5447755102796147
6, 1, 0.06677331456725444
7, 0, 0.1570959284800079
1, 3, 0.8429040715161861
5, 2, -1.306040320893128
2, 3, 1.306040320895278
7, 1, 1.606673143333795
3, 3, -0.2828483833911755
8, 0, -1.041420395180897
6, 2, -0.6662266898760613
4, 3, 1.065426955866822
-2, 4, -1.551795506175833e-14
8, 1, -0.6780983844306031
-1, 4, 0.6780983844278583
0, 4, -0.417240664169737
9, 0, -0.4907365916120157
7, 2, 1.12989343040359
5, 3, -0.7552833751757588
1, 4, 0.7552833751771922
2, 4, 0.5758859975362725
9, 1, -3.013016414444662e-12
6, 3, 1.220903900358803
10, 0, 0.392419989348328
8, 2, 0.2809572637361225
3, 4, -1.070009879319224
4, 4, -0.2166320715884928
10, 1, 0.6528665490914661
7, 3, -0.6528665490893768
9, 2, -0.3921444294666475
-2, 5, -0.3921444294591317
11, 0, 2.926984953812315
-1, 5, 1.926984953816852
5, 4, 1.0819035110181
0, 5, -0.3185137336292473
1, 5, -1.042287727019848
8, 3, 1.671921869790672e-12
11, 1, -0.5854776249582597
2, 5, -1.247545148971419
10, 2, 0.203745134464773
6, 4, -0.2037451344647278
12, 0, 0.3900421343230907
3, 5, -0.5999136521569208
9, 3, 0.7060489663847812
7, 4, -0.2735674797757208
12, 1, 0.3389694369442489
4, 5, -0.3389694369420393
11, 2, 1.184634416961699
13, 0, 1.015000395089435
-3, 6, -9.958089628609229e-14
-2, 6, 0.7052800290862687
10, 3, 0.1653728791800996
5, 5, 0.2309804082801396
-1, 6, 0.165372879177855
8, 4, 0.9350837999579239
0, 6, -0.3668394366584304
13, 1, 1.692675976104149
1, 6, 1.692675976109721
12, 2, 0.04496363115929175
6, 5, -0.5795057095569497
14, 0, 0.1057848248034472
2, 6, 0.5675924282934477
9, 4, -0.3627130609506231
11, 3, 0.9563768481279511
3, 6, -0.6103083522624676
7, 5, 4.791304564006042e-12
14, 1, 0.7995571010681904
13, 2, -0.799557101067251
10, 4, -0.8794578437057476
4, 6, 0.8794578437065371
15, 0, -0.4158760555240959
12, 3, -0.2977508837001035
8, 5, -1.37584350404815
-3, 7, -0.2618955068368171
5, 6, 0.05097406574760843
-2, 7, -0.050974065748221
-1, 7, -0.2475215559048824
14, 2, 1.081897147865981
15, 1, 0.6434643515197939
11, 4, -0.643464351520995
0, 7, 0.1199254258742412
9, 5, -0.6472816012037806
6, 6, -0.1904636674393381
13, 3, -1.463148216400692
1, 7, 1.463148216400276
16, 0, -0.1547057299912497
2, 7, -0.8581945377775316
7, 6, 1.665315838458518
12, 4, 0.5407591459492179
15, 2, -0.7138255159435881
10, 5, -0.9970178298396833
3, 7, -0.7138255159446283
16, 1, -0.02671439541907881
14, 3, -0.2650514134043315
17, 0, 0.9788748508501878
4, 7, -0.02112514914818468
8, 6, 0.7174342769026606
13, 4, 0.4151314242128324
11, 5, -0.4151314242117615
-4, 8, 4.978542914536609e-14
5, 7, 1.226517853229822
-3, 8, -1.226517853231542
16, 2, -0.4566160274295861
-2, 8, 0.4566160274309456
17, 1, 1.563880337502942
-1, 8, 0.124372190457764
15, 3, -0.2159235644283587
9, 6, 0.2159235644277577
0, 8, -0.7950096836552013
6, 7, -2.333195573564454e-12
18, 0, -0.3304508580410257
12, 5, 0.02646582273943617
1, 8, 0.0264658227445796
14, 4, 0.760844534441836
10, 6, -0.5085906444832782
2, 8, 0.5085906444777381
17, 2, 0.7304410872202489
7, 7, -0.3340877997579426
18, 1, 1.864134510445859
16, 3, -0.9637416877234225
3, 8, -0.5993183341053752
13, 5, -0.066784287697033
19, 0, 1.000000000006809
15, 4, 0.813336046687736
8, 7, -0.8133360466757891
11, 6, -0.4075174485702807
4, 8, -0.4674319190876361
18, 2, 5.941842656148983e-11
19, 1, 0.5176533746672533
17, 3, -0.5176533747483479
5, 8, -0.5176533747370766
-4, 9, 0.5176533746848148
-3, 9, -0.7474366355679449
9, 7, 1.212892033516795
14, 5, -0.846138902132393
-2, 9, 0.8461389021345052
12, 6, 0.8221289146927481
-1, 9, -0.548843548277724
20, 0, -0.3185172577432185
16, 4, -0.2280458172630224
6, 8, -0.7205203133056459
0, 9, -0.3746232974047657
10, 7, 0.8625490943122894
1, 9, -0.8625490943120233
19, 2, -0.81195667600968
18, 3, -0.04765123610505085
20, 1, -0.4128054366608739
15, 5, -0.5765756076519483
7, 8, -0.4128054366620393
13, 6, 0.6368101822383565
2, 9, 0.6368101822366848
17, 4, -1.257139513177342e-12
21, 0, -0.1121078865983441
3, 9, -0.6015190526234981
11, 7, 1.585149217492899
8, 8, -0.4127703972591729
4, 9, 1.865902782069617
20, 2, 0.4396254834711896
14, 6, -0.4396254834696162
16, 5, -0.08750512794654582
19, 3, 0.9957831916346651
21, 1, -1.567224293177845
12, 7, -1.791898433087452
9, 8, 1.791898433086196
5, 9, 1.116994391628713e-12
-5, 10, -2.139916366504851e-14
18, 4, -0.264061138727752
-4, 10, -0.2640611387263541
-3, 10, -0.8708133970570979
22, 0, 1.970965088030232
-2, 10, 1.29758783494208
-1, 10, -0.6519315681883089
15, 6, 0.9320255567151714
6, 9, -0.9320255567135329
17, 5, -1.119455680677758
10, 8, 0.7285292143533173
0, 10, -0.2144799030224742
21, 2, -0.384868713541399
20, 3, -0.8168346035845947
13, 7, 0.8168346035849311
22, 1, 0.4222854765025617
1, 10, -0.4222854765028869
19, 4, -0.11423868091391
7, 9, -0.1142386809153367
2, 10, -0.7018528465498582
23, 0, 0.7314020184388136
11, 8, 0.2685979815592107
16, 6, -4.257875698659808e-13
18, 5, -1.44207682189088
14, 7, -0.2687665238902548
3, 10, 1.442076821893335
8, 9, 1.049602401744206
22, 2, -0.3942473148410818
21, 3, -1.146565237620567
4, 10, -0.8400685255140017
23, 1, 0.6707455815826863
20, 4, -0.1653747089102979
12, 8, 0.1653747089117031
9, 9, -0.1945050613594926
17, 6, 0.09690884462780269
5, 10, 0.4983916495847284
-5, 11, -0.3568288006149314
15, 7, 0.3568288006139006
24, 0, 0.7431856490687382
-4, 11, -0.6630076633570268
19, 5, 0.4478369756180736
-3, 11, 0.4478369756199606
-2, 11, 0.1741100351850144
13, 8, -1.62325156567849
23, 2, -0.2993590487151955
22, 3, 0.2993590487166149
10, 9, -0.299359048718581
-1, 11, 0.2993590487189128
6, 10, -0.4039682071792883
24, 1, 1.471040614939727
21, 4, -1.471040614938326
0, 11, 2.234430392332065
18, 6, 0.4754373135300526
16, 7, -1.114242122659032
1, 11, 1.228573402955883
7, 10, -1.253569020064866
25, 0, 0.1740859195569526
20, 5, 0.8259140804435564
11, 9, -0.4086780326712504
14, 8, -0.1842141180659607
2, 11, 0.8285107412352165
23, 3, 0.5428372699249319
24, 2, 0.2282543083241632
8, 10, -0.228254308325759
3, 11, -1.842250658383761
22, 4, 0.7977058696010328
17, 7, 1.59900964943461
25, 1, -0.795671795911694
19, 6, 0.7956717959074043
12, 9, -0.7603173774843708
15, 8, -1.043445550151982e-12
4, 11, 3.400268869786234e-12
21, 5, -2.74876605612239
9, 10, -2.748766056121784
26, 0, 0.6834781779217449
-6, 12, -2.975603035522063e-14
5, 11, -0.4469476337837107
-5, 12, -0.4469476337886369
-4, 12, -0.5724577414655105
13, 9, 0.2388545184523354
24, 3, 0.4839092745795395
-3, 12, -0.4839092745837489
25, 2, -0.952363213564594
18, 7, 0.9523632135603192
20, 6, 0.1113583351185314
10, 10, 0.1555369528383925
-2, 12, 0.1113583351205293
23, 4, -0.3418308603154685
16, 8, 1.781707153265027
26, 1, -0.4241019332794289
6, 11, 0.4241019332738679
-1, 12, 0.2535438305505613
22, 5, 1.507332462346985
0, 12, 0.297754178115927
14, 9, -0.5511771498200337
27, 0, 1.063829791039667
11, 10, -1.036255217297869
7, 11, 1.036255217302736
1, 12, -0.2297105752852849
19, 7, 0.4556899033782955
25, 3, -0.4579679493645918
17, 8, 0.4579679493744208
21, 6, -0.8063223903685243
26, 2, 1.139809499148321
2, 12, 1.139809499147026
24, 4, -0.03649582813200965
8, 11, 1.759001791783486
27, 1, 0.6791915367799621
12, 10, -0.3902259628370253
15, 9, 0.5389905633014852
3, 12, -0.5389905632904876
23, 5, 0.8563599458454753
28, 0, -0.08586283380647737
4, 12, -0.4607002412471468
20, 7, -0.2088386174818891
9, 11, 0.2088386174673987
18, 8, -0.2442427246749802
22, 6, 0.6440024149019474
26, 3, -0.06606425168961624
13, 10, -0.06606425168523446
27, 2, -1.822778617877546
-6, 13, 1.822778617875799
25, 4, -0.2587658030132781
16, 9, 0.2587658030007549
5, 12, 0.2587658030109391
-5, 13, 0.2587658030036843
-4, 13, -1.253999653344714
10, 11, 0.9043378038596487
-3, 13, -0.90433780386392
28, 1, -4.776877955736011e-12
24, 5, 0.850208226568511
-2, 13, -0.2541950425708409
6, 12, -0.41096776177761
21, 7, -0.1554277337591112
19, 8, -0.8339533105372914
-1, 13, 0.8339533105439306
14, 10, 2.204302240585502e-12
29, 0, -0.1429735695721942
0, 13, 0.7748409256662914
23, 6, 0.7637668213361838
11, 11, 1.160120108795532
17, 9, -0.7637668213298133
7, 12, 0.1867383211399334
27, 3, 3.925185536900586e-12
1, 13, -0.8751978238118042
28, 2, 0.5384035644023355
26, 4, -0.5384035644035473
29, 1, 0.4288160133034924
25, 5, -0.1262439654262574
15, 10, 0.1262439654195108
2, 13, -0.4288160133066741
20, 8, 0.7138334138867708
8, 12, -0.7138334138913189
12, 11, -1.31428727630717
22, 7, -0.991072624889818
18, 9, 0.8395734322987658
3, 13, 3.830056666002891e-12
30, 0, -0.2800414758901033
24, 6, -0.2004986721734446
9, 12, 0.763587875124486
28, 3, -1.933070656851984
4, 13, -1.933070656852124
16, 10, -0.926461719435391
27, 4, -0.4131141670897205
13, 11, 0.4131141670855383
29, 2, 1.376085613739404
21, 8, 1.788019763460688
26, 5, 1.17352277665887e-12
-7, 14, 1.086605957353125e-13
-6, 14, -0.1763544769930642
30, 1, 1.292171536606168
23, 7, -1.292171536601162
5, 13, 1.292171536602333
-5, 14, 1.292171536602091
19, 9, -0.3841203189789118
10, 12, 0.03432477637598125
-4, 14, -0.03432477637241097
-3, 14, -0.4509508751972079
25, 6, -0.4423887346156581
14, 11, 0.4423887346214393
-2, 14, -0.1666753853970795
17, 10, -0.2320559813857553
6, 13, -0.2320559813832338
31, 0, 0.07030493257682083
-1, 14, -0.5760764092248183
29, 3, -0.4944686210505859
11, 12, 0.4944686210514609
28, 4, -0.8781482137782365
30, 2, 0.4332942574851845
22, 8, -0.4332942574855865
0, 14, 0.08075505384492125
20, 9, -0.2768914428707063
7, 13, 0.2768914428721027
27, 5, 0.8957384604644006
24, 7, -0.8957384604622385
15, 11, 0.7300883091982274
1, 14, -0.7300883091973028
31, 1, -0.3741652478643063
18, 10, -0.4358647065919329
12, 12, 0.1545944821832258
26, 6, -0.9852507268195152
2, 14, 0.9852507268191314
8, 13, 0.5972540114353645
32, 0, 0.9372450756875857
3, 14, 0.5593005642543057
23, 8, 1.649869518520623
30, 3, -0.4659031571567183
21, 9, 0.4659031571551991
29, 4, -1.589611952420448
16, 11, -1.589611952418321
31, 2, -0.2377777482213177
9, 13, 0.2377777482205009
25, 7, -8.088031951854097e-13
13, 12, 3.059420100417224e-13
28, 5, -0.6012253680554497
19, 10, 0.6165986138549826
4, 14, -0.5778886804652332
32, 1, -0.9105507711558763
-7, 15, -1.437574151062436
27, 6, 0.2798448289337178
-6, 15, 0.2798448289359652
-5, 15, 0.6103737174047721
10, 13, 0.4370035526967038
5, 14, -0.4370035526987855
17, 11, 0.05710590414748711
-4, 15, 0.05710590414803424
14, 12, 1.121385804820675
22, 9, -0.3746562056520564
24, 8, 1.030361598156967
33, 0, -2.088775313762894
-3, 15, -1.375148374536213
31, 3, -0.1084293699521381
-2, 15, 0.1084293699507421
30, 4, -0.48067386510878
20, 10, -0.6713691275345623
6, 14, -0.4806738651098822
