d = 19, symClass = C, D = 16.000000, Y = nan
[15.05989699900817, 15.05994825913973], 15.05989699900817
1, 0, 1
2, 0, 0.5291682214688316
0, 1, -0.3262665522542734
1, 1, 0.7575121675715312
3, 0, 0.1989523605449214
2, 1, 0.6492597498841731
4, 0, -0.7400777165653516
3, 1, -0.531603809938491
-1, 2, -5.643277401638982e-05
0, 2, -0.1706072033463093
1, 2, 0.1023448950953973
5, 0, -1.914243090889633
4, 1, -1.215809422496649
2, 2, 0.3775038672690884
5, 1, -1.450676624114468
3, 2, -0.9322485472871199
6, 0, 0.1531268514522761
-1, 3, -0.6829299418643844
4, 2, 0.3325844550201893
0, 3, -0.07718020903909836
6, 1, 0.125306392821366
7, 0, -0.1642114141233194
1, 3, -0.2328824836209881
5, 2, 0.807541712058586
2, 3, 1.094023473231266
7, 1, -0.08377929547242817
3, 3, 0.2066066441137294
8, 0, -0.9219417416177194
6, 2, -0.2551924949286892
4, 3, 0.2899380907961118
-2, 4, 5.032186615419168e-06
8, 1, 0.9483906269445246
-1, 4, 0.149841710803658
0, 4, 0.2644439666578921
9, 0, -0.9632604213234269
7, 2, -0.5168563337082354
5, 3, 0.1740613245464905
1, 4, -0.2764307236415315
2, 4, 0.06091655909486563
9, 1, -0.6343429587852719
6, 3, 0.1795445958199023
10, 0, -0.9656642159583042
8, 2, -0.61939903854756
3, 4, 0.8205516696256864
4, 4, -0.5534750804779955
10, 1, 2.357155559291213
7, 3, 2.591115536798819
9, 2, -0.4660010945332901
-2, 5, -0.4337561097607555
11, 0, 0.01275723658172892
-1, 5, -0.10446215696732
5, 4, 1.643279334376014
0, 5, 1.021666184999247
1, 5, -0.4328117278450477
8, 3, -0.3642378850364987
11, 1, -0.3718121225687001
2, 5, -0.7585736585007695
10, 2, -0.77114941335998
6, 4, -0.461965493609132
12, 0, -0.1659762729512689
3, 5, -0.265839726443861
9, 3, -0.1456021126737317
7, 4, -0.2035581600396366
12, 1, 1.58773211021328
4, 5, 1.31678793790892
11, 2, 0.4369459798391183
13, 0, 0.5944481673744118
-3, 6, -0.0001842892099007037
-2, 6, -0.3725865282641013
10, 3, -0.08038070208884224
5, 5, -1.435810596582454
-1, 6, -1.81908523764401
8, 4, -0.4307876795974276
0, 6, -0.03889409510033127
13, 1, -0.2492559671081692
1, 6, -0.3143803242261609
12, 2, 0.1034610767114452
6, 5, 0.7537444583904572
14, 0, -0.08536894468295628
2, 6, -0.1074225907911957
9, 4, 0.1890661226272124
11, 3, -0.190088992582467
3, 6, -0.01062683920876309
7, 5, 0.2953214571940603
14, 1, 1.468143689819076
13, 2, 0.9074777446043759
10, 4, 0.4234901075455704
4, 6, 0.5612101976246179
15, 0, -0.5135943131092469
12, 3, -0.3140296592258482
8, 5, 0.4750702620229764
-3, 7, -0.8311252973502542
5, 6, -0.02194863274312636
-2, 7, 0.009479429358525401
-1, 7, 0.4829383456879686
14, 2, -0.02832569629397078
15, 1, -1.668658912052906
11, 4, -2.017997662717313
0, 7, 0.03581918770450117
9, 5, -0.2420164622684591
6, 6, 0.1001521923581773
13, 3, -1.176487152378515
1, 7, -1.102559949247109
16, 0, 0.2885328275672449
2, 7, 0.5661322186098185
7, 6, 0.3820450681268578
12, 4, 0.4124707425574025
15, 2, -1.399962576503398
10, 5, -1.085690628648696
3, 7, -0.02549923173749756
16, 1, 0.6969897792722974
14, 3, 0.3745863680361955
17, 0, 0.2978976351521365
4, 7, -0.6558158742678695
8, 6, 0.1202725130085576
13, 4, 0.1454642455534778
11, 5, 1.217749102537541
-4, 8, 3.714993638567263e-05
5, 7, 1.939547442122955
-3, 8, 1.843065540413007
16, 2, 0.5021503951102468
-2, 8, 0.05698021155111971
17, 1, -0.3579639127952265
-1, 8, -0.4412586342932502
15, 3, -0.3443020443967372
9, 6, -0.2704461394823307
0, 8, 0.288701244212519
6, 7, -0.02443103422962839
18, 0, -0.4439026791819623
12, 5, 0.07199942897626768
1, 8, 0.08002047410037881
14, 4, -0.2551048920318702
10, 6, 0.08890215644801024
2, 8, -0.1465508173423523
17, 2, -0.5776578761178263
