d = 19, symClass = C, D = 16.000000, Y = nan
[15.89426586595683, 15.89431189698735], 15.89426586595683
1, 0, 1
2, 0, -1.102822122812277
0, 1, -0.6010969716293966
1, 1, -0.3622638239582927
3, 0, -1.353312326653774
2, 1, 0.5339566274589926
4, 0, 0.7467714244324107
3, 1, -0.2876107157250379
-1, 2, -0.008612998126303586
0, 2, 0.9719855549482084
1, 2, 0.1653741588728677
5, 0, 0.4051990910058351
4, 1, 0.5876717321987259
2, 2, 0.6576503902025851
5, 1, 0.197317575380195
3, 2, -0.1674152415151552
6, 0, 1.881616006163956
-1, 3, 0.08002171599375651
4, 2, -1.006917219108907
0, 3, 0.8345374723346785
6, 1, 0.4338167561216645
7, 0, -0.280835636382944
1, 3, 0.7682768878455805
5, 2, -0.5077887562372539
2, 3, 0.5499794399083469
7, 1, -0.7252052496482008
3, 3, 0.5183773306301975
8, 0, 0.3543645044798648
6, 2, 0.7496212763311992
4, 3, 0.9408468499939894
-2, 4, 0.0007583615590852343
8, 1, -0.2516991065874448
-1, 4, 0.3417283631403866
0, 4, -0.2931463080644359
9, 0, 0.9106069519412539
7, 2, 0.292953587303435
5, 3, 0.5691624194803268
1, 4, -0.325909840822271
2, 4, -1.266684150961705
9, 1, -0.4939418884671549
6, 3, -1.266021605746142
10, 0, -0.4073729828198601
8, 2, -0.5799848611628335
3, 4, -0.6088746960943052
4, 4, -0.4637209819524206
10, 1, -0.2571122732365665
7, 3, 0.2596979914082654
9, 2, 0.5100920781055097
-2, 5, 0.3272407099781698
11, 0, 0.05590507114433012
-1, 5, 0.2606545927762893
5, 4, -0.7124538602883053
0, 5, 0.518586130321061
1, 5, 0.3492236280274311
8, 3, -0.3551783689178512
11, 1, -0.1894104379948146
2, 5, -0.03146763966356778
10, 2, -0.6187315014135635
6, 4, 0.02877891903615044
12, 0, -2.339094541243941
3, 5, -0.7197360548897834
9, 3, 1.199947649918102
7, 4, 0.1677026962264442
12, 1, 0.04711037031929538
4, 5, 0.1443364278471924
11, 2, 0.7062560897301936
13, 0, 0.06689950574809234
-3, 6, 0.0004456496443414042
-2, 6, -0.4558970536686902
10, 3, -0.1491706386502444
5, 5, -0.3406804194860545
-1, 6, -0.2851723832556223
8, 4, 0.6049149969783031
0, 6, -0.9011437798767699
13, 1, -1.161678015855636
1, 6, 0.3749784556078865
12, 2, -0.253239100543181
6, 5, 0.5067362462921532
14, 0, -0.1089809922260186
2, 6, -0.4871755206456277
9, 4, -1.282987518181246
11, 3, 0.9561401808445006
3, 6, 0.3363190946620154
7, 5, 1.596067356317061
14, 1, 0.04034847854881499
13, 2, 0.2256401412035892
10, 4, 0.7688204895687587
4, 6, -1.430814573508534
15, 0, -0.5647946659338742
12, 3, -0.7399669737613244
8, 5, -0.06645872589815308
-3, 7, -0.5785540111094674
5, 6, -0.5927235265655119
-2, 7, -0.5104614603158516
-1, 7, 0.3635681563209063
14, 2, 0.8093261402940448
15, 1, -0.2764132776135077
11, 4, 0.5939736247876858
0, 7, -0.2227400142284316
9, 5, 0.4417765855870473
6, 6, -0.703730976788381
13, 3, 0.6658911910056593
1, 7, -0.4655976537276749
16, 0, -0.8851083319077901
2, 7, 0.3319267578582074
7, 6, -0.9409991933940665
12, 4, -0.4567862775071442
15, 2, -0.01991535489382985
10, 5, -0.04809336017035052
3, 7, 0.6478607595866356
16, 1, -0.2217819286422206
14, 3, 1.096092343484299
17, 0, -1.311512916099434
4, 7, 0.4433547202032809
8, 6, -1.237194086607631
13, 4, -0.4919659069955047
11, 5, 0.3134720881780949
-4, 8, -0.0008952403295188739
5, 7, 1.13927138506691
-3, 8, 0.1181494127530243
16, 2, -0.674826806070438
-2, 8, -0.851015423608669
17, 1, 6.86779011227302
-1, 8, -4.074955408210398
15, 3, -0.4876803421215314
9, 6, 0.8295957425354928
0, 8, -1.632134288264348
6, 7, 2.061364513875438
18, 0, -2.266101605664782
