d = 19, symClass = C, D = 16.000000
[12.62940085910822, 12.62940085911116], 12.62940085910969
1, 0, 1
2, 0, 0.3277812551186375
0, 1, -0.3544157446144602
1, 1, -0.7322272770878659
3, 0, -0.376325479776593
2, 1, -0.8691291682246874
4, 0, -0.8925594487926251
3, 1, 0.3341597803225432
-1, 2, 7.912669835693873e-16
0, 2, -0.1161708376036975
1, 2, -0.2102349315553012
5, 0, -1.216668091672328
4, 1, -0.4678891317338362
2, 2, -0.2400103759158041
5, 1, -0.7916222401213325
3, 2, -1.310647991393724
6, 0, -0.1233524380944188
-1, 3, -0.2152899135540665
4, 2, -0.2848842496207981
0, 3, 0.1333756751324046
6, 1, 0.5590535446668564
7, 0, -0.2869845669717772
1, 3, -0.3592981375953089
5, 2, 0.2766013568912436
2, 3, -0.3394647657540169
7, 1, 1.069810853288397
3, 3, 0.2755557813556856
8, 0, -0.6203455115111353
6, 2, 0.1095313122042158
4, 3, -1.502193972034593
-2, 4, 8.695079844399923e-16
8, 1, 0.6117859930037063
-1, 4, -0.6610141755701182
0, 4, 0.3163371216563559
9, 0, -0.8583791332707403
7, 2, 0.1478348522476561
5, 3, -1.03702736833699
1, 4, -0.8001643936102847
2, 4, -0.0689110697351675
9, 1, 0.1005805963657506
6, 3, 0.3270754512199038
10, 0, -0.3988009941510489
8, 2, -0.1533652868563968
3, 4, -0.5876360604231344
4, 4, 0.6535563748287324
10, 1, 0.05506001074136846
7, 3, -0.09396112888119273
9, 2, -0.9640311059811828
-2, 5, 0.4746692938657773
11, 0, 0.7546494849949863
-1, 5, -0.2438784628766689
5, 4, 0.7628608776997715
0, 5, 0.7856220722730576
1, 5, -0.2946077765505505
8, 3, 0.07876442035372963
11, 1, -0.3605017492632416
2, 5, -0.1813213133996634
10, 2, -0.2594789314469247
6, 4, -0.4296058436373346
12, 0, 0.3358928627960417
3, 5, 0.5547419484352308
9, 3, -0.1257528396518671
7, 4, -0.155148978286523
12, 1, 0.1387080659861807
4, 5, -0.1691714369754839
11, 2, -0.7261817079757759
13, 0, -1.349595709513848
-3, 6, -1.012884348625894e-15
-2, 6, -0.07056799807899114
10, 3, 1.087678854391714
5, 5, 0.8908775638853133
-1, 6, -0.4024764845748737
8, 4, 0.7757494513204819
0, 6, 0.04371804619723542
13, 1, -0.3119384747842149
1, 6, -0.2689175490674312
12, 2, 0.1832472725493109
6, 5, -0.05540168665924986
14, 0, -0.09406816156153375
2, 6, -0.1177711945026611
9, 4, -0.8171087522380476
11, 3, 0.2030242438101828
3, 6, 0.0791167614832451
7, 5, 0.002355263317965921
14, 1, 0.6717349677058874
13, 2, 0.5191306976651967
10, 4, 0.09066473992934201
4, 6, -0.1112701869875269
15, 0, 0.4578632033275825
12, 3, 0.176078601982005
8, 5, -0.4232857117006524
-3, 7, 0.5611042546794566
5, 6, -1.578283856960127
-2, 7, -1.182009100335012
-1, 7, -0.8194507658827023
14, 2, 0.3506639442303042
15, 1, 1.666680524299829
11, 4, 1.411998690350988
0, 7, 0.1017118489960926
9, 5, 0.4800126712725153
6, 6, 0.09032201986789749
13, 3, 0.182265843739145
1, 7, -0.1831767786498629
16, 0, 0.6892218184228901
2, 7, 0.7125239401168864
7, 6, -0.3407382100429943
12, 4, -0.2982574693326955
15, 2, 0.4289358737472009
10, 5, 1.057441726520694
3, 7, 0.3843763100237857
16, 1, 0.9773533677384048
14, 3, -0.5143865181117723
17, 0, -0.5169834739597404
4, 7, -0.2596910084691872
8, 6, -0.4923910255848426
13, 4, 0.6239231500833065
11, 5, 0.3086408557107382
-4, 8, 2.929486990318641e-16
5, 7, -0.5754280149786428
-3, 8, 0.1828876053512254
16, 2, 0.2005319806507536
-2, 8, -0.2166680561194959
17, 1, -0.2319834079437589
-1, 8, -0.0257910718722473
15, 3, 0.2979076193154704
9, 6, 0.4932302341795638
0, 8, 0.2198602163802548
6, 7, 0.068832894096627
18, 0, -0.2813605896709828
12, 5, -1.490143605006703
1, 8, 0.6714350954911728
14, 4, 0.04845749341988028
10, 6, -0.3399181323859046
2, 8, -0.2622788892385325
17, 2, 0.736313721948671
7, 7, 0.9423652051280086
18, 1, 0.2824138072763815
16, 3, -0.6680509443644548
3, 8, 1.18774242484194
13, 5, -0.164025526776143
19, 0, 0.9924632216612719
15, 4, 0.6999256858856574
8, 7, -0.3648767044223803
11, 6, -1.868448077043096
4, 8, 0.1876471746256632
18, 2, 0.0329684341173372
19, 1, 1.170861171435659
17, 3, 0.7023135089648361
5, 8, 0.6737304492450404
-4, 9, 1.107383625755232
-3, 9, 0.08101908000936155
9, 7, 0.01879452194729574
14, 5, -0.08356315751366243
-2, 9, 0.05694095957571164
12, 6, 0.1072092019192571
-1, 9, 0.8485196495304641
20, 0, 1.085948601267498
16, 4, 0.4176188655162715
6, 8, -0.1926160854383451
0, 9, 0.3042230796797847
10, 7, -0.6887125332391885
1, 9, -0.5839225347603559
19, 2, 0.5000192207745525
18, 3, -0.2103860934175724
20, 1, 0.4947799568347175
15, 5, -0.4065615422382237
7, 8, -0.8074794157857121
13, 6, -0.9370434080687507
2, 9, -0.6296459681364128
17, 4, 0.001457483426992052
21, 0, 0.1079996048542454
3, 9, 0.1352130440133395
11, 7, 0.260373894943854
8, 8, 0.4542339047481791
4, 9, 0.4742270291014795
20, 2, 0.01804763942801521
14, 6, -0.03079869675734997
16, 5, -1.490094608896463
19, 3, -0.179026375473843
21, 1, 1.136484632529512
12, 7, 0.2010578016961359
9, 8, -0.17317168529261
5, 9, -0.07129469390932353
-5, 10, 1.154992757604248e-15
18, 4, -0.3159913258913201
-4, 10, 0.1555876969098033
-3, 10, -0.3648415470576181
22, 0, 0.2473599553653748
-2, 10, -0.07993878865603284
-1, 10, -0.9247656233028521
15, 6, -0.1040921383385591
6, 9, 0.1277492408392517
17, 5, 0.006032687524332394
10, 8, 0.25005149597353
0, 10, 0.2575121888982169
21, 2, -0.9851803865471874
20, 3, 1.123188107036212
13, 7, 0.7066531632016058
22, 1, 1.231135422992666
1, 10, -0.9687593806087048
19, 4, -0.518208186302595
7, 9, -0.4535712982364213
2, 10, -0.09656690676558709
23, 0, 0.04391687419525225
11, 8, 0.955519421302885
16, 6, 0.02581750056203809
18, 5, 0.3483227095496283
14, 7, 0.2494266579855665
3, 10, -0.2762302733964495
8, 9, 0.06622406514908498
22, 2, -0.1181657158460417
21, 3, -0.4025970826340952
4, 10, -0.05943372768599338
23, 1, 1.216539044519842
20, 4, 0.7065699102947348
12, 8, 1.169831248760155
9, 9, 0.6285286154640468
17, 6, 0.7211169703050907
5, 10, 0.2557861329780183
-5, 11, -0.08457947083377845
15, 7, 0.1121538083374108
24, 0, 0.2334518222468979
-4, 11, 1.299645392056637
19, 5, -0.606547424364908
-3, 11, 0.3900500017250372
-2, 11, 0.3712987833029007
13, 8, 0.6915872444657785
23, 2, 0.1531436100677923
22, 3, 0.4896041525300771
10, 9, -0.6822002377825359
-1, 11, -1.365535842298105
6, 10, 0.1818340121251494
24, 1, 0.1410707892726874
21, 4, -0.03179794475935052
0, 11, -0.2674596591474812
18, 6, -0.04121942361588075
16, 7, -0.7933071225522158
1, 11, -0.06085268318903841
7, 10, 1.261756719456874
25, 0, -0.4554970181733191
20, 5, -0.6474023146515683
11, 9, -0.574551634370944
14, 8, -0.05085492683298266
2, 11, -0.3966756449426905
23, 3, -0.02162405306231984
24, 2, 0.04546590396407045
8, 10, -0.05545122594210417
3, 11, -0.505594991789829
22, 4, -0.2380287516843116
17, 7, -0.5925854971884138
25, 1, -0.06481417042792721
19, 6, -0.2736414394189071
12, 9, 0.5653138672436602
15, 8, -0.1015632068936388
4, 11, -0.0457325055160131
21, 5, -0.9343998130288313
9, 10, -0.9252078211239479
26, 0, -0.4423721755665881
-6, 12, -1.053964445886216e-15
5, 11, 0.1926626303191412
-5, 12, 0.06287236148094233
-4, 12, 0.1921590465723518
13, 9, -0.5798080768271749
24, 3, -0.2302306573378703
-3, 12, 0.2487564767606339
25, 2, -0.5434703796429182
18, 7, -0.6719966362492273
20, 6, 0.3565207400582733
10, 10, 0.2920129660473751
-2, 12, -0.1319242472697124
23, 4, -0.6427552246597736
16, 8, 0.5391603784321052
26, 1, 1.146755276277056
6, 11, 0.2861889713918469
-1, 12, 0.03092875418945604
22, 5, -0.9931027372626716
0, 12, -0.1190457190787596
14, 9, 0.2805183731104458
27, 0, 0.6993554189350236
11, 10, 0.3355465616095238
7, 11, 0.4794290220473492
1, 12, 0.4153496666616312
19, 7, 1.230679143147216
25, 3, -0.7831481586190658
17, 8, -0.3899295971717804
21, 6, -0.05563402169981511
26, 2, -0.1022475847845447
2, 12, -0.08814613175657815
24, 4, -0.4989885236734041
8, 11, -1.219906467686896
27, 1, 1.073812491651305
12, 10, -0.01815963438914833
15, 9, 0.3902598219308381
3, 12, 0.3011222493256983
23, 5, -0.08361559061068642
