d = 19, symClass = C, D = 16.000000
[13.1528399344008, 13.15283993440726], 13.15283993440404
1, 0, 1
2, 0, -0.5860841158201286
0, 1, -0.1306222587335952
1, 1, 0.2429018414781337
3, 0, 0.7260956059633462
2, 1, 0.4910335601880945
4, 0, -0.6565054091833409
3, 1, -0.5790788059655547
-1, 2, -6.532745019979319e-18
0, 2, 0.07655563101631317
1, 2, 0.9987109107305775
5, 0, 0.017062174476706
4, 1, 0.9829378255232958
2, 2, -0.1423609109938059
5, 1, -0.03172838718443657
3, 2, 0.03172838718443162
6, 0, -0.4255531012219588
-1, 3, -1.267212260647406
4, 2, -0.2877869699608406
0, 3, -0.0948442481074955
6, 1, 0.7546539877749395
7, 0, 0.05900130459345349
1, 3, 0.9409986954065196
5, 2, -0.06413991274574794
2, 3, 0.06413991274579227
7, 1, -0.5011735521256517
3, 3, 0.1763699597776589
8, 0, 0.9708515080924517
6, 2, 0.3393888899845942
4, 3, 1.051475162230806
-2, 4, 1.309122677272342e-15
8, 1, 0.1192729559972599
-1, 4, -0.1192729559972471
0, 4, 0.08575421941835133
9, 0, -0.4727851710006308
7, 2, -0.5988904123225075
5, 3, 0.07564058161998977
1, 4, -0.07564058161999011
2, 4, -0.5853286010754458
9, 1, 2.082809091831499e-15
6, 3, 0.3565373104331298
10, 0, -0.009999869442068572
8, 2, -0.5760842463780298
3, 4, -0.9779904966145279
4, 4, -0.1594663728309516
10, 1, -0.1304538749815611
7, 3, 0.1304538749815579
9, 2, -0.1406593083300163
-2, 5, -0.140659308330004
11, 0, 0.2411139572310547
-1, 5, -0.7588860427689695
5, 4, -0.2590158176981597
0, 5, 0.1283935589645451
1, 5, -0.3723833917054507
8, 3, 1.013767693820561e-14
11, 1, -1.30913011187041
2, 5, 0.812074790615616
10, 2, 0.01859550374939025
6, 4, -0.01859550374940583
12, 0, -0.4766856928991634
3, 5, 1.444580182202388
9, 3, -0.4204665765181118
7, 4, 0.6800516247022497
12, 1, 0.2425887193207728
4, 5, -0.2425887193207687
11, 2, 0.03787687230141584
13, 0, -1.656667658374585
-3, 6, -4.731445526571419e-15
-2, 6, 0.7426929773379479
10, 3, 0.2387574078780333
5, 5, 0.004144433600090191
-1, 6, 0.2387574078781341
8, 4, -0.3223661883541195
0, 6, 0.0555867072925174
13, 1, -0.2843471277227028
1, 6, -0.2843471277227451
12, 2, -0.4422907151751965
6, 5, -0.2605615703444109
14, 0, -0.03457972743490965
2, 6, -0.5515043883852415
9, 4, -0.345044174247205
11, 3, 0.3529912830505041
3, 6, 0.7251596039091598
7, 5, -1.791977314723611e-14
14, 1, 0.1655261277806765
13, 2, -0.1655261277806912
10, 4, 0.03759138405039054
4, 6, -0.03759138405036816
15, 0, 0.01238876991568444
12, 3, 0.7137068360476978
8, 5, 1.073966737936576
-3, 7, -0.9523681410122636
5, 6, -0.09857460844549097
-2, 7, 0.09857460844548165
-1, 7, -0.689892610739564
14, 2, 0.2937298581699979
15, 1, -0.122915375059373
11, 4, 0.1229153750593663
0, 7, -0.007706883674256983
9, 5, -0.486087753291343
6, 6, -0.1033676319335203
13, 3, 0.4904005740947316
1, 7, -0.490400574094727
16, 0, 0.08750476147031759
2, 7, -1.392370541772805
7, 6, 0.6903212932660014
12, 4, 0.3801683684598129
15, 2, 0.4826554599102887
10, 5, 0.008378100277824752
3, 7, 0.4826554599102589
16, 1, 0.8481732521935733
14, 3, 1.404969872651821
17, 0, 0.3353322635186424
4, 7, -0.6646677364814438
8, 6, -0.6162528907629182
13, 4, -0.3078081916550564
11, 5, 0.3078081916549265
-4, 8, 7.262860637269749e-15
5, 7, 0.06546442139618494
-3, 8, -0.06546442139629549
16, 2, -0.06990398495691293
-2, 8, 0.06990398495688506
17, 1, -0.1886158110658744
-1, 8, 0.967803031059299
15, 3, -0.02303784251886288
9, 6, 0.02303784251887845
0, 8, -0.1268148168819338
6, 7, 5.326818002788796e-15
18, 0, 0.2770918789187979
12, 5, 0.1833068433093486
1, 8, 0.1833068433093649
14, 4, 0.3510001577791913
10, 6, -0.04433174339887007
2, 8, 0.04433174339884946
17, 2, 0.4714721574208842
7, 7, -0.228570315942774
18, 1, 1.63946728622717
16, 3, 1.487187531040193
3, 8, 1.165403667382096
13, 5, -0.8262850599449111
19, 0, 1.000000000000001
15, 4, -0.137346060692851
8, 7, 0.137346060692875
11, 6, 0.9032140166783417
4, 8, -0.6556591151050456
18, 2, -3.607571357444459e-15
19, 1, 0.01557970291824157
17, 3, -0.01557970291822444
5, 8, -0.01557970291821109
-4, 9, 0.01557970291820452
-3, 9, -0.9201172542790114
9, 7, -1.754606833649068
14, 5, -0.5783323216906351
-2, 9, 0.5783323216906426
12, 6, -0.2089608543420684
-1, 9, 0.8066001090417042
20, 0, -0.01120140983638033
16, 4, -0.6453039993469321
6, 8, 0.5731846954888378
0, 9, 0.06175626693186294
10, 7, 0.07822841839146029
1, 9, -0.0782284183914564
19, 2, 0.7872439032476755
18, 3, 0.5479509445461309
20, 1, -0.5691984623423981
15, 5, -0.00988034362317246
7, 8, -0.5691984623423967
13, 6, -0.1217359787114739
2, 9, -0.1217359787114576
17, 4, 1.554060922484191e-14
21, 0, 0.0428405880114398
3, 9, 0.6832550179519568
11, 7, -0.3949061857236683
8, 8, 0.2358216191175162
4, 9, 0.4745102308370177
20, 2, 0.07645694397386181
14, 6, -0.07645694397387452
16, 5, -0.08711227513887489
19, 3, -0.1923163943918187
21, 1, 1.454951607062925
12, 7, -0.6222437478597649
9, 8, 0.6222437478596851
5, 9, 8.798369513519861e-15
-5, 10, 6.423340777697548e-15
18, 4, 0.08243818635445299
-4, 10, 0.08243818635442877
-3, 10, -0.4391278205379039
22, 0, -0.1413130604356348
-2, 10, 0.4447710553843968
-1, 10, 0.1967073426549448
15, 6, -0.04657170881156229
6, 9, 0.0465717088115574
17, 5, -1.8861267111362
10, 8, 0.151805056498887
0, 10, -0.07524942548269825
21, 2, 1.56501415241355
20, 3, 0.1277473276877153
13, 7, -0.127747327687242
22, 1, 0.2554052531749538
1, 10, -0.2554052531748063
19, 4, 0.3705604343274135
7, 9, 0.3705604343273319
2, 10, 0.2182479908738669
23, 0, 0.9974234832123056
11, 8, 0.002576516787676697
16, 6, 3.539915767863104e-14
18, 5, 0.4620619395377626
14, 7, 0.028971620650253
3, 10, -0.4620619395378155
8, 9, 0.446934408320974
22, 2, 0.767260364109107
21, 3, -0.3638999140234526
4, 10, -0.4759441356377823
23, 1, 1.038440934874443
20, 4, 0.02082985781125288
12, 8, -0.02082985781126526
9, 9, -0.11484038865964
17, 6, -1.160851081549267
5, 10, 0.01704017981060547
-5, 11, -0.9816707309199567
15, 7, 0.9816707309199627
24, 0, 0.7049310140688863
-4, 11, -1.004681706072983
19, 5, -0.1454715839967456
-3, 11, -0.1454715839967645
-2, 11, -1.155420469036847
13, 8, -1.681782662730257
23, 2, 0.01837323656598104
22, 3, -0.01837323656598785
10, 9, 0.01837323656599695
-1, 11, -0.01837323656599323
6, 10, -0.8466454988173807
24, 1, 0.09912740902791389
21, 4, -0.09912740902791993
0, 11, -0.03149484970571767
18, 6, 0.24642878173052
16, 7, 1.180959552436571
1, 11, -0.9842667525611701
7, 10, 0.6869719060287252
25, 0, 0.9661667688445152
20, 5, 0.03383323115545772
11, 9, 0.9491045943678806
14, 8, -0.3985674551756652
2, 11, -0.2958478420312243
23, 3, 1.1779216190706
24, 2, -0.1421773950710405
8, 10, 0.1421773950710622
3, 11, 0.4589344559141594
22, 4, -0.02219903321280858
17, 7, 0.1658677315215699
25, 1, 0.04864155973945742
19, 6, -0.04864155973944321
12, 9, 0.7634714950754413
15, 8, 1.442955576865753e-14
4, 11, 1.083576210101263e-15
21, 5, -0.246093033572378
9, 10, -0.2460930335723787
26, 0, 0.9709465997662651
-6, 12, 6.530520603188641e-16
5, 11, 0.1710015321886636
-5, 12, 0.1710015321886686
-4, 12, 0.8319317036984457
13, 9, 0.8033930409501296
24, 3, 0.08660356925987099
-3, 12, -0.08660356925986858
25, 2, -0.1060750434108389
18, 7, 0.1060750434108383
20, 6, -0.1399319242917616
10, 10, -0.002428986702024804
-2, 12, -0.1399319242917612
23, 4, -1.416641884055879
16, 8, 0.4767206724326374
26, 1, -0.2375556925758011
6, 11, 0.2375556925758163
-1, 12, 0.6970178136326781
22, 5, -0.7380366136424324
0, 12, 0.06226576191249258
14, 9, 0.9723882538290544
27, 0, -1.069382841191609
11, 10, 0.7338157628005748
7, 11, -0.7338157628005749
1, 12, -0.7198655121796425
19, 7, -0.8873514310695502
25, 3, -0.188694326321075
17, 8, 0.1886943263210879
21, 6, -0.4348516968409992
26, 2, 0.1666513349374016
2, 12, 0.1666513349373809
24, 4, -0.4954344250360279
8, 11, 0.1623416299787255
27, 1, 0.6884699864475754
12, 10, 0.1527109975720186
15, 9, 0.05492229394679038
3, 12, -0.05492229394679076
23, 5, -1.256310109379154
28, 0, -0.03873467561450224
4, 12, -0.617770733568858
20, 7, -0.08882987927406756
9, 11, 0.08882987927406001
18, 8, 0.2022249097825745
22, 6, -0.2068825840188316
26, 3, -0.437004130157847
13, 10, -0.4370041301578567
27, 2, 0.516309592359557
-6, 13, -0.516309592359577
25, 4, 0.03168748646093728
16, 9, -0.03168748646097826
5, 12, -0.03168748646094368
-5, 13, -0.03168748646097979
-4, 13, 1.399138640416742
10, 11, -0.004947562613803756
-3, 13, 0.004947562613778704
28, 1, 8.880189607412435e-15
24, 5, 0.0638880624647659
-2, 13, -0.5461900235091698
6, 12, -0.425004525285575
21, 7, -0.03416640501442357
19, 8, -0.5449124009511389
-1, 13, 0.5449124009511539
14, 10, -6.352743758170963e-15
29, 0, 1.743074738183994
0, 13, 0.2163976715077765
23, 6, -0.1843348172606663
11, 11, 0.05856702421751734
17, 9, 0.1843348172606672
7, 12, 0.9300617884397696
27, 3, -3.463541512875278e-15
1, 13, 1.067114100039915
28, 2, -0.09701223424547521
26, 4, 0.09701223424544587
29, 1, -0.06291541909084331
25, 5, 0.03118703190641696
15, 10, -0.03118703190638588
2, 13, 0.06291541909086779
20, 8, 0.04210819966224114
8, 12, -0.04210819966223289
12, 11, -1.225013443726354
22, 7, -0.2244975621600501
18, 9, -0.2321533857207276
3, 13, 3.711794200817167e-14
30, 0, -0.007260861262137843
24, 6, -0.41829223995985
9, 12, -0.7101146022657575
