d = 19, symClass = C, D = 16.000000, Y = 0.1358959056200944
[22.77918786329711, 22.77921027112729], 22.77919606852967
1, 0, 1
2, 0, -1.828618853686647
0, 1, 0.8527914127456189
1, 1, -0.3157682113331826
3, 0, 0.6286765293666867
2, 1, 0.00808618895003284
4, 0, 2.429450607283063
3, 1, 0.2910863563476622
-1, 2, -4.739747196391856e-05
0, 2, -1.547183508289953
1, 2, -0.7032743855068408
5, 0, 0.5320292537325158
4, 1, 0.20361479616696
2, 2, 0.6007840324164126
5, 1, -0.1991220056711906
3, 2, 0.3326780801091199
6, 0, -1.244408487556836
-1, 3, 0.8716706780338348
4, 2, -0.06241423350214713
0, 3, 0.5371540538949982
6, 1, -0.9057652570495475
7, 0, 0.05653414061121745
1, 3, 0.8877849370348416
5, 2, -0.4744962517193121
2, 3, -0.4811449865078383
7, 1, 0.408978622666069
3, 3, -0.2022010145222481
8, 0, -2.526783405053564
6, 2, -0.5412760690651435
4, 3, 0.04750196584806289
-2, 4, -7.691301415647936e-05
8, 1, 0.2107027543819555
-1, 4, 0.2174539573040616
0, 4, 1.967961705762522
9, 0, -0.6090279390402259
7, 2, -1.083248987019673
5, 3, 0.656064897184976
1, 4, 0.161960290395278
2, 4, 1.309989290809202
9, 1, 0.2416226167859817
6, 3, 0.02955064962325574
10, 0, -1.112656691656971
8, 2, -0.3942408728772487
3, 4, -0.2564705802832077
4, 4, -0.7663706407946843
10, 1, -0.7113960911612758
7, 3, 0.514069616312265
9, 2, -0.2722636903715951
-2, 5, 0.05949627400185895
11, 0, -1.85668031355911
-1, 5, 0.8464064137430014
5, 4, 0.836870836606487
0, 5, -0.3470908887119948
1, 5, 1.083222670635613
8, 3, -0.1225592170100823
11, 1, 0.1727548425091686
2, 5, -0.9183380512300835
10, 2, 0.436531308055003
6, 4, -0.5385602434620256
12, 0, 1.53275419123519
3, 5, -0.7325818991813815
9, 3, 0.2055317012137407
7, 4, 0.8731610514231714
12, 1, 0.2607137008619709
4, 5, -0.1809009340717014
11, 2, -0.2828423174152689
13, 0, -1.049538873146622
-3, 6, -0.000342010921987606
-2, 6, -1.579565687451972
10, 3, 0.009886886420265577
5, 5, -0.1977476240268002
-1, 6, -0.1428022092828042
8, 4, 0.01712780696493873
0, 6, -1.005639192175055
13, 1, 1.734730262708045
1, 6, -1.692638478335403
12, 2, 1.631445029776394
6, 5, 0.3057094134077152
14, 0, -0.1627734453513796
2, 6, -1.639838760813197
9, 4, -0.9195133752958502
11, 3, 0.2118011653876361
3, 6, -0.4340030400177459
7, 5, 1.017111534531416
14, 1, 1.093296600188838
13, 2, -0.3603204945357986
10, 4, 0.7841554925751204
4, 6, 0.835630730442488
15, 0, 0.3391003935904074
12, 3, 0.1575237051235251
8, 5, 0.586904689483687
-3, 7, -0.8376555136001579
5, 6, -0.486822425589419
-2, 7, 0.9231029221320254
-1, 7, -0.07615859412762849
14, 2, -0.7679654404853224
15, 1, 0.7511637533520716
11, 4, -0.7679032468395663
0, 7, 0.04298404560825368
