d = 43, symClass = C, D = 13.714844
[7.087582273828843, 7.087582273828845], 7.087582273828845
1, 0, 1
2, 0, -1.738938879621395
3, 0, 0.4693259159903356
0, 1, -0.7827196041735827
1, 1, 0.06192078140055336
4, 0, 2.023908427045853
2, 1, -1.440562247227224
3, 1, -0.4697436196149216
5, 0, -1.344535206469703
4, 1, -0.9641428009143175
6, 0, -0.8161290825213402
5, 1, -0.6039744525863237
-1, 2, -4.241837278831402e-15
0, 2, 1.361101551536869
1, 2, -0.5611085907590596
7, 0, -0.6939448345318976
2, 2, -0.1076764542344422
6, 1, -0.1710070872716721
3, 2, -0.2850058026663922
8, 0, -1.780514172954116
7, 1, 0.2869412171209326
4, 2, 2.505049700206215
5, 2, -0.03083236238264783
9, 0, -0.7797331845866062
8, 1, -0.6446632807814275
6, 2, 0.816855443597875
-1, 3, -0.2669837398276273
0, 3, -0.3673505951907754
10, 0, 2.33806454554546
9, 1, 0.2786575829073298
1, 3, 0.446469800765087
7, 2, 0.0245521487592319
2, 3, -1.018449127659173
3, 3, 0.0290610274499744
11, 0, -0.2793198390373763
10, 1, -0.5046197965515368
8, 2, 1.676585402013637
4, 3, -1.029605163843367
5, 3, 0.7862329298515736
11, 1, 1.392388664535576
9, 2, 1.48932188355251
12, 0, 0.9498726763982644
6, 3, -0.6760931962143503
10, 2, 1.050274657900348
12, 1, -0.2716278812511686
13, 0, -2.323670491680233
7, 3, -1.331338858016327
-2, 4, 5.725770049563286e-14
-1, 4, 0.1827339547844715
0, 4, -1.584152802899355
1, 4, -1.203849473579255
11, 2, 0.8174485000913468
8, 3, -1.437664123782953
2, 4, 0.9757335441656313
13, 1, -0.3446734353333498
14, 0, 1.206727653069679
3, 4, 1.118967635894061
9, 3, -0.22046285455309
4, 4, 0.1253219912863723
12, 2, 0.2973708727423057
14, 1, 0.4117360263584575
5, 4, 0.5901375063693158
15, 0, -0.6310252173555906
10, 3, -0.769975744324383
6, 4, 0.4956076711738955
13, 2, 0.3241652820533168
15, 1, 0.1528956481567661
11, 3, -0.4305577856219948
7, 4, -1.165912865636144
16, 0, 1.072296894014878
14, 2, -0.4989732386160118
-2, 5, -1.004461117441828
-1, 5, 0.4527858676414329
8, 4, -2.915566071839693
0, 5, 1.052394064604562
12, 3, -0.45249720318279
1, 5, -0.3659031597591237
16, 1, 1.506032762063822
17, 0, 1.967405564546709
2, 5, -1.183033611705297
9, 4, 0.7019554057658712
15, 2, 1.260353127078863
3, 5, 1.318526911048239
13, 3, -0.06437703678092689
4, 5, 0.03361638560457431
10, 4, 0.05361559369722711
17, 1, 0.1869400292750739
18, 0, 1.355908350397483
5, 5, -0.08325467060565428
16, 2, 1.121030043207972
14, 3, 0.563491756812816
11, 4, 0.8972923628742628
6, 5, -0.612014580120733
18, 1, 0.1574274973327931
7, 5, 0.8971230623797722
19, 0, -0.6285962867289021
17, 2, 0.4895756193482689
12, 4, -0.9507180702862844
15, 3, -0.2834608631945247
8, 5, -0.2556243769747771
-3, 6, -6.98565706511771e-15
-2, 6, 0.464268405409176
-1, 6, -0.9542144156781398
19, 1, 0.399175432899479
0, 6, 0.6388002324248958
13, 4, 0.02273884752953203
20, 0, -2.721216134830901
9, 5, 0.4058085326406093
1, 6, -0.1707131491790263
16, 3, -0.290114100406992
18, 2, -0.484568505021886
2, 6, -0.7763836951272112
3, 6, -0.2633428033299817
10, 5, 1.936886658503402
14, 4, -0.04269468605248349
20, 1, 0.959592893348416
4, 6, 1.771020784993469
17, 3, -0.322578175169437
21, 0, -0.3256862951098335
19, 2, -0.3748672901639212
11, 5, 1.509482244125351
5, 6, 0.5639969552038143
15, 4, -0.01328714978508184
6, 6, -0.05053535051094884
21, 1, -0.3777764260336356
18, 3, -0.08025805787112264
12, 5, -1.467102534597756
22, 0, 0.4857201279503203
20, 2, 0.877502983644021
7, 6, 0.3224802942391668
16, 4, -1.951336739643773
