d = 43, symClass = C, D = 13.765625
[6.770886388853784, 6.770886388877434], 6.770886388865603
1, 0, 1
2, 0, -0.1851122012226026
3, 0, -0.5445779072522523
0, 1, 0.6218251130268245
1, 1, 0.9732924044549713
4, 0, -0.9657334729584587
2, 1, 0.4214698713902228
3, 1, -0.1653448741673328
5, 0, -0.8544163181759563
4, 1, -0.932937704067567
6, 0, 0.1008080151485629
5, 1, -0.2683589775446563
-1, 2, -5.545434919713295e-15
0, 2, -0.1151074154478917
1, 2, 1.050633643629358
7, 0, -1.11775425266754
2, 2, -0.1801682994215399
6, 1, 0.1364792261096054
3, 2, 0.6573200832223673
8, 0, 0.3638812501962145
7, 1, 1.658474482032841
4, 2, -0.07801921564194375
5, 2, 0.8075264679883097
9, 0, -0.7034349029323956
8, 1, 0.5698794507755633
6, 2, 0.03060735361801324
-1, 3, 0.003240788037169152
0, 3, -0.3386322187290826
10, 0, 0.1581628854179162
9, 1, 0.6350463794121103
1, 3, 0.3227328684772733
7, 2, -0.148587281226976
2, 3, 0.5373820450087643
3, 3, -0.5300335407627744
11, 0, 0.3187725967184669
10, 1, 0.5454396543369745
8, 2, 0.1726981520034774
4, 3, -0.2756172198176563
5, 3, -0.1933609247899193
11, 1, 0.6779200850879252
9, 2, -0.5325152337280942
12, 0, 0.5259171136676946
6, 3, -0.2295231805320237
10, 2, 0.04967652105121578
12, 1, 0.2210232637154672
13, 0, 0.8694465643416093
7, 3, -0.02514964479846588
-2, 4, 1.110509463746434e-16
-1, 4, 0.2832367227745554
0, 4, -0.6005173259757408
1, 4, -0.3988849111027734
11, 2, 0.3986535040320579
8, 3, -0.1255075967972243
2, 4, -0.1944851064505388
13, 1, -0.07453905926998959
14, 0, 0.2069099501369537
3, 4, -0.1483071803200746
9, 3, 0.09004316554888826
4, 4, -0.9399410539586793
12, 2, -0.02526396996631034
14, 1, 0.2639677567524967
5, 4, -0.5564590923090466
15, 0, 0.4652962504747253
10, 3, -0.3076205337765344
6, 4, -0.1216779675129075
13, 2, 0.789140643663787
15, 1, 1.488103776948652
11, 3, -0.46497739052887
7, 4, -0.2593462003938223
16, 0, 0.8983746137509865
14, 2, -0.3070038620403448
-2, 5, 0.5256549678499147
-1, 5, -0.5000624926337861
8, 4, -0.4070275626451511
0, 5, -0.531297523621923
12, 3, 0.5080572624780016
1, 5, 1.04163204680765
16, 1, 1.048179674011408
17, 0, -0.09708854512174513
2, 5, 0.5476377498986107
9, 4, -0.3778519848376229
15, 2, 0.226882821376449
3, 5, 0.5487406416615317
13, 3, -0.2617956402857228
4, 5, 0.7661794868995431
10, 4, -0.1494830020346558
17, 1, -0.1278084791553631
18, 0, 0.1302143832986297
5, 5, -0.8315969127233293
16, 2, -0.1054916395645286
14, 3, -1.204623425683547
11, 4, -0.3425365374343587
6, 5, 0.8177116491234273
18, 1, 0.4220410052272838
7, 5, 1.352757947397778
19, 0, -1.422206400946002
17, 2, 0.6277208589701102
12, 4, 0.1596790795653493
15, 3, 0.1461423703837014
8, 5, 0.4444266097527858
-3, 6, 1.107243581656963e-14
-2, 6, -0.0005999094070008464
-1, 6, 0.7981999390264629
19, 1, 0.658824173325235
0, 6, 0.06268495541314323
13, 4, 0.1657068401514353
20, 0, 0.8251384383054244
9, 5, 0.7443359985007075
1, 6, 0.6536066002735088
16, 3, -1.16243576212408
18, 2, -0.1175548331709551
2, 6, -0.05974179168700733
3, 6, -0.5721518709368152
10, 5, -0.3601107357349366
14, 4, 0.02750531870274536
20, 1, 0.8397362518389597
4, 6, -0.0994759732491938
17, 3, 0.1884163772538002
21, 0, 0.6087042717400548
19, 2, -1.014013308173867
11, 5, 0.05970869409768365
5, 6, 0.3934533971843854
15, 4, -1.233157656564458
6, 6, 0.09811567545228411
21, 1, 0.3093994764988598
18, 3, -0.07432357133821856
12, 5, 0.2794747566781271
22, 0, -0.05900869706799087
20, 2, -0.1009675350483732
7, 6, 0.06356052939327132
16, 4, 0.9009691690033075
8, 6, 0.0510201102554237
13, 5, -0.2724199530670798
22, 1, 0.4880758839671036
19, 3, -0.8185448844320775
21, 2, -0.8711279879648157
-3, 7, 0.08471771966786043
23, 0, -1.904516738672624
-2, 7, 0.9591945934996596
9, 6, -0.3579619953160024
17, 4, -0.5038202944090012
-1, 7, 0.01856321461410145
0, 7, -0.6950476645011943
14, 5, -0.3959541185012266
1, 7, -0.6090677718218329
10, 6, 0.03579346641841655
2, 7, 1.003440421799438
20, 3, -0.3313125465352894
23, 1, 0.1352419776095905
3, 7, 0.2914684044996955
22, 2, -0.1254912792035097
18, 4, 0.09857506709987414
15, 5, 0.1412733586152817
