d = 43, symClass = C, D = 13.460938
[1.429252666165745, 1.429252672229699], 1.429252669188598
1, 0, 1
2, 0, 0.2301467853476724
3, 0, 0.1719330446466766
0, 1, -1.328934199563098
1, 1, -0.6202492039728627
4, 0, -0.9470324571923983
2, 1, 0.4775709989581134
3, 1, -1.056999327733001
5, 0, 1.980532227545383
4, 1, -0.5618825273278424
6, 0, 0.03956983752101
5, 1, -0.7842860596442842
-1, 2, -7.165838043983411e-15
0, 2, -0.3058499339686973
1, 2, -0.1920532538415525
7, 0, 1.392385422222622
2, 2, -0.1427483604089184
6, 1, 0.9052042864420714
3, 2, 1.701767143002299
8, 0, -0.4481032609911504
7, 1, 1.09060211361635
4, 2, 0.1099114301860133
5, 2, -0.05972221682662063
9, 0, -0.9704390281589939
8, 1, -0.8314121568406484
6, 2, -0.2432649973912546
-1, 3, 0.3797812803311127
0, 3, -0.2284877030667971
10, 0, 0.4558131254453666
9, 1, 0.1279765911792302
1, 3, 1.303604656391178
7, 2, -1.024026454865844
2, 3, 0.3021118040797848
3, 3, -0.1066413340791285
11, 0, 1.76606610677157
10, 1, -0.7660661067715538
8, 2, -0.1293154574072151
4, 3, 1.225807583493669
5, 3, -0.6482957079103149
11, 1, 0.8242703794139036
9, 2, -0.8242703794138764
12, 0, -0.1628261737448901
6, 3, 0.08211023588636726
10, 2, -0.1805009154198814
12, 1, -1.576609902641284
13, 0, 0.3847090750306045
7, 3, 0.6152909249694614
-2, 4, 2.517022810892952e-15
-1, 4, -1.101467593049067
0, 4, 1.25854382046279
1, 4, -0.4182634459902455
11, 2, -0.6346604332384124
8, 3, 0.6346604332384205
2, 4, -0.04420043898733389
13, 1, -1.36689140280236
14, 0, 0.3204530288891228
3, 4, -0.9023616120852913
9, 3, -0.1817331126060571
4, 4, 0.5873961277123964
12, 2, 0.208329856607521
14, 1, -0.2962130319463877
5, 4, 0.2962130319463199
15, 0, 0.3405189359024532
10, 3, -0.0620407734336958
6, 4, 0.3916562373720975
13, 2, -1.183148046294323
15, 1, 0.8831427837626098
11, 3, 1.404682555533331
7, 4, -1.404682555533317
16, 0, 0.8439029321733166
14, 2, 0.2509985705421222
-2, 5, 0.5616873061152361
-1, 5, -1.581897500357033
8, 4, -0.4522752366300392
0, 5, -2.631997010515072
12, 3, -0.09660617365748546
1, 5, 0.474992635215851
16, 1, 1.695292170456731
17, 0, 0.2280740590482136
2, 5, 0.7719259409518517
9, 4, -1.284517345879345
15, 2, 0.6556029916241389
3, 5, -0.6556029916241312
13, 3, -1.000938396148371
4, 5, 0.602740549097764
10, 4, -0.01374487621658408
17, 1, -0.06954884814785081
18, 0, -0.2233434227062949
5, 5, -1.228423537576065
16, 2, -0.1913468351959559
14, 3, 0.6098497481331462
11, 4, 0.7467049067023835
6, 5, -0.7467049067024144
18, 1, 0.3778925775967596
7, 5, -0.2812396655481323
19, 0, 0.9066473868448646
17, 2, 0.4200713944757133
12, 4, 1.001012670590249
15, 3, -0.1348446901087256
8, 5, 0.782664300410473
-3, 6, -1.493253144562125e-15
-2, 6, 0.0874054408034164
-1, 6, 0.5047922248431453
19, 1, -0.5047922248431169
0, 6, -0.05258571035209449
13, 4, 0.5863748300110274
20, 0, -1.875628301997741
9, 5, 1.547098604330787
1, 6, -0.3485071903016736
16, 3, 0.3485071903017768
18, 2, 0.0294534010595034
2, 6, 0.3000204210326881
3, 6, -0.03302030066757215
10, 5, 0.9458447543788526
14, 4, -0.2356763966980148
20, 1, 0.7987056148745862
4, 6, 0.0695300605246254
17, 3, -0.4959980679340877
21, 0, 0.2393970649647211
19, 2, -1.240381854542856
11, 5, 1.042264566901726
5, 6, -1.042264566901716
15, 4, -0.09364033057727845
6, 6, -0.02454316022367506
21, 1, 1.947629114936693e-14
18, 3, 0.1556345289955202
12, 5, 1.381848939875423
22, 0, 0.4064544371849524
20, 2, -0.1763076518370693
7, 6, -1.41421947728365
16, 4, 0.5321209905086621
8, 6, 0.2821156747957774
13, 5, 1.634827127103768
22, 1, 0.2552261371673765
19, 3, -0.2552261371673782
21, 2, -0.268338799874113
-3, 7, -0.2683387998740687
23, 0, 1.11724757881633
-2, 7, 0.1172475788162237
9, 6, 0.2925900061764963
17, 4, 0.4864528041820885
-1, 7, -0.4864528041820957
0, 7, -1.850388606565274
14, 5, -1.889112606663309
1, 7, 0.4447300284991726
10, 6, -0.1492031731300582
2, 7, -0.7446472456352957
20, 3, -1.3379962657962e-14
23, 1, -1.06052758431944
3, 7, 1.241611950293255
22, 2, 0.1897031780793021
18, 4, -0.1897031780793172
15, 5, -2.093421233050705
24, 0, -0.07704375797880891
11, 6, -1.202956933844172
4, 7, 1.202956933844232
5, 7, 0.2795344902573731
21, 3, 0.1875105418923748
24, 1, 0.1191208778156455
16, 5, -0.1191208778156826
12, 6, 0.01889740683387707
19, 4, 0.593024175923785
6, 7, 0.6044395039261378
23, 2, -1.31019457042339
25, 0, 2.922507904318796
7, 7, -0.8636259497583588
13, 6, -0.09660297898446082
22, 3, -2.261536556029006
17, 5, 2.261536556028959
20, 4, 0.7427443542071299
8, 7, -1.650317728760046
25, 1, -0.8742585756941608
24, 2, -0.3628517008403995
26, 0, 0.08853955691261933
14, 6, 0.1416072284353153
9, 7, 1.065763162253903
-4, 8, -2.241342741270222e-15
-3, 8, 0.5614522380993143
18, 5, -0.5614522380992946
-2, 8, -0.253499225704675
23, 3, -0.3745522769747825
-1, 8, -0.3745522769747465
21, 4, 0.6368531857020411
0, 8, 0.5954997484668656
10, 7, -0.04762451764209091
15, 6, -0.01026822257222907
1, 8, 0.5939094536465249
26, 1, 0.5939094536465362
25, 2, -0.2993216037546177
2, 8, -0.09626198752289065
27, 0, -0.3387835814019858
19, 5, 1.379969412909686e-14
11, 7, -1.449338446901097
3, 8, 1.449338446901161
24, 3, -0.1429472234823753
22, 4, -0.1460650584969975
16, 6, 0.1460650584970129
4, 8, 0.1818806648980014
27, 1, -1.055519715795855
12, 7, 1.055519715795856
5, 8, 1.148213078746575
26, 2, -0.314585662274357
20, 5, -1.112826453462207
28, 0, -1.318634187768012
17, 6, -1.018805453107483
6, 8, -0.2076756242427845
23, 4, 0.2730336322653167
25, 3, -0.09171906429074743
13, 7, 0.09171906429071178
7, 8, 0.7017497419626311
21, 5, 0.401283381632315
28, 1, -1.329175518573783
27, 2, 0.7760961923670999
18, 6, -0.04182529165767286
8, 8, 0.2779356909275059
14, 7, 0.6649628970279219
29, 0, 1.599288304979163
24, 4, -0.857257839651436
26, 3, 0.254835168273061
9, 8, -0.6490677435252338
22, 5, 0.07936689641463093
15, 7, -0.07936689641466813
-4, 9, -0.6764450928228247
19, 6, -0.6764450928228808
-3, 9, 0.06529695182739119
-2, 9, 1.560297559353309
29, 1, 1.331137281340853
-1, 9, 0.04191394327040109
28, 2, -0.06817247708053309
10, 8, 0.06817247708048572
0, 9, 1.289649613111595
30, 0, 0.07836933844771278
1, 9, 0.4322993153392136
25, 4, 0.4322993153390965
16, 7, -1.068791594788311
27, 3, 0.02200340496489741
2, 9, -1.104892049158734
11, 8, 1.104892049158741
20, 6, -0.01427848456638212
23, 5, 0.2152493863960643
3, 9, 0.2241327175896572
30, 1, -0.6136259474402995
4, 9, 0.8289898377891436
29, 2, 0.8289898377891164
12, 8, -1.611628719008608
17, 7, -0.2197675815186085
26, 4, -0.2722977194450037
5, 9, -0.6842880254844688
31, 0, 0.3157119745153281
21, 6, -0.176063986183975
28, 3, 0.8844999826886654
24, 5, 0.5929533487111777
13, 8, -0.1442685550520351
6, 9, 0.05194300229922527
18, 7, 8.198418144947174e-15
7, 9, -0.8127146344810167
31, 1, 0.8127146344811081
30, 2, 0.2032524726859068
22, 6, 0.3232831745898606
14, 8, -0.3232831745898416
27, 4, -1.643006592848469
32, 0, 0.6423248079760739
25, 5, -1.553303816733275
29, 3, 0.03704265744616022
8, 9, -0.03704265744609062
19, 7, 0.4086791075812851
15, 8, 0.563017214602024
9, 9, 0.6019140347205457
23, 6, 1.390163265050165
32, 1, -0.5047043317860606
31, 2, 0.5047043317860158
28, 4, -1.032835599478573
-5, 10, -4.589422497590453e-15
-4, 10, 0.1292705278725354
20, 7, 0.5156827284549047
-3, 10, 0.5156827284548878
26, 5, 0.2030001601983905
10, 9, -0.203000160198425
-2, 10, -0.3640686244566799
16, 8, -0.2140011219889346
33, 0, 0.3036451227852046
30, 3, -0.1317120781381822
-1, 10, 1.060780885126364
0, 10, -0.6057456510146535
11, 9, -0.1700724687617365
1, 10, 0.1700724687618295
24, 6, -0.02223360031172928
2, 10, 0.1093180280585626
21, 7, -1.471750455226088
17, 8, -1.239868053690949
32, 2, 0.3901660432554196
33, 1, -1.732404810588827
29, 4, 1.732404810588834
27, 5, 0.5208399408678337
3, 10, 0.5208399408677198
12, 9, 0.210756829981355
31, 3, -0.08733220881975293
34, 0, 0.05249051151146188
4, 10, 0.1776562738365656
25, 6, 1.343357266904574
18, 8, -0.2956275378777147
5, 10, -0.3803676586360571
22, 7, 1.360863777129088
13, 9, -1.36086377712913
30, 4, 0.1508849209863872
6, 10, -0.1508849209864582
33, 2, -0.401486708533447
28, 5, 0.4014867085335368
34, 1, 1.290098391807871
14, 9, -0.9085993934711549
19, 8, -0.06157830183525559
32, 3, -0.9568003222246012
7, 10, -0.9568003222245381
35, 0, 2.757664201865431
26, 6, -0.2303627542042186
23, 7, -0.9905578240514173
8, 10, 0.1387187997734171
15, 9, -0.1114634548926151
31, 4, -0.2355590368095349
29, 5, 0.2355590368095607
20, 8, 0.05655887775069579
34, 2, -0.01600644382570079
35, 1, 0.4406766333399778
9, 10, 0.440676633339823
24, 7, 0.3285056176559915
33, 3, 0.1417193159449618
27, 6, -0.1417193159450349
16, 9, -0.8611517187053828
36, 0, 0.9190372573936886
10, 10, -0.2827177282186519
-5, 11, -0.120445266367864
-4, 11, -1.901868065249742
-3, 11, -0.03494210065100518
21, 8, -0.0793773788059305
-2, 11, -0.07937737880586372
-1, 11, -1.544340712712743
30, 5, 1.792786261803165
32, 4, 0.7873742978342136
0, 11, -1.018051448415489
11, 10, -0.3108827511484481
17, 9, -4.71398170088035e-14
35, 2, -0.8085597504230408
25, 7, 0.8085597504231508
36, 1, -0.02852159875026805
1, 11, 0.02852159875015636
28, 6, 0.1403549590775879
34, 3, -1.79876672610105
2, 11, 1.798766726101098
22, 8, 0.1718517338806301
12, 10, -0.1718517338807659
37, 0, 0.2031955421814478
3, 11, -0.3458918730900857
18, 9, -0.463453536108184
31, 5, 0.6351515934787707
4, 11, -0.6351515934788976
33, 4, -1.629017619789358
26, 7, 1.6290176197894
13, 10, 1.307738389871616
29, 6, -0.3970583342901033
5, 11, -0.3970583342901181
36, 2, 0.08697076194075259
37, 1, -0.1873846059917428
23, 8, 0.1873846059916116
19, 9, 0.01605764923792886
35, 3, 1.692623186570416
6, 11, 1.491572207471812
14, 10, -0.06472640493799384
38, 0, 0.2086619815268451
27, 7, 0.1079113676497219
7, 11, -0.1079113676495936
32, 5, 0.3031260323826246
34, 4, 0.09667808105478604
20, 9, -1.342204337351778
24, 8, 0.47364484562003
15, 10, 3.370404670480422
30, 6, -0.03103407194934947
8, 11, 0.8122076877627959
37, 2, -0.07465395969883135
38, 1, 0.2509613166160095
36, 3, -0.2710713407813476
9, 11, 1.599017582952721
16, 10, 0.1801276727458333
28, 7, -0.7823570400515744
39, 0, 0.06614420257311608
21, 9, 0.1057888420739262
33, 5, 0.8615423376724577
25, 8, -0.8615423376725292
35, 4, -1.152765700909934
10, 11, -1.152765700909945
31, 6, -1.579486513644458
-6, 12, -1.755203587044681e-14
-5, 12, -0.4604196610951407
-4, 12, -0.3596651991083224
-3, 12, -0.189378676852946
17, 10, 0.2654694710272581
-2, 12, 0.1161763078163433
38, 2, -0.1161763078162459
39, 1, 0.6069615739096017
22, 9, 0.4751518929163928
11, 11, -1.095401096890383
-1, 12, 0.4751518929163944
37, 3, 0.2655907874532491
29, 7, 1.273634297376041
0, 12, 0.2163852708731556
26, 8, 0.1349522821357159
1, 12, -0.3468165052007985
40, 0, -0.8874829496569338
34, 5, 1.031410747754323
18, 10, 0.3560597704021263
12, 11, -0.4684563499697033
2, 12, -0.08020780951826095
32, 6, 0.08020780951851875
36, 4, -0.1211979856077802
23, 9, -0.5831332728281271
3, 12, -0.07191330773392005
39, 2, -0.5086184722126894
13, 11, -0.5086184722129539
4, 12, -1.234555920951952
30, 7, 0.1813725254340703
27, 8, -0.1813725254339856
40, 1, -0.760306177887218
19, 10, 0.7603061778872457
38, 3, -0.7301844043128266
5, 12, 0.790812765304479
35, 5, 2.159972633437885
41, 0, 0.6151046233516072
14, 11, -0.3848953766483896
33, 6, -0.1091191006039202
24, 9, 0.1091191006039728
6, 12, -0.007599516050521483
37, 4, -0.3328132352329858
20, 10, 0.217683129657924
28, 8, 0.9697862897830521
31, 7, 0.06111790849313897
7, 12, 0.06111790849306917
15, 11, 1.441386263890982
40, 2, 0.1838195297017404
41, 1, -0.2940376206592512
39, 3, -0.2350138005855981
25, 9, -0.7109843098729723
8, 12, -0.2861096841647943
36, 5, 0.6225637780016524
21, 10, -0.6225637780017681
34, 6, -0.1141523608735059
16, 11, 6.861246278793186e-15
42, 0, 0.05509646492347035
38, 4, -0.2854698964268918
9, 12, -0.1551457793383701
29, 8, -1.81714799726407
32, 7, -0.6247702608297757
26, 9, -1.671392334559956
22, 10, 0.2398738395544407
10, 12, -0.2398738395544159
41, 2, 0.4021048967709925
17, 11, -0.4021048967709085
42, 1, 0.06312634303598798
-6, 13, -0.06312634303604603
-5, 13, 0.4890453370123332
40, 3, -0.4890453370122786
-4, 13, 1.771457193671102
37, 5, -0.9561932232319531
-3, 13, 0.9561932232318373
35, 6, 1.006907603309427
11, 12, 2.095210818991406
-2, 13, -2.095210818991384
30, 8, -0.02155102106102314
-1, 13, -1.146902914466998
43, 0, 1.000000000000007
39, 4, 0.1442798360720374
18, 11, -0.144279836071949
33, 7, -0.8176811528729463
23, 10, 0.8176811528730223
0, 13, -0.511253046690806
27, 9, 1.02575340036336
12, 12, 0.100992804652171
