d = 43, symClass = C, D = 12.191406
[9.462293698698751, 9.462293698720178], 9.462293698709457
1, 0, 1
2, 0, 1.832336396087515
3, 0, -0.1418610598810215
0, 1, 1.137670915590219
1, 1, -0.5649343460399788
4, 0, 2.357456668500601
2, 1, 1.780440218322945
3, 1, -0.9416517184125068
5, 0, 1.725489276208774
4, 1, -0.4186877952857879
6, 0, -0.2599371832072001
5, 1, 0.3364210973832644
-1, 2, -1.166416210467314e-13
0, 2, 2.084595825443487
1, 2, 1.23724088919671
7, 0, 1.529235242552339
2, 2, -1.035149763667321
6, 1, -0.754934821409746
3, 2, -0.5326456065324381
8, 0, 2.487317259852889
7, 1, -0.5153026641759004
4, 2, 3.262365413132576
5, 2, 1.65624546884099
9, 0, -0.9798754396917844
8, 1, 0.4878162932741859
6, 2, -1.725422716106119
-1, 3, -1.140135200673506
0, 3, -0.1613912018731418
10, 0, 3.161676801887166
9, 1, 0.9754965170708459
1, 3, 0.2853280693591046
7, 2, -0.3567946346496326
2, 3, -1.361727077145687
3, 3, 0.08014218509151062
11, 0, 1.294295112167352
10, 1, -0.2942951122071005
8, 2, -0.7671768859479732
4, 3, -1.57912190974403
5, 3, -0.2741055073431602
11, 1, -0.6427093747380941
9, 2, 0.6427093747093728
12, 0, -0.3344313016153877
6, 3, -0.2525751364236321
10, 2, 0.6164366211740551
12, 1, -0.4098319972093391
13, 0, 0.3191508153287664
7, 3, 0.6808491846389085
-2, 4, -2.674488500624877e-13
-1, 4, -1.474889848843898
0, 4, 2.682009886535597
1, 4, 0.4087293857293462
11, 2, 2.025555053361267
8, 3, -2.025555053346038
2, 4, 2.267041512034816
13, 1, 1.550986586109454
14, 0, 2.802073393132028
3, 4, 0.04079525372974891
9, 3, 0.133583710812693
4, 4, -1.331808241359647
12, 2, -1.383294549977848
14, 1, -1.005831830392051
5, 4, 1.005831830413342
15, 0, -0.2447797375353461
10, 3, 0.1621630504779328
6, 4, -0.9759859311144401
13, 2, -1.356749320343379
15, 1, 0.8004081754890061
11, 3, -1.071289772659507
7, 4, 1.071289772670823
16, 0, 2.200145275376819
14, 2, -0.9442078265831977
-2, 5, 1.533393108772865
-1, 5, -0.1232021887613618
8, 4, 4.19731066558711
0, 5, 1.963038964720947
12, 3, 0.05939549440535605
1, 5, 1.381138108475213
16, 1, -0.1264161069038118
17, 0, 3.169967371044419
2, 5, -2.169967371062302
9, 4, -1.488351857987268
15, 2, 0.5319713977493838
3, 5, -0.531971397744196
13, 3, -1.460600293033512
4, 5, -0.6239681816500856
10, 4, 3.034798853446338
17, 1, -1.40118164546012
18, 0, -1.795461431786065
5, 5, -0.9747881558675053
16, 2, 0.8938435488054622
14, 3, 1.660524415791684
11, 4, -0.476328927432158
6, 5, 0.4763289274336384
18, 1, 0.9574845164898865
7, 5, -1.699845719669689
19, 0, 1.770350158948609
17, 2, 0.9082697343738713
12, 4, -2.219903122990281
15, 3, -0.04772505344384972
8, 5, 0.5431356745203254
-3, 6, 7.294748150578847e-14
-2, 6, -2.089111224692056
-1, 6, 1.676554591124702
19, 1, -1.676554591128204
