d = 43, symClass = C, D = 14.476562
[5.242393568380765, 5.242393614558246], 5.242393614557223
1, 0, 1
2, 0, -0.2838138862821572
3, 0, -1.418684926977185
0, 1, 0.4117563804012244
1, 1, 0.1102331654631454
4, 0, -0.91944967795343
2, 1, -0.1950577910640182
3, 1, 0.7888733337655357
5, 0, 1.258953749431084
4, 1, 0.8435224124090036
6, 0, 0.4026424825352541
5, 1, 0.448759156467798
-1, 2, 3.096856062871485e-15
0, 2, -0.1168621785231433
1, 2, 1.187560218658688
7, 0, -0.6618265901751987
2, 2, -0.03128570308711395
6, 1, 1.15510943123994
3, 2, -1.426473733105741
8, 0, 0.5447664726232825
7, 1, 0.4200994066055264
4, 2, 0.05536010973136079
5, 2, -0.5568469991775926
9, 0, 1.012666922032362
8, 1, -0.5854673957073676
6, 2, -0.2238932066403428
-1, 3, -0.5609200152898439
0, 3, -0.5841525704618643
10, 0, -0.3573085562754716
9, 1, 1.168341333534464
1, 3, -0.9411693025674381
7, 2, -1.034284539091235
2, 3, 0.7830087708186294
3, 3, -0.1563861302956395
11, 0, 0.169543316801036
10, 1, 0.830456683198874
8, 2, -0.2394033740318145
4, 3, -1.709856776926471
5, 3, 0.3771861960792748
11, 1, 0.04538920921133088
9, 2, -0.04538920921130256
12, 0, 1.304409399226576
6, 3, 0.2767255480717656
10, 2, -0.127364080201625
12, 1, 1.12972936019832
13, 0, 0.01215135076789151
7, 3, 0.987848649231852
-2, 4, 3.504157747183135e-16
-1, 4, 0.8906205599908463
0, 4, -0.3785892713554668
1, 4, 0.9355638953971425
11, 2, -0.08031629001744739
8, 3, 0.08031629001741392
2, 4, -0.3370460808517619
13, 1, 0.2865891764218068
14, 0, 0.1878355766024501
3, 4, 1.25357537328102
9, 3, -1.119162707905429
4, 4, -0.1013538484789562
12, 2, -0.3278360967607748
14, 1, -0.02150183775745313
5, 4, 0.02150183775733988
15, 0, -1.78605870807968
10, 3, 0.1026894861335454
6, 4, 0.4048530538723119
13, 2, -1.092214494844562
15, 1, 1.667163708467126
11, 3, 0.3248236285064506
7, 4, -0.3248236285064061
16, 0, 0.7648373882421887
14, 2, -0.1192300452134448
-2, 5, -0.1501236890361609
-1, 5, 0.4700538468234053
8, 4, 0.1793458231759409
0, 5, 0.5183822389584375
12, 3, -1.196692532052073
1, 5, -0.5325795095142827
16, 1, 0.2230640041893043
17, 0, 0.03804754185472676
2, 5, 0.9619524581452755
9, 4, 0.137235534284857
15, 2, 0.08696000473049188
3, 5, -0.0869600047305118
13, 3, -1.159228442959602
4, 5, 1.012000436585785
10, 4, 0.1580409109011073
17, 1, -1.443248209500817
18, 0, -0.2874089346512426
5, 5, 0.1387784569715105
16, 2, 0.1661637768671729
14, 3, -0.1593692373361363
11, 4, 0.3473257353208342
6, 5, -0.3473257353208347
18, 1, 1.285609946001134
7, 5, 1.602151997071933
19, 0, 1.99632029448397
17, 2, -0.3729538251010849
12, 4, -0.7253293326768738
15, 3, -0.6366478511237949
8, 5, -0.5163311309474998
-3, 6, 5.52973069671747e-15
-2, 6, 0.1591968894327999
-1, 6, 0.153875889913536
19, 1, -0.1538758899135455
0, 6, 0.1657906112045143
13, 4, 1.469362226716165
20, 0, -1.157544619472702
9, 5, -0.2406347889036071
1, 6, -0.09298414565908499
16, 3, 0.09298414565902473
18, 2, -0.3315914943744018
2, 6, 0.2671169174110439
3, 6, -1.684773782088932
10, 5, -0.2455687374156308
14, 4, 0.2935443145610527
20, 1, -1.210193953304528
4, 6, -0.2222287622389496
17, 3, -0.7581928165193129
21, 0, 0.938923407753989
19, 2, 0.5895127029371646
11, 5, 0.1847794459390436
5, 6, -0.1847794459390601
15, 4, 1.022002399752291
6, 6, 0.0443845553998849
21, 1, 2.548181937791892e-14
18, 3, -1.638736339109719
12, 5, -0.2848122282361005
22, 0, -0.04811874763457794
20, 2, -0.235695138647558
7, 6, -1.257773770233735
16, 4, -0.7755764104361379
8, 6, 0.4852810968453308
13, 5, -1.402251225780433
22, 1, 0.4889854971434417
19, 3, -0.4889854971434378
21, 2, -0.1645356184774485
-3, 7, -0.1645356184774537
23, 0, 0.6223211367265226
-2, 7, -0.3776788632734983
9, 6, 2.02371678388591
17, 4, 0.04946814234799202
-1, 7, -0.04946814234797721
0, 7, -0.2725113212238323
14, 5, -0.3179153570454304
1, 7, -0.4407125053901401
10, 6, -0.1070506801611628
2, 7, -1.40903173674441
20, 3, -2.597104764818688e-14
23, 1, 1.412238927074432
3, 7, 0.3049429706794761
22, 2, -0.01288208786158821
18, 4, 0.01288208786153463
15, 5, 0.9931550413704605
24, 0, -0.772851983432715
11, 6, 0.4756236783747669
4, 7, -0.4756236783747721
5, 7, -0.7468243970392933
21, 3, -0.5959886959832043
24, 1, 0.1309085220808385
16, 5, -0.1309085220808776
12, 6, -0.07853855323158611
19, 4, 0.8284089500392721
6, 7, 1.64598223774522
23, 2, 1.173746581967548
25, 0, 0.5849645432066615
7, 7, -0.07295524002264983
13, 6, 0.3555803470933487
22, 3, -0.5873596610808663
17, 5, 0.5873596610808705
20, 4, -0.4126114618927611
8, 7, -0.8101654297468804
25, 1, 0.7048495301896121
24, 2, -0.3206328801650133
26, 0, -0.003448722084863487
14, 6, -0.2803651641970953
9, 7, -1.366619524841812
-4, 8, -1.302808200821931e-15
-3, 8, -0.1273313690622515
18, 5, 0.1273313690620576
-2, 8, -0.2527704823340723
23, 3, -0.08753396978047424
-1, 8, -0.08753396978046041
21, 4, 1.25973126696485
0, 8, 0.2243110709309442
10, 7, -0.5437957035950401
15, 6, 0.7899904443655235
1, 8, 0.6654323375835964
26, 1, 0.6654323375832627
25, 2, 1.491373707449298
2, 8, -0.2655260250172677
27, 0, -0.01797037135744149
19, 5, 9.367157429262732e-14
11, 7, 0.1729786110714456
3, 8, -0.1729786110719627
24, 3, 0.8305937695259132
22, 4, 0.02279487840319794
16, 6, -0.02279487840338838
4, 8, -1.091901860595206
27, 1, -0.1572447150527212
12, 7, 0.1572447150525247
5, 8, -0.4791754039501958
26, 2, -0.08133798792516046
20, 5, 1.061955703833206
28, 0, 0.6085162451977004
17, 6, 0.6988429418755364
6, 8, -0.3557820984380634
23, 4, 0.869636780604754
25, 3, -0.2316428730064498
13, 7, 0.2316428730066276
7, 8, 1.427067344566184
21, 5, 0.5736203457008868
28, 1, -1.705433043708384
27, 2, 0.08621761567740334
18, 6, 0.3176339175133367
8, 8, 0.06005133271529133
14, 7, 0.1290944327473231
29, 0, -0.6668081105607936
24, 4, -1.062064994554586
26, 3, -1.534384818840969
9, 8, -1.219275446635189
22, 5, -0.2292853048186409
15, 7, 0.229285304818525
-4, 9, 0.04630888739942243
19, 6, 0.04630888739938676
-3, 9, 0.7957687709314755
-2, 9, 0.8379258751562768
29, 1, -0.7373431832364769
-1, 9, -0.8988841299651575
28, 2, 0.006102520136008619
10, 8, -0.006102520136098875
0, 9, 0.4169720663681802
30, 0, 0.5069082630677987
1, 9, -0.2253130940947519
25, 4, -0.2253130940947293
16, 7, 1.107124635465304
27, 3, -1.657508239449827
2, 9, 0.2410699356994122
11, 8, -0.2410699356994241
20, 6, -0.02914470213993224
23, 5, -1.510263246311356
3, 9, 1.335222703286073
30, 1, 0.8867434789233007
4, 9, 0.3540141318205093
29, 2, 0.3540141318205781
12, 8, 1.311570814513149
17, 7, 1.328791478372399
26, 4, 0.3099856404355007
5, 9, -0.2884699397636044
31, 0, 0.7115300602362544
21, 6, 1.467323885814333
28, 3, -1.692782172381415
24, 5, 0.1774509898130574
13, 8, -0.8860172224453968
6, 9, -1.110842740851406
18, 7, 1.872970438930631e-14
7, 9, -0.2782448153902347
