d = 43, symClass = C, D = 13.460938
[7.178047844437839, 7.178047844437867], 7.178047844437846
1, 0, 1
2, 0, 1.977038811222049
3, 0, 1.11042027439736
0, 1, 0.8615076117135927
1, 1, -0.8136316407607287
4, 0, 2.908682461071111
2, 1, 0.9322162663520657
3, 1, 0.1550898220430603
5, 0, 1.135983018629293
4, 1, 0.4063237578183131
6, 0, 2.195343979249277
5, 1, -0.9472839177256028
-1, 2, -1.536378105665358e-14
0, 2, 1.703233984521778
1, 2, -1.116909722564756
7, 0, 0.3804691096214052
2, 2, -1.608581331821339
6, 1, -1.655086731597635
3, 2, -0.1847793763905075
8, 0, 3.773539303828677
7, 1, 1.683299815595283
4, 2, 1.843027739032202
5, 2, -0.7845172771577373
9, 0, 0.2330331857783667
8, 1, 0.9415327770453761
6, 2, 0.3066185974011199
-1, 3, 1.536690364230823
0, 3, 0.9566355185852189
10, 0, 2.245882516720529
9, 1, -1.655713139381126
1, 3, 0.3509180922302938
7, 2, 0.1816351022422839
2, 3, 1.830224880442473
3, 3, -0.9034730697921604
11, 0, 0.7421953650312872
10, 1, 0.2578046349675822
8, 2, 0.8033178391245841
4, 3, 1.282625578887873
5, 3, -1.949050883907611
11, 1, -0.7009498516469197
9, 2, 0.7009498516484153
12, 0, 3.229859976552344
6, 3, 1.035151842275412
10, 2, -1.872817070586232
12, 1, 0.7280015546724549
13, 0, 0.6619964468412806
7, 3, 0.3380035531609757
-2, 4, 5.408663352133303e-14
-1, 4, -0.5698668818545588
0, 4, 2.505852080270961
1, 4, -0.8429221750900328
11, 2, 0.8031114092308673
8, 3, -0.8031114092322477
2, 4, -2.208173870134694
13, 1, 0.7489601356276259
14, 0, 0.7522021961990356
3, 4, -0.5772216149356367
9, 3, 0.1722148827531579
4, 4, -2.36659608324779
12, 2, -3.272170704308423
14, 1, -0.7584806503376423
5, 4, 0.7584806503381287
15, 0, 1.261418575252989
10, 3, 0.2302975338829417
6, 4, -0.3653159986330662
13, 2, 1.008311223085122
15, 1, 0.7249977695291338
11, 3, 0.1336110621906405
7, 4, -0.1336110621907806
16, 0, 4.551751198255573
14, 2, 3.32794906634674
-2, 5, 0.4522429039295136
-1, 5, -0.8504795310723192
8, 4, 2.711521103863594
0, 5, 0.9786580173246647
12, 3, 0.4511901386479463
1, 5, -0.7973881557977168
16, 1, -0.368092429680345
17, 0, 0.8690271672503731
2, 5, 0.1309728327495208
9, 4, -0.3322118419604936
15, 2, -0.126185986374183
3, 5, 0.1261859863753849
13, 3, -0.1182477156409985
4, 5, -0.4023936708953752
10, 4, -1.55102110501604
17, 1, -1.162935029101264
18, 0, 0.460715652591678
5, 5, -0.9242717273234262
16, 2, 1.861446842253358
14, 3, 0.07796063816121962
11, 4, 0.3500510101780883
6, 5, -0.3500510101775518
18, 1, -1.836690860340671
7, 5, -1.098212728572622
19, 0, 1.877346830315176
17, 2, -0.3185205427515381
12, 4, 0.4511070452691773
15, 3, -1.051883267845434
8, 5, 1.20608936044976
-3, 6, 6.692869630941348e-14
-2, 6, 3.038096490911384
-1, 6, -0.1445772548548727
19, 1, 0.144577254853468
0, 6, 1.891305548434123
