d = 19, symClass = D, D = 16.000000, Y = nan
[23.67925446606263, 23.67927519506804], 23.67925446606263
1, 0, 1
2, 0, 0.01279354945812501
0, 1, -1.226970748995576
1, 1, -0.09029660917793167
3, 0, -0.2581059386504214
2, 1, -0.7217184023529577
4, 0, -0.4237548378075126
3, 1, -0.240933044083708
-1, 2, 1.280737864224178
0, 2, 0.008594505727646895
1, 2, -0.04696827104515204
5, 0, 1.634390963397554
4, 1, 0.7667323089830005
2, 2, 0.2347571121503316
5, 1, -0.5497448404948677
3, 2, -0.05307098517328653
6, 0, -0.3855883616897818
-1, 3, -0.1513958362898112
4, 2, -0.2353156658338207
0, 3, 0.03670073909082711
6, 1, -0.3091355975954992
7, 0, -0.6271947933793662
1, 3, -0.03749851641000462
5, 2, 1.353731896042563
2, 3, 1.152869988882831
7, 1, -0.05111437950510012
3, 3, 0.1159760880659953
8, 0, 0.3496479530233507
6, 2, -0.6271239841685153
4, 3, -0.6190499395944873
-2, 4, 0.1292352424595577
8, 1, -0.4776915980936291
-1, 4, -0.4782738348253904
0, 4, 0.1776030971569891
9, 0, -0.1246855678345144
7, 2, 0.4767399861221699
5, 3, 0.9848379661383876
1, 4, 0.9564394089362952
2, 4, 0.3430063985972371
9, 1, -1.523679842074072
6, 3, 0.2437917415383448
10, 0, 0.2016865498227883
8, 2, 0.1169572540265156
3, 4, 0.532091832350952
4, 4, -0.3217502650456334
10, 1, -0.001304748369955493
7, 3, -0.04195937672373386
9, 2, -0.1252445680804289
-2, 5, -0.3722919177551769
11, 0, 1.249827576131344
-1, 5, 0.1872948432077789
5, 4, -0.5993902580998096
0, 5, -1.253646030427028
1, 5, -0.03568084155899241
8, 3, 0.1788037225675203
11, 1, 0.6296978810345948
2, 5, -0.08861192601978832
10, 2, -0.3987243018166109
6, 4, -0.3060927712258806
12, 0, 0.4412620728127349
3, 5, 0.4467988934069593
9, 3, 0.2358593646565924
7, 4, 0.2248425576909533
12, 1, -0.01484818059089798
4, 5, 0.4134059283047629
11, 2, 0.2673064333885146
13, 0, 0.6396533908990742
-3, 6, 0.05448589653877356
-2, 6, -0.0365966803830071
10, 3, -0.03327309749658086
5, 5, 0.5623162916875801
-1, 6, 1.025270658418406
8, 4, 0.5708150401079226
0, 6, 0.2271963879082874
13, 1, 0.7170185713838122
1, 6, 0.2852814045440589
12, 2, -0.5536917293953804
6, 5, -1.065561003208439
14, 0, 0.3379832458719397
2, 6, -0.01855011287866837
9, 4, 0.05282720738329374
11, 3, -0.2085172970061376
3, 6, -0.400486006000054
7, 5, -1.25971452507226
14, 1, 0.120533753158039
13, 2, -0.1534848334526938
10, 4, 0.4142123685869368
4, 6, 0.2262722193312964
15, 0, -0.2224770423245478
12, 3, -0.1893556578170566
8, 5, 0.1979910037335289
-3, 7, 1.016119827506525
5, 6, 0.2194379393777786
-2, 7, 0.4957632286423099
-1, 7, -0.2269762253130281
14, 2, -0.1031043920299757
15, 1, 0.1078493724615521
11, 4, 0.5449055471130018
0, 7, -0.402619622206172
9, 5, -0.183649170806186
6, 6, 0.2034477096257838
13, 3, -0.3229609518403943
1, 7, -0.5413270563975655
16, 0, -0.3869404936194378
2, 7, -0.968017937618216
7, 6, -0.01524559387829948
12, 4, -0.0689481781105812
15, 2, -1.441701370110771
10, 5, -2.336782245959995
3, 7, -1.692640411747677
16, 1, 0.179404437409409
14, 3, 0.05662067341862084
17, 0, 0.401225948386281
4, 7, -0.501286264741297
8, 6, 0.3548567508943362
13, 4, 0.6662055112912862
11, 5, 0.02973170222277166
-4, 8, -0.885511583301289
5, 7, 0.2227744755822457
-3, 8, 0.2615603124794608
16, 2, 0.09827130635584266
-2, 8, 0.1262677313142548
17, 1, -0.2855776579376537
-1, 8, 0.2931803227343823
15, 3, -0.4228810348264291
9, 6, -0.1320547840383442
0, 8, -0.7513753648417356
6, 7, -0.4777107462382903
18, 0, -0.2400896428323213
12, 5, -0.8238176867979071
1, 8, -0.0394465395179007
14, 4, -0.5453195995174408
10, 6, -0.2200781226723758
2, 8, 1.793544148594584
17, 2, 1.615819599091684
7, 7, -1.068064214908089
18, 1, 0.7996633312796241
16, 3, 1.018307283125902
3, 8, 0.1149233141684754
13, 5, -0.4400076697698155
19, 0, 0.5808103494908372
15, 4, 0.527263133053771
8, 7, 0.6169615277033476
11, 6, -0.3334001175268513
4, 8, 0.6649280352376492
18, 2, -0.2217817894990953
19, 1, 0.6979110234483196
17, 3, 0.870366798493544
5, 8, 0.7411556958843198
-4, 9, 0.7755057281795981
-3, 9, 0.129586604618052
9, 7, -0.7509332028260931
14, 5, -0.3383134150502022
-2, 9, -0.1421508078540068
12, 6, 0.2446861716305132
-1, 9, 0.0188099343797676
20, 0, -1.123764571279044
16, 4, -1.095742657370201
6, 8, 0.2694917905012499
0, 9, 0.8163745954438684
10, 7, 0.1132938827852065
1, 9, 0.002931725374961305
19, 2, -0.1281563679725879
18, 3, -0.08563201337098904
20, 1, -0.2361393461189513
15, 5, -0.3934887736404954
7, 8, -0.8454955404111189
13, 6, 0.01020946934037544
2, 9, 0.07997649556976839
17, 4, 0.1455558063690027
21, 0, -0.5168175364020878
3, 9, -0.3533685091505128
11, 7, -0.1453264861210158
8, 8, 1.99958360733181
4, 9, 0.4923829713575001
20, 2, -0.7624890984867215
14, 6, -0.6705811798946149
16, 5, -0.2905702217593908
19, 3, 0.4690448721276269
21, 1, -0.448917132797002
12, 7, -0.5389265072805378
9, 8, -0.4419239969535689
5, 9, 0.988503943676278
-5, 10, 2.534448507221342
18, 4, -0.4181673780427093
-4, 10, 0.5660246127345253
-3, 10, 0.1678676235159604
22, 0, -0.2855727701383352
-2, 10, -0.1347799708609758
-1, 10, 0.8425003097122982
15, 6, -0.1275585085988052
6, 9, -0.09804736240124642
17, 5, -0.6082142027561656
10, 8, -0.06185167073309378
0, 10, -0.1843462581204409
21, 2, -0.3127952459127652
20, 3, -0.6742889681398185
13, 7, -1.449099984268037
22, 1, -0.2310308515493609
1, 10, 0.2134156047100529
19, 4, 1.088568391730683
7, 9, 0.8846891413171134
2, 10, 0.1044731368875398
23, 0, 0.5196318590216755
11, 8, -0.08569780643703193
16, 6, 0.2168066869753374
18, 5, 0.4278955680296696
14, 7, -0.4097740315654579
3, 10, -0.06737530779917233
8, 9, 0.4741977654830577
22, 2, 0.1233659446969105
21, 3, 0.2685029954656815
4, 10, 0.2741892787364416
23, 1, -0.4820910711554717
20, 4, 0.287763303083012
12, 8, -0.03749822578313385
9, 9, -0.08914534466849112
17, 6, -0.2090278485308855
5, 10, -0.4389804389836172
-5, 11, -0.3353934496995175
15, 7, 0.08624785539058312
24, 0, -0.3658310093122639
-4, 11, 0.1349475455489281
19, 5, 0.1207610141660419
-3, 11, -0.02073179448543007
-2, 11, -1.57057863782778
13, 8, 0.3460108773059564
23, 2, -0.106655339562949
22, 3, 0.9746748506364469
10, 9, -1.473905228063442
-1, 11, 0.1508263189102977
6, 10, 0.03813481838641818
24, 1, -0.5041074837361398
21, 4, -3.59607602474529
0, 11, -1.08265290821911
18, 6, 0.6112672375067136
16, 7, -0.2905972467635745
1, 11, -0.05321530328737923
7, 10, -0.5162511703738873
25, 0, 1.155190441310784
20, 5, 1.065914216323721
11, 9, 0.2174230997534
14, 8, -0.602416796409963
2, 11, 0.06909344772048916
23, 3, -0.2552312648990583
24, 2, -0.5341962132287461
8, 10, -0.3329461865133018
3, 11, -0.19852106076576
22, 4, -0.03098953790452618
17, 7, 1.4171067934151
25, 1, 0.007678001800110543
19, 6, 0.08016191823375085
12, 9, -0.2621598787931315
15, 8, -0.7915446910447999
4, 11, -0.8020609024580589
21, 5, 0.3353298300660713
9, 10, 0.3053796411594993
26, 0, 0.6966492598777644
-6, 12, -0.2577894795707894
5, 11, -0.7075086907166126
-5, 12, -1.692759503449203
-4, 12, -0.4568350200387459
13, 9, -0.2478439598713156
24, 3, 0.1157115695611184
-3, 12, 0.3049243700763803
25, 2, -0.0895817360680814
18, 7, 0.01513382834741322
20, 6, 0.1653594202872515
10, 10, -0.297699894010783
-2, 12, -0.2827711127408815
23, 4, 0.2316596189292827
16, 8, 0.4656042883046502
26, 1, 0.415452881209313
6, 11, -0.5104667250111231
-1, 12, -0.7457170623775233
22, 5, 0.08274356610537741
0, 12, 0.3493302795032469
14, 9, 0.03770062492480912
27, 0, 0.1813072543026596
11, 10, -0.1245814737959132
7, 11, -0.1509299837178764
1, 12, 0.5629346783044714
19, 7, -0.3050718428604223
25, 3, -0.8999115363358408
17, 8, -0.8755121685015745
21, 6, 0.3618588735543039
26, 2, -0.1433617442909713
2, 12, 0.04072310724186137
24, 4, 0.2860586722154547
8, 11, -0.6307440682656879
27, 1, -0.2182575271672004
12, 10, -0.6402094883156523
15, 9, -0.03152388960657976
3, 12, -0.1863538509401104
23, 5, -0.4784893449037649
28, 0, -0.3519333404697968
4, 12, -0.2707946929940109
20, 7, -0.6928036293762125
9, 11, -0.2288103178204981
18, 8, 0.8650982342255941
22, 6, 0.009561702150813469
26, 3, 2.255842278388298
13, 10, 0.342714383183718
27, 2, 13.12345823631353
-6, 13, -1.077346739379104
25, 4, 0.08921685628418309
16, 9, -0.5747227387125906
5, 12, 2.872338764703584
-5, 13, 1.774271678511285
-4, 13, -0.1817466656832674
10, 11, -0.3677502094031749
-3, 13, -0.89291991376504
28, 1, -0.5321550590086227
24, 5, -0.03647027919216725
-2, 13, 0.293652193952486
6, 12, -0.6590685708373941
21, 7, -0.1893640792110028
19, 8, 0.6479292470789527
-1, 13, -0.008112838265183683
14, 10, -0.7657614119356483
29, 0, 0.9070906914463005
0, 13, -1.136527502572636
23, 6, 0.7779209166664529
11, 11, 0.8958311609424303
17, 9, 0.8931748276204676
7, 12, -0.0753879665883472
27, 3, 0.3152211098645808
1, 13, 0.5231762231923811
28, 2, 0.2818990295283515
26, 4, 0.345399112242613
29, 1, -0.9339764050826264
25, 5, -1.385017055028334
15, 10, -0.4375708815119936
2, 13, -0.642366508993263
20, 8, -0.9386488850229667
8, 12, -1.165600333785286
12, 11, -0.2867232048968083
22, 7, -0.569202478156755
18, 9, 0.8909960331752516
3, 13, -0.5119279896695574
30, 0, -0.6611030584897097
24, 6, -0.3487608942187521
9, 12, -0.1239902155641537
28, 3, 0.3771099313326717
4, 13, 0.2555193501073474
16, 10, 0.350256991812109
27, 4, 0.3014260154252702
13, 11, -0.08228484671762364
29, 2, 0.3893916799221295
21, 8, -0.267540965585207
26, 5, -0.5126899021716055
-7, 14, -0.3822702367514786
-6, 14, -0.6327175216451966
30, 1, -1.1157134666407
23, 7, -1.038938270854173
5, 13, -1.051578485717109
-5, 14, -0.804594831502821
19, 9, -0.2198907459747257
10, 12, 0.03007424053483015
-4, 14, -0.2801423314466999
-3, 14, -0.7722155151367416
25, 6, 1.602234191604741
14, 11, 0.7782475305850374
-2, 14, -0.1453296713332011
17, 10, 0.9862900768966657
6, 13, -0.2056595779908228
31, 0, -0.5020695479211197
-1, 14, -0.611327244814069
29, 3, 0.3162688541949971
11, 12, 0.2183994735366862
28, 4, 0.3222875268843334
30, 2, 0.3166036485408064
22, 8, -0.5371238952486637
0, 14, -0.3044348568487467
20, 9, -1.07123790899197
7, 13, -1.046396063759316
27, 5, -0.2213916207000758
24, 7, 0.01230448901996078
15, 11, 0.08335514084623848
1, 14, -0.04829073027836607
31, 1, -0.5887485949722224
18, 10, -0.09169754798491521
12, 12, 0.405719198043292
26, 6, -0.7074547901477602
2, 14, -0.2712671854794712
8, 13, 0.3201713572948229
32, 0, 0.08370272249048392
3, 14, -0.1906305162631529
23, 8, -0.3433345615103638
30, 3, 0.01019406023061136
21, 9, 0.1439081879646552
29, 4, 0.08684088779508774
16, 11, -0.04277705793638201
31, 2, -0.0367194753167605
9, 13, 0.550207424465446
25, 7, 2.113119400462862
13, 12, 2.170707134327853
28, 5, -0.4529728209681604
19, 10, -0.2348623804417821
4, 14, -0.2609169494224807
32, 1, 0.1113426212735985
-7, 15, 0.2062747229343426
27, 6, 0.4082818120385258
-6, 15, 0.8127550165639109
-5, 15, -0.4203732563413114
10, 13, 0.602762534889291
5, 14, -0.04428682900641543
17, 11, 0.8987124270263135
-4, 15, -0.3936694259920949
14, 12, 1.558085638467438
22, 9, 3.577781080496373
24, 8, 1.67864216114321
33, 0, 1.44326662783703
-3, 15, -0.6558138829839478
31, 3, -3.979218366704995
-2, 15, 0.07830847938442641
30, 4, -2.800412538559731
20, 10, 2.970230183259687
6, 14, -3.211705597239891
26, 7, -2.461279679136587
32, 2, -0.9065441539658821
11, 13, 0.5654454847457212
29, 5, -1.334312926831909
-1, 15, -2.400094363359784
0, 15, -0.1472010022504755
15, 12, -0.5300590481571023
33, 1, 0.4788567563776524
18, 11, 0.1439173891648896
7, 14, 0.3005987330011647
28, 6, -0.6213133269448023
23, 9, 0.4460832621682725
1, 15, 0.270931740867667
25, 8, -0.7657525858903185
12, 13, -0.9401982196029621
21, 10, 0.3140168388571434
34, 0, -0.1330401180183161
8, 14, 0.4317608612284265
2, 15, -0.3010941541245514
27, 7, -0.009427187834889914
32, 3, -0.5342890854161164
31, 4, -0.4793755082424119
16, 12, 0.8431189451188292
33, 2, -1.495402428208048
30, 5, -1.125684735944541
19, 11, -0.5327793515662854
3, 15, -0.01789651816690584
13, 13, 0.2532628584725258
9, 14, 0.3178859585918549
34, 1, 0.5787245621730845
29, 6, 0.4909509132356641
24, 9, 0.03978568972816843
4, 15, -0.3883670861264629
26, 8, 0.2121323929982634
22, 10, 0.29055958348957
17, 12, -0.7570761929091484
-8, 16, -0.04387520291458337
-7, 16, 0.751368473755851
10, 14, 0.09827318228986504
-6, 16, 0.6930762409120403
14, 13, 0.1654023437000143
35, 0, 0.6723584439934608
28, 7, 0.2618126035833317
20, 11, -0.5679719741438324
5, 15, -0.495049193096489
-5, 16, -0.01937590437095053
32, 4, 0.4094154915311368
-4, 16, 0.2944675039109239
33, 3, -0.02360208839541118
31, 5, 0.2938736022626395
-3, 16, 0.2148112971239514
34, 2, 0.6017581248747802
6, 15, -0.1465271211210255
-2, 16, 0.07539807261144107
25, 9, -0.01490051366601697
11, 14, 0.09198120519613737
23, 10, 0.637897744941717
30, 6, -0.2513360071529163
18, 12, -0.4382839622838101
35, 1, 0.3410406552531559
27, 8, 0.2316673836616768
15, 13, 0.5912604451764306
-1, 16, 0.2000901630209439
21, 11, -0.6972956137897135
7, 15, -0.7462696649740107
0, 16, -1.029597101972122
29, 7, 0.7320654700775844
12, 14, -0.2813872544760603
36, 0, 0.6041494720206336
1, 16, -0.3920764672696782
33, 4, 0.1008163739804723
34, 3, 0.1396884848119689
32, 5, 0.4210284948045366
8, 15, 0.6133266772175879
19, 12, 0.4154473642424039
16, 13, -0.05286677296376549
35, 2, 0.6430777344443482
26, 9, 1.134280742856053
24, 10, -0.01747664520802591
2, 16, -0.8759998701469206
31, 6, 0.2039275764752587
28, 8, -0.002270277285132595
22, 11, -1.175248622940834
13, 14, -0.8921314387577292
36, 1, -0.1524764533489916
3, 16, -0.9788773009494895
9, 15, -0.1723226842778986
30, 7, 0.4697777342276119
17, 13, -0.1201306884342757
20, 12, -0.4008325117442395
4, 16, -0.1430648826639246
37, 0, 0.2501597828993873
34, 4, 0.9808889033408705
14, 14, -0.55204534205277
-8, 17, 0.3475544246230152
35, 3, 1.36315118734792
25, 10, 2.61501602677455
10, 15, 2.606192165516268
-7, 17, 1.472266959025574
27, 9, -0.09454177598120077
33, 5, 0.3328195727196299
-6, 17, 0.4325782189008513
5, 16, -0.7400704724102575
-5, 17, -0.9219722563009589
23, 11, -0.4719761579603707
36, 2, 0.2259892786898064
29, 8, 0.768021652894103
-4, 17, -0.5232295711741949
32, 6, 0.1841533798623457
18, 13, -0.2099897196222885
-3, 17, -0.4062797584975791
37, 1, -0.1983555493932979
11, 15, 0.01957610199733968
6, 16, -0.3799463202941866
21, 12, 0.3501066151601666
15, 14, 0.1180008077988979
