d = 19, symClass = D, D = 16.000000
[11.04556624902246, 11.04566145086813], 11.04560366099795
1, 0, 1
2, 0, -1.917656389621686
0, 1, -0.2884929017047048
1, 1, 0.356669423902532
3, 0, -0.1973981541606888
2, 1, -0.3394049714232866
4, 0, 2.091611103910176
3, 1, 0.1173661197335103
-1, 2, -0.4976559001879471
0, 2, 0.4119555880819903
1, 2, 0.3791263828656776
5, 0, -0.03849422395113544
4, 1, -0.8858209013547718
2, 2, -0.7266908129671608
5, 1, -0.4555374475274462
3, 2, 0.3555941697691857
6, 0, 0.1954588998553094
-1, 3, -1.154416674310545
4, 2, 0.7274826728668888
0, 3, -0.0009637632344556583
6, 1, -1.144684831382818
7, 0, -1.370822973968705
1, 3, 0.4471306185369978
5, 2, -0.1579162832177555
2, 3, 0.439037456732887
7, 1, -0.9430786159712972
3, 3, -0.004698470298750298
8, 0, -1.928177357635551
6, 2, -0.1576044168941667
4, 3, -0.2977189618672642
-2, 4, 0.6819134552022957
8, 1, -1.019068381846652
-1, 4, 0.8918133895896817
0, 4, -0.6170421676762636
9, 0, -1.017721133794582
7, 2, 0.7015338882854423
5, 3, 0.302439225989635
1, 4, -0.4244979682767976
2, 4, -0.5266776873228882
9, 1, 0.05967498335927372
6, 3, 0.08010459380854172
10, 0, 0.005977201390505162
8, 2, 1.624522096136603
3, 4, 0.1803368497535934
4, 4, 0.9172646203993026
10, 1, -0.2230061698342632
7, 3, -0.05437519132195699
9, 2, 1.409858150435571
-2, 5, -1.311367435136866
11, 0, -0.6181221744610531
-1, 5, -0.3307504387684887
5, 4, 0.5075948283216749
0, 5, 0.25281039347527
1, 5, 0.08732124072853688
8, 3, -0.2556670101716885
11, 1, 0.3931647473221273
2, 5, 0.4226047359160047
10, 2, 0.7712877805064448
6, 4, -0.4933313470828968
12, 0, -0.2890446268794267
3, 5, 0.05572780915726733
9, 3, -0.0008783291748136154
7, 4, -0.1887617005976326
12, 1, -0.1119848390147368
4, 5, 0.4954574016948213
11, 2, 0.5445222593091064
13, 0, -0.4416314606086326
-3, 6, -0.05025231731847713
-2, 6, 1.940769253363832
10, 3, -0.4690535685618551
5, 5, -0.1678991856916775
-1, 6, -0.1111478198755491
8, 4, -0.7441250189809463
0, 6, -0.08415042842451445
13, 1, 0.6991887306360072
1, 6, -0.8696965761196588
12, 2, 2.023632943966099
6, 5, -1.424814639987752
14, 0, 2.506254671032637
2, 6, -0.8221533657955109
9, 4, -0.6357519546994387
11, 3, 0.398766012256181
3, 6, -0.04323172214226337
7, 5, 0.1436941626893994
14, 1, 0.1490634132181461
13, 2, 0.4361334799477991
10, 4, 0.2844990880278716
4, 6, -0.5554009296281585
15, 0, -0.06795051654041664
12, 3, 0.07841583635427549
8, 5, 0.442389498940197
-3, 7, -0.5466362426512429
5, 6, 0.1181643061554191
-2, 7, 0.5006270282012795
-1, 7, 0.413481015996463
14, 2, 1.399808875313624
15, 1, 0.0786445644544016
11, 4, -0.4798732309178799
0, 7, 0.2394967777502931
9, 5, -0.5875480422585261
6, 6, 0.03872262797288091
13, 3, -0.3295272432933888
1, 7, 0.07225576307588448
16, 0, 1.14560789639068
2, 7, -0.147282528270796
7, 6, 1.117223898267287
12, 4, 0.2598576389201041
15, 2, 0.1699771068255936
10, 5, 0.04745992579449756
3, 7, 0.4264018329937941
16, 1, -0.04486717023109468
14, 3, -1.639110090777648
17, 0, -1.2210620062384
4, 7, 0.2342777184025701
8, 6, 0.543256978716811
13, 4, -1.019669561365868
11, 5, 0.2104467265774435
-4, 8, -1.002568555100484
5, 7, 0.3511522831634987
-3, 8, -0.02322500953756198
16, 2, 1.997284827746035
-2, 8, -1.269567525567466
17, 1, 0.4894963494477521
-1, 8, -0.3131841478798312
15, 3, -0.04226072110383727
9, 6, -0.1005693406898745
0, 8, 0.4840821693750871
6, 7, -0.06774036530031409
18, 0, 1.773563710811281
12, 5, -1.07899034984089
1, 8, 0.3180335678767746
14, 4, -1.275413496191753
10, 6, -0.5907504368007949
2, 8, 0.5426346201112611
17, 2, 0.7363018364647569
7, 7, -1.028756490842005
18, 1, 0.9208931994291348
16, 3, -0.2131464046240252
3, 8, 0.6292416355453927
13, 5, 3.020940784044972
19, 0, -0.08184785580355053
15, 4, 0.1265158560491681
8, 7, -0.1902014160842696
11, 6, 0.1040273998058272
4, 8, 0.7819458001997646
18, 2, -0.2299844207775529
19, 1, -0.2006255792043309
17, 3, -0.1512918715329586
5, 8, 0.5909299755246694
-4, 9, 0.07797843969115666
-3, 9, 0.1700334386230316
9, 7, 0.3147553598915849
14, 5, 0.3472579325086877
-2, 9, -0.2762296604580971
12, 6, -0.06891017557431396
-1, 9, -0.7457725504088372
20, 0, -0.094483180813672
16, 4, -1.882321766618429
6, 8, -0.3523677418975975
0, 9, 0.2112772501062589
10, 7, -0.03961746160506442
1, 9, -0.3445278005655428
19, 2, 0.2077372804124987
18, 3, 0.1960588233359283
20, 1, 0.04380835627940365
15, 5, -0.01372844385646178
7, 8, -0.2765378569434463
13, 6, 0.4354457188232188
2, 9, -1.176132621193465
17, 4, -0.03543721433969595
