d = 19, symClass = D, D = 16.000000
[6.613948944695926, 6.613948959879187], 6.613948952164217
1, 0, 1
2, 0, 1.706421515233365
0, 1, -1.553049580210547
1, 1, 0.8039907057211484
3, 0, 0.36497663497308
2, 1, 0.6778053393621775
4, 0, 1.911874387655637
3, 1, -1.038430042451468
-1, 2, 1.365908621001047
0, 2, -2.650157217897078
1, 2, 0.8888299362380436
5, 0, 2.411962998592484
4, 1, 1.411962998593212
2, 2, 1.371947038290239
5, 1, -1.248637428014691
3, 2, -1.248637428014303
6, 0, 0.6228039824756121
-1, 3, 1.234037071490739
4, 2, 1.156621614227628
0, 3, -0.5668268097333358
6, 1, -0.08394804023261944
7, 0, 0.646401054885098
1, 3, -0.3535989451138486
5, 2, -1.052665297761588
2, 3, -1.052665297760667
7, 1, 1.271721948885437
3, 3, 0.2934378223237707
8, 0, 1.556042074283823
6, 2, -1.771999366506454
4, 3, -1.189754083266421
-2, 4, 2.330815858719879
8, 1, 0.5449491931359044
-1, 4, 0.5449491931351929
0, 4, -2.969235715161908
9, 0, -0.8667920559231904
7, 2, -0.1094759431748577
5, 3, 1.612733341509046
1, 4, 1.612733341509106
2, 4, 1.516718526580604
9, 1, -2.121323810451637
6, 3, 0.2473831119296905
10, 0, 4.11582555474671
8, 2, 2.409404039513512
3, 4, 0.1718531715899121
4, 4, 1.537129238180031
10, 1, -1.380396959351965
7, 3, -1.380396959352157
9, 2, -0.8348881026730304
-2, 5, -0.8348881026728676
11, 0, 0.4594200780671281
-1, 5, -0.5405799219318428
5, 4, -0.6397989620271154
0, 5, -2.192848542239334
1, 5, 1.33423993951318
8, 3, 1.098177836149949
11, 1, 0.7367085130315058
2, 5, -0.568518628561044
10, 2, -2.130701771890084
6, 4, -2.130701771888562
12, 0, 0.6977894804970581
3, 5, 0.0709801634281796
9, 3, -0.379002702550054
7, 4, -0.5334704275386779
12, 1, 0.7146110077021798
4, 5, 0.7146110077021235
11, 2, 0.3811452785687233
13, 0, 0.6128341669449779
-3, 6, 0.4985247321740179
-2, 6, 2.105787409386183
10, 3, 1.135205127690578
5, 5, 1.939195833412171
-1, 6, 1.135205127691732
8, 4, 1.29587866814167
0, 6, -0.9672454635382939
13, 1, -0.703853427328009
1, 6, -0.7038534273280307
12, 2, -0.1432507420139877
6, 5, -1.360331867481482
14, 0, 1.103032667527773
2, 6, -0.6033888477065347
9, 4, 1.773285409797184
11, 3, -1.590696157279426
3, 6, 0.3244021591913827
7, 5, 0.9258201563953532
14, 1, -1.916520755841644
13, 2, -1.916520755841648
10, 4, -1.796290712439412
4, 6, -1.796290712440422
15, 0, 0.8803101389073713
12, 3, 0.5153335039333613
8, 5, -0.1135178744899386
-3, 7, -0.2940002853032723
5, 6, 0.130375468641904
-2, 7, 0.1303754686426906
-1, 7, 0.1364563220793383
14, 2, 2.170093694973109
15, 1, 0.5491566932717191
11, 4, 0.5491566932722473
0, 7, -1.003892886938997
9, 5, -0.4468189819242537
6, 6, 0.5007286133976502
13, 3, 0.6024536765667577
1, 7, 0.6024536765666531
16, 0, 0.7433892865142074
2, 7, -0.5705595980202984
7, 6, 0.2714872494600683
12, 4, -1.985347801534566
15, 2, 0.9570360594293984
10, 5, 1.634841398791557
3, 7, 0.9570360594294548
16, 1, -0.6658854071776654
14, 3, -0.5692511984767005
17, 0, 1.078336953065807
4, 7, 0.078336953066705
8, 6, -2.030221965527826
13, 4, 0.9921543359918549
11, 5, 0.9921543359922091
-4, 8, 2.611445708369634
5, 7, -1.975047238858185
-3, 8, -1.975047238862649
16, 2, 0.9299130278725403
-2, 8, 0.9299130278762768
17, 1, 1.477890515238712
-1, 8, 0.7473461105813604
15, 3, -0.4557234867777816
9, 6, -0.4557234867754214
0, 8, -2.416610490258274
6, 7, -1.418400547292181
18, 0, -1.479112613462179
12, 5, -0.06749344410929199
1, 8, -0.0674934441109528
14, 4, -0.1868121048349078
10, 6, 2.752002872284976
2, 8, 2.752002872285235
17, 2, -1.088280971145263
7, 7, -0.2842902654251981
18, 1, -0.507906291903334
16, 3, -1.356927193097865
3, 8, 0.3017224079719219
13, 5, 0.4283360887184958
19, 0, 0.8657063609246296
15, 4, 1.847747079571618
8, 7, 1.847747079570552
11, 6, -0.6490508102033558
4, 8, 1.699331190073522
18, 2, -3.619872590934294
19, 1, -0.8463331156351483
17, 3, -0.8463331156354172
5, 8, -0.846333115634425
-4, 9, -0.8463331156350405
-3, 9, 0.4503946977845457
9, 7, -0.2477595767188378
14, 5, -0.9229877084200463
-2, 9, -0.9229877084200302
12, 6, 0.4221398646991163
-1, 9, 0.8155240544675917
20, 0, 4.61137028097925
16, 4, 2.699495893326123
6, 8, 0.2932539494602572
0, 9, 1.346171038581547
10, 7, 0.1700215675910955
1, 9, 0.1700215675918458
19, 2, 1.774828968588524
18, 3, -0.03063907323683779
20, 1, -1.466224796569931
15, 5, -2.504654839022763
7, 8, -1.466224796569824
13, 6, 1.022452627164863
2, 9, 1.022452627165994
17, 4, 1.214060472511294
21, 0, 0.235921281855594
