d = 19, symClass = D, r = 16.17111728801592, D = 16, Y = 0.1116271810871158
max of |f(z) - f(z^*)| for 100 points = 3.385070002082102e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -4.707345624410664e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 4.169997680492088e-13, 
confident_r = 16.17111728801
1, 0, 1
2, 0, 1.900392338004636
0, 1, -1.069106682138907
1, 1, 1.605270717453308
3, 0, 1.099373975610352
2, 1, 0.9785872019620269
4, 0, 2.611491038346106
3, 1, -0.08018210604230287
-1, 2, 1.921113419602904
0, 2, -2.03172214724629
1, 2, 0.2644546170109224
5, 0, 1.142989097794155
4, 1, 0.1429890977940101
2, 2, 3.050644171871053
5, 1, -1.716205650671246
3, 2, -1.716205650671108
6, 0, 2.089241879851382
-1, 3, -1.526155778153491
4, 2, 1.859699620677924
0, 3, -1.175348063494628
6, 1, 0.7805777578745347
7, 0, 2.576894076312841
1, 3, 1.576894076312559
5, 2, -1.046214116673155
2, 3, -1.046214116673278
7, 1, -0.4075156976395684
3, 3, 1.764792850577356
8, 0, 3.062465222035679
6, 2, -0.1523774599680351
4, 3, -0.001854058856543882
-2, 4, 3.65086922305062
8, 1, 1.570897379784106
-1, 4, 1.570897379784232
0, 4, -2.791962519441637
9, 0, 0.2086231382490004
7, 2, 0.7456274774697866
5, 3, 0.08572322535783365
1, 4, 0.08572322535774349
2, 4, 0.5025675279175705
9, 1, -2.05387519404416
6, 3, 1.075833302702357
10, 0, 2.172127723870521
8, 2, 0.2717353858661188
3, 4, -0.1280503809992096
4, 4, 4.192150092748418
10, 1, -0.2827301981690026
7, 3, -0.2827301981689106
9, 2, -0.1287139868934506
-2, 5, -0.1287139868934355
11, 0, 0.9576329118439616
-1, 5, -0.04236708815619641
5, 4, 0.9162360822144392
0, 5, -0.1528705999246091
1, 5, -1.94803895162169
8, 3, 3.083907117394789
11, 1, -0.1159660957300141
2, 5, 0.09049466759893887
10, 2, -3.261464068975334
