d = 19, symClass = D, r = 11.47911440972592, D = 16, Y = 0.09993420027798197
max of |f(z) - f(z^*)| for 100 points = 1.290745288429207e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 6.394884621840902e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -3.426599282096987e-14, 
confident_r = 11.4791144097259
1, 0, 1
2, 0, -0.2922488442524778
0, 1, -0.9696093479930571
1, 1, -0.04379691308123664
3, 0, 0.7306714632564567
2, 1, -0.03602040233576656
4, 0, -0.9145906130331258
3, 1, 0.9938458174711141
-1, 2, 1.739144562509304
0, 2, 0.2833672113273055
1, 2, -1.826763785157961
5, 0, 0.9401422877153971
4, 1, -0.05985771228414392
2, 2, 0.0127995972298519
5, 1, 0.04246589633683158
3, 2, 0.04246589633710315
6, 0, -0.2135378906647334
-1, 3, -0.8501599111082906
4, 2, 0.01052692095210156
0, 3, -0.7084658810852701
6, 1, 1.001760993929484
7, 0, 0.001918169595509397
1, 3, -0.9980818304045516
5, 2, 0.03492571882320095
2, 3, 0.03492571882337663
7, 1, -1.629492861359174
3, 3, -0.03200115456712826
8, 0, 0.5595368938756067
6, 2, -0.290450291520798
4, 3, 0.6569969572129332
-2, 4, -0.5082629883814541
8, 1, 0.001577582430154795
-1, 4, 0.001577582430322261
0, 4, 0.8867956079836802
9, 0, -0.4661192127827061
7, 2, -0.09488813001941258
5, 3, -0.9636421950836598
1, 4, -0.9636421950837125
2, 4, 0.5338696049345216
9, 1, -1.68629082532021
6, 3, -0.02631908008167411
10, 0, -0.2747554970179036
8, 2, 0.01749334723464099
3, 4, -0.07393811731999463
4, 4, 0.04005624558455435
10, 1, 1.771247242665028
7, 3, 1.771247242664353
9, 2, -0.04352737888425594
-2, 5, -0.04352737888431687
11, 0, 0.001297469384231359
-1, 5, -0.9987025306161103
5, 4, 1.027647945374013
0, 5, 0.05803859738046543
1, 5, -0.3979170939016974
8, 3, -0.07616916324020741
11, 1, 0.1969081047563047
2, 5, -1.001141579775154
10, 2, -0.012410609124646
6, 4, -0.01241060912444768
12, 0, -0.6682652615055015
3, 5, 0.8015763306841954
9, 3, 0.726174777702738
7, 4, -1.254131640115375
12, 1, 0.08000661471898436
4, 5, 0.08000661471907812
11, 2, 1.213837268918954
13, 0, 1.096609053483702
-3, 6, 1.270743302303233
-2, 6, 0.2484582514510855
10, 3, 0.002621583022242625
5, 5, -0.041175330059379
-1, 6, 0.002621583022225108
8, 4, 0.03294392185384065
0, 6, 0.2070483349394001
13, 1, -0.03579872620509036
1, 6, -0.03579872620511327
12, 2, -0.2927634926931922
6, 5, 1.671227700605274
14, 0, -0.0005605828476163811
2, 6, 0.2916882614052549
9, 4, -1.253392342645553
11, 3, 0.9517523735151338
3, 6, -1.334764167925373
7, 5, -0.06264468686096636
14, 1, 0.8243229970994915
13, 2, 0.8243229970993848
10, 4, -0.01020700096078421
4, 6, -0.0102070009607081
15, 0, 0.6869351410345271
12, 3, -0.04373632222215444
8, 5, -1.591299562472775
-3, 7, 1.920813346213583
5, 6, -0.9713168241688129
-2, 7, -0.971316824168812
