d = 19, symClass = D, r = 22.78980990441838, D = 16, Y = 0.1428880557894054
max of |f(z) - f(z^*)| for 100 points = 2.877520444144466e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 7.861211681614577e-12, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.90596149973743e-12, 
confident_r = 22.7898099044
1, 0, 1
2, 0, 0.1240278230893725
0, 1, 1.191757328733091
1, 1, 0.4083712966691951
3, 0, -0.5969897437327656
2, 1, -1.255715144096108
4, 0, -0.9846170990973044
3, 1, 0.1930803177441994
-1, 2, -0.0468662141286537
0, 2, 0.1478110671257098
1, 2, -0.561801575815545
5, 0, 0.9244840073195237
4, 1, 0.9160870539101564
2, 2, 0.05064940293615865
5, 1, -0.03034704372546074
3, 2, 1.003706015038057
6, 0, -0.07404333832236863
-1, 3, -0.5323294185407107
4, 2, -0.155743615737369
0, 3, -0.7114669022709486
6, 1, -0.1600107654867432
7, 0, -0.3723930510288486
1, 3, -0.2940727170806547
5, 2, -1.357632913440012
2, 3, -1.635382538159334
7, 1, -1.201835870169012
3, 3, -0.2437934757459726
8, 0, -0.2461477384657218
6, 2, 0.02394733149027525
4, 3, -0.276831648362324
-2, 4, -0.00581271451235311
8, 1, -0.3679780505948382
-1, 4, -0.6576179926988411
0, 4, -1.173424643852013
9, 0, -0.64360324587938
7, 2, -0.4587737566567232
5, 3, 0.7222904256834121
1, 4, -0.2620806582650413
2, 4, -0.06967902645677523
9, 1, -0.0558531541647018
6, 3, 0.7496490620715537
10, 0, 0.1146617389090495
8, 2, 0.1136202830524846
3, 4, -0.1229958050966485
4, 4, -0.4020893614821152
10, 1, 0.0372383362727553
7, 3, -1.376300626825637
9, 2, 0.5921042094978061
-2, 5, -0.4344072900584751
11, 0, 1.537921462506854
-1, 5, 0.6157195837489549
5, 4, 1.081746329511205
0, 5, -0.08999673771405774
1, 5, -0.6377230586251198
8, 3, -0.01913881663507158
11, 1, 0.3021870171971601
2, 5, 0.5876960981704517
10, 2, -0.003763877769914311
6, 4, 0.1244874720632246
12, 0, 0.5878063096651814
3, 5, -0.8914099931089329
9, 3, -0.1152669694089642
7, 4, 1.029268910549948
12, 1, 0.5076022785364005
4, 5, -0.9664495545121962
11, 2, 0.7743365045938266
13, 0, -1.560668595960755
-3, 6, 0.02797864916388892
-2, 6, -0.06602365894473286
10, 3, 1.606443969159066
5, 5, 0.3775327328186475
-1, 6, -0.8582366530205516
8, 4, 1.236398602477982
0, 6, -0.08824169108463863
13, 1, -0.3803158491332128
1, 6, -0.1045919089074418
12, 2, -0.01984578691520471
6, 5, 0.5708891134673072
14, 0, -0.04618709945214234
2, 6, -0.03647319893054432
9, 4, -0.766056609894739
11, 3, 0.7169258062188749
3, 6, 0.3353897787707993
7, 5, 0.05885061483579754
14, 1, 0.2215574082421847
13, 2, -1.490372379949652
10, 4, -0.1683842548073119
4, 6, -0.2028329361226618
15, 0, -0.5519074706156183
12, 3, -0.5468945755501077
8, 5, -0.7468574820463441
-3, 7, 1.115138239068195
5, 6, -0.4682679669267245
-2, 7, 0.08687996204543233
-1, 7, 0.8852418695052944
14, 2, -0.1490610866869146
15, 1, 0.07181427267170587
11, 4, -0.7727409041966131
0, 7, -0.4438021477303811
9, 5, 0.8139610089525855
6, 6, -0.03023717407883095
13, 3, 0.5074954664446528
1, 7, 0.9034300270168728
16, 0, 0.9540879309372112
2, 7, 0.1586392051233117
7, 6, -0.06989061484298106
12, 4, -0.1901101823538971
15, 2, -1.481354537731943
10, 5, -1.160888568464772
3, 7, -0.8193342360957742
16, 1, 0.1153589991817067
14, 3, 1.275108841844365
17, 0, -0.4513159236402493
4, 7, -0.4741240581582031
8, 6, -0.03433482670366899
13, 4, 0.6752202523974359
11, 5, -1.109996362210568
-4, 8, 0.04614527580261601
5, 7, -1.585050444357889
-3, 8, -1.279542968059855
16, 2, -0.04563951656212101
-2, 8, -0.08156292805350639
17, 1, -0.2130430019897281
-1, 8, -0.1350392390852779
15, 3, 0.01811687385564427
9, 6, -0.5992021966991518
0, 8, -0.2933483712569261
6, 7, -0.009048943516337761
18, 0, -0.07982470951875595
12, 5, -0.3548005657328951
1, 8, 0.2241129581697854
14, 4, -0.05690071032636851
10, 6, 0.08958410913317343
2, 8, -0.03250529351941172
17, 2, -0.08810708046012998
7, 7, -0.560445929787293
18, 1, 0.5317447137783955
16, 3, 0.8765456167432507
3, 8, 0.4283830420312674
