d = 19, symClass = D, r = 12.18652582122059, D = 16, Y = 0.1040900621426393
max of |f(z) - f(z^*)| for 100 points = 2.974842594483107e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 7.027711745877241e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -6.861178292183467e-13, 
confident_r = 12.1865258212
1, 0, 1
2, 0, 1.977705107184874
0, 1, 0.4131150379337727
1, 1, 1.285544063055474
3, 0, -0.7383118581210977
2, 1, 1.505804909026529
4, 0, 2.911317490986226
3, 1, -0.731941552403181
-1, 2, -1.987531756283213
0, 2, 0.817019720376425
1, 2, 0.1830623945356979
5, 0, 0.1706640345669699
4, 1, -0.8293359654330797
2, 2, 2.542427059016692
5, 1, 0.5310775843743546
3, 2, 0.5310775843745504
6, 0, -1.460163132501445
-1, 3, 0.2068289853798153
4, 2, 2.978038059006575
0, 3, -0.3050077312747567
6, 1, -0.06315041441725582
7, 0, 1.652623538057311
1, 3, 0.6526235380571542
5, 2, 0.622070652113388
2, 3, 0.6220706521133628
7, 1, -0.6064157862159929
3, 3, -0.9491324258907883
8, 0, 3.780022363376083
6, 2, -1.447564546348322
4, 3, 0.6247893013706749
-2, 4, -3.930751705094231
8, 1, 1.935778560918629
-1, 4, 1.935778560919833
0, 4, 1.2027090357277
9, 0, -0.4548956001577287
7, 2, 1.313893646563788
5, 3, -0.3023760621858096
1, 4, -0.3023760621860044
2, 4, 0.3620434326067281
9, 1, -0.8210792568912075
6, 3, -1.111753620351206
10, 0, 0.337523132775649
8, 2, -1.640181974409268
3, 4, -1.122701356269706
4, 4, 3.742626916207404
10, 1, 0.07562582806278537
7, 3, 0.07562582806287865
9, 2, -0.940943117195237
-2, 5, -0.9409431171951463
11, 0, 2.267448424048484
-1, 5, 1.267448424048687
5, 4, -0.7557261967533829
0, 5, -0.3426111588199303
1, 5, 0.2958908932638531
8, 3, -2.555059649423285
11, 1, 1.211200307172421
2, 5, -1.022506592903205
10, 2, 1.050314850928926
6, 4, 1.050314850929249
12, 0, -2.149460226350833
3, 5, -0.9435051860959274
9, 3, 0.5404011275903818
7, 4, -0.09506849770139728
12, 1, 0.2353347744642677
4, 5, 0.2353347744643232
11, 2, 0.7378773059031385
13, 0, 1.645354381971999
-3, 6, 1.467418264055727
-2, 6, 0.4090467406989648
10, 3, -1.066147926640868
5, 5, 0.2193961364146032
-1, 6, -1.066147926640975
8, 4, 4.383876169662266
0, 6, -0.6032153478723559
13, 1, -1.1021611827289
1, 6, -1.10216118272881
12, 2, -0.1248928971143133
6, 5, 0.2480838400969319
14, 0, 3.268402011470295
2, 6, 1.290696904285319
9, 4, 1.121347415530066
11, 3, -0.487031238375126
3, 6, -0.1351571366621032
7, 5, -2.99283507545742
14, 1, 0.08544416414114503
13, 2, 0.08544416414111558
10, 4, 1.230272305714174
4, 6, 1.230272305714368
15, 0, -0.1260032804767931
12, 3, 0.6123085776445587
8, 5, -0.7622054694813371
-3, 7, -0.1907749961545952
5, 6, -0.02608838584671527
-2, 7, -0.02608838584763854
-1, 7, 0.8741091453438179
14, 2, -1.199311597476582
15, 1, 0.2696085976810443
11, 4, 0.2696085976812241
0, 7, 0.6827236356151446
9, 5, -1.645073715904319
6, 6, -1.877104046079579
13, 3, 0.2756562523501068
1, 7, 0.2756562523500302
16, 0, 4.564452042336715
2, 7, 0.5512538692562364
7, 6, -0.0293180972369246
12, 4, -2.130914243890836
15, 2, -1.248818167981352
10, 5, 0.2569867410452114
3, 7, -1.248818167981338
16, 1, -0.06861235994581057
14, 3, 1.324781127651239
17, 0, 0.5357384361339816
4, 7, -0.4642615638659462
8, 6, 1.235648992235244
13, 4, 0.2658877742224734
11, 5, 0.2658877742225703
-4, 8, -5.786335965958243
5, 7, -0.2505194805263347
-3, 8, -0.250519480526278
16, 2, 3.828399146309161
-2, 8, 3.828399146309096
17, 1, 0.5249713002716148
-1, 8, -1.72835457598552
15, 3, -0.3921008781262748
9, 6, -0.3921008781261372
0, 8, 1.561584082036343
6, 7, 1.454757079143966
18, 0, -0.8996493516688041
12, 5, -0.08118264033392907
1, 8, -0.08118264033376153
14, 4, 2.598494175107019
10, 6, -0.5980106824758673
2, 8, -0.598010682475895
17, 2, -0.4465677482955666
7, 7, 0.8389763147598241
18, 1, 0.6539872650888668
16, 3, 0.1030591529665962
3, 8, -1.143922135326479
13, 5, 1.039800232918483
19, 0, 2.950282482233501
15, 4, 0.2581098559362356
8, 7, 0.2581098559362475
11, 6, -0.7321152830941325
4, 8, 0.5329527511538006
18, 2, -1.623852639757881
19, 1, 0.7996992336253229
17, 3, 0.7996992336252827
5, 8, 0.7996992336251266
-4, 9, 0.7996992336249444
-3, 9, -0.1527042925086617
9, 7, -0.6289123014074837
14, 5, -0.1339909732434005
-2, 9, -0.1339909732431626
12, 6, -2.198720812900099
-1, 9, -0.4244708757337319
20, 0, 0.4968571889178864
16, 4, -2.414460302069376
6, 8, -2.220372206137523
0, 9, -0.1879242131158161
10, 7, 0.5427892236405552
1, 9, 0.5427892236395363
19, 2, -0.175009184263129
18, 3, 0.04662469980851184
20, 1, 0.6070254540026651
15, 5, -0.1249160983999341
7, 8, 0.6070254540030744
13, 6, -0.779574213712653
2, 9, -0.7795742137125948
17, 4, -0.3638423225213278
21, 0, -1.220151555157238
3, 9, -0.4818396970362726
11, 7, 0.0379648334318296
8, 8, 4.859385307455974
4, 9, -0.0664075448851697
20, 2, 0.1495655863951625
14, 6, 0.1495655863950054
16, 5, 1.267316516598973
19, 3, -1.182480936682098
21, 1, -0.7475324072194829
12, 7, 0.3114441015136382
9, 8, 0.3114441015136974
5, 9, 1.648331567925821
-5, 10, -0.3392001883574782
18, 4, -1.860908008447679
-4, 10, -1.860908008447661
-3, 10, -1.324500587423816
22, 0, 4.484344328519668
-2, 10, 2.506639221334754
-1, 10, 0.06253453715281526
15, 6, -0.4592821390441723
6, 9, -0.4592821390442762
17, 5, -0.3508037294199633
10, 8, -1.494603558952697
0, 10, -0.6775838385762442
21, 2, -0.9989426068561473
20, 3, -0.4638048133834596
13, 7, -0.4638048133834882
22, 1, 0.8031941770373581
1, 10, 0.8031941770374208
19, 4, -0.0950922040369027
7, 9, -0.0950922040367829
2, 10, 0.5851849307772063
23, 0, 0.03351184029318315
11, 8, -0.9664881597069733
16, 6, -5.053154517828722
18, 5, 0.9827237273529287
14, 7, 2.488528636379484
3, 10, 0.9827237273528656
8, 9, 0.03929320762245091
22, 2, 2.395397033320827
21, 3, 0.4477239659147975
4, 10, -2.022216510915812
23, 1, 1.259685010719493
20, 4, 1.546135460460454
12, 8, 1.546135460460425
9, 9, -0.5847883380931012
17, 6, 0.9117426597688607
5, 10, 0.03124216682894445
-5, 11, -0.151820227706857
15, 7, -0.1518202277067128
24, 0, -2.790835334843919
-4, 11, 0.3475029819270419
19, 5, 1.689068176825927
-3, 11, 1.689068176826098
-2, 11, -1.135959312006808
13, 8, -0.3950853777374433
23, 2, -0.3887177515535533
22, 3, -0.3887177515534991
10, 9, -0.3887177515535053
-1, 11, -0.3887177515535529
6, 10, -1.865975025197546
24, 1, 0.5236020037797263
21, 4, 0.5236020037797838
0, 11, 0.9367170417133368
18, 6, 1.068754069964428
16, 7, 1.007692799296303
1, 11, 1.036258425570006
7, 10, -1.192765958056855
25, 0, 0.6877981435606789
20, 5, -0.3122018564393329
11, 9, 0.5171341089939669
14, 8, -0.18801745343646
2, 11, -1.24895335160353
23, 3, -0.8196221600149065
24, 2, 0.4654227853562133
8, 10, 0.4654227853562382
3, 11, 1.755884882184134
22, 4, 1.459303716360227
17, 7, -1.429964031070495
25, 1, 0.1222369775952475
19, 6, 0.1222369775951788
12, 9, -0.4612893500287651
15, 8, -1.055533563994417
4, 11, -1.055533563994501
21, 5, -0.913143867795142
9, 10, -0.9131438677949502
26, 0, 3.254025764355216
-6, 12, 2.902120595199811
5, 11, 0.5003650608430478
-5, 12, 0.5003650608430461
-4, 12, 0.6021448427786776
13, 9, 1.248063027558641
24, 3, -1.429208266222766
-3, 12, -1.42920826622291
25, 2, -0.4224128499147322
18, 7, -0.4224128499147704
20, 6, -2.10852619953275
10, 10, 0.4339008594840633
-2, 12, -2.108526199532524
23, 4, -1.533220672118808
16, 8, 5.691976231002244
26, 1, -1.443282063136557
6, 11, -1.443282063136655
-1, 12, 1.26472294573997
22, 5, -1.437411619834804
0, 12, -0.8879743429455559
14, 9, 0.2480925498674702
27, 0, 1.07416667392418
11, 10, -0.1513867286407672
7, 11, -0.1513867286402485
1, 12, 0.7712231753054011
19, 7, -1.118141303220586
25, 3, -0.3897761807449892
17, 8, -0.3897761807455845
21, 6, -0.9700632595671346
26, 2, -2.179749800024005
2, 12, -2.179749800024191
24, 4, -0.1838509060563918
8, 11, 0.002895197713198301
27, 1, 0.7010721827718586
12, 10, 0.4906366775698168
15, 9, 0.2232478323222469
3, 12, 0.2232478323245834
23, 5, 1.647796219881057
28, 0, 4.81131181236122
4, 12, 1.899994321376048
20, 7, -0.03927422603505631
9, 11, -0.03927422603154698
18, 8, 2.217694510621883
22, 6, -0.9632041674934957
26, 3, 0.04622241236380321
13, 10, 0.04622241236288598
27, 2, 0.9408107971109541
-6, 13, 0.9408107971111237
25, 4, 0.09722033427975137
16, 9, 0.09722033427943205
5, 12, 0.09722033427959266
-5, 13, 0.09722033427973795
-4, 13, -0.3961255426999525
10, 11, 0.3048282112186571
-3, 13, 0.304828211218561
28, 1, -0.4110791765619561
24, 5, 0.1010595527079153
-2, 13, -0.2624345589977096
6, 12, -0.2673009594488739
21, 7, -1.209623837983086
19, 8, -0.4776822855800989
-1, 13, -0.4776822855801042
14, 10, -5.918945213694741
29, 0, -0.1220373615642811
0, 13, 0.6797206379224058
23, 6, 1.629360796764629
11, 11, 2.914904859819909
17, 9, 1.62936079676435
7, 12, -0.9107764409207695
27, 3, 0.6062125518201366
1, 13, -0.8398646812256471
28, 2, 0.168983359800365
26, 4, 0.1689833598003404
29, 1, -0.9715193255314579
25, 5, -0.4404417411572074
15, 10, -0.4404417411572101
2, 13, -0.9715193255314858
20, 8, 1.811045170126665
8, 12, 1.811045170126621
12, 11, 1.367557198961069
22, 7, -0.1844517243157729
18, 9, -0.6849840278124677
3, 13, 0.1255134540770689
30, 0, -0.249197331318667
24, 6, 1.210965801182946
9, 12, 0.8289037244621729
28, 3, 1.978467502934148
4, 13, 1.978467502934152
16, 10, -1.507417649717164
27, 4, 0.3803807811476195
13, 11, 0.3803807811476357
29, 2, -1.385709269025922
21, 8, 1.073070438566945
26, 5, -1.297110006786631
-7, 14, -3.284641763069903
-6, 14, -0.3772966842269227
30, 1, -0.4553193588120482
23, 7, -0.4553193588120356
5, 13, -0.4553193588120813
-5, 14, -0.4553193588119563
19, 9, -0.2443101843486883
10, 12, -0.05159513392904506
-4, 14, -0.05159513392899023
-3, 14, -0.719190159769217
25, 6, 0.1024871650125342
14, 11, 0.1024871650124346
-2, 14, 1.728730120984552
17, 10, 1.557051364057644
6, 13, 1.557051364057645
31, 0, -0.392795488266321
-1, 14, 0.2320568239567155
29, 3, -1.31447727994242
11, 12, -1.314477279942405
28, 4, -1.765468885220864
30, 2, 0.5332063005745854
22, 8, 0.5332063005745983
0, 14, 1.35022602095102
20, 9, 0.4632454801034714
7, 13, 0.4632454801035711
27, 5, 0.03786260932292781
24, 7, 0.03786260932294439
15, 11, -0.2011999285162129
1, 14, -0.2011999285163481
31, 1, 1.821110397595199
18, 10, -3.253470689640322
12, 12, -2.76322583275828
26, 6, 0.5451667781003627
2, 14, 0.5451667781002864
8, 13, -0.5070995698902384
32, 0, 5.247117752255647
3, 14, -0.9859805776005273
23, 8, 0.8358021822552352
30, 3, -0.05583544563895315
21, 9, -0.05583544563899565
29, 4, 0.4438609119644344
16, 11, 0.4438609119644856
31, 2, -1.212917490447651
9, 13, -1.212917490447773
25, 7, -1.236385175726654
13, 12, -1.236385175726717
28, 5, -0.428744149384408
19, 10, 0.7660197992795447
4, 14, 1.090217592583901
32, 1, -1.150295143067871
-7, 15, 0.2239715017729566
27, 6, 0.6947094612425738
-6, 15, 0.6947094612426504
-5, 15, 0.03529826911041636
10, 13, -0.1715307162692722
5, 14, -0.1715307162693029
17, 11, -0.0115604660792505
-4, 15, -0.01156046607924248
14, 12, -0.05798255063827343
22, 9, 0.2809064134766337
24, 8, -2.766755436767678
33, 0, -1.674084059152727
-3, 15, -0.9357722010316274
31, 3, -0.1222147428034908
-2, 15, -0.12221474280357
30, 4, -2.46979406876238
20, 10, 0.5082439902440316
6, 14, -2.469794068762404
26, 7, 0.06695720966452784
32, 2, -0.1356950146809841
11, 13, 0.2503619344151121
29, 5, -1.690569213641548
-1, 15, -1.690569213641532
0, 15, 0.2529538812808758
15, 12, 0.5579616125553946
33, 1, 0.1194708276071502
18, 11, 0.1194708276072141
7, 14, 0.302533222142995
28, 6, 2.620026402058268
23, 9, 0.94857378986672
1, 15, 0.9485737898667963
25, 8, -0.3148785414383033
12, 13, -0.3148785414381817
21, 10, -0.5230785597526966
34, 0, 1.059532641257554
8, 14, -0.9181724659272443
2, 15, 1.205270632615465
27, 7, -1.138794807620581
