d = 19, symClass = D, r = 22.50609351917303, D = 16, Y = 0.1327918208442329
max of |f(z) - f(z^*)| for 100 points = 6.732170376722024e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 1.253164239045645e-12, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -7.930323064897493e-13, 
confident_r = 22.5060935191
1, 0, 1
2, 0, 1.144327723199971
0, 1, 0.3734500732925206
1, 1, -0.3508424076918058
3, 0, 0.1278196711935017
2, 1, -0.2200365058755613
4, 0, 0.3094859380816257
3, 1, -1.566781511633328
-1, 2, 0.8144785555681343
0, 2, 0.4273492720984393
1, 2, 1.052540934950756
5, 0, -0.768732663637941
4, 1, 0.04766257812080121
2, 2, -0.4014786935951671
5, 1, 1.024242730840777
3, 2, -1.286286976573007
6, 0, 0.1462675933158881
-1, 3, -0.236048388014824
4, 2, -0.2517938737882836
0, 3, 0.04773426557502019
6, 1, -0.7589809559066317
7, 0, -1.346454174920463
1, 3, 0.5926349649901451
5, 2, -1.337714120824099
2, 3, 1.173368822333747
7, 1, -0.1694387498688198
3, 3, -0.04484456119153327
8, 0, -0.7901743843128312
6, 2, -1.792911519957484
4, 3, -0.2043431760454459
-2, 4, 0.932030391086322
8, 1, 1.674298703654377
-1, 4, -1.519902428652323
0, 4, 0.1155775462595215
9, 0, -0.9836621316567008
7, 2, -0.7988132901934402
5, 3, -0.899954887840041
1, 4, -0.2702744528626127
2, 4, 1.204451771666925
9, 1, 0.3041670762708432
6, 3, -0.02812499383160224
10, 0, -0.8796820987293185
8, 2, 0.05454160950338438
3, 4, -0.6609068799374421
4, 4, -0.1085807916632965
10, 1, 0.246079518075553
7, 3, 0.5400634605258001
9, 2, 0.950183147494812
-2, 5, 0.1492036482411062
11, 0, -1.687312317893863
-1, 5, 0.7841444457265992
5, 4, 0.3226824561622881
0, 5, -0.6605333428702148
1, 5, 0.3562292845465052
8, 3, -0.2857536174483696
11, 1, -0.5383155560708379
2, 5, 1.801464345992457
10, 2, 1.17206935218572
6, 4, -1.471933847282321
12, 0, 0.03955839084455851
3, 5, 0.3540576233825651
9, 3, -0.2002654976484351
7, 4, -1.49244320839206
12, 1, -0.1822961422767743
4, 5, -0.556255849348172
11, 2, -0.4185147812275464
13, 0, 0.5522659851961998
-3, 6, 0.1041063811664667
-2, 6, -0.2701167144216427
10, 3, -0.8795895422415353
5, 5, 0.2697040185818325
-1, 6, 0.8461454349117901
8, 4, -0.06809820443298481
0, 6, 0.05462364344439274
13, 1, -0.09050300184440198
1, 6, 0.7800012604215208
12, 2, -0.8685229492234416
6, 5, -0.2240142934849165
14, 0, -1.540784840378441
2, 6, 0.6781686201741239
9, 4, -0.2324929878179786
11, 3, 0.3950650350224353
3, 6, 0.1345354362231597
7, 5, -0.1792150154759341
14, 1, 1.033021901183285
13, 2, -1.209326476791658
10, 4, -1.530783354174138
4, 6, 1.34271847293166
15, 0, -0.09825915630161658
12, 3, 0.006092215064211205
8, 5, 0.1604909781126456
-3, 7, 1.369770153279192
5, 6, 0.3602090621726324
-2, 7, -0.9270920493927826
-1, 7, 1.146407553091789
14, 2, -0.1938934588599207
15, 1, 1.031951376701818
11, 4, -0.5893122344812221
0, 7, -0.5028334103082185
9, 5, 0.149831475050988
6, 6, -0.05131687460660875
13, 3, -0.4348070743242522
1, 7, -0.02838778491040227
16, 0, -1.213704392211501
2, 7, -0.9411661531687552
7, 6, -0.5706414142302981
12, 4, -0.4848968458966365
15, 2, 0.9272766020134845
10, 5, 0.1691492492579663
3, 7, -0.9482516163143948
16, 1, -0.3140399600758919
14, 3, 0.9131444504972189
17, 0, 2.345660259592106
4, 7, 1.563948350794808
8, 6, -0.2338355613971837
13, 4, -1.34336405277869
11, 5, 1.508995622344756
-4, 8, 0.2520696598162844
5, 7, -0.09468030148272215
-3, 8, -0.03187352563126822
16, 2, 1.915946423507727
-2, 8, -1.739266485664216
17, 1, 0.201271342791604
-1, 8, 0.9314507192089548
15, 3, 0.1309183690774914
9, 6, -0.1644127784053041
0, 8, -0.2950906817342647
6, 7, -1.276109942484031
18, 0, -1.125631847515387
12, 5, -0.5524673634822131
1, 8, 1.085032775406204
14, 4, -0.9141041936282212
10, 6, -1.029843327784112
2, 8, -0.3092825492839612
17, 2, -0.8882361805730576
7, 7, 0.8232356322671673
18, 1, -0.1047849041669639
16, 3, -0.6702672137471462
3, 8, 0.03351103147874122
13, 5, -1.255586522518962
19, 0, -0.3366246825221935
15, 4, -0.5969808583739832
8, 7, 0.4443569102305485
11, 6, 0.1194002360541417
4, 8, 0.3257466186225171
18, 2, 0.348066817862506
19, 1, -0.7539044244512777
17, 3, -0.3813109223008542
5, 8, -0.06943066102278743
-4, 9, 1.319964608207316
-3, 9, -0.03017162734196256
9, 7, 0.3192622570748325
14, 5, -1.70005863089763
-2, 9, -1.598144723339134
12, 6, -0.03218421015784122
-1, 9, 0.3446462799829841
20, 0, -0.2379119495405888
16, 4, 0.01475089770439568
6, 8, -0.7562940651664596
0, 9, -0.3673486951618558
10, 7, -0.05045087618767002
1, 9, -0.5461828873518029
19, 2, -0.550004221208529
18, 3, -0.09701269622570269
20, 1, 0.1604773583964485
15, 5, 1.204436124775113
7, 8, -0.3098310507889339
13, 6, 0.09939270437195422
