d = 19, symClass = D, r = 14.29977586379131, D = 16, Y = 0.1154779255098861
max of |f(z) - f(z^*)| for 100 points = 1.164845997436714e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 2.560729406297924e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -9.108686027659019e-14, 
confident_r = 14.29977586
1, 0, 1
2, 0, 0.3674438191534616
0, 1, -0.4232227865590921
1, 1, -0.1572321439313774
3, 0, -0.3216962170566281
2, 1, 0.5210017186929291
4, 0, -0.8649850397655215
3, 1, -0.5053985171304594
-1, 2, -1.039723328165246
0, 2, -0.1555105970462992
1, 2, -0.929428480920645
5, 0, -0.4530241327035799
4, 1, -0.1887408131703859
2, 2, -0.05777397945974099
5, 1, -0.645455741438233
3, 2, 0.7785441936207177
6, 0, -0.1182052866025745
-1, 3, -0.4564313892856418
4, 2, 0.1914388613022617
0, 3, 0.1361491694082919
6, 1, 0.158497009598517
7, 0, -0.77722480951509
1, 3, -0.1733312963142701
5, 2, -0.2570821553258251
2, 3, -0.1839174430492539
7, 1, -0.07630341698873612
3, 3, 0.05058098590245299
8, 0, -0.685277225675897
6, 2, -0.1857055613290717
4, 3, -0.01719699244349636
-2, 4, -0.3820399105642753
8, 1, -0.1231220138397737
-1, 4, -0.04071442060424091
0, 4, 0.3660813788615655
9, 0, -0.8965115439315058
7, 2, 0.08612954957664701
5, 3, 1.026092308498586
1, 4, -0.5982999710132285
2, 4, -0.3415127506599238
9, 1, 0.4400346041968401
6, 3, -0.1676042819834932
10, 0, -0.1664609174895093
8, 2, -0.06935164522142719
3, 4, -0.9685207411944005
4, 4, 0.1360034522709122
10, 1, 0.63721817212499
7, 3, 0.1494924510808817
9, 2, 0.9942655801756959
-2, 5, -0.8353357953994267
11, 0, 0.2693257515116623
-1, 5, -0.7264401697493699
5, 4, -0.03197131004655524
0, 5, 0.6149529223805188
1, 5, 0.1011313593602709
8, 3, 0.1634779279829038
11, 1, 0.7564678195467992
2, 5, -0.3045409255852954
10, 2, -0.2371687227286692
6, 4, 0.2860712518839849
12, 0, 0.2782624151031899
3, 5, -0.143669487364336
9, 3, 0.1625847910668869
7, 4, -0.06817139044404109
12, 1, 0.4208060312389478
4, 5, -0.1285339658670331
11, 2, -0.9730557658779315
13, 0, -1.119949422683484
-3, 6, 0.3344750614562693
-2, 6, -0.1677128928604926
10, 3, -0.5729930978736215
5, 5, 0.07122995563761129
-1, 6, 0.6323453432780578
8, 4, -0.4506586923616724
0, 6, 0.05002717078203352
13, 1, -0.2163112964963358
1, 6, -0.3103156956035636
12, 2, 0.05823874653124523
6, 5, -0.4801890911035078
14, 0, -0.2855864523494347
2, 6, -0.06368951349637934
9, 4, -0.162275895461916
11, 3, -1.349219607983379
3, 6, 0.298993626336926
7, 5, -0.541697640939478
14, 1, 0.03341217417528998
13, 2, 0.3529321547176145
10, 4, -0.09446324898904174
4, 6, -0.0675793276830889
15, 0, 0.1457361497260636
12, 3, 0.06071720560104554
8, 5, 0.4628514324958871
-3, 7, -0.02225543771465026
5, 6, 0.1956980976105873
-2, 7, -0.3298571897376845
-1, 7, -0.1525527692212537
14, 2, -0.02803721895269638
15, 1, -0.1505408085234347
11, 4, 0.2972563169713337
0, 7, 0.3289392496661984
9, 5, 1.439841216467808
6, 6, 0.01858567063654777
13, 3, -0.4701213694371719
1, 7, -0.498346302487104
16, 0, 0.6131841587838334
2, 7, -0.03637481234448874
7, 6, 0.6633627167387094
12, 4, 0.4371621564376184
15, 2, -0.1292992614566617
10, 5, -0.2360263517479983
3, 7, -0.06736931464177329
16, 1, -0.6501670727416516
14, 3, 0.07195312446133829
17, 0, -0.7881083236460248
4, 7, 0.2989636458813712
8, 6, -0.006318928581114665
13, 4, -0.1081767465141101
11, 5, 0.2517081183040936
-4, 8, 0.8993451243583205
5, 7, 0.4396621425359029
-3, 8, -0.3750754530122275
16, 2, -0.04524042298720217
-2, 8, -0.01496026220164715
17, 1, 0.1062900701971908
-1, 8, -1.065140185481465
15, 3, 0.2076406702980806
9, 6, -0.2504547218993108
0, 8, 0.2900249370164059
6, 7, 0.525474628280862
18, 0, -0.3294176256149611
12, 5, 0.2710534572035569
1, 8, -0.3208951064546597
14, 4, 0.03164777063814041
10, 6, 0.3770312766390989
2, 8, -0.2198416263488489
17, 2, -0.06769822045684104
7, 7, 0.2794368670481362
18, 1, 0.9159018902531986
16, 3, 0.0277759767265513
3, 8, -0.9573003278275679
13, 5, -0.273109965316095
19, 0, 0.08102459913127148
15, 4, 1.022804501642625
8, 7, -1.00824818351829
11, 6, 0.2375048024756408
4, 8, 0.8039417315287307
18, 2, 0.1616879955259956
19, 1, 0.3824325550478198
17, 3, -0.3479700139651573
5, 8, -0.3245970872939696
-4, 9, 0.4288131708619751
-3, 9, 0.1468322512791226
9, 7, -0.8999449973356136
14, 5, 0.1564088508882944
-2, 9, 0.7830547011842305
12, 6, -0.0615851574785846
-1, 9, -0.03111683684033265
20, 0, 0.3918590974412474
16, 4, 0.1632579797854985
6, 8, -0.3558769600745276
0, 9, 0.3794241138051333
10, 7, -0.4483502215258373
1, 9, 0.3754462455718431
19, 2, -0.1170045377784043
18, 3, -0.05098788840259755
20, 1, 0.7828691540988296
15, 5, 0.2289577248927067
7, 8, -0.5920904999022893
13, 6, 0.470828952389743
2, 9, -0.4468342527048251
17, 4, 0.9663484734746778
21, 0, 0.2500302810236253
3, 9, 0.0557600223218546
11, 7, -0.4796141823091875
8, 8, 0.1077476073802834
4, 9, 0.3284061266557654
20, 2, 0.2341418787997932
14, 6, 0.05493007715958702
16, 5, 0.4238469463836418
19, 3, 0.5962285480818188
21, 1, 0.725548845330669
12, 7, -0.2470469293603927
9, 8, -0.2285561472059632
5, 9, 0.1962382264299452
-5, 10, 0.4710197589935768
18, 4, 0.3653367420330716
-4, 10, -0.3069389749375406
-3, 10, 0.8079996576144837
22, 0, 0.0989620827322845
-2, 10, -0.2669259503594163
-1, 10, -0.4835206203754327
15, 6, 0.08270235684112856
6, 9, 0.05916554567961303
17, 5, -0.3926087619765911
10, 8, -0.01174766026671823
0, 10, 0.2259606503995275
21, 2, 0.7495009897228951
20, 3, 0.9737143959275565
13, 7, -0.1539143020695054
22, 1, 1.146521467484409
1, 10, -1.141113627502191
19, 4, 0.09778428895855024
7, 9, 0.06737013985836142
2, 10, 0.03716009291957833
23, 0, 0.7697617188413917
11, 8, -0.04208711654730549
16, 6, 0.06006895420572287
18, 5, -0.1032630258451432
14, 7, -0.4049354615725007
3, 10, -0.07734878072487404
8, 9, 0.9245646021103067
22, 2, 0.2779594246809717
21, 3, 0.02454652059392867
4, 10, -0.1119016807857246
23, 1, 0.2676015489757689
20, 4, 0.5583095601748178
12, 8, -0.6734290802783794
9, 9, 0.1409604321116804
17, 6, -0.8602653664861716
5, 10, 0.4210535314793057
-5, 11, -0.03099555146453312
15, 7, 0.3818377260096278
24, 0, 0.2204510911350106
-4, 11, -0.5419394041696471
19, 5, -0.4774755746181936
-3, 11, 0.4503909071465598
-2, 11, -0.2687667959064976
13, 8, 0.9565377103557996
23, 2, 0.5856735304815863
22, 3, 0.1213927556020368
10, 9, 0.0667512187107162
-1, 11, -0.9083429175550748
6, 10, -0.05279046513290732
24, 1, 0.2693270920663446
21, 4, 0.3455649737538
0, 11, -0.11398479504715
18, 6, 0.0597407765660248
16, 7, 0.4742128621509502
1, 11, -0.2482165720667814
7, 10, -0.01704037328146456
25, 0, -0.4172875088474879
20, 5, 0.5385282758955885
11, 9, -0.3227254888697328
14, 8, -0.02504915606170535
2, 11, 0.9322749665017946
23, 3, -0.7791931344512047
24, 2, 0.1546225752414825
8, 10, -0.04722901130910648
3, 11, 1.736968106856249
22, 4, -0.3575433268637921
17, 7, -1.042022028224949
25, 1, 0.7924346968585458
19, 6, -0.8780368882926276
12, 9, 0.005532207413867884
15, 8, -0.8094705601151291
4, 11, 0.6710953916713722
21, 5, -0.01617957395339303
9, 10, -0.06332884883304329
26, 0, -0.4115184931295703
-6, 12, 0.122900793993278
5, 11, 0.434323811455371
-5, 12, -1.074632648517607
-4, 12, 0.3948063234113582
13, 9, 0.204706599693022
24, 3, 0.03960788608866751
-3, 12, 0.01309767508810815
25, 2, 1.051464955188263
18, 7, -0.7936876368929956
20, 6, -0.2105427722315293
10, 10, 0.02617300693779044
-2, 12, 0.2323513879581249
23, 4, 0.07771269178039575
16, 8, -0.3570306123585279
26, 1, 0.787323476181375
6, 11, -0.4827582910215623
-1, 12, -0.1188693086107574
22, 5, 0.5265006776397591
0, 12, -0.1177669947147254
14, 9, 0.8998535781553593
27, 0, 0.6101005892870029
11, 10, 0.4359445726623704
7, 11, 0.02541492197106808
1, 12, -0.8984058534815293
19, 7, -1.088522009870482
25, 3, 0.1866110655605201
17, 8, -0.06500266398896731
21, 6, -0.02770755027563555
26, 2, -0.07948224891038384
2, 12, -0.1140235843362982
24, 4, -0.1370975421501651
8, 11, 0.3741817702852881
27, 1, 1.466569715267084
12, 10, -0.1764425135507507
15, 9, -0.3300900139950846
3, 12, 0.1924708373399933
23, 5, -0.4618055738203767
28, 0, 0.6722878327653744
4, 12, 0.1499289782349081
20, 7, -0.004846321856601442
9, 11, 0.06254969351112663
18, 8, -0.05962727478488224
22, 6, -0.4957624056345518
26, 3, -0.4177294066136827
13, 10, 0.2575210993722871
27, 2, 0.04980935815027376
-6, 13, -0.06772868338871368
25, 4, -0.569011464649555
16, 9, 0.6778084710531046
5, 12, -0.8781908297636292
-5, 13, 0.5220014274797146
-4, 13, 0.5744096031121292
10, 11, 0.6128174493650429
-3, 13, 0.2108212960597688
28, 1, 0.4745623631470858
24, 5, -0.2231859326747884
-2, 13, 0.04380284534874675
6, 12, 0.1098633599640142
21, 7, 0.3928082662060231
19, 8, 0.3752735269507582
-1, 13, -0.2000707666918873
14, 10, -0.1990434500134148
29, 0, 0.2206523921814987
0, 13, 0.47398811547359
23, 6, 0.07128524761863743
11, 11, -0.04234666532598817
17, 9, 0.1571542430364475
7, 12, -1.068885838209668
27, 3, -0.141557467544118
1, 13, -0.5802426570893966
28, 2, 0.0122770968853846
26, 4, 0.129682738831686
29, 1, 0.5963469910955299
25, 5, -0.4861371661571249
15, 10, 0.292756433351651
2, 13, -0.5862931558495259
20, 8, 0.2223722183473846
8, 12, 0.1590858367894256
12, 11, -0.4793888602625979
22, 7, -0.5569818915555083
18, 9, -0.4670840552164033
3, 13, -0.164793038324107
30, 0, 0.05354984744449617
24, 6, 0.02231016191444534
9, 12, 0.3115694585832443
28, 3, 0.02103688519126889
4, 13, 0.06871040152858668
16, 10, 0.1700718980573797
27, 4, 0.9248498340989514
13, 11, -0.9566520350006451
29, 2, 0.146041226245661
21, 8, -0.2013311187687764
26, 5, 0.1802165922777322
-7, 14, 0.8080987656820434
-6, 14, -0.008177623030343374
30, 1, 0.5729769266793698
23, 7, -0.310311579868333
5, 13, -0.3131190465159583
-5, 14, 0.4962147858501705
19, 9, -0.02340959741655224
10, 12, 0.07190805638424505
-4, 14, -0.1212039855739108
-3, 14, -0.02249617863518145
25, 6, -0.2202782307782673
14, 11, 0.6267321612032136
-2, 14, -0.05605457214563753
17, 10, 0.7308502309180661
6, 13, -0.9687323450830465
31, 0, -0.26617003823951
-1, 14, -0.4854864201699687
29, 3, 1.087008765997841
11, 12, -0.9912415207080715
28, 4, 0.06600131417829254
30, 2, -0.055315289622079
22, 8, 0.1092249963757414
0, 14, 0.1208666941671535
20, 9, 0.7968789998067489
7, 13, -0.6595212864698216
27, 5, 0.4858513416333161
24, 7, 0.3625893239425952
15, 11, 0.850416175859304
1, 14, 0.2916247884832764
31, 1, 1.210446837492676
18, 10, 0.5290607555541437
12, 12, -0.04375179610242143
26, 6, -0.1727431914516332
2, 14, -0.1831142686471979
8, 13, 0.01765293249626263
32, 0, 0.9105879548242876
3, 14, 0.8398621635625375
23, 8, -1.036082908647049
30, 3, -0.2049906754124514
21, 9, -0.04809115599137227
29, 4, -0.4848370310648312
16, 11, 0.5619642986609947
31, 2, 0.1642894780400674
9, 13, -0.1191105550084255
25, 7, 0.1912232559949894
13, 12, 0.2672943141472008
28, 5, -1.355248861543516
19, 10, -0.4191713982450904
4, 14, -0.01336569996903863
32, 1, -0.3635784321777054
-7, 15, 0.02561873630753026
27, 6, -0.3198514758922676
-6, 15, 0.2687243653520732
-5, 15, 0.2067744342696236
10, 13, -0.04908090495621641
5, 14, 0.2213753680966466
17, 11, -0.2486840201134109
-4, 15, -0.04593924960969916
14, 12, 0.2437485301228398
22, 9, 1.284960417275436
24, 8, 0.3463380936800211
33, 0, -0.0866410754173495
-3, 15, 0.2336930545264914
31, 3, -0.02723633522445075
-2, 15, 0.04867380297307798
30, 4, -0.04751021444354963
20, 10, -0.0867264241071906
6, 14, -0.02475443826579787
26, 7, -0.4271266544395835
32, 2, -0.2388998722963767
11, 13, 0.1648411746975454
29, 5, -0.4719727504916205
-1, 15, -0.5372291910132142
0, 15, -0.1978280287978539
15, 12, 0.01028504949629675
33, 1, 0.2474729489214037
18, 11, 0.07472513793700286
7, 14, 0.7223748740419927
28, 6, 0.02643873085206807
23, 9, 0.3793857608145735
1, 15, -0.07339447234709554
25, 8, -0.4009531595949333
12, 13, 0.009174613547154317
21, 10, 0.945177542885666
34, 0, -0.2895855323469295
8, 14, 0.1098523438306763
2, 15, 0.07933444266192216
27, 7, -0.6648059908300651
32, 3, 0.6090410286366991
31, 4, -0.5902030119056716
16, 12, 0.01487514119227167
33, 2, 0.1925121187257275
30, 5, -0.07180297030945085
19, 11, -0.252341827679095
3, 15, -0.03253357573197049
13, 13, 0.1760920488232314
9, 14, -0.1549175840626833
34, 1, 1.023866460118233
29, 6, -0.8947388439442058
24, 9, -0.05259023100431118
4, 15, -0.2496555128364419
26, 8, -0.0397488768829621
22, 10, 0.09248859230151663
17, 12, 0.1325502349439566
-8, 16, 0.7124987177957157
-7, 16, -1.680614093225287
10, 14, 0.1615511367909101
-6, 16, -0.1378191569256504
14, 13, -0.7697005510897588
35, 0, 0.3521015952463361
28, 7, 0.1466940425640066
20, 11, -0.1568032574509156
5, 15, 0.07852326018310705
-5, 16, 0.222232637079379
32, 4, 0.1064987000371439
