d = 19, symClass = D, r = 10.30834670698963, D = 16, Y = 0.08750767984839139
max of |f(z) - f(z^*)| for 100 points = 1.291411422243982e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 1.089961454425747e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.221453493904789e-13, 
confident_r = 10.30834670
1, 0, 1
2, 0, -0.2078491151879283
0, 1, 0.9072971580162933
1, 1, -0.1533039480599889
3, 0, 0.7809933138498589
2, 1, 1.133816276735923
4, 0, -0.9567987453152539
3, 1, 1.521503169082077
-1, 2, 1.878712080624598
0, 2, -0.1885809115063176
1, 2, 0.2462690362855274
5, 0, 0.8231881329445545
4, 1, -0.1768118670552601
2, 2, 0.03186408995896268
5, 1, -0.139092236387528
3, 2, -0.1390922363874575
6, 0, -0.1623287692513359
-1, 3, 1.258720486677237
4, 2, -0.235662709905224
0, 3, 0.7085930140858151
6, 1, -1.30109753115605
7, 0, 0.02350210049117046
1, 3, -0.9764978995090938
5, 2, 1.028708285595545
2, 3, 1.028708285595306
7, 1, -0.4998808226176376
3, 3, -0.1197293584216177
8, 0, 0.4067188878150387
6, 2, -0.3162430874494991
4, 3, -1.830546618420101
-2, 4, -0.3904886436508266
8, 1, -0.1738185115983865
-1, 4, -0.1738185115983019
0, 4, -0.8681007824183292
9, 0, -0.3900494437220258
7, 2, 1.195306344971081
5, 3, 1.380455501221184
1, 4, 1.380455501221088
2, 4, -0.05118680129035144
9, 1, 1.704550131481664
6, 3, 0.8855029312647843
10, 0, -0.1710989250653177
8, 2, 0.03675019012231487
3, 4, 0.04235179924488479
4, 4, 0.1466810251556013
10, 1, 0.2234391967292909
7, 3, 0.2234391967292609
9, 2, -0.2332524428060398
-2, 5, -0.2332524428060244
11, 0, 1.285539349391623
-1, 5, 0.2855393493915661
5, 4, -1.067718062499221
0, 5, -0.1604209044829492
1, 5, -0.1624214155014269
8, 3, -0.2880139792277351
11, 1, 0.8106705824810705
2, 5, 1.045684046836067
10, 2, 0.02891019826262557
