d = 19, symClass = D, r = 15.7926076603015, D = 16, Y = 0.1196068044335568
max of |f(z) - f(z^*)| for 100 points = 3.633093825783362e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -4.567457523307894e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 3.798350522998817e-13, 
confident_r = 15.7926076603015
1, 0, 1
2, 0, -0.7208227958581163
0, 1, 1.439313632922301
1, 1, -0.29003534214796
3, 0, 1.966294293881877
2, 1, -1.720095742006843
4, 0, -0.4804144969716737
3, 1, -0.9079140398674018
-1, 2, 1.423142428207615
0, 2, -1.037490076999299
1, 2, -0.4231325165086575
5, 0, 2.071623733915423
4, 1, 1.071623733915153
2, 2, 0.2090640862243781
5, 1, -0.4174518219823658
3, 2, -0.4174518219823232
6, 0, -1.417349750395274
-1, 3, -1.420662755932818
4, 2, 1.239884221896609
0, 3, 2.830114183520962
6, 1, -0.3141641816382051
7, 0, 0.08412049969470974
1, 3, -0.9158795003054365
5, 2, -2.475757251401415
2, 3, -2.475757251401748
7, 1, -0.3263531377325479
3, 3, -0.5702948382888025
8, 0, 1.067116516735797
6, 2, 0.6544451366160848
4, 3, 0.985302795117005
-2, 4, -1.025833504004239
8, 1, 0.4988885570598515
-1, 4, 0.4988885570598629
0, 4, -0.6914671349444385
9, 0, 2.866313250151928
7, 2, -0.02597867469389196
5, 3, -1.306773055102714
1, 4, -1.306773055102547
2, 4, 0.3050035635678622
9, 1, 2.048348298508758
6, 3, -3.382214442438215
10, 0, -1.493273611846361
8, 2, -0.772450815988473
3, 4, 1.577002722269402
4, 4, 0.1393371830015585
10, 1, -0.6090203995436165
7, 3, -0.6090203995433757
9, 2, 0.2633271591938744
-2, 5, 0.2633271591942358
11, 0, 2.958729361669267
-1, 5, 1.958729361670358
5, 4, 0.1030890166646499
0, 5, 1.54240264958697
1, 5, -0.1764085119638863
8, 3, -0.4127616010900209
11, 1, -0.1925836385501947
2, 5, -0.1906914363164907
10, 2, 0.3009087894573607
6, 4, 0.300908789457203
12, 0, -0.9446362840934568
3, 5, 1.514209173041946
9, 3, -1.78522619592663
7, 4, 0.9031320583519459
12, 1, 0.1227233841992131
4, 5, 0.1227233841991885
11, 2, -0.4663178223362663
13, 0, -0.3167442537033042
-3, 6, 2.79831683596476
-2, 6, 1.024046099703112
10, 3, -0.3108087563198681
5, 5, -0.6008440984670422
-1, 6, -0.3108087563195954
8, 4, 0.8263589306383473
0, 6, -2.040010818362694
13, 1, 1.561699074084269
1, 6, 1.561699074084088
12, 2, 0.2264567037665504
6, 5, -0.3958501198696927
14, 0, -0.06063597377879903
2, 6, 0.6601868220791809
9, 4, -0.8714549989296906
11, 3, 1.571724923138175
3, 6, -0.832003052766262
7, 5, -2.447941231028742
14, 1, -2.044779272398835
13, 2, -2.044779272398983
10, 4, 1.784582263820955
4, 6, 1.784582263820513
15, 0, 4.073421927067286
12, 3, 2.107127633185675
8, 5, 0.5375931600277131
-3, 7, 1.30828754736054
5, 6, -0.4521807896075271
-2, 7, -0.4521807896073533
-1, 7, 1.16381661329777
14, 2, 0.2352427811771708
15, 1, -1.318237850903512
11, 4, -1.318237850903123
0, 7, 0.1210757820188565
9, 5, 0.6056144956986307
6, 6, 0.4110815197986342
13, 3, 0.7278284399506944
1, 7, 0.7278284399509795
16, 0, -0.2887874141279004
2, 7, 1.589627523417892
7, 6, 0.7469522332656493
12, 4, 0.4361750667541104
15, 2, -1.843295421740283
10, 5, -3.563391163747116
3, 7, -1.843295421741376
16, 1, -0.2275516296331221
14, 3, -0.7723835236367725
17, 0, 0.8243079037884073
4, 7, -0.1756920962119964
8, 6, -0.7102287155429147
13, 4, 0.412042408493499
11, 5, 0.4120424084933503
-4, 8, -0.683698253766493
5, 7, -0.4697245202849634
-3, 8, -0.4697245202851125
16, 2, -0.3596102445211816
-2, 8, -0.3596102445213556
17, 1, 0.1576717221540325
-1, 8, -0.5772597423166949
15, 3, -0.8208331355344525
9, 6, -0.8208331355344289
0, 8, 1.535915350454142
6, 7, -1.292090991300732
18, 0, -2.066103930778845
12, 5, 0.09111871591192365
1, 8, 0.09111871591208576
14, 4, 0.01872602092547789
10, 6, 0.9419518071307789
2, 8, 0.9419518071308718
17, 2, 0.5556727663848061
7, 7, 0.2656374242371168
18, 1, -0.5630804028095876
16, 3, 0.6118317091807673
3, 8, 0.6300768347493568
13, 5, 0.1570108907290773
19, 0, 1.025334370963676
15, 4, 1.418159745568249
8, 7, 1.418159745568185
11, 6, -1.131091546448147
4, 8, 0.2032789950708113
18, 2, -1.476496147421563
19, 1, 0.7180571014846727
17, 3, 0.7180571014848898
5, 8, 0.7180571014846016
-4, 9, 0.7180571014851952
-3, 9, -2.793441070521319
9, 7, 0.4292541611861579
14, 5, 0.3841679524626855
-2, 9, 0.384167952462812
12, 6, 2.437977270589337
-1, 9, -1.245949843279177
20, 0, -0.995238074043874
16, 4, -0.5148235770718077
6, 8, -1.136739511341806
0, 9, 4.12552373716848
10, 7, -0.03739146065243041
1, 9, -0.0373914606518868
19, 2, 0.2425949581451253
18, 3, -0.6177392376976627
20, 1, -0.9729422334770198
15, 5, -1.880856273343072
7, 8, -0.9729422334763322
13, 6, 0.09465394396325286
2, 9, 0.09465394396333225
17, 4, -0.6021778369972721
21, 0, 0.1654056585483323
3, 9, -1.800888635333545
11, 7, -0.9585172368750711
8, 8, -0.3095015040427758
4, 9, 1.382397633805978
20, 2, 0.4389957871333964
14, 6, 0.4389957871331233
16, 5, 1.084866420710199
19, 3, -0.5919479923733649
21, 1, -0.9145730868738416
12, 7, 2.443675957308085
9, 8, 2.443675957307595
5, 9, 1.525073202808729
-5, 10, 2.948215631016046
18, 4, -0.1898122191152961
-4, 10, -0.189812219115316
-3, 10, -0.002215383858396508
22, 0, -2.132719570665365
-2, 10, -1.411896774807758
-1, 10, -0.5835293501352797
15, 6, -4.868067356467009
6, 9, -4.868067356466651
17, 5, -0.1939969412491898
10, 8, -0.07430891321449118
0, 10, -1.111798990213807
21, 2, 1.013003759703085
20, 3, 2.26980151731745
13, 7, 2.269801517317604
22, 1, -0.2857726333009181
1, 10, -0.2857726333008307
19, 4, 0.540392471126515
7, 9, 0.5403924711266365
2, 10, 0.1271592768068416
23, 0, 0.179041126526648
11, 8, -0.820958873473345
16, 6, 0.297527971320516
18, 5, 1.575400428666341
14, 7, -0.1446953133403389
3, 10, 1.575400428666702
8, 9, 0.004945501674374538
22, 2, 0.1388186767762404
21, 3, -0.6417063125132686
4, 10, 0.1374547342716737
23, 1, -1.398109429630094
20, 4, 0.2005499070675899
12, 8, 0.2005499070676305
9, 9, -0.8313321442101476
17, 6, -0.3707002508979854
5, 10, -0.8765713637901097
-5, 11, -0.4534388472816529
15, 7, -0.4534388472817052
24, 0, 2.098265117764013
-4, 11, -1.111322848714824
19, 5, 0.007534733803340831
-3, 11, 0.007534733803413487
-2, 11, 1.360609566869141
13, 8, -1.23286598689383
23, 2, 0.3790103701458218
22, 3, 0.3790103701461728
10, 9, 0.3790103701459671
-1, 11, 0.3790103701459381
6, 10, -1.091476489625728
24, 1, 2.819225873455729
21, 4, 2.819225873456045
0, 11, 4.258539506378048
18, 6, 1.286831737786371
16, 7, 1.639151127942779
1, 11, -0.7858779224825417
7, 10, -1.282957056361827
25, 0, 1.148377427090278
20, 5, 0.1483774270897171
11, 9, -0.923246306824992
14, 8, -0.6509981753300456
2, 11, 0.3632607385152973
23, 3, -1.507826526998794
24, 2, -0.0884618129164194
8, 10, -0.08846181291616075
3, 11, 0.9000316602469272
22, 4, 0.3361325164546195
17, 7, 0.3705108373701991
25, 1, -0.2539071762334095
19, 6, -0.2539071762332231
12, 9, 1.937395263785238
15, 8, -0.5940933995907134
4, 11, -0.5940933995943007
21, 5, 0.5613586426038384
9, 10, 0.5613586426055369
26, 0, 0.2283164785273081
-6, 12, -2.017090565395678
5, 11, -0.2771882564430451
-5, 12, -0.2771882564434239
-4, 12, 0.6825069832577255
13, 9, -0.6542945511038963
24, 3, 0.9809617230289773
-3, 12, 0.9809617230292748
25, 2, -0.2744647839717431
18, 7, -0.2744647839716791
20, 6, 0.224038036707184
10, 10, 0.4331021229322394
-2, 12, 0.2240380367073405
23, 4, -0.4376163349314646
16, 8, -1.835542576662081
26, 1, -0.4573865241213835
6, 11, -0.4573865241211248
-1, 12, 0.307922374611442
22, 5, -0.6668963625464364
0, 12, -1.359627881848431
14, 9, -0.08804746552427918
27, 0, 3.669721094368281
11, 10, 1.289839662028014
7, 11, 1.289839662028108
1, 12, 1.205038343250787
19, 7, -0.3660466796118378
25, 3, 2.179421905854985
17, 8, 2.179421905854877
21, 6, -0.051081719813237
26, 2, -1.125708292870175
2, 12, -1.125708292869966
24, 4, 0.1509290272881845
8, 11, -0.8444196279901114
27, 1, 1.515739516228755
12, 10, 0.2853377901449096
15, 9, -2.569500401646324
3, 12, -2.56950040164647
23, 5, -1.43367354320017
28, 0, -0.04041270754601584
4, 12, 0.4400017894257582
20, 7, 1.299890283914831
9, 11, 1.299890283914917
