d = 19, symClass = D, r = 24.55603712305836, D = 16, Y = 0.1456446371568447
max of |f(z) - f(z^*)| for 100 points = 1.053201970080409e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 7.0921046813055e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -2.078615057854449e-13, 
confident_r = 24.5560371230
1, 0, 1
2, 0, 1.308010154383684
0, 1, -1.043368518854056
1, 1, 0.1809683204252254
3, 0, -1.337227228392867
2, 1, -0.284835412147784
4, 0, 0.7108905639702368
3, 1, 1.297833833574489
-1, 2, 0.8461450851436684
0, 2, -1.364736617426078
1, 2, -0.1232043811399864
5, 0, 0.3172376326568116
4, 1, 0.8599980996090065
2, 2, 0.236708400738163
5, 1, 0.3844777721451142
3, 2, -0.7621110690269036
6, 0, -1.749106793456274
-1, 3, -1.021686676781686
4, 2, -0.3725676114173441
0, 3, 1.3952207926573
6, 1, -0.3636265010109493
7, 0, -0.3933263222181235
1, 3, -0.5411746117871776
5, 2, 1.051477951700754
2, 3, -0.4571013475230183
7, 1, 1.414639271010343
3, 3, -0.2419957655483697
8, 0, -0.3781580780559239
6, 2, 1.697579833017716
4, 3, -0.1476960058192106
-2, 4, 1.106766363449332
8, 1, -0.6121387821862497
-1, 4, 0.509046409918841
0, 4, -0.7417208347987641
9, 0, 0.7881766603525019
7, 2, 0.7669108300984872
5, 3, -0.9007649094672506
1, 4, -1.807473019842969
2, 4, -0.161152581595664
9, 1, -0.8828411442189427
6, 3, 0.3808896687335911
10, 0, 0.4149500448666787
8, 2, 1.124886247038906
3, 4, 0.8054737135065659
4, 4, 0.1286486713681598
10, 1, -0.9340073473970144
7, 3, 1.19110249273078
9, 2, -0.102068646523522
-2, 5, 0.5718022646290591
11, 0, -0.6564465101281093
-1, 5, -0.1812910658466504
5, 4, -1.46359412790211
0, 5, 0.7123727599423585
1, 5, 0.03421105055423605
8, 3, 0.153125454894065
11, 1, 0.09465159165864248
2, 5, -0.1414600572389972
10, 2, 0.5029008301003736
6, 4, -0.996849017055274
12, 0, -0.9506222185497115
3, 5, 0.5919779886178185
9, 3, -1.735498740184666
7, 4, -0.3735267621036747
12, 1, 0.7674011058331919
4, 5, -0.8119932856810632
11, 2, 0.06202598895281904
13, 0, -1.384357525937605
-3, 6, -1.131488247022253
-2, 6, -1.33637654782954
10, 3, 1.351947112601531
5, 5, 0.05740996155806604
-1, 6, -1.040682289291154
8, 4, -0.2024868067811916
0, 6, 1.82496296440262
13, 1, -0.8129786461473461
1, 6, 0.07364057637707935
12, 2, -0.4756271557254965
6, 5, 0.9607483753120348
14, 0, -0.5144748234476584
2, 6, -0.7078618875117261
