d = 19, symClass = D, r = 21.32151939861442, D = 16, Y = 0.1321623735419819
max of |f(z) - f(z^*)| for 100 points = 5.341060926866703e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -4.551359289450829e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 2.937650123158164e-13, 
confident_r = 21.3215193986
1, 0, 1
2, 0, 1.136661516072361
0, 1, -0.4069856144879322
1, 1, 0.8587076286612192
3, 0, 0.5544210809502808
2, 1, 0.5078495768310664
4, 0, 0.2919994021195745
3, 1, -1.024242535057557
-1, 2, -1.874495726070209
0, 2, -0.4626048855830394
1, 2, 0.03866431849236952
5, 0, 0.1656372903995479
4, 1, -0.8343627096000751
2, 2, 0.9760599150566697
5, 1, -0.3494816519160698
3, 2, -0.3494816519160054
6, 0, 0.6301891064152221
-1, 3, -1.129441298451652
4, 2, 0.5772530699374532
0, 3, -0.2256414043154497
6, 1, 0.9758919730189585
7, 0, 0.7373787915211456
1, 3, -0.2626212084792841
5, 2, -0.2066874720939366
2, 3, -0.2066874720933533
7, 1, 1.568092701928869
3, 3, 0.4760856117024511
8, 0, -0.8047570329662826
6, 2, -1.164217072724212
4, 3, 0.4446642795179775
-2, 4, -2.130667153865384
8, 1, 0.4360943058368762
-1, 4, 0.4360943058372191
0, 4, -0.1188395561018103
9, 0, -0.6926172649974212
7, 2, 0.8037081139876978
5, 3, 0.4168519775149203
1, 4, 0.4168519775148468
2, 4, 0.04394824287530031
9, 1, 0.7628927949288068
6, 3, 0.2815625113473922
10, 0, 0.1882735336241652
8, 2, -0.9483879824484075
3, 4, -0.8000271775445276
4, 4, 0.2507421141643977
10, 1, -0.01573582142043715
7, 3, -0.01573582142038727
9, 2, -0.8795248784531102
-2, 5, -0.879524878452984
11, 0, 0.2579111926872599
-1, 5, -0.7420888073123273
5, 4, 0.7465592345599618
0, 5, 0.3395736200722252
1, 5, -1.579831452429694
8, 3, -1.609643779869168
11, 1, -0.5999193395915092
2, 5, 0.4701536227905085
10, 2, -0.3972423443060898
6, 4, -0.3972423443062023
12, 0, 0.1618906241597944
