d = 19, symClass = D, r = 14.68099657517871, D = 16, Y = 0.1162449940355438
max of |f(z) - f(z^*)| for 100 points = 5.926370505449086e-13; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -1.77635683940025e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -9.769962616701378e-15, 
confident_r = 14.680996575
1, 0, 1
2, 0, -1.381174552946956
0, 1, 0.3723293729071025
1, 1, 0.8448231012488513
3, 0, 0.8772442828978164
2, 1, 0.2002704099579199
4, 0, 0.9076431457082937
3, 1, 0.1900571622412796
-1, 2, -0.04748709969371101
0, 2, -0.5142518551739701
1, 2, -0.5936121354490068
5, 0, -1.789343815996924
4, 1, 1.066602139855604
2, 2, -1.166848169186633
5, 1, 0.6364804419857192
3, 2, -0.007375530974852338
6, 0, -1.21162748025677
-1, 3, -0.461632249578403
4, 2, -0.2766083939421533
0, 3, 0.3266238137376813
6, 1, 1.360923117240967
7, 0, 0.6599713623192036
1, 3, -0.2325192175117354
5, 2, 1.212657893465034
2, 3, -1.063524781162147
7, 1, 1.018272307209271
3, 3, 0.7411162356305554
8, 0, 0.1275609369379929
6, 2, -0.262502116092985
4, 3, 0.5485765640590006
-2, 4, 0.06558797369024519
8, 1, -0.02084250575980852
-1, 4, 0.3592286434179067
0, 4, 0.3379422032649756
9, 0, -0.230442468123043
7, 2, -0.4936044566685601
5, 3, -0.4245540319449662
1, 4, 0.5660817600125216
2, 4, 0.8198819758026448
9, 1, -0.01768084205015513
6, 3, 0.1756860721691735
10, 0, 2.471396145127958
8, 2, -1.473163733687459
3, 4, 0.4220810122821404
4, 4, 0.7667978971845433
10, 1, -1.420906311575271
7, 3, 0.978867843291736
9, 2, 0.2432715939953583
-2, 5, 0.07785776844310593
11, 0, -0.6317123262007676
-1, 5, -0.2880711995897954
5, 4, 1.460479872672932
0, 5, -1.038554633832374
1, 5, 1.076194950258635
8, 3, -0.04011819883255637
11, 1, -0.2198522613231231
2, 5, -0.4954610112643931
10, 2, -0.8790905899190415
6, 4, 0.01018689569695419
12, 0, 0.7962247604842326
3, 5, 0.4983539812124036
9, 3, 0.1667265589999625
7, 4, -0.0337050107411808
12, 1, -0.3011431763167608
4, 5, -0.701851314101295
11, 2, 0.8042604433072738
13, 0, -1.439103533541759
-3, 6, -0.04165778671775692
-2, 6, 0.6375947159374057
10, 3, 0.6613636369366227
5, 5, -1.511678991830958
-1, 6, 1.14081661824643
8, 4, 0.181774064886495
0, 6, -0.451124499920987
13, 1, 0.3304512633346933
1, 6, -0.2543256117397204
12, 2, -1.879672378050512
6, 5, 1.107357791809844
14, 0, -0.9115356513089945
2, 6, 0.3211496262983307
9, 4, -0.5760524780429347
11, 3, 0.06740499064709395
3, 6, -0.5207428520813961
7, 5, -0.009510260923252856
14, 1, -1.001123919860031
13, 2, 0.6573654278618539
10, 4, -1.674892223883847
4, 6, 1.46891336416959
15, 0, -1.569691632721756
12, 3, 0.9356706293150673
8, 5, -1.131911164647771
-3, 7, 0.1886775158576231
5, 6, 0.7419658281770366
-2, 7, 0.2714574734571368
-1, 7, -0.6883472255316355
14, 2, -1.406411798688058
15, 1, -0.6305181342791184
11, 4, 0.4573706653891992
0, 7, 0.24572672346895
9, 5, 0.800317132746993
6, 6, -1.023610885428802
13, 3, 0.5894159278699223
1, 7, -0.8271818193146789
16, 0, -1.083827065757075
2, 7, 0.1314442687828028
7, 6, 0.8814075383450322
12, 4, 0.1725040806010555
15, 2, -0.6338808200550212
10, 5, -0.3583526195853894
3, 7, 1.061098515676821
16, 1, 0.02104747991790945
14, 3, 0.8318586623255774
17, 0, -0.09113100158982844
4, 7, -0.8366255485717974
8, 6, -0.7576799906213619
13, 4, -0.2515324384291124
11, 5, -0.5284627390215053
-4, 8, -0.04310134054659616
5, 7, 1.473595492017677
-3, 8, -0.7153301128339457
16, 2, 0.02878713857512614
-2, 8, -0.4961574609784692
17, 1, 0.6900140432210115
-1, 8, 0.1711930273303982
15, 3, 0.5583488289082132
9, 6, -0.006470142381111355
0, 8, 0.04749468365752366
6, 7, -0.009025263410850654
18, 0, 0.3182812728898168
12, 5, 1.110457148887062
1, 8, 1.189021428050454
14, 4, 0.681753914771796
10, 6, 0.5863832252733641
2, 8, -0.7818577218167696
17, 2, -0.9504342659265196
7, 7, -0.2872640481989436
18, 1, -0.1710742934665243
16, 3, 1.074497911408445
3, 8, -1.000745861777713
13, 5, -0.2278053166151424
19, 0, -0.9977449753628729
15, 4, -1.375822478818691
8, 7, 1.784324814993798
11, 6, -0.1337221842053421
4, 8, -0.538787985949619
18, 2, 0.02442032911437591
19, 1, -0.8922071273890064
17, 3, 1.159709878457096
5, 8, -0.904773480363764
-4, 9, 0.8892529261649675
-3, 9, -0.4049642517439518
9, 7, 0.9274451449921962
14, 5, -0.4210846946529084
-2, 9, 0.1954442187821148
12, 6, -0.2426531321873283
-1, 9, 0.3610321112444222
20, 0, -1.624085649905137
16, 4, 0.9680941214377847
6, 8, -0.5829675534461644
0, 9, -0.08580049964746315
10, 7, -0.1664880983150877
1, 9, -0.2010787773160198
19, 2, -1.110550713287503
18, 3, 1.193862024063106
20, 1, 0.5715581791403102
15, 5, -0.3400776079423549
7, 8, -0.1661274272574352
13, 6, 0.6775093748395999
