d = 19, symClass = D, r = 11.86949080563855, D = 16, Y = 0.1004950536969205
max of |f(z) - f(z^*)| for 100 points = 5.632161403923419e-13; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 7.226858000919378e-15, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 2.330080572932047e-14, 
confident_r = 11.86949080563855
1, 0, 1
2, 0, -0.1554347745945981
0, 1, -0.1340431824172568
1, 1, -0.7128825801214049
3, 0, 0.1007151100623896
2, 1, 0.7076428839417243
4, 0, -0.9758400308466846
3, 1, 1.04627262873198
-1, 2, -1.508372485845955
0, 2, 0.02083497184496169
1, 2, 0.1365552747454335
5, 0, -1.546412574575428
4, 1, 0.5823477240805227
2, 2, 0.1108067431535628
5, 1, 0.9472654318238515
3, 2, -0.756151332365237
6, 0, -0.01565463043080381
-1, 3, -0.3535779406978164
4, 2, -0.1099923121589097
0, 3, -0.01350017387013962
6, 1, -0.6625262691014551
7, 0, 0.04449895674122584
1, 3, -0.02809581066013104
5, 2, 1.205318987369396
2, 3, -1.395028395726406
7, 1, 0.7741416901160659
3, 3, -0.07179804751852059
8, 0, 0.3071142498296565
6, 2, -0.1626271502114938
4, 3, 0.03482335405192559
-2, 4, 0.2344535373423756
8, 1, -1.212330566967116
-1, 4, 0.2033979971492798
0, 4, 0.130804703264826
9, 0, -0.9898564666052683
7, 2, -0.7565463470803999
5, 3, -0.9714752511755496
1, 4, 0.6909838255128795
2, 4, -0.02122543834976571
9, 1, 0.2021870482734302
6, 3, 0.07127033094106305
10, 0, 0.2403662899593807
8, 2, -0.09051708722815882
3, 4, -0.765451929928977
4, 4, 0.6956593589757807
10, 1, -1.096186314191529
7, 3, 1.059577706986119
9, 2, -0.2933163805205646
-2, 5, -1.198422681641088
11, 0, -0.5798303231651798
-1, 5, 0.5813472255519857
5, 4, -0.3634055472445427
0, 5, 0.341329245243374
1, 5, 0.06368255992591892
8, 3, 1.075292469494
11, 1, 1.629045880534924
2, 5, -0.2719170103120818
10, 2, -0.1472379888767746
6, 4, 0.1175322119055521
12, 0, -0.09828183611003823
3, 5, 0.3490782087012357
9, 3, 0.1053754629580469
7, 4, 0.5785098271977968
12, 1, 0.489492312939521
4, 5, -0.6841880661190108
11, 2, 0.03353879604834444
13, 0, -1.334479796090623
-3, 6, -0.1519159009271206
-2, 6, 0.05495830751402823
10, 3, -0.1868141440155463
5, 5, 1.102410586095513
-1, 6, -0.6434769521251502
8, 4, -0.6905462536941557
0, 6, 0.002098396482454742
13, 1, 1.43123146828596
1, 6, 0.04954329248435836
12, 2, 0.1029796213007735
6, 5, -0.4011583197146688
14, 0, -0.00691668531074769
2, 6, 0.004367065997042041
9, 4, 1.075802331120254
11, 3, 1.034133959460535
3, 6, 0.01375317952552639
7, 5, -1.067389055942425
14, 1, -0.1656569797349241
13, 2, 0.2604464045422978
10, 4, -0.1873484851162661
4, 6, 0.216835924242876
15, 0, -0.1557471126503225
12, 3, 0.05865121512550904
8, 5, 0.7843539481477474
-3, 7, -0.02635985800785453
5, 6, -1.310925606668142
-2, 7, 1.488539865758894
-1, 7, 0.3930269610046432
14, 2, -0.1203285391074356
15, 1, 1.218102189750566
11, 4, -1.210570086003675
0, 7, -0.005964781775862569
9, 5, 0.2721021667595169
6, 6, 0.01115991333237357
13, 3, 0.9924720614709409
1, 7, -0.7992073245943325
16, 0, 0.9281037966496337
2, 7, 0.250587914819788
7, 6, -1.034526882937968
12, 4, -1.020994714295886
15, 2, 0.7606530615458084
10, 5, -1.094307854036315
3, 7, 0.0635353843046474
16, 1, 1.246907681878163
14, 3, 0.5066409230927617
17, 0, 0.65301464624855
4, 7, 0.5363581810187512
8, 6, -0.00541276018769798
13, 4, 0.3680530438758446
11, 5, 0.1360660654015382
-4, 8, 1.471930253116231
5, 7, 0.7164577079956712
-3, 8, -0.9239945395657139
16, 2, 0.1884383284106658
-2, 8, -0.03161512183987357
17, 1, -0.03224757071979913
-1, 8, -0.8131296093168581
15, 3, 0.09540394222446692
9, 6, -0.07615586466299011
0, 8, -0.04116657141287584
6, 7, -1.578168845872943
18, 0, 0.1538581167677946
12, 5, 1.2343714696666
1, 8, -0.2897645974361273
14, 4, 0.1175936109288226
10, 6, 0.1510010366907125
2, 8, -0.1074029151670975
17, 2, 0.07178055908240456
7, 7, 0.6811600490269509
18, 1, 0.6115827695749851
16, 3, 0.7735687681165058
3, 8, 1.363483864480823
13, 5, -0.004080014102863357
19, 0, 1.275187556056965
15, 4, -1.181219901379604
8, 7, 1.171884234980532
11, 6, -0.3070315411999368
4, 8, -0.1332561035199259
18, 2, -0.03142689827426599
19, 1, 0.2969016852188001
17, 3, -0.3514299148891096
5, 8, 1.692081198957355
-4, 9, -1.367071904281252
-3, 9, -0.03561064121314955
9, 7, -1.541978349116463
14, 5, -0.4298559045849279
-2, 9, 0.7156039971353115
12, 6, -0.01107788782512132
-1, 9, 0.5394832371432974
20, 0, 1.509051294475395
16, 4, -0.5682782210302056
6, 8, 0.1189778481915771
0, 9, 0.1326835109198524
10, 7, 1.357757222027374
1, 9, -1.154937462009495
19, 2, 0.001394636691494644
18, 3, -0.06672640611161741
20, 1, 0.3864531788321073
15, 5, -1.61796914950515
7, 8, 0.8321357893875541
13, 6, -0.9984345962822917
2, 9, -0.1053096545768053
17, 4, -0.205976219223115
21, 0, 0.004481717325842309
3, 9, -0.002829672662935306
11, 7, 0.5530502692913214
8, 8, -0.2189363988106169
4, 9, 0.4014810769160369
20, 2, 0.1703854726601214
14, 6, -0.1646952220508011
16, 5, -0.2571232466537253
19, 3, 0.541832600008462
21, 1, -0.6602983620956278
12, 7, -0.07313728951052478
9, 8, -0.4272765377966989
5, 9, -0.8783972841980685
-5, 10, 2.33256617925573
18, 4, 0.04559156549110026
-4, 10, 0.1862765593899542
-3, 10, -1.09249739019718
22, 0, 0.09012579558432125
-2, 10, -0.09036157496488975
-1, 10, 0.130013214356456
15, 6, 0.1213938344732491
6, 9, -0.1405004384157327
17, 5, 0.476849823908618
10, 8, 0.05648585932237562
0, 10, -0.05305443429697362
21, 2, 0.07860661646568841
20, 3, -0.481492601554307
13, 7, 0.6866998269044918
22, 1, 0.6157349799753468
1, 10, -0.6653849049453288
19, 4, 0.6945014007655526
7, 9, -1.632165400273713
2, 10, -0.009898484347732935
23, 0, -0.7240299590323702
11, 8, -0.2386753548460362
16, 6, -0.1671378426190918
18, 5, -1.029130032021049
14, 7, 0.03148937008076544
3, 10, 0.9893664310566471
8, 9, 0.4819643647488143
22, 2, -0.2532103792452366
21, 3, 0.07796776552397834
4, 10, 0.04226535920629849
23, 1, 1.624200741035452
20, 4, -0.9243795282110059
12, 8, 0.7378827395000747
9, 9, 0.7056514318633083
17, 6, 0.01172359774367359
5, 10, -0.2111707939909747
-5, 11, 0.368488123398493
15, 7, -0.2094428164801125
24, 0, 0.03093104547333267
-4, 11, -0.06267553880026908
19, 5, -0.1446748293732184
-3, 11, 1.223332253149399
-2, 11, -0.5842450922790137
13, 8, 0.07457093073746811
23, 2, 1.644328615943214
22, 3, -1.323047835686803
10, 9, 0.3378671709792536
-1, 11, -0.2592330487790765
6, 10, -0.05425889268537375
24, 1, 1.762191689221817
21, 4, -1.918042953626676
0, 11, 0.07772230177911768
18, 6, -0.01637901133270426
16, 7, 0.1864080728346197
