d = 19, symClass = D, r = 17.83616215357496, D = 16, Y = 0.1142779365639528
max of |f(z) - f(z^*)| for 100 points = 1.333516630452891e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 4.463096558993129e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 3.441691376337985e-15, 
confident_r = 17.836162153
1, 0, 1
2, 0, -1.278819523423708
0, 1, -0.8676067210868315
1, 1, 0.5001372827876954
3, 0, -0.3218206709858134
2, 1, -0.9345160126431353
4, 0, 0.6353793734894747
3, 1, -0.09921238456974714
-1, 2, -0.7799685047243721
0, 2, 1.109512413579423
1, 2, 0.420759242971076
5, 0, -0.4230509230992733
4, 1, 0.9285337680493552
2, 2, -0.6395853216209924
5, 1, -0.7346379604282849
3, 2, -0.1332069755971903
6, 0, 0.4115505570980834
-1, 3, 1.697880822135485
4, 2, 1.195077321920056
0, 3, 0.2792137771319348
6, 1, -0.3646895888467523
7, 0, 0.1732276264530608
1, 3, -0.672953023184569
5, 2, 1.140003477111233
2, 3, 0.4815812699536465
7, 1, 0.7473322084822208
3, 3, -0.1609545159317142
8, 0, 0.466283975824685
6, 2, 0.1268747343531882
4, 3, -0.9712693614884075
-2, 4, 0.9974389514970987
8, 1, -0.3831887115952448
-1, 4, -0.5515838869745874
0, 4, -0.5512594148794372
9, 0, -0.8964314557262979
7, 2, 0.06049287547799304
5, 3, -1.160216134359215
1, 4, 1.332370797694664
2, 4, -0.5380751345723559
9, 1, 0.6767059169349281
6, 3, 0.3007465702357824
10, 0, 0.5410057798617787
8, 2, -1.187427110739717
3, 4, 0.8263833025018684
4, 4, 0.3177769133963633
10, 1, -1.318793839248341
7, 3, 0.58868674492601
9, 2, -0.3683663621504217
-2, 5, 0.2691267372752352
11, 0, 0.7811440796769765
-1, 5, -0.03450372390419448
5, 4, -1.978246100074374
0, 5, 1.234648545329743
1, 5, 0.6837630787905904
8, 3, -0.3900913286128498
11, 1, 1.099959357735972
2, 5, 0.8837661730389739
10, 2, 0.9394693664438145
6, 4, 0.1703476810498886
12, 0, -0.2044782163069185
3, 5, -1.282027891514778
9, 3, 0.03192859617241306
7, 4, 0.2533477152060393
12, 1, -0.03348704881162059
4, 5, 0.4543618177863176
11, 2, 0.5961302921495916
13, 0, 0.7055540166455
-3, 6, 0.25100998753811
-2, 6, -2.171283143793393
10, 3, -0.05741120898044439
5, 5, -0.2115835391596977
-1, 6, 0.9861999204381544
8, 4, -0.5937721986290678
0, 6, -0.3570640294052027
13, 1, 0.4416663345720697
1, 6, -0.2562352105062067
12, 2, 0.4663721662066104
6, 5, -0.0908389978533039
14, 0, -0.2215268707044344
2, 6, 0.8605854643952979
9, 4, -1.177274045746731
11, 3, 0.2403942536531535
3, 6, -0.135409021896422
7, 5, 0.7288930570223499
14, 1, -1.690758273741064
13, 2, -1.255427352037232
10, 4, -1.457858703300554
4, 6, -0.6158555301317336
15, 0, 0.1361465319329568
12, 3, -0.2988213602665997
8, 5, -0.09587268157129539
-3, 7, 0.05229853102072
5, 6, 1.93134651287509
-2, 7, -1.298532236087368
-1, 7, -0.07365881659288287
14, 2, -0.9557030186903406
15, 1, 0.8846566244283247
11, 4, 0.2830605073528024
0, 7, -0.1502934529885412
9, 5, -0.6242281938824739
6, 6, 0.2058317773567628
13, 3, -0.1261676906496985
1, 7, -0.6602448093984745
16, 0, -1.231672425233628
2, 7, -0.2498278822129685
7, 6, -0.2023869859191221
12, 4, -0.06303750275030089
15, 2, -0.2964781422792834
10, 5, 0.3953478617997019
3, 7, -1.438981206764735
16, 1, -0.9754708580654513
14, 3, 0.14123809852576
17, 0, -1.311178773070499
4, 7, 0.3308649675745062
8, 6, 1.242078221974691
13, 4, 0.7935043374533195
11, 5, 0.9048426643072388
-4, 8, -0.4955758998731982
5, 7, 0.3803266124526903
-3, 8, -1.677107506380429
16, 2, 0.490029205543538
-2, 8, 0.7053762434692196
17, 1, 0.4724510929764584
-1, 8, 0.07251613239056806
15, 3, 0.2364216813564807
9, 6, 0.04286875826653926
0, 8, -0.4045511113604364
6, 7, 0.07738253524295119
18, 0, 1.146374046993789
12, 5, 0.2306349500806835
1, 8, -0.5954246701342761
14, 4, -0.07735947018925456
10, 6, 1.483707044009672
2, 8, -1.703861788531462
17, 2, -0.7597753873165016
7, 7, -0.413499688389715
18, 1, -1.267815836581717
16, 3, -0.7259447831323725
3, 8, -0.3433818492585302
13, 5, -1.100790637389922
19, 0, -0.3916491316380515
15, 4, 1.730012615741746
8, 7, -0.04465296371560366
11, 6, -0.2518660336084876
4, 8, 0.2673417441888892
18, 2, -0.8653847381926562
19, 1, 0.03288369786274449
17, 3, 0.9242320773019761
5, 8, 0.4488297977293933
-4, 9, 0.2160844055198994
-3, 9, -0.5464131454335925
9, 7, -0.342383912737494
14, 5, -1.052671583770545
-2, 9, 0.9691825281207268
12, 6, -0.3846005856202456
-1, 9, -0.01979779120766001
20, 0, -0.2687978304729745
16, 4, 0.5899712038070709
6, 8, -1.056795101070712
0, 9, 0.7777499559817292
10, 7, -0.2801309969052065
1, 9, 0.1751629462200189
19, 2, 0.1386646009048625
18, 3, 0.1173646481842188
20, 1, -2.254707224424934
15, 5, 0.04197189087509173
7, 8, 2.070463125861526
13, 6, 0.6368688624980674
2, 9, 0.1106685376820395
17, 4, -0.328178957589207
21, 0, -0.05574823097844098
3, 9, 0.2165701934631905
11, 7, -0.9487957070950004
8, 8, 0.2332060006763239
4, 9, -0.4550053891741923
20, 2, 1.686499309001545
14, 6, -0.7528241025919606
16, 5, -0.02893124196750415
19, 3, -0.103898122340187
21, 1, 0.1387512599005487
12, 7, -1.525752477461299
9, 8, -1.647641154229152
5, 9, -0.7242270946516107
-5, 10, 0.3299663959120581
18, 4, 0.4710740956904594
-4, 10, -0.3441645259029032
-3, 10, 0.1277037882651384
22, 0, -0.9989422996977204
-2, 10, 0.0441240357594741
-1, 10, -0.07536941757817925
15, 6, -0.3668766839301329
6, 9, -0.1549828074307002
17, 5, 0.642737961290301
10, 8, 2.529819734911712
0, 10, -1.578892664334283
21, 2, 0.5969572819583904
20, 3, -0.4620101050339231
13, 7, -0.9719413098551918
22, 1, -0.2588276775018998
1, 10, -0.7127083611176549
19, 4, -0.1113599950420388
7, 9, 0.7929765158851632
2, 10, -0.8744095745536572
23, 0, -0.5965851212624212
11, 8, -0.04933819764639991
16, 6, 0.4988564069483416
18, 5, 0.5446646704737101
14, 7, -0.1618839907525067
3, 10, 0.713106081371308
8, 9, 0.7000363036567523
22, 2, -1.406649501645253
21, 3, -0.2405069527830808
4, 10, -1.130177436223606
23, 1, 0.3502238203503848
20, 4, -0.4667738070384685
12, 8, -0.08463696469940345
9, 9, -0.4483387924723874
17, 6, 0.4093025124820895
5, 10, -0.1780025861415024
-5, 11, 2.045632140489896
15, 7, -1.264253809854766
24, 0, -0.1500598219698051
-4, 11, -0.9340155174659299
19, 5, -0.02796724845049648
-3, 11, 0.0884767331897119
-2, 11, 0.5371639135220211
13, 8, 0.2961707436483678
23, 2, -0.8269792926593802
22, 3, 0.3599869604910429
10, 9, 0.9727496603583422
-1, 11, -0.3335553971103861
6, 10, 1.639482297242662
24, 1, -0.5853704329068418
21, 4, 0.6452417584303841
0, 11, -0.6777258536649544
18, 6, -0.0408309121407338
16, 7, 0.3241156924102815
1, 11, 0.7349880445266499
7, 10, 0.5153583569428414
25, 0, -2.678095452563607
20, 5, 0.030233855397203
11, 9, 2.473911601330234
14, 8, -0.3239860044203985
2, 11, -0.1173103190778453
23, 3, -0.13227915164117
24, 2, 0.04282389180225339
8, 10, -0.5810467632835448
3, 11, -0.7832109236245135
22, 4, -0.7623430561051553
17, 7, 0.05965502859524612
25, 1, -0.808196918124041
19, 6, -0.3782779674554868
12, 9, 0.3125745576222381
15, 8, 0.1038972455756027
4, 11, 0.5729944715088675
21, 5, -0.9864252841187801
9, 10, -0.4103625470618977
26, 0, -0.9022762513154861
-6, 12, -0.3209964726385313
5, 11, -0.2477828075674471
-5, 12, -1.660881455820654
-4, 12, 1.078798453028179
13, 9, -0.9538203874862808
24, 3, 0.123318048279849
-3, 12, 0.1775110966111849
25, 2, -0.5469462605733275
18, 7, -0.9865766826222078
20, 6, 0.07341857490764514
10, 10, 0.2705771607125545
-2, 12, -1.261171712255104
23, 4, -0.5487013250373984
16, 8, -0.4357498418470008
26, 1, 0.4785139834604538
6, 11, 0.3480962154482674
-1, 12, -0.4175744738947584
22, 5, 0.6384346740598494
0, 12, 0.1774066747837214
14, 9, 0.9637935434143897
27, 0, 0.6103108435603963
11, 10, -0.3991676001499018
7, 11, 0.0622659899913405
1, 12, 0.7540855496723357
19, 7, 0.1957764950252226
25, 3, 1.514415913902647
17, 8, 0.7101761166951045
21, 6, -0.01946785777618179
26, 2, -0.5648115314896882
2, 12, 0.327678589783948
24, 4, -0.2317162424795811
8, 11, 1.080093693109046
27, 1, -0.6702588230853136
12, 10, 0.1161666839430057
15, 9, 0.3733815348480571
3, 12, -0.428784464115974
23, 5, -1.426673821276523
28, 0, 0.1100652607668088
4, 12, -0.4275804702588182
20, 7, 1.075515339866417
9, 11, -1.515127700836014
18, 8, 1.50552103412082
22, 6, -0.3074208648905348
26, 3, 1.747953702880793
13, 10, -1.675590255406364
27, 2, 0.6592217048582667
-6, 13, 1.156111836942869
25, 4, 0.2093225341913644
16, 9, -0.9977372680247802
5, 12, -0.3214186666128597
-5, 13, 0.3795258438495298
-4, 13, -0.2686942724535102
10, 11, -1.647846210859369
-3, 13, 0.6134329146345563
28, 1, -1.324293566041172
24, 5, 0.3370473556320702
-2, 13, -0.3505995692672997
6, 12, 0.1731637008488982
21, 7, -0.01718632589377387
19, 8, 0.3855993406762204
-1, 13, -0.252068792409098
14, 10, -0.9321226718079827
29, 0, -0.1606149353297149
0, 13, -0.6121434069314651
23, 6, -0.1746245865633695
11, 11, 0.3906792774753418
17, 9, 0.1401113891243974
7, 12, 1.648756165739555
27, 3, -0.2177779522480468
