d = 19, symClass = D, r = 22.52984045992261, D = 16, Y = 0.1410377469593111
max of |f(z) - f(z^*)| for 100 points = 1.277167260838041e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -1.043748421025725e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.582511899300698e-12, 
confident_r = 22.529840459
1, 0, 1
2, 0, -1.265811997718157
0, 1, -0.02610436483274972
1, 1, 0.4267633869296286
3, 0, -1.947349646399207
2, 1, -0.7251369912731219
4, 0, 0.6022800135715913
3, 1, -1.037992862946112
-1, 2, 1.207299188972438
0, 2, 0.0330432181982109
1, 2, 1.007774736388641
5, 0, -2.188030370170101
4, 1, 1.189393245902187
2, 2, -0.5402022153639423
5, 1, -0.2868496692440797
3, 2, 0.2645688949446337
6, 0, 2.464978546169234
-1, 3, -0.8337616505569336
4, 2, 0.9178871035454857
0, 3, 0.05083432562257726
6, 1, -0.07445408806527705
7, 0, 0.1473962358609873
1, 3, -0.7831422590136331
5, 2, 1.724768006825177
2, 3, -1.686909525687531
7, 1, -0.2329984932771886
3, 3, -0.831057530635133
8, 0, 0.5034387305523743
6, 2, 1.313903819464268
4, 3, -0.1478458533590846
-2, 4, -1.528213798239512
8, 1, -0.09457954790023872
-1, 4, -0.5243442888692138
0, 4, -0.01572213720392602
9, 0, 2.792170645339775
7, 2, 0.7241429089006036
5, 3, 0.6798932968498188
1, 4, -0.6257010080827171
2, 4, -1.275653352317221
9, 1, -0.03151577848421611
6, 3, 1.41209526355553
10, 0, 2.769635093938967
8, 2, -1.505548240670768
3, 4, -0.8068464916802714
4, 4, 0.2570310584730464
10, 1, -1.15328739637788
7, 3, 1.100672757602605
9, 2, -0.3607453110272415
-2, 5, -0.5252093885725306
11, 0, -0.8036733958799938
-1, 5, 0.8553207081278922
5, 4, -0.1192138534766809
0, 5, 0.08322150787341209
1, 5, 1.437814419240572
8, 3, 0.5152310909241621
11, 1, -0.8866500353744482
2, 5, 0.1196248693790192
10, 2, 0.3630977528728601
6, 4, -0.3348944814481208
12, 0, -1.172849771465153
3, 5, -0.01950044681752588
9, 3, 2.021335034629239
7, 4, -0.1173103006427628
12, 1, 0.2881170925530236
4, 5, 0.572045626973551
11, 2, 0.7550490636128034
13, 0, -0.03524657397904888
-3, 6, -2.351033648756705
-2, 6, 1.055385500514515
10, 3, 0.4931950586385406
5, 5, -0.9337712514809113
-1, 6, 0.5219839213882508
8, 4, -0.4367355169483866
0, 6, -0.06434669926887741
13, 1, 0.2439098106975796
1, 6, 1.26146423252031
12, 2, 0.09424487795117432
6, 5, 0.7837705061226178
14, 0, -0.1865759237749162
2, 6, 0.991310867378251
9, 4, -0.6489862501443957
11, 3, 0.3164187834906277
3, 6, -1.962489776556214
7, 5, -0.8754573014742247
14, 1, -1.510144639714291
13, 2, 1.553674276326529
10, 4, -2.183232036327953
4, 6, 2.13531031668616
15, 0, 4.260860167676649
12, 3, -2.316164516843251
8, 5, -0.3995002805587955
-3, 7, 0.4608205715501988
5, 6, -1.03039419681711
-2, 7, 1.03428135016869
-1, 7, -0.5829410439322885
14, 2, 0.2949322882405717
15, 1, 0.255768685317582
11, 4, -0.214881822825061
0, 7, -0.00384768511581127
9, 5, -0.6530581911595886
6, 6, 1.051962593073778
13, 3, 0.1475712791404634
1, 7, -1.609120759592579
16, 0, -1.239538798820935
2, 7, 0.7790845468291838
7, 6, -0.3515818674902352
12, 4, -0.6251623555861382
15, 2, -0.7734133647860927
10, 5, 1.58662175945749
3, 7, -0.9515327147742411
16, 1, -0.5002515259519761
14, 3, -0.9687168666002892
17, 0, 0.8827283002563366
4, 7, 0.2721300668159963
8, 6, 0.1871450549932338
13, 4, -0.5487916594954351
11, 5, -0.1628462322734128
-4, 8, 0.7271321719253221
5, 7, 0.4747587800517076
-3, 8, -0.4625942247010497
16, 2, 0.1197199264741065
-2, 8, 0.663721291784143
17, 1, -0.6844414273429228
-1, 8, -0.4505642534087846
15, 3, 0.5585966019742686
9, 6, -0.5152081440236731
0, 8, -0.01314194829490976
6, 7, -1.25316794160761
18, 0, -3.534363102557659
12, 5, -0.1618165737020515
1, 8, 0.09826801611684355
14, 4, -0.9166287821526082
10, 6, -0.8606170923259423
2, 8, 0.7920198430157269
17, 2, -0.7313362026478425
7, 7, -0.3638600700929614
18, 1, 0.231896900729412
16, 3, -0.6827675001594669
3, 8, 0.7232655991501155
13, 5, 0.4625251242938792
19, 0, 0.4575713317178471
15, 4, -0.04798103113370435
8, 7, 0.0556998753295028
11, 6, 0.7000344810594088
4, 8, 0.6069625819108189
18, 2, 0.03989305052363865
19, 1, -0.9142288541201329
17, 3, 0.9416042033438492
5, 8, -0.5255935911369034
-4, 9, 0.5305314691828579
-3, 9, 1.623625455400846
9, 7, -0.5929185102492499
14, 5, -0.7099340414782315
-2, 9, -1.38219192617977
12, 6, -1.787447126534354
-1, 9, -0.1186249873133868
20, 0, -1.317806961047307
16, 4, 0.7163477802862127
6, 8, 1.021315969486495
0, 9, -0.07288784119329117
10, 7, 1.146090480766464
1, 9, -1.183897062130905
19, 2, -0.3986446527940683
18, 3, 0.1449881420677327
20, 1, -1.200499990431068
15, 5, 2.271159908160502
7, 8, -1.268663410544385
13, 6, -0.04039663479615661
2, 9, -0.1584738174849365
17, 4, 1.216685621908443
21, 0, -0.2870320077883246
3, 9, 1.52505180117031
11, 7, 0.1291317006067826
8, 8, 0.2148492177632358
4, 9, -0.4090184802606589
20, 2, 1.45984502315615
14, 6, -1.393244782136975
16, 5, 0.1149240948179595
19, 3, -1.20166719745084
21, 1, -0.6134059210731853
12, 7, 1.798531398188008
9, 8, -0.5893485687310129
5, 9, 1.435953501152701
-5, 10, -2.641607291367329
18, 4, 0.4566357428290984
-4, 10, 0.6648163453653331
-3, 10, 0.2235304352656843
22, 0, 1.017299426752428
-2, 10, -1.082675214247405
-1, 10, 0.2382377637391412
15, 6, -3.358726368228555
6, 9, 3.285002668359712
17, 5, 0.3871186510659349
10, 8, 0.1509023260273902
0, 10, -0.1053427831356569
21, 2, -0.3114755334572022
20, 3, 0.004862751115708022
13, 7, 0.03726167924685651
22, 1, -0.06962547401436661
1, 10, -0.05656492023153212
19, 4, 0.8585730901809507
7, 9, -0.7505942633583307
2, 10, -1.820002742370364
23, 0, 0.4353215098046311
11, 8, 0.595898328799452
16, 6, -0.6521856964914114
18, 5, 0.3844775650021069
14, 7, -0.1068824629987477
3, 10, 0.751293277876791
8, 9, -0.3194920062293286
22, 2, 1.122332252555169
21, 3, 0.4537295334934611
4, 10, -0.1514225948817692
23, 1, -0.2871973908363751
20, 4, -0.1727638226854668
12, 8, 0.159344557639562
9, 9, 1.191596201494012
17, 6, -0.8867323894324465
5, 10, -2.205041729508038
-5, 11, 1.257478663023738
15, 7, 1.13980226667763
24, 0, -0.980371233923076
-4, 11, -1.127845823705093
19, 5, 0.4557904850623081
-3, 11, 0.1622848757882676
-2, 11, 1.121216527230895
13, 8, 0.0008901685409993757
23, 2, 0.5784844483191134
22, 3, -0.5510639333368882
10, 9, 0.01701137050723462
-1, 11, 0.001822683912205792
6, 10, 0.0246838995427646
24, 1, -2.496261184954353
21, 4, 2.451605977324829
0, 11, 0.02097938352553549
18, 6, -2.558630138247814
16, 7, 0.5248239302666075
1, 11, 1.461409640547557
7, 10, -0.7795367442572824
25, 0, 1.408690409009605
20, 5, -0.414398173949499
11, 9, -0.7687710681086826
14, 8, 0.1484927860059963
2, 11, -0.2521422059944342
23, 3, -0.7643837247582199
24, 2, -0.3647020725008236
8, 10, -0.7241022178692298
3, 11, -0.4389680919362015
22, 4, -0.9557501635747866
17, 7, 0.0829358209636811
25, 1, -0.4895055550052424
19, 6, 0.414439090690551
12, 9, 0.287907570250223
15, 8, 0.319413812298704
4, 11, -0.3463133730352303
21, 5, -0.1963213853778316
9, 10, 0.534233038145998
26, 0, 0.04461553622590132
-6, 12, 2.975966599643064
5, 11, 1.567971690958834
-5, 12, -1.521680818954514
-4, 12, -0.5021579782162612
13, 9, 0.07425009049045479
24, 3, 0.1841794491651217
-3, 12, 1.021081665523405
25, 2, -0.3669190489316723
18, 7, 0.3606735864690278
20, 6, -0.6242922224431942
10, 10, 1.181978853251532
-2, 12, -0.6607335103083897
23, 4, -0.6528386898173087
16, 8, -0.3650620463610668
26, 1, -0.3463731676984869
6, 11, -0.3422919153458421
-1, 12, -0.1519801364417705
22, 5, -0.8275911916387433
0, 12, 0.030616498325235
14, 9, -0.6074445901238004
27, 0, -3.489982872511673
11, 10, 1.322340336346952
7, 11, 0.4085369490192174
1, 12, -0.2176749362059798
19, 7, -0.1633486263058928
25, 3, -0.8425936610377842
17, 8, 0.8436117545920899
21, 6, -1.410159437597092
26, 2, -0.308743964742545
2, 12, -1.596776560217504
24, 4, -0.04484220917113153
8, 11, 0.2384303198988698
27, 1, -0.6243341950353982
12, 10, -0.992106110110388
15, 9, -1.323989971218138
3, 12, 1.218458636841262
23, 5, -0.1608980159623276
28, 0, 0.08877380693505472
4, 12, -0.4716709303875978
20, 7, 0.7278230958949807
9, 11, -0.7216984741212337
18, 8, 0.8214945817882399
22, 6, -0.4005266924435687
26, 3, 0.3851840882285112
13, 10, -0.2306184641642416
27, 2, 0.1476119229079683
-6, 13, 0.0668050716311135
25, 4, 0.7438737959946623
16, 9, -0.773739571489558
5, 12, -0.210622099275996
-5, 13, 0.1955798718782589
-4, 13, -0.2556186658360912
10, 11, 0.5210878347517507
-3, 13, -0.5605079871971317
28, 1, -1.006599764525362
24, 5, 0.5573594710385462
-2, 13, -1.335147130262348
6, 12, 2.484143104567515
21, 7, -0.1529962408486642
19, 8, 0.7427088287646605
-1, 13, 0.8830833222872516
14, 10, 1.108164355695021
29, 0, 1.219113731465213
0, 13, 0.0009200894227297538
23, 6, 0.05338125108903856
11, 11, -0.3429783804114033
17, 9, 0.6766578735335157
7, 12, -0.681834473585202
27, 3, 0.06137224009485275
1, 13, 0.3572041921212122
28, 2, 1.911559203245412
26, 4, -1.9666595395268
29, 1, -0.1034693412305249
25, 5, 0.3630668930350784
15, 10, -0.2920351079027814
2, 13, 0.001717125473529537
20, 8, 1.038793298565449
8, 12, -1.015991892027422
12, 11, -0.4489363923689386
22, 7, -0.1871107505485253
18, 9, -2.024706220897305
3, 13, -0.08988836013396009
30, 0, -5.393447920862008
24, 6, 2.931828834128512
9, 12, 1.571212230271336
28, 3, -1.433075952454899
4, 13, 0.3828703320117041
16, 10, 0.5056922482249281
27, 4, 0.5566721645374644
13, 11, 0.6705409381257913
29, 2, -0.6642702162477732
21, 8, 0.6679376864556072
26, 5, -0.9454870141571455
-7, 14, 0.1779513560133887
-6, 14, -0.5833122082625669
30, 1, -2.276945550321515
23, 7, 2.211086105222646
5, 13, -1.303648212349505
-5, 14, 1.290913990975858
19, 9, -0.4777244417629956
10, 12, 1.304285336714052
-4, 14, -1.309205742065946
-3, 14, -0.1794625218716469
25, 6, -0.2838141985142206
14, 11, 0.2428945360412191
-2, 14, 0.7378937673753238
17, 10, -0.183789945795192
6, 13, -0.5729895984409891
31, 0, -0.131539997278559
-1, 14, -0.3952981418055256
29, 3, 0.005224548429272587
11, 12, 0.09687848040343038
28, 4, -0.1403303356925255
30, 2, -0.3237550705131499
22, 8, 0.2719999894243191
0, 14, 0.004870445982722313
20, 9, 1.492894095445238
7, 13, -1.459011347753137
27, 5, -1.629032763392111
24, 7, -0.05145509180910975
15, 11, -0.007115773060176459
1, 14, -0.009404049672390669
31, 1, -0.9141648389180986
18, 10, 0.8266488935803434
12, 12, -0.500529340831375
26, 6, -0.1867974956555197
2, 14, 2.036844363274723
8, 13, -0.4971098026671614
32, 0, 1.065584352634894
3, 14, -0.1983220454511399
23, 8, 0.3000139507326851
30, 3, 2.245853803536419
21, 9, -2.143394705327717
29, 4, 0.1020650392892812
16, 11, 0.3816365069045834
31, 2, -0.1145266676911691
9, 13, 0.09788251422970287
25, 7, -2.036604502234942
13, 12, 2.082311015830237
28, 5, 0.05183023164227211
19, 10, -1.085408441463662
4, 14, -0.9861745666185039
32, 1, 0.1601146790532452
-7, 15, -0.3780133166409207
27, 6, 0.702497253872841
-6, 15, 1.022766317127494
-5, 15, 1.82429581291495
10, 13, -1.071649522629831
5, 14, -0.9116914291094479
17, 11, -0.606589501635112
-4, 15, 0.4565236036906886
14, 12, 0.4450365460510503
22, 9, -0.6838522079744251
24, 8, -0.5225658092398204
33, 0, 1.565033103297656
-3, 15, -1.665608478529322
31, 3, 0.04123346610770563
-2, 15, -0.1413609485539043
30, 4, 0.9789959163455993
20, 10, -2.008364858963814
6, 14, 1.204461526582997
26, 7, 0.218533024885057
32, 2, 0.6332243834276686
11, 13, -0.2630233566501225
29, 5, 0.5976997798273131
-1, 15, 0.5724486949728025
0, 15, -0.1620613739316522
15, 12, 0.232151055420002
33, 1, -0.6680606806351878
18, 11, -0.9104012866265673
7, 14, 0.148542202739638
28, 6, 1.226213432137649
23, 9, 0.3903509304408331
1, 15, 0.2541036609314509
25, 8, 1.586413005560661
12, 13, -1.565555603416686
21, 10, 0.5329585004998053
34, 0, -1.117368073186955
8, 14, -0.3444655035124681
2, 15, -0.2812988919607995
27, 7, 0.5880018474786124
32, 3, -0.7186819380085682
31, 4, 0.6946230813750652
16, 12, -0.08904460256601157
33, 2, -0.1424522332112969
30, 5, 0.1629078058743503
19, 11, -0.03465814574014491
3, 15, -2.799927400901469
13, 13, -0.01504194728935734
9, 14, 0.8920939157326773
34, 1, -0.6434933382215651
29, 6, 0.6739279495976469
24, 9, -1.003335082731874
4, 15, 0.1731558059621626
26, 8, 0.6946670668349357
22, 10, 0.2061327145972994
17, 12, -0.2579458376178734
