d = 19, symClass = D, r = 17.16026985903269, D = 16, Y = 0.121932679510356
max of |f(z) - f(z^*)| for 100 points = 3.220534949832654e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 3.326228181776969e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -1.015409978322168e-12, 
confident_r = 17.1602698590326
1, 0, 1
2, 0, 1.701189505445093
0, 1, 1.412443972807786
1, 1, 0.9863834472865686
3, 0, 1.912703088541472
2, 1, 0.3769993268566039
4, 0, 1.894045733436752
3, 1, -1.338078405501229
-1, 2, -0.6550184558134368
0, 2, 2.402834863569447
1, 2, 0.01994368701378187
5, 0, 1.994997976319707
4, 1, 0.9949979763209816
2, 2, 1.678025168869679
5, 1, 1.393211354998572
3, 2, 1.393211354997351
6, 0, 3.253870421259886
-1, 3, 0.4139451337656025
4, 2, 0.6413472984101991
0, 3, 2.701585949181676
6, 1, -1.631389291080627
7, 0, 0.9729523050808142
1, 3, -0.02704769491619492
5, 2, 0.5324904269728821
2, 3, 0.5324904269722096
7, 1, 1.566790968163117
3, 3, 1.886658666113099
8, 0, 1.520941219111601
6, 2, -2.276324940902177
4, 3, -0.8323274050620909
-2, 4, -1.114310522902403
8, 1, 0.3718658956503685
-1, 4, 0.3718658956522459
0, 4, 2.675233480415471
9, 0, 2.658433104918288
7, 2, 0.2499661136917425
5, 3, -1.889960778994879
1, 4, -1.889960778995134
2, 4, 0.03392799104742084
9, 1, -0.9251768699915125
6, 3, 0.7210877768582103
10, 0, 3.3938696207018
8, 2, 1.692680115256278
3, 4, -0.7713432625317275
4, 4, 1.868255359867725
10, 1, 0.02816934051803112
7, 3, 0.02816934051727672
9, 2, -1.319858390359586
-2, 5, -1.319858390359917
11, 0, 0.1421284924507509
-1, 5, -0.8578715075489466
5, 4, -0.007065078196401123
0, 5, 1.405378894610438
1, 5, 0.3025561356133045
8, 3, -0.646099362481792
11, 1, -0.7840603896095509
2, 5, 1.42122928044701
10, 2, 2.370116535990363
6, 4, 2.370116535989557
12, 0, 3.622747124185069
3, 5, -1.762096113638087
9, 3, -2.55934669891514
7, 4, 1.194027941558278
12, 1, 0.01967212274703151
4, 5, 0.01967212274854398
11, 2, -0.6750950005504779
13, 0, 0.5347776566035274
-3, 6, -1.252855823485521
-2, 6, 0.7041991173932581
10, 3, 0.9814495339268169
5, 5, 1.967832981215163
-1, 6, 0.9814495339287507
8, 4, 0.714053966543172
0, 6, 4.595909664806497
13, 1, -0.504454658156825
1, 6, -0.5044546581566351
12, 2, -2.77530234128251
6, 5, 0.606955529284452
14, 0, 1.655176250704885
2, 6, -0.04601325473918705
9, 4, -0.2540650461324314
11, 3, -0.3819706422387056
3, 6, 0.03814635174733894
7, 5, -0.2469415169213442
14, 1, 0.5846743092609613
13, 2, 0.5846743092608223
10, 4, 0.9058671261156285
4, 6, 0.9058671261152843
15, 0, 3.815838790944006
12, 3, 1.903135702403405
8, 5, -1.00374846979669
-3, 7, 1.389422400910696
5, 6, -2.30424597148951
-2, 7, -2.304245971491203
-1, 7, 1.145278970930399
14, 2, 2.665408352264484
15, 1, -0.03820335366360605
11, 4, -0.03820335366341478
0, 7, 1.374240619142157
9, 5, -0.1030958694729939
6, 6, 3.209563923150263
13, 3, 0.007518756579545343
1, 7, 0.007518756579918045
16, 0, 0.6933635069166216
2, 7, 0.7346126476588387
7, 6, -0.2725319888231805
12, 4, -2.534381694944884
15, 2, 0.3751135672973051
10, 5, 0.7521128941552958
3, 7, 0.3751135672979896
16, 1, -0.305920292463134
14, 3, -1.566171351060069
17, 0, 1.790453819270355
4, 7, 0.7904538192706946
8, 6, -1.415946646585944
13, 4, 0.4083086280317247
11, 5, 0.4083086280317318
-4, 8, -1.240634911557344
5, 7, 2.213004459631017
-3, 8, 2.213004459631009
16, 2, 0.6326143591139471
-2, 8, 0.6326143591143524
17, 1, -0.74104292518574
-1, 8, -1.324706183978344
15, 3, 2.664799661697842
9, 6, 2.664799661696899
0, 8, 2.148244257930215
6, 7, 0.8764660509284562
18, 0, 4.522498499016486
12, 5, -1.609175392804489
1, 8, -1.609175392803899
14, 4, 0.425239729329334
10, 6, -3.215181442929508
2, 8, -3.215181442929828
17, 2, -1.01306284584127
7, 7, -0.02667939855352208
18, 1, 1.86588320123174
16, 3, 0.3713233840055658
3, 8, 0.02395311242184242
13, 5, 0.4015022058709258
19, 0, -0.5709508225425035
15, 4, -1.175615826682533
8, 7, -1.175615826682811
11, 6, -0.09082353585721921
4, 8, 0.03777425529750861
18, 2, -1.573901181911102
19, 1, 0.5252397430056679
17, 3, 0.5252397430048552
5, 8, 0.525239743004239
-4, 9, 0.5252397430049377
-3, 9, 0.7917541358407129
9, 7, -1.455213501336003
14, 5, -0.02668621691880981
-2, 9, -0.0266862169187048
12, 6, 1.226706958497382
-1, 9, -1.45047994867966
20, 0, 3.778617405267418
16, 4, 1.88457167183038
6, 8, -1.312201063315473
0, 9, 3.75488781615525
10, 7, 0.3530631306895579
1, 9, 0.3530631306912435
19, 2, 0.5540409874236498
18, 3, -3.120363335665302
20, 1, -1.331385305633551
15, 5, -2.669463711134735
7, 8, -1.331385305633964
13, 6, 1.545456676354739
2, 9, 1.545456676355058
17, 4, -0.01306348307150635
21, 0, 1.860968878934298
3, 9, -0.05173420960531779
11, 7, 1.216144756195398
8, 8, 1.500231242829954
4, 9, -0.06084962564828914
20, 2, 0.04792138646438257
14, 6, 0.0479213864644818
16, 5, -1.379146183156318
19, 3, -0.7797051873691426
21, 1, 1.284643464446066
12, 7, 0.1560570367858086
9, 8, 0.1560570367852781
5, 9, -0.6517420379872524
-5, 10, -1.30676049380131
18, 4, -2.245329242354231
-4, 10, -2.245329242354086
-3, 10, 0.2302037034007727
22, 0, 0.2417874997828731
-2, 10, -1.459402005662298
-1, 10, 0.6655598031060845
15, 6, 1.018496084289419
6, 9, 1.018496084289317
17, 5, 1.901645925740764
10, 8, -0.01201903688277494
0, 10, 2.390815826685861
21, 2, 0.3913966911985356
20, 3, -1.089479142129778
13, 7, -1.089479142127926
22, 1, -0.8209939750760014
1, 10, -0.8209939750752652
19, 4, -0.6150326645816858
7, 9, -0.6150326645803105
2, 10, 0.5147053227163945
23, 0, 0.0003977506578720733
11, 8, -0.9996022493494973
16, 6, -1.099137454930311
18, 5, -0.01019696277711445
14, 7, 0.366802364082568
3, 10, -0.0101969627772295
8, 9, -1.215140036814697
22, 2, -1.33383530643862
21, 3, 2.996805923904685
4, 10, 2.41778033672914
23, 1, -0.9316616695570966
20, 4, 2.638806022710634
12, 8, 2.638806022712326
9, 9, 2.622234410412807
17, 6, 1.885057442588782
5, 10, 0.03978761523248623
-5, 11, 0.01984392821852224
15, 7, 0.01984392821777663
24, 0, 2.909108967287153
-4, 11, 0.2342135681431916
19, 5, 0.2465624369295769
-3, 11, 0.2465624369274693
-2, 11, -0.427501445092384
13, 8, 0.4762058924277011
23, 2, -1.864226028423736
22, 3, -1.864226028423151
10, 9, -1.864226028423375
-1, 11, -1.864226028423353
6, 10, -2.997659416108427
24, 1, -1.211695440280774
21, 4, -1.211695440279879
0, 11, 0.2007485325270909
18, 6, -4.353933744990566
16, 7, -0.2325028356608274
1, 11, 0.4032668650194269
7, 10, 0.1428050498601372
25, 0, 0.9900209728829378
20, 5, -0.009979027115461859
11, 9, -1.004977003436498
14, 8, 2.031267803388449
2, 11, 1.556351927429647
23, 3, 0.5958279536624769
24, 2, 0.03346600876797593
8, 10, 0.03346600876851796
3, 11, -1.703680899496528
22, 4, -1.148464530116507
17, 7, 0.6381049562133848
25, 1, 0.4273435901827675
19, 6, 0.4273435901830041
12, 9, -1.591995198339721
15, 8, -0.9125791503734551
4, 11, -0.9125791503722698
21, 5, 0.5906791403238282
9, 10, 0.5906791403237966
26, 0, 0.9097581371611219
-6, 12, -2.131345178750973
5, 11, -1.107441371621321
-5, 12, -1.107441371621223
-4, 12, 0.7840310144867489
13, 9, -0.2451515515309031
24, 3, 0.7112690471342298
-3, 12, 0.7112690471350684
25, 2, 2.007406731144612
18, 7, 2.007406731145811
20, 6, 1.669631647242182
10, 10, 3.34765681611176
-2, 12, 1.669631647242752
23, 4, 0.01234453782668945
16, 8, 0.5733938157957904
26, 1, -0.7608402263364032
6, 11, -0.7608402263387016
-1, 12, 0.09287938233312057
22, 5, 0.5172920424244817
0, 12, 5.11692734056323
14, 9, -0.130391086142738
27, 0, 3.172090121919621
11, 10, -0.5538910445549247
7, 11, -0.5538910445548245
1, 12, 0.1579793004127821
19, 7, 1.75910020338139
25, 3, -2.488862035217319
17, 8, -2.488862035217437
21, 6, 0.4781109576894072
26, 2, -0.8581729704294857
2, 12, -0.8581729704295953
24, 4, -3.089925926348112
8, 11, -0.5068299793370031
27, 1, -1.25809652374876
12, 10, 1.032546376691976
15, 9, -3.614933819208165
3, 12, -3.614933819208433
23, 5, 1.459676466087673
28, 0, 1.842816162281299
4, 12, -0.05122957115710274
20, 7, 1.686497569419649
9, 11, 1.686497569418941
18, 8, -0.4322127901808051
22, 6, -0.6498044479658517
26, 3, 2.182926781363027
13, 10, 2.182926781362279
27, 2, -0.3137868714327739
-6, 13, -0.3137868714322198
25, 4, 0.02778577120766733
16, 9, 0.02778577120998973
5, 12, 0.02778577120750942
-5, 13, 0.02778577120648507
-4, 13, 0.1473346956133683
10, 11, -0.9535338646023326
-3, 13, -0.953533864602124
28, 1, -0.2711417023101678
24, 5, 0.7902869682369489
-2, 13, -0.2963008751564147
6, 12, 0.06489417326256774
21, 7, -1.301886469013734
19, 8, 0.03619193648740626
-1, 13, 0.03619193648689775
14, 10, -0.4200943170442482
29, 0, 0.301721911749573
0, 13, 0.7553434778632737
23, 6, -0.846190254944454
11, 11, 0.1401931923410923
17, 9, -0.8461902549454398
7, 12, 0.1493732333698203
27, 3, -1.769588656680917
1, 13, 1.383688639295064
28, 2, 0.9946417990175165
26, 4, 0.9946417990181883
29, 1, -0.006968876186358477
25, 5, 1.386242478811826
15, 10, 1.386242478810645
2, 13, -0.00696887618712524
20, 8, 1.008561221303814
8, 12, 1.008561221304117
12, 11, 0.5880853372237176
22, 7, 0.8969469012247683
18, 9, 1.002227491051042
3, 13, 1.068590094275213
30, 0, 6.491464905626468
24, 6, 3.237594484366389
9, 12, -1.475350640570184
28, 3, 0.09423705659931493
4, 13, 0.09423705659840088
16, 10, -1.707566362925398
27, 4, 0.2984363640439388
13, 11, 0.298436364043663
29, 2, 1.329997242646067
21, 8, 0.1604160626110439
26, 5, 0.01771673935850317
-7, 14, -0.6373017164571873
-6, 14, 2.363670807058759
30, 1, -0.7125139414685956
23, 7, -0.712513941468423
5, 13, -0.7125139414683881
-5, 14, -0.7125139414688099
19, 9, -1.838088478622711
10, 12, -3.91995906466466
-4, 14, -3.919959064665131
-3, 14, -0.2412182597044048
25, 6, 0.8572906791004197
14, 11, 0.857290679102145
-2, 14, 1.948336566160675
17, 10, -0.7733841899851736
6, 13, -0.7733841899846379
31, 0, 1.582932774024028
-1, 14, -1.572714155571124
29, 3, 1.40187703703397
11, 12, 1.401877037031964
28, 4, 2.967573748437351
30, 2, -0.06499114432550362
22, 8, -0.06499114432585634
0, 14, 2.337843719243108
20, 9, -0.3588526431114676
7, 13, -0.3588526431102179
27, 5, 0.008255592189138905
24, 7, 0.008255592189055231
15, 11, -0.5395121314202744
1, 14, -0.5395121314200237
31, 1, -1.077763001108086
18, 10, -0.1753856112009591
12, 12, 3.573417797005598
26, 6, 0.0127908297859572
2, 14, 0.01279082978602989
8, 13, 0.7328303550640258
32, 0, -0.3413984976872154
3, 14, -0.7982960048555224
23, 8, 0.6170887726576884
30, 3, 0.05387958461037774
21, 9, 0.05387958460986805
29, 4, -2.096489160433217
16, 11, -2.096489160433617
31, 2, -1.7381024390226
9, 13, -1.738102439022409
25, 7, -0.3487910572114959
13, 12, -0.34879105721103
28, 5, 1.655453402333567
19, 10, 1.458833233210764
4, 14, 1.249715326763769
32, 1, 0.2607647187780903
-7, 15, 0.1551906027966996
27, 6, -2.524497219678937
-6, 15, -2.5244972196792
-5, 15, 0.825819704171001
10, 13, 0.4118745704053565
5, 14, 0.4118745704051176
17, 11, -0.03253591741828885
-4, 15, -0.03253591741816749
14, 12, -0.4636285592841902
22, 9, 0.06689384300195811
24, 8, -2.03513860133201
33, 0, 0.2718496064807099
-3, 15, -1.640853482060288
31, 3, 1.177769397152658
-2, 15, 1.177769397152867
30, 4, 0.6381392640370789
20, 10, 1.279486562447215
6, 14, 0.6381392640373365
26, 7, -0.105183915009008
32, 2, -0.5204283910416805
11, 13, 0.2319845484703175
29, 5, -0.2907958907498631
-1, 15, -0.2907958907504787
0, 15, 2.688072552294243
15, 12, -0.01351339688686311
33, 1, -0.0005394307623997049
18, 11, -0.0005394307625406046
7, 14, 0.01940425625234651
28, 6, -2.664354266153721
23, 9, -0.6659025338911734
1, 15, -0.6659025338896385
25, 8, -1.417738476379546
12, 13, -1.41773847637978
21, 10, 1.673220234670443
34, 0, 3.045901247327633
8, 14, 1.344711741882295
2, 15, -1.026277000548941
27, 7, -0.8670625814659502
32, 3, 1.962481295849693
31, 4, 1.962481295849652
16, 12, -1.576466170380302
33, 2, -1.62322904321817
30, 5, -3.254618334299234
19, 11, -1.623229043217763
3, 15, 0.578700055044561
13, 13, 0.5274958284532677
9, 14, -0.6193350957466307
34, 1, 1.617642379679598
29, 6, 1.617642379678313
24, 9, -1.235796246125555
4, 15, -1.087102755254599
26, 8, 0.6946103529904343
22, 10, 0.6946103529905432
17, 12, 0.6917727665728058
-8, 16, -0.9962445687264458
-7, 16, -0.863298744704534
10, 14, 3.764739962228878
-6, 16, 3.764739962228431
14, 13, 1.279877691919416
35, 0, 1.941037879697457
28, 7, 0.9680855746142054
20, 11, -0.02691240170649178
5, 15, -0.05396009662402376
-5, 16, -0.02691240170647355
32, 4, 0.7043310130687871
-4, 16, 0.704331013067817
33, 3, -1.499674728810241
31, 5, 1.11371932702062
-3, 16, 1.113719327019915
34, 2, -1.260654447411621
6, 15, 2.718389634237033
-2, 16, -2.253576257984603
25, 9, -0.145617139458003
11, 14, -0.1456171394566159
