d = 19, symClass = D, r = 17.50941290041234, D = 16, Y = 0.1117635790643748
max of |f(z) - f(z^*)| for 100 points = 7.899680909417839e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -1.446065489574266e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 2.937095011645852e-13, 
confident_r = 17.509412900
1, 0, 1
2, 0, 0.2497451094077595
0, 1, 0.8060727103716806
1, 1, 0.290278081140276
3, 0, -0.03935226294524176
2, 1, 0.6522820044845524
4, 0, -0.9376273803280744
3, 1, 0.02072205283501193
-1, 2, -1.352942113404168
0, 2, 0.201312717242399
1, 2, 0.9141507467093342
5, 0, 0.02634800866263244
4, 1, 0.2731584201484479
2, 2, 0.07249553113275901
5, 1, 0.8095349838604983
3, 2, -0.3415645046084466
6, 0, -0.009828035213527665
-1, 3, 0.1913891280192749
4, 2, 0.1629042405748556
0, 3, -0.03172078525141937
6, 1, 0.4106049091456516
7, 0, -0.4471065244833486
1, 3, -0.3843707467372491
5, 2, -0.3291928208920389
2, 3, 1.380766267454357
7, 1, -0.2712539799867271
3, 3, -0.01142309937595709
8, 0, -0.4839129620905594
6, 2, 0.005175231353028375
4, 3, 0.5304365866821011
-2, 4, -0.3378906761338478
8, 1, 0.9786905360200269
-1, 4, -0.6000041987722704
0, 4, -0.7557958437792764
9, 0, -0.9984513994021813
7, 2, 0.4535435034107984
5, 3, -1.28923939307512
1, 4, 1.322646355661819
2, 4, 0.2283046782524078
9, 1, -1.090569716327316
6, 3, -0.02566877295537474
10, 0, 0.006580286305869263
8, 2, 0.06821997952473627
3, 4, 0.3251820564365439
4, 4, -0.2721726767858849
10, 1, -0.1037733260833558
7, 3, 1.577517266259469
9, 2, 1.211707828252917
-2, 5, -1.199677512783584
11, 0, -0.7471042482638068
-1, 5, 0.5980478750111833
5, 4, 0.4191326854244731
0, 5, -0.7848342996161694
1, 5, -0.1263354265729542
8, 3, -0.3927294405721908
11, 1, -0.2511882229864431
2, 5, -0.5202910691710504
10, 2, 0.2021774031130489
6, 4, -0.08530406457337807
12, 0, 0.03689775921437721
3, 5, 1.207674598356284
9, 3, -0.0008154596719627145
7, 4, 1.854001920708561
12, 1, 1.041471407071283
4, 5, -0.5107555578171387
11, 2, -0.389202487639313
13, 0, 0.1308452757953712
-3, 6, 0.0532413337948053
-2, 6, 0.04779849871577811
10, 3, -0.8485779825294854
5, 5, 0.007648249396538464
-1, 6, 1.00716178662438
8, 4, -0.6115974670995757
0, 6, -0.007922110982516479
13, 1, -1.777540675978201
1, 6, 1.804573920299319
12, 2, 0.1025465679580624
6, 5, 0.3992287715397141
14, 0, -0.1116626678726672
2, 6, -0.09599471419729043
9, 4, 0.7921393135409873
11, 3, -0.002051231932250431
3, 6, -0.03597390055593133
7, 5, -0.8824997936800433
14, 1, 0.6903374260935659
13, 2, -0.3817903197804786
10, 4, -0.08221429706988172
4, 6, 0.3448396225314895
15, 0, -0.001036853765401071
12, 3, -0.01074940197466725
8, 5, 1.11374935006663
-3, 7, 0.2667126148072258
5, 6, -0.05315569348138888
-2, 7, 0.7151105174950815
-1, 7, 0.2544916450543411
14, 2, -0.0677443549083027
15, 1, -0.643969720323843
11, 4, 0.02430818110333927
0, 7, -0.360400368014922
9, 5, -0.453183083144097
6, 6, -0.002852863203126225
13, 3, -0.5566330349003062
1, 7, 1.749201197828888
16, 0, 0.8167724846664226
2, 7, -0.6535841765968741
7, 6, 0.5754756574059681
12, 4, -0.01942956411545875
15, 2, 1.5565276788036
10, 5, 0.01718633190430433
3, 7, -1.200175035131408
16, 1, 1.404328403965062
14, 3, 0.5160356435409388
17, 0, -2.735330220286189
4, 7, 1.736189027233437
8, 6, 0.1324739433736781
13, 4, -0.4393570665104065
11, 5, 0.5504692041718346
-4, 8, 1.268555569522991
5, 7, 0.5194948532315404
-3, 8, -0.9567957149252243
16, 2, 0.2444231749950624
-2, 8, -0.1498481142662374
17, 1, 0.4927854158074382
-1, 8, 1.284857584937634
15, 3, -0.03185703354745946
9, 6, 0.01344133619724813
0, 8, -0.3900690329364928
6, 7, -0.0280357379574352
18, 0, -0.2493583539815677
12, 5, 0.4738348801143485
1, 8, -0.2354556698486157
14, 4, 0.1132702718806359
10, 6, -0.3219812332759128
2, 8, 0.3303244588023713
17, 2, -0.09336358162637036
7, 7, -0.4200633051310447
18, 1, 0.7257193584683573
16, 3, 0.1428367788188368
3, 8, 0.05867852611274315
13, 5, 0.7144847052070906
19, 0, 0.8304523622202659
15, 4, 1.138232784199527
8, 7, -0.2830918699863607
11, 6, -0.3720048302314372
4, 8, -0.857132769862318
18, 2, -0.2723644531201218
19, 1, -0.6108859300920704
17, 3, -0.356408091385567
5, 8, 1.412498295330116
-4, 9, 0.1652931706387856
-3, 9, -0.007531595290191066
9, 7, -1.061444023433119
14, 5, -1.742086061635789
-2, 9, 1.779972221781405
12, 6, -0.006410650509439938
-1, 9, 0.2473428317685742
20, 0, -0.02470461433917228
16, 4, -0.2561208138979995
6, 8, 0.08121262826318669
0, 9, -0.8048244256900868
10, 7, 1.241147721608058
1, 9, -0.5099696394764555
19, 2, -0.3432201432749855
18, 3, -0.01615823235189093
20, 1, 2.111030227879675
15, 5, 0.0005459848271445269
7, 8, -2.099709421450225
13, 6, -0.7602209292826967
2, 9, 0.6027427596577427
17, 4, -1.236793043223513
21, 0, 0.01759465351443601
3, 9, 0.01512585869377117
11, 7, -1.2786398747895
8, 8, -0.1404693260819618
4, 9, 1.214456865254608
20, 2, -0.02591688067490386
14, 6, 0.3939772222530686
16, 5, 0.4948204452008546
19, 3, -0.4325011068940468
21, 1, -0.8759788040646187
12, 7, 0.86003348980539
9, 8, -0.6103541216839732
5, 9, -0.3695675302496755
-5, 10, -0.03564733052333937
18, 4, 0.3026181041365065
-4, 10, -0.2996135916838812
-3, 10, -0.8975007012971281
22, 0, -0.1865856322210383
-2, 10, 0.1493595319755741
-1, 10, 1.16703269650941
15, 6, 0.01295448244705001
6, 9, -0.05433627722231308
17, 5, 0.3062810012133126
10, 8, 0.1046763383767097
0, 10, -0.19600852802428
21, 2, 0.0007838193380307437
20, 3, 0.1975066245415808
13, 7, 0.3267341386511508
22, 1, -0.5021344915830264
1, 10, 0.8100827206800914
19, 4, -0.2589956087241275
7, 9, 0.7946559951012908
2, 10, -0.03155165493183515
23, 0, -0.2979161774632768
11, 8, 0.9692593528811622
16, 6, -0.09808225710310906
18, 5, -0.7089785994678166
14, 7, -0.2916395400078982
3, 10, 0.2075423571734918
8, 9, -0.07419375398818379
22, 2, -0.06273303023041084
21, 3, 0.01067445794482505
4, 10, -0.1299401499936976
23, 1, 0.7424761788897862
20, 4, -0.7590421662000929
12, 8, 0.3202602316685774
9, 9, -0.2898285563302454
17, 6, -0.8346739896700049
5, 10, 0.02408605179317485
-5, 11, -1.105534490943089
15, 7, 1.604950438440365
24, 0, 0.01904307012708223
-4, 11, -1.585122562853502
19, 5, -0.6766930163710227
-3, 11, 0.9400004921388989
-2, 11, 0.08010462625097922
13, 8, -0.568787419321711
23, 2, -1.334187323741202
22, 3, -0.5998672848608716
10, 9, 1.367737777157151
-1, 11, 0.5857114494385975
6, 10, 0.3016108246950586
24, 1, -0.6333054701907849
21, 4, 1.597445613274498
0, 11, -0.602220346327476
18, 6, -0.0002036570645833607
16, 7, -0.4050432642158757
1, 11, -0.1252205854451904
7, 10, -0.05995685957933566
25, 0, -1.545622622736164
20, 5, -0.01915082824218167
11, 9, 0.4216952475834282
14, 8, 0.4630279125284915
2, 11, 1.248600749329095
23, 3, -0.4613588497531753
24, 2, 0.2601023905032034
8, 10, -0.1275587026666175
3, 11, -0.660138716349467
22, 4, -0.09720141785785892
17, 7, -0.1062288259090956
25, 1, -0.08783413090213249
19, 6, -0.1158369485259417
12, 9, -0.02087388003449926
15, 8, 0.4621170027303608
4, 11, -1.095253971939338
21, 5, 0.8354076627289583
9, 10, -1.189275842331251
26, 0, 0.0326779677191304
-6, 12, 0.0132967627348719
5, 11, -0.5649973212266781
-5, 12, 0.1600453777963873
-4, 12, -0.1794516867282349
13, 9, -0.7938430082715353
24, 3, -0.03851368731545941
