d = 19, symClass = D, r = 13.13089430003687, D = 16, Y = 0.1048247142033517
max of |f(z) - f(z^*)| for 100 points = 2.638445018021685e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 6.996625501187737e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.07464037668592e-12, 
confident_r = 13.1308943000368
1, 0, 1
2, 0, -1.519862713150146
0, 1, -0.8741281631478481
1, 1, -0.2693030186272091
3, 0, -0.7540035426615984
2, 1, 0.5057199492091924
4, 0, 1.309982666821818
3, 1, -0.375271895324927
-1, 2, 1.372423788390244
0, 2, 1.328554801682142
1, 2, 0.3062394918159439
5, 0, 0.4580853359589054
4, 1, 0.07011475525707001
2, 2, 0.4093036165491997
5, 1, 0.1615552155479684
3, 2, 0.3092554904568816
6, 0, 1.145981870073834
-1, 3, 0.204043315742782
4, 2, -0.7686248940981104
0, 3, 0.6590957317535043
6, 1, -0.8451626546861915
7, 0, 0.05470195687395361
1, 3, -0.9096537251921137
5, 2, 0.1529593032082783
2, 3, -1.037087403746455
7, 1, -0.6339034985353328
3, 3, 0.2030554300943583
8, 0, -0.471131097022239
6, 2, 0.5703617609972073
4, 3, 0.206095919930886
-2, 4, -2.085895742610835
8, 1, 0.007404313949793774
-1, 4, -0.2797881317521161
0, 4, -1.145092742303344
9, 0, -0.4314786576540878
7, 2, 0.07916872777917744
5, 3, 0.6076428026324531
1, 4, 0.0484286624506902
2, 4, -0.4654419849052083
9, 1, -1.199674285204688
6, 3, -0.381314633298158
10, 0, -0.6962268215647932
8, 2, -0.1065648021557616
3, 4, -0.3023695329803985
4, 4, -0.352782286523441
10, 1, -0.9096407517562023
7, 3, 0.3742556228269752
9, 2, 0.1685390698816804
-2, 5, 0.03358463855217339
11, 0, -0.9012269813986429
-1, 5, 0.412732315452961
5, 4, 0.277846728843171
0, 5, 0.4737028698615147
1, 5, -0.2452009761591168
8, 3, -0.3695978690473176
11, 1, -0.9229255110442657
2, 5, -0.07975090956867389
10, 2, -0.2455417482258467
6, 4, -0.4700258887814331
12, 0, -0.9877315716078059
3, 5, -0.8920607599274413
9, 3, 0.282956338536566
7, 4, 0.6167468654796798
12, 1, -0.2373917523893511
4, 5, 0.07244931325185971
11, 2, 0.19404397504935
13, 0, -1.460733390344394
-3, 6, -1.034812398477441
-2, 6, -0.3101178274632602
10, 3, -0.1479910852433607
5, 5, -0.1233637637620991
-1, 6, 0.1102268547623474
8, 4, 0.6624843677299995
0, 6, -1.001735027085412
13, 1, -0.7334581022228331
1, 6, 0.3538931345355481
12, 2, 1.284531205403977
6, 5, -0.4776583354682745
14, 0, -0.08313946458795937
2, 6, 1.382548778794968
9, 4, -0.4075219659952664
11, 3, -0.2981353018306208
3, 6, -0.2309056617318544
7, 5, 0.6940620885559803
14, 1, -1.055199284513431
13, 2, 0.6984792669285516
10, 4, -0.2324771415755013
4, 6, 1.576230475229742
15, 0, -0.3453979661541296
12, 3, -0.05286677385608352
8, 5, -0.01057956237072334
-3, 7, 0.4251617040601073
5, 6, 1.079176630288224
-2, 7, 0.3983843275157481
-1, 7, -1.03361097070291
14, 2, 0.9634462911582864
15, 1, 0.7553778100171572
11, 4, 0.8349300697862805
0, 7, -0.0478165210822715
9, 5, -0.4342588840625091
6, 6, -0.308616376901951
13, 3, 1.403092996257578
1, 7, -1.093350155763503
16, 0, -0.5939280794530228
2, 7, -1.336585822224726
7, 6, 0.208858194635269
12, 4, -0.491599678220749
15, 2, 1.075711772476081
10, 5, 0.2316628928342635
3, 7, -1.004794911543079
16, 1, -0.1380787171748274
14, 3, 0.5554200212639865
17, 0, -0.1146492910133944
4, 7, -0.6036927181452956
8, 6, -0.3132375040344541
13, 4, -0.2665559788350104
11, 5, 0.1566570171167593
-4, 8, 1.797851374321039
5, 7, 0.3360371401644572
-3, 8, 0.7721886614103145
16, 2, -0.01125354068944481
-2, 8, 0.4252395490335544
17, 1, -0.4539574885031987
-1, 8, -0.04013929672593566
15, 3, -0.1218132048582722
9, 6, -0.2331797353916295
0, 8, 0.4118289604414403
6, 7, -0.515032076257912
18, 0, 0.6557883232888607
12, 5, 0.3097522208360503
1, 8, 0.1454574874392074
14, 4, -0.1203255973983504
10, 6, -0.9235336386339374
2, 8, -0.07360491830627308
17, 2, 0.5046763903065995
7, 7, 0.2545716165174285
18, 1, 0.941003367545861
16, 3, 0.4968028094040954
3, 8, 0.178139824535146
13, 5, -0.3637672921858157
19, 0, 0.8835470549332898
15, 4, -0.4680825849933614
8, 7, 0.1077740891500425
11, 6, -0.3591810796666952
4, 8, 0.4011684261752698
18, 2, 1.82334021400496
19, 1, 0.4421597586868125
17, 3, 0.046981612673209
5, 8, 0.1164217781291895
-4, 9, -0.1293664168351932
-3, 9, -0.1538493829261779
9, 7, -0.960407872131318
14, 5, 0.471627983778762
-2, 9, -0.7014741328133294
12, 6, 0.5795458931273021
-1, 9, -0.8473923650577698
20, 0, 0.6000838500307383
16, 4, 0.09184911407302761
6, 8, 0.4595601787686061
0, 9, 0.3771676464532577
10, 7, -0.4672900044324867
1, 9, 0.3288827752487048
19, 2, 0.7118458651591751
18, 3, 0.6372556357586655
20, 1, 0.4625127320674767
15, 5, -0.1719065522461592
7, 8, -0.5151369262587441
13, 6, 0.1180841820169146
2, 9, 0.2233400693292108
17, 4, 0.4202903635127302
21, 0, -0.04124546927307877
3, 9, 0.6858821313889302
11, 7, 0.2168680443535758
8, 8, 0.1268770265965539
4, 9, 0.8863671324889395
20, 2, 1.382529060954567
14, 6, -0.5688171663204207
16, 5, -0.5272816229239842
19, 3, 0.2107771995570759
21, 1, -0.8411889212805425
12, 7, 1.808138994492697
9, 8, -1.601761443945689
5, 9, 0.09622715802997392
-5, 10, 0.6286872121824346
18, 4, -0.2561562480212071
-4, 10, -0.05104403987093268
-3, 10, 0.03626765257939818
22, 0, 1.369741285112301
-2, 10, -0.6272964567689588
-1, 10, -0.7335183480803833
15, 6, -0.1153318565015849
6, 9, 0.7819675764742209
17, 5, -1.464902331510984
10, 8, -0.4222888831384959
0, 10, -0.7199633290127903
21, 2, 0.8646512498333985
20, 3, 0.1653036824942444
13, 7, 0.3633157664143657
22, 1, -0.1249876297210004
1, 10, 0.01398312298688095
19, 4, -1.089291181961946
7, 9, 0.2344599523617319
2, 10, 0.3726718208919541
23, 0, -1.25287641379833
11, 8, 0.4404416664935802
16, 6, 0.5617380200255079
18, 5, -0.3826882431440379
14, 7, 0.02766387085088603
3, 10, -0.5373718282575355
8, 9, -0.1535359639034447
22, 2, 1.402720071250734
21, 3, 0.477965483600453
4, 10, 0.1212104337945967
