d = 19, symClass = D, r = 11.14535892073414, D = 16, Y = 0.09269960923260344
max of |f(z) - f(z^*)| for 100 points = 8.142375662600898e-13; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -1.938449400995523e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -4.529709940470639e-13, 
confident_r = 11.14535892
1, 0, 1
2, 0, 1.516100759735619
0, 1, 0.8257694692371093
1, 1, 1.56218059804222
3, 0, 1.172982814126198
2, 1, -1.185927829124189
4, 0, 1.298561513671609
3, 1, -0.1534121461411205
-1, 2, 1.869556403694031
0, 2, 1.251949719677054
1, 2, -0.9916534880496476
5, 0, 0.6818952163241929
4, 1, -0.3181047836755578
2, 2, 2.368423191536507
5, 1, 1.290001043297957
3, 2, 1.290001043298169
6, 0, 1.778360135653859
-1, 3, -0.1752627419155817
4, 2, -1.797986082727158
0, 3, 0.9686133958453575
6, 1, -0.8157864386384115
7, 0, 2.440408220899965
1, 3, 1.440408220900184
5, 2, -0.9793029940096583
2, 3, -0.9793029940095314
7, 1, 1.140743206916202
3, 3, 1.83241099406527
8, 0, 0.4526493377053385
6, 2, -0.2325882713172445
4, 3, 0.3357512018448712
-2, 4, 2.834435884009551
8, 1, -1.852633445336592
-1, 4, -1.852633445336497
0, 4, 1.072312451916425
9, 0, 0.3758886822357628
7, 2, 0.05029083975124955
5, 3, -0.1266830664934561
1, 4, -0.1266830664934835
2, 4, -1.50344660662684
9, 1, 1.543822599187566
6, 3, -1.391072962356927
10, 0, 1.033821855529354
8, 2, -0.4822789042061751
3, 4, 1.932219963030006
4, 4, 2.028587602022255
10, 1, -0.8188771744938759
7, 3, -0.8188771744942612
9, 2, -0.2396574782054332
-2, 5, -0.2396574782061998
11, 0, 1.4064248158923
-1, 5, 0.406424815892152
5, 4, -1.088450687614678
0, 5, -0.2626812183777437
1, 5, -1.578864111145306
8, 3, 2.920584740797035
11, 1, 0.5983751526832064
2, 5, -0.1092551071051535
10, 2, 1.955771561804279
6, 4, 1.955771561804176
12, 0, 1.523190338622742
3, 5, -0.7257142177749037
9, 3, -0.1799498109017672
7, 4, -0.1079447827340632
12, 1, -1.549141839012282
4, 5, -1.54914183901228
11, 2, -0.3504651880450321
13, 0, 1.977644030771698
-3, 6, 2.192957531573142
-2, 6, -0.2657159761714598
10, 3, -0.4969371212024387
5, 5, 1.065243476839642
-1, 6, -0.4969371212024816
8, 4, -1.540000236893121
0, 6, 1.468515505331573
13, 1, 0.1819357334344777
1, 6, 0.1819357334343678
12, 2, -1.236814439401883
6, 5, -0.2246227526311562
14, 0, 3.699904757772103
2, 6, 2.183803998036379
9, 4, 1.39354307946779
11, 3, 1.230814215111579
3, 6, -1.163192499050674
7, 5, -2.217158967258552
14, 1, -0.1447266213692931
13, 2, -0.1447266213687061
10, 4, -1.484722013229566
4, 6, -1.484722013229715
15, 0, 0.7998513697835449
12, 3, -0.3731314443428837
8, 5, -1.040191880329097
-3, 7, -1.481560110295135
5, 6, -0.6736515344452629
-2, 7, -0.6736515344453238
-1, 7, -0.4743282286174356
14, 2, 1.729481642669342
15, 1, 1.189445132057756
11, 4, 1.189445132057618
0, 7, 2.015214601294747
9, 5, 0.6140178089987457
6, 6, 2.77811970025067
13, 3, 1.176029468326373
1, 7, 1.176029468326343
16, 0, -0.6122995088821006
