d = 19, symClass = D, r = 10.56374967068566, D = 16, Y = 0.08647674163044392
max of |f(z) - f(z^*)| for 100 points = 3.854694341498544e-13; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 2.878253191340718e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -4.427014310692812e-15, 
confident_r = 10.563749670
1, 0, 1
2, 0, 0.1993951255517637
0, 1, 0.6667173865608069
1, 1, -0.4590717310587225
3, 0, -1.109290097888254
2, 1, -1.145859442740698
4, 0, -0.960241583906232
3, 1, -0.4593298844026003
-1, 2, 0.7538108811330622
0, 2, 0.1329401970008071
1, 2, 0.2547762992630047
5, 0, 0.09489690588915356
4, 1, -0.2058727588042295
2, 2, -0.09153666545171503
5, 1, 0.5962311035032135
3, 2, -1.208373313054055
6, 0, -0.2211870383418323
-1, 3, 1.253233829011568
4, 2, -0.2284787874499773
0, 3, -0.7395829950019106
6, 1, 0.8418353210505478
7, 0, -2.117954387537466
1, 3, 1.53944809605199
5, 2, -0.9064579072970551
2, 3, -0.6214709187632385
7, 1, -0.6167407267728204
3, 3, 0.5092437254838782
8, 0, -0.3908626167347921
6, 2, -0.09158813997010841
4, 3, 0.1936323208307606
-2, 4, 0.1503062152858754
8, 1, 0.8937851578634001
-1, 4, 0.1582781979945161
0, 4, -0.6402097592890024
9, 0, 0.2305245212727455
7, 2, 0.347281042218263
5, 3, -0.6411369427859159
1, 4, 0.02865050258959851
2, 4, 0.05080115217912001
9, 1, 0.5025788206302032
6, 3, 1.271090533403931
10, 0, 0.01892198046416388
8, 2, -0.04105002458948554
3, 4, -0.006535394736584993
4, 4, 0.4408197661584154
10, 1, -0.5968092135795151
7, 3, 0.9365367903840675
9, 2, 1.075173820505264
-2, 5, -0.6534430901858963
11, 0, 1.25491744654135
-1, 5, 0.3710702784947451
5, 4, -0.3377873125151477
0, 5, -0.6034479694736991
1, 5, 1.468221698017506
8, 3, -0.3460532660926759
11, 1, 0.3942571564767516
2, 5, -0.1638743137989145
10, 2, 0.1188855757409481
6, 4, -0.2409437484698114
12, 0, 1.065186480607574
3, 5, -0.5170505878752381
9, 3, 0.5095300924319058
7, 4, -1.112121727609105
12, 1, 1.861702821557135
4, 5, -2.095624015027928
11, 2, -0.3887150009069141
13, 0, -0.2748837278701354
-3, 6, -0.8361949461211871
-2, 6, 0.2498887166814827
10, 3, -1.108650776621123
5, 5, -0.04356448685867028
-1, 6, 1.297671504145327
8, 4, 1.100301886231222
0, 6, -0.1474692441444641
13, 1, 0.3898340458199697
1, 6, 0.6628209249313236
12, 2, 0.1678578595347794
6, 5, 0.9265326200164361
14, 0, -0.4223097810160465
2, 6, 0.3069584463927264
9, 4, -0.8655984848459163
11, 3, 0.2749840479491266
3, 6, -0.2826208259491854
7, 5, -0.8637613161869964
14, 1, 0.5479583082396072
13, 2, 1.123147258216798
10, 4, -0.1807432882329255
4, 6, -0.123918271873568
15, 0, -0.1052681980232429
12, 3, 0.2283726127663246
8, 5, -0.5019700736528315
-3, 7, -0.4929426178858435
5, 6, 0.9982199097129785
-2, 7, 0.1243125806178486
-1, 7, 0.2125795700359359
14, 2, -0.1229750946477812
15, 1, 1.854819684731037
11, 4, 0.197933937960634
0, 7, -1.412077014114045
9, 5, 0.349907350090379
6, 6, 0.1015407165793508
13, 3, -0.6044125866028303
1, 7, 0.02053693000863412
16, 0, 0.8823054833688809
2, 7, 1.370296525085879
7, 6, 0.199287144699968
12, 4, 0.441067655734197
15, 2, 0.4259070248779743
10, 5, -0.1087385156999957
3, 7, 0.04589546447977732
16, 1, 0.7193647530360215
14, 3, -0.8809844257174666
17, 0, -0.1098082192837531
4, 7, -0.468223895305689
8, 6, 0.03860934092287242
13, 4, 0.1669122523390696
11, 5, -1.317560698950469
-4, 8, -0.723840554464828
5, 7, -0.1750554225603563
-3, 8, -0.6473281085188626
16, 2, 0.1782164037685103
-2, 8, 0.03155990116123129
17, 1, 0.2470586440567072
-1, 8, -0.226594324654285
15, 3, -0.661393259169019
9, 6, 1.340436550723309
0, 8, -0.2605949023337699
6, 7, -0.346247864892253
18, 0, 0.04596546586184577
12, 5, -1.514172042191085
1, 8, 0.7412464459889841
14, 4, 0.06924614701487304
10, 6, -0.1278395812026696
2, 8, 0.005712770560995886
17, 2, -2.385727191649577
7, 7, 1.431364718049014
18, 1, 0.2539300614960423
16, 3, 0.6782534120413403
3, 8, -0.07661349328341194
13, 5, -0.0001364074533717865
19, 0, -0.4317691554855222
15, 4, -0.2884022069418025
8, 7, 0.5465982767377275
11, 6, 0.5903555294233708
4, 8, -0.244646797146219
18, 2, 0.100211767039215
19, 1, 1.074023597000685
