d = 19, symClass = D, r = 21.12067358878394, D = 16, Y = 0.136706700196433
max of |f(z) - f(z^*)| for 100 points = 8.886481828174198e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 6.018519016492974e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -8.785194793858864e-13, 
confident_r = 21.12067358878394
1, 0, 1
2, 0, 1.423654890347858
0, 1, -0.5142232010715635
1, 1, -0.6700364300282676
3, 0, -0.7248082523314219
2, 1, 0.1128368236623073
4, 0, 1.026793246809588
3, 1, -0.5918485673052128
-1, 2, 1.075260126682133
0, 2, -0.732076374936463
1, 2, 0.3624831286367686
5, 0, -1.742104456094517
4, 1, 1.270955457133566
2, 2, -0.9539006403200849
5, 1, -0.05249301823988478
3, 2, 0.7415895740071247
6, 0, -1.031876812995922
-1, 3, 0.3874006095982661
4, 2, 0.1606406958174228
0, 3, 0.3727132196770464
6, 1, 0.5956403422284433
7, 0, 0.3703844331626608
1, 3, -0.4724867980341756
5, 2, -1.072094361757555
2, 3, 0.9560477364328541
7, 1, 0.2719751983828386
3, 3, 0.4856479338469506
8, 0, 0.03814433684734572
6, 2, -0.8425881071888448
4, 3, 0.05866755050999092
-2, 4, 1.530799337744964
8, 1, -0.2762636774104545
-1, 4, 0.125054112405903
0, 4, -0.528000910213641
9, 0, -0.4746529973534467
7, 2, 0.4800130228304491
5, 3, 1.772124898615128
1, 4, -1.163440368956324
2, 4, 0.5160508787515395
9, 1, -0.5529237043275205
6, 3, -0.08178506095773444
10, 0, -2.480155528412917
8, 2, 1.809401951961924
3, 4, -0.2307564269908451
4, 4, -0.6879888814683491
10, 1, 0.2437539837783476
7, 3, -0.6165484532629876
9, 2, 0.6869969906825236
-2, 5, 0.1061232116251016
11, 0, -0.4997646067424675
-1, 5, -0.4747710957095335
5, 4, -2.202940097187255
0, 5, 1.410053731086012
1, 5, 0.07299872280479684
8, 3, -0.7204634566325174
11, 1, 0.2133275491642022
2, 5, -0.6535244889608304
10, 2, -0.07473194212672407
6, 4, 1.055767623665714
12, 0, -0.7442282187247594
3, 5, 0.5552655561777877
9, 3, 0.4289767257131493
7, 4, 0.2685393658400906
12, 1, -0.1577609046741833
4, 5, -0.3279928982387288
11, 2, 1.411108437873688
13, 0, -0.5701233119597957
-3, 6, -0.7793574132205203
-2, 6, 0.5515247723784412
10, 3, -1.259922149723368
5, 5, 1.167273450496517
-1, 6, -0.4432507647211796
8, 4, 0.1158600885277218
0, 6, 0.5306149978907584
13, 1, 0.6750136774048324
1, 6, -0.8085783022524299
12, 2, 0.8479862861011582
6, 5, -0.5379139455226249
14, 0, 0.5272996095778258
2, 6, -0.6726581406447203
9, 4, 0.4016661239891974
11, 3, 1.023572888105995
3, 6, -0.2627307629664005
7, 5, 0.1213289373050426
14, 1, 0.8456621458561751
13, 2, -1.244082908986791
10, 4, -1.526292381029114
4, 6, 1.361082035380326
15, 0, 1.262691686199636
