d = 19, symClass = D, r = 13.87135772785997, D = 16, Y = 0.09822895316478993
max of |f(z) - f(z^*)| for 100 points = 2.247313446446242e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 1.119104808822158e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 4.141131881851834e-13, 
confident_r = 13.87135772785997
1, 0, 1
2, 0, -1.15880945454173
0, 1, -0.9287331666549359
1, 1, -1.701134387194943
3, 0, 1.63124699473052
2, 1, 0.9194638598259834
4, 0, 0.3428393519351214
3, 1, 0.5559124195239219
-1, 2, -1.344098168310177
0, 2, 1.076224774266108
1, 2, 1.26835197046924
5, 0, 0.8625452948453356
4, 1, -0.1374547051550098
2, 2, 1.971290611327139
5, 1, 1.579899926325109
3, 2, 1.579899926325156
6, 0, -1.890304440186325
-1, 3, -0.3136353716637469
4, 2, -1.065483413875888
0, 3, -1.514993187012694
6, 1, 1.487358947193671
7, 0, 2.893858203297
1, 3, 1.893858203296893
5, 2, -0.8539365821612513
2, 3, -0.8539365821611657
7, 1, -0.4899195921687811
3, 3, -2.77497035674466
8, 0, 0.7615239721304693
6, 2, -0.644196567641343
4, 3, 0.7867778489807745
-2, 4, 1.557553665270032
8, 1, -1.564131589733209
-1, 4, -1.564131589733347
0, 4, -0.3184062769764948
9, 0, 1.660966757817694
7, 2, 1.017500788958522
5, 3, -0.5162943017671284
1, 4, -0.5162943017671994
2, 4, -1.469778255066167
9, 1, 1.248308548149512
6, 3, 1.499872658104964
10, 0, -0.9995256426365956
8, 2, 0.1592838119046151
3, 4, -1.839034796168168
4, 4, -0.5832158108601491
10, 1, -1.177960541967175
7, 3, -1.177960541967145
9, 2, -0.9456817331205458
-2, 5, -0.9456817331204789
11, 0, 0.8454137895264345
-1, 5, -0.1545862104736434
5, 4, 1.056391910245242
0, 5, 0.127658743590274
1, 5, 0.909471747653278
8, 3, 2.286491613877982
11, 1, -0.5209411333722873
2, 5, -0.8468660890642521
10, 2, -1.830802971855223
6, 4, -1.830802971855076
12, 0, 0.5592556625191184
3, 5, 1.06937122960042
9, 3, 0.9068304636813745
7, 4, 0.1231550480559045
12, 1, -2.157637152032295
4, 5, -2.157637152032115
11, 2, 1.089191456866511
13, 0, 0.9810151441631512
-3, 6, -2.192556097679609
-2, 6, 0.3634436339627259
10, 3, 0.2338289256210656
5, 5, -1.467305461573757
-1, 6, 0.2338289256211252
8, 4, 0.3152283938306651
0, 6, 1.755588428676229
13, 1, 0.511141378980817
1, 6, 0.5111413789808391
12, 2, -1.723565610305231
6, 5, 0.6933123539078215
14, 0, -3.35343024608323
2, 6, -2.194620791541589
9, 4, 0.9954406686841497
11, 3, -1.010792226140209
3, 6, 2.068995340089115
7, 5, -1.23584968982003
14, 1, 0.2912835719004494
13, 2, 0.2912835719003777
10, 4, 0.9895497849872372
4, 6, 0.9895497849872086
15, 0, 1.407024420034652
12, 3, -0.2242225746958106
8, 5, -0.07679002098514398
-3, 7, -0.05950508039087662
5, 6, -1.381359584980113
-2, 7, -1.381359584980075
-1, 7, 0.6079423643030549
14, 2, 0.5677234553699028
15, 1, -1.758888926343408
11, 4, -1.758888926343378
0, 7, -2.687622092999314
9, 5, -0.4985993382282147
6, 6, 3.215661885466894
13, 3, 1.166203798387574
1, 7, 1.166203798386044
16, 0, -1.225300530699499
2, 7, 0.4954522455451029
7, 6, 0.4565463245147918
12, 4, 0.1905886536420531
15, 2, -0.1263846337530238
10, 5, 0.793079226073089
3, 7, -0.1263846337530534
16, 1, -0.01423072021272522
14, 3, 1.176381767827753
17, 0, 0.3090386181806811
4, 7, -0.6909613818192507
8, 6, -0.9117256100231595
13, 4, 0.5335359157781216
11, 5, 0.5335359157781491
-4, 8, -0.4608097449603479
5, 7, 0.4550045742412368
-3, 8, 0.455004574241226
16, 2, 1.812530474330124
-2, 8, 1.812530474330018
17, 1, 0.8245684118208187
-1, 8, 0.627097769091552
15, 3, 2.577207006793011
9, 6, 2.577207006792962
0, 8, -0.7072525701201728
6, 7, -0.7472008648226655
18, 0, -1.924743982638811
12, 5, -2.530197451173257
1, 8, -2.530197451173299
14, 4, -1.179089534248598
10, 6, 0.5982867182137485
