d = 67, symClass = C, D = 10.414062
[2.918812944297521, 2.918812944735949], 2.918812944520778
1, 0, 1
2, 0, 1.297872173774919
3, 0, 1.527621464208283
4, 0, 0.6844721890499152
0, 1, 0.5769369966991906
1, 1, 1.194502251524593
2, 1, -1.298484202240061
5, 0, 1.952838943577496
3, 1, -0.4686452241248381
6, 0, 1.982657391714725
4, 1, 0.6835208272701494
5, 1, -1.13430232472306
7, 0, -1.258572960075413
6, 1, 0.749559386759051
8, 0, -0.4095147689822743
-1, 2, 6.591135395321995e-12
0, 2, 0.7487904740761451
1, 2, -0.1766360266167046
7, 1, -0.5437523986679882
2, 2, 1.550311234312496
9, 0, 1.333627337995495
3, 2, -1.716458311144594
8, 1, -1.408973034739943
4, 2, -1.685266523067884
10, 0, 2.534535328686339
5, 2, 0.1537384211066953
9, 1, 0.5085040355739499
6, 2, -0.608241598295728
11, 0, 1.008195679425559
10, 1, -1.769888620625214
7, 2, 0.8977788557877464
12, 0, 1.045614408172719
8, 2, 0.8871226653715609
11, 1, -0.4097698280274227
-1, 3, -0.190156746163179
0, 3, 0.8813413399094475
1, 3, -1.823075942392185
2, 3, -1.233012808055536
9, 2, -0.8268285376053565
13, 0, 1.998985577021906
3, 3, 1.824747278171599
12, 1, 0.6447391091380507
4, 3, 0.3115659251204428
10, 2, -1.4721794297469
5, 3, 1.229043869445286
14, 0, -1.633466833632328
13, 1, -1.094542765112529
6, 3, -1.983592337017739
11, 2, 0.975412121478737
7, 3, 0.7314237858170625
15, 0, 2.983198685117749
14, 1, 0.510829050586784
12, 2, 0.9728322735049714
8, 3, 1.482194361376365
16, 0, -1.215970011129515
15, 1, -0.2262514846659168
9, 3, -0.7159125030689222
13, 2, 1.312417561129195
-2, 4, -2.427861322097323e-12
-1, 4, -0.8912036648570066
0, 4, 0.3948973289121711
1, 4, 1.027009165692418
10, 3, -0.3540878413098086
2, 4, -0.2292509824199662
17, 0, 0.3328562986469827
16, 1, 0.667143701035647
14, 2, -0.7057211117964076
3, 4, 0.1743025952569981
4, 4, 0.8176035714431079
11, 3, 0.1305014176981019
5, 4, 1.681776305661015
17, 1, 0.6891525420699716
15, 2, -0.6891525409345813
18, 0, 1.730877809525446
6, 4, -2.227743480940234
12, 3, 1.044161087476999
7, 4, 0.5757953934760421
16, 2, -1.828666902956287
18, 1, -0.8843095501044544
19, 0, 1.426835614477188
13, 3, -0.4268356219078374
8, 4, -0.88877632696637
9, 4, 0.2999636653459342
17, 2, -0.7491435677642206
14, 3, 0.7491435696261154
19, 1, -0.3251238676941858
20, 0, 1.336663947783041
10, 4, 0.1995328184757253
-2, 5, -0.5635716708669266
-1, 5, -1.336813260305965
15, 3, -1.732784579898802
0, 5, 1.12666503785032
18, 2, 0.6599732450658032
1, 5, -0.5281185086414157
20, 1, -1.551042304819617
11, 4, 1.551042304151729
2, 5, 0.6808820048644645
21, 0, -1.92262306758054
3, 5, -0.7626518410775615
16, 3, -1.362630550716464
4, 5, 0.5643898943431334
12, 4, -0.3207746213393571
19, 2, 0.906885910551082
5, 5, 2.332670516543931
21, 1, -0.767274253378523
22, 0, 1.308509111943845
6, 5, 1.489737318706248
17, 3, -0.2703787664039904
13, 4, 0.2703787671177544
