d = 163, symClass = C, D = 4.406250
[3.668073076211358, 3.668112982813628], 3.668087664970853
1, 0, 1
2, 0, -3.380162029751701
3, 0, -7.415901418752575
4, 0, -6.253525302428055
5, 0, -2.707017624205167
6, 0, -4.414800406064369
0, 1, 1.962076853026021
1, 1, -3.961761254076294
2, 1, 3.17935323059509
7, 0, -4.971216432763431
3, 1, -0.7877490155710015
4, 1, 5.712281076867061
8, 0, -0.02488722753376301
5, 1, -8.627000383936872
9, 0, 0.3810169446201082
6, 1, 3.175166631079
7, 1, 12.70637545332283
10, 0, -11.26995176404685
8, 1, -1.646867951769146
11, 0, 3.844868659640928
9, 1, 0.2475256442497026
12, 0, -2.372157999306871
10, 1, 0.7311561124712839
-1, 2, -0.3418188678207003
0, 2, 5.363964284376144
1, 2, -3.230917162923206
13, 0, -10.76766320788457
2, 2, 3.844474052954651
11, 1, 1.68389439853426
3, 2, -2.21218418337248
4, 2, -4.111077054269812
14, 0, -2.521013047563042
12, 1, -1.958234094003821
5, 2, 1.215709772972153
6, 2, -2.241205455987553
13, 1, 0.1463499946792109
15, 0, 4.816064487068163
7, 2, 0.8342781422093524
8, 2, 2.191189263293932
14, 1, 2.753337053114006
16, 0, 7.531061021920092
9, 2, -0.7440213824617959
15, 1, 9.761416702476781
10, 2, -4.426291613525044
17, 0, -8.359636972990289
11, 2, 5.195833463348007
16, 1, 4.775374675102168
18, 0, -11.0516371621425
12, 2, -1.504272133671639
17, 1, -2.834287849898536
13, 2, -6.222357666120661
19, 0, -3.873094014136738
-1, 3, 0.1986045163914623
0, 3, -4.493007233533037
1, 3, -4.467594923351632
2, 3, -3.477938308458877
18, 1, 6.727431153295915
3, 3, 0.1915461189179825
14, 2, 6.567022577401064
4, 3, -1.651641566525726
20, 0, -0.2923696659405387
5, 3, 0.2331656123161467
15, 2, -7.892200248821156
19, 1, 0.9248560464548655
6, 3, 3.354682039179706
7, 3, -1.476888690374864
21, 0, -4.836571032042236
16, 2, 7.475521207477368
8, 3, 6.919320387047174
20, 1, -6.653661300487626
9, 3, 3.370082688541745
22, 0, -8.677805350157351
17, 2, 4.893625344454452
10, 3, 7.165365149059872
21, 1, 0.825863564810245
