d = 163, symClass = C, D = 5.039062
[2.443593441530669, 2.443682854393497], 2.443620257022089
1, 0, 1
2, 0, -1.292527490405062
3, 0, -1.412847516145229
4, 0, 0.6704428820238956
5, 0, -0.6319007741697953
6, 0, 1.825918437229224
0, 1, 0.5147377408807006
1, 1, 0.09390845904754123
2, 1, 0.2943201438751518
7, 0, -0.6040991098503894
3, 1, 1.011914679755388
4, 1, 1.248025972120066
8, 0, 0.4256748755228769
5, 1, 0.9784985852292969
9, 0, 0.995857047887255
6, 1, 0.531603035818191
7, 1, 0.8543972389772483
10, 0, 0.8165228961988258
8, 1, 0.5785263123048329
11, 0, -1.227729273167954
9, 1, 0.01985169284464732
12, 0, -0.9476894518510712
10, 1, -0.2757196868099821
-1, 2, 1.212013322166265e-05
0, 2, -0.6652780927465466
1, 2, -1.241284382070951
13, 0, -0.4599343388244947
2, 2, -0.1217761182641367
11, 1, 0.4734708659832608
3, 2, 0.517759413919847
4, 2, -0.380316154500246
14, 0, 0.7805439203020604
12, 1, -0.3327965062600876
5, 2, -0.134308538762119
6, 2, -1.307611032644931
13, 1, 0.08374839588796919
15, 0, 0.8927855652594484
7, 2, -0.7860774079195934
8, 2, -1.613336926491354
14, 1, 0.7175354001079109
16, 0, -1.222476210969716
9, 2, 0.7941025312053674
15, 1, -0.2484981776280254
10, 2, -1.265006618087856
17, 0, -0.5949640559497335
11, 2, 1.444003416513504
16, 1, 0.139515475364594
18, 0, -1.286896066764845
12, 2, -0.687029728443618
17, 1, 0.2936903273409411
13, 2, -0.1766758188780561
19, 0, -0.1914090682720671
-1, 3, 0.1999212477648368
0, 3, -0.7273951672824523
1, 3, -1.25712714303712
2, 3, -0.2844937613043085
18, 1, -0.4868097625607571
3, 3, -0.1324595316332753
14, 2, -1.10428932420706
4, 3, -0.1589948458381427
20, 0, -0.423887872301082
5, 3, -0.6330187599731375
15, 2, 0.6315694638737452
19, 1, 0.1782078194945097
6, 3, -0.4155780852394013
7, 3, -0.909884203774761
21, 0, 0.8536626059158869
16, 2, -0.747667564023682
8, 3, -0.1338538942752199
20, 1, 1.617660195130831
9, 3, -1.429555672152339
22, 0, 1.586911940713269
17, 2, 0.1616599072597552
10, 3, -1.275309236291317
21, 1, -0.4729705911838058
11, 3, 0.04321159085680495
18, 2, -0.02568565397863187
