d = 43, symClass = D, D = 12.953125
[7.62366952046311, 7.623734946758937], 7.623713139315541
1, 0, 1
2, 0, -0.6877746181687789
3, 0, 0.6177813732964458
0, 1, 0.72449348655215
1, 1, 0.5171344818935202
4, 0, 0.2957175907067379
2, 1, -0.107829563309426
3, 1, 0.01302036801031062
5, 0, 0.6290601592496288
4, 1, -0.3367015148069277
6, 0, -0.2751633197144893
5, 1, -0.03965204261444828
-1, 2, 1.261526195490326
0, 2, 2.540417078871835
1, 2, 1.108261756104193
7, 0, 1.345353384005894
2, 2, 1.255892775954748
6, 1, -0.9722267735496288
3, 2, 0.2661683704167692
8, 0, -0.2666013842844666
7, 1, 0.3260854887083093
4, 2, 0.02485132334857632
5, 2, -0.2537646705760834
9, 0, -0.1654736112179867
8, 1, -0.2089540223631207
6, 2, -0.1238124509202992
-1, 3, 2.069819728934312
0, 3, 0.6079876969086256
10, 0, -1.329038456176197
9, 1, 0.9779961885941939
1, 3, 1.236708932777144
7, 2, -0.6496269884802423
2, 3, -1.014516977873711
3, 3, 0.429280805522795
11, 0, 0.7135593943801829
10, 1, 0.3762423142163461
8, 2, 0.3131366600796024
4, 3, -0.6327540350206622
5, 3, -0.2577434784166917
11, 1, 0.8854050553642233
9, 2, 0.3958395939900998
12, 0, 1.648035100040001
6, 3, -0.599673968463709
10, 2, 0.7477158253258059
12, 1, -0.1088953175697041
13, 0, 0.152266971370221
7, 3, 0.4658485009421
-2, 4, -0.761269478223223
-1, 4, 0.6583726757017296
0, 4, 0.1841622244421298
1, 4, 0.3856532348743948
11, 2, 0.3450917846920208
8, 3, 0.241069793358351
2, 4, -0.287393771624759
13, 1, -0.08582119320580593
14, 0, 0.6489102863071938
3, 4, -0.5672899455786428
9, 3, 0.9302291924833861
4, 4, 0.5872475220668132
12, 2, -1.420814021180837
14, 1, -1.614996826984074
5, 4, -2.379549452807433
15, 0, -5.813188481986279
10, 3, 15.32928278997294
6, 4, 6.357221500227904
13, 2, -2.127082011379516
15, 1, -2.311161017282304
11, 3, 1.616394745089016
7, 4, -0.1620365721208457
16, 0, -0.1197951452176454
14, 2, 1.062673453423272
-2, 5, 1.243536120808931
-1, 5, 0.9787870272036734
8, 4, -1.298763586603634
0, 5, 0.330387968642849
12, 3, -0.2115426748693573
1, 5, 0.7932880955557075
16, 1, 0.6839187031425187
17, 0, 0.1831002507292639
2, 5, -0.2506435893897199
9, 4, -0.3586356072183923
