d = 43, symClass = D, D = 12.800781
[8.819216659973055, 8.819265570529907], 8.819252882255773
1, 0, 1
2, 0, 1.116940375271492
3, 0, 1.503853751284492
0, 1, -0.686970900448462
1, 1, -0.4295397503215714
4, 0, -0.006080158655286294
2, 1, 0.01566253022966241
3, 1, 0.1376907535073773
5, 0, 0.2413500630801879
4, 1, 0.1345754245989795
6, 0, -0.516057471478351
5, 1, -1.107834786596133
-1, 2, 1.01128915903831
0, 2, 3.295469182607347
1, 2, 2.702536276431455
7, 0, -0.004962444132891488
2, 2, 2.203297087758497
6, 1, -1.630303932539348
3, 2, -0.9515627978784038
8, 0, -0.6631283234194867
7, 1, 0.9976472213355564
4, 2, 0.4396565217515338
5, 2, 0.7639453554098345
9, 0, 0.6622411738139117
8, 1, -1.500455257965892
6, 2, -0.132163188231339
-1, 3, -84.48240397501134
0, 3, -45.12560773649564
10, 0, 1.502383813021766
9, 1, 2.524944069553075
1, 3, -6.426978820847985
7, 2, 0.9722659966814595
2, 3, 6.834371103671642
3, 3, -0.7942683522947442
11, 0, 0.4874991282285374
10, 1, 0.7263175565906365
8, 2, 0.8337586803888639
4, 3, -0.09814216944672223
5, 3, 0.1809620202767125
11, 1, -1.275982868472302
9, 2, -0.3946388873180741
12, 0, -3.002017132302776
6, 3, -0.01993618655609269
10, 2, -1.564781722836014
12, 1, -2.342001118106956
13, 0, 0.8414942168502229
7, 3, -1.103585557127729
-2, 4, -0.9395832704773518
-1, 4, -0.6376851162213043
0, 4, -0.5167647052015013
1, 4, 1.817850438818527
11, 2, -0.191363778317729
8, 3, -2.60969993804485
2, 4, 2.36609490200705
13, 1, 6.076490081970453
14, 0, 6.708853434476189
3, 4, -6.315799082418881
9, 3, -3.576528049802208
4, 4, -5.444852906048938
12, 2, -7.876247712908317
14, 1, -0.4353695450383749
5, 4, -2.822647381879992
15, 0, -2.016594744388786
10, 3, 4.407377161403908
6, 4, -1.372186225579537
13, 2, 3.192426447891313
15, 1, 0.9332038123908301
11, 3, 0.1552175170013001
7, 4, -0.8136326384650165
16, 0, 3.379429190535433
14, 2, 0.8531127524019405
-2, 5, -0.7091607171829286
-1, 5, -1.920515375398203
8, 4, 1.529033867890264
0, 5, -0.9688621062755086
12, 3, 0.1419463828966664
1, 5, 1.803229928700087
16, 1, 0.7248889506186638
17, 0, -0.6025390433326939
2, 5, 0.07605288154408521
9, 4, 0.3532286726187675
15, 2, -1.400360880907265
3, 5, 1.742052026856054
13, 3, -1.018527370642801
4, 5, -1.096745103133106
10, 4, -1.264254386286484
17, 1, -0.5578510724526921
18, 0, 2.636754771268648
5, 5, 2.786263319293461
16, 2, 0.6773318517906948
14, 3, 0.1503841100406218
11, 4, 2.44225517795212
6, 5, 5.274979450704441
18, 1, -3.874040608257469
7, 5, -4.029756709403211
19, 0, -1.383295309959229
17, 2, 0.6396605891054551
12, 4, -4.560864331720683
15, 3, 0.9860588668436728
8, 5, -0.1669333585804717
-3, 6, 7.924131983528017
-2, 6, -1.057531874102102
-1, 6, 0.06165591927745278
19, 1, 7.282038090700231
0, 6, -5.28630219443547
13, 4, 4.119132107744191
20, 0, -3.549301671618168
9, 5, 1.513973912788678
1, 6, -10.95787212344173
16, 3, -3.456997535183882
18, 2, -12.63969410428101
2, 6, 13.93861549210424
3, 6, 4.681303325756936
10, 5, 29.48535088081879
14, 4, 3.082265240288395
20, 1, -19.85031387162145
4, 6, 14.78695951113404
17, 3, -1.885939818860819
21, 0, -7.763901803324774
19, 2, -4.968030618502427
11, 5, -2.896562910432
5, 6, 2.292777791143924
15, 4, 1.785811376032119
6, 6, -5.185116723684339
21, 1, 2.591388111124808
18, 3, 0.03547612268180191
12, 5, -0.5347381885025672
22, 0, 4.998989795055348
20, 2, 2.992848615986211
7, 6, 1.647328154184722
16, 4, -2.172755039374462
8, 6, -1.514786697227936
13, 5, -0.6791395174176931
22, 1, 0.5355787930216787
19, 3, 0.6125741259298995
21, 2, -0.9732302028268662
-3, 7, 0.2654858522977523
23, 0, 0.1429412907262922
-2, 7, 0.07599458469710538
9, 6, -0.07844853134217865
17, 4, 2.260982348983126
-1, 7, 0.4870672416144097
0, 7, 0.2442106617625065
14, 5, 0.6623402179487656
1, 7, 0.03989430509687684
10, 6, 0.963937565746415
2, 7, -1.12248318914624
20, 3, -1.744638313505254
23, 1, 0.1449081456556696
3, 7, 0.3936161451917187
22, 2, -1.533880133006614
18, 4, -1.659948794403686
15, 5, -1.16786170160154
24, 0, 1.467216305134477
11, 6, 1.601509544980058
4, 7, 0.2133733420924142
5, 7, 2.510749416095285
21, 3, 0.0284242198659699
24, 1, -0.6587752802557173
16, 5, -0.8908409307235439
12, 6, -3.120281469264554
19, 4, 1.405052889123634
6, 7, -2.420956098588117
23, 2, 1.784487572178892
25, 0, 1.1017580987325
7, 7, -0.8505801194820297
13, 6, 0.04911704564673738
22, 3, -0.8235899478342105
17, 5, 0.2693420832317562
20, 4, -2.357788152074349
8, 7, 2.284667124004007
25, 1, 0.1006159300548299
24, 2, -0.07714651800717573
