d = 43, symClass = D, D = 13.613281
[6.33849659090884, 6.338496590917999], 6.338496590913416
1, 0, 1
2, 0, 0.178438485757929
3, 0, 1.775017687434197
0, 1, -1.434917107074678
1, 1, -1.278571579478815
4, 0, -0.9681597068003779
2, 1, 1.390416620096319
3, 1, 0.3545666046724492
5, 0, 1.042651378570807
4, 1, -1.011001258571714
6, 0, 0.3167314683393282
5, 1, 0.387392053514428
-1, 2, 1.154986972438992
0, 2, -0.2560444357745053
1, 2, -0.8418132060005383
7, 0, 1.300947060851802
2, 2, -0.2281463765753169
6, 1, 0.002281182153677343
3, 2, 1.421862734717119
8, 0, -0.3511954378112678
7, 1, -0.6118863699454683
4, 2, 0.2481038362626335
5, 2, 1.242064238497221
9, 0, 2.150687790704652
8, 1, 0.3742041181546547
6, 2, 0.06326832803812113
-1, 3, 1.68806235960655
0, 3, -2.547003245059566
10, 0, 0.1860491331655133
9, 1, 0.132966620115998
1, 3, -0.9519261225354128
7, 2, -0.9204196288270755
2, 3, 1.018995641595967
3, 3, -2.269487168225508
11, 0, 2.058987104175662
10, 1, 1.058987104175543
8, 2, -0.1804015336789221
4, 3, -0.2399370823849046
5, 3, -1.333571638200851
11, 1, 1.834644232013609
9, 2, 1.834644232013569
12, 0, -1.718500603831911
6, 3, 2.468014093573705
10, 2, 0.06912565142381992
12, 1, 0.9072894247698586
13, 0, 1.634745283851072
7, 3, 0.6347452838510533
-2, 4, 0.2060941264321876
-1, 4, -0.1678775499764337
0, 4, 1.389228925668339
1, 4, 0.7832064213474492
11, 2, -1.995132594137194
8, 3, -1.995132594137208
2, 4, -0.1502118737697956
13, 1, -1.498302104624956
14, 0, 0.2321390235896124
3, 4, 0.9274303157257016
9, 3, 0.6293619946671325
4, 4, 1.23786148551152
12, 2, 0.0004070506892363163
14, 1, -1.77774717409022
5, 4, -1.77774717409022
15, 0, 1.850724638791191
10, 3, -0.2337893836872285
6, 4, 0.2537150333385508
13, 2, 1.094214022935581
15, 1, 0.6774284366242486
11, 3, -0.5087736866418481
7, 4, -0.5087736866418772
16, 0, 0.9054929246723192
14, 2, -0.1091840773089514
-2, 5, 0.457107776664926
-1, 5, -1.429498597200177
8, 4, -1.346145347243016
0, 5, -1.496118299826354
12, 3, -1.794545115983411
1, 5, 1.543855012594696
16, 1, 0.201914247099451
17, 0, 1.933258377440209
2, 5, 0.9332583774402727
9, 4, -1.518463987386668
15, 2, -0.4533387837666714
3, 5, -0.4533387837664112
13, 3, -0.198987115655682
4, 5, 0.2940201570980875
10, 4, 0.221632061931573
17, 1, 0.6707480101500064
18, 0, 0.3837654727115357
5, 5, -1.333104419945464
16, 2, 0.06677241620775851
14, 3, 1.078832133368902
11, 4, 1.450703001198356
6, 5, 1.450703001198473
18, 1, -0.6958092880403589
7, 5, -0.9613005895477507
19, 0, 0.9917475754489687
17, 2, -0.9483974835769954
12, 4, -0.3432771000208646
15, 3, 0.6876277469600196
8, 5, 0.3376506717644039
-3, 6, 2.050122304835775
-2, 6, 0.3012152913131662
-1, 6, 0.4929953000676671
19, 1, 0.4929953000676348
0, 6, -0.4544834022690358
13, 4, -1.850195997971811
20, 0, -1.009453052972109
9, 5, 1.903927262399639
1, 6, 1.292637476027344
16, 3, 1.292637476027346
18, 2, 0.02372636234985231
2, 6, -0.1698602558586196
3, 6, -1.494233330167092
10, 5, 1.449719805731386
14, 4, -0.1642382848298371
20, 1, 0.6546031757236896
4, 6, 0.1818280392803085
17, 3, -0.980967876173794
21, 0, 2.309204043427392
19, 2, 1.388253429656369
11, 5, -0.5558754847326992
5, 6, -0.5558754847327111
15, 4, -1.661758394301666
6, 6, -0.4049638537452633
21, 1, -1.65731056520103
18, 3, 0.004049138670957723
12, 5, 0.1182578679137414
22, 0, 0.3674025410642275
20, 2, 0.1889640553062737
7, 6, 0.8113343965904528
16, 4, 0.9788106820736465
8, 6, -0.04281400965792018
13, 5, 0.1435189078901271
22, 1, 1.207932170251568
19, 3, 1.207932170251552
21, 2, -1.405712952856653
-3, 7, -1.40571295285664
23, 0, 0.1257174771489307
-2, 7, -0.874282522851088
9, 6, 2.523831503226695
17, 4, -0.4953084697397577
-1, 7, -0.495308469739743
0, 7, -1.866751193014683
14, 5, 0.2540753237971963
1, 7, 0.8454187460102974
10, 6, -0.2379605037703754
2, 7, -1.128301054558583
20, 3, -1.476733517629037
23, 1, 0.1157580171337282
3, 7, 1.094601138500891
22, 2, 0.3273711386650516
18, 4, 0.327371138665048
15, 5, 0.3696893591569186
24, 0, -0.6233781138612833
11, 6, -0.003273307296662706
4, 7, -0.00327330729667558
5, 7, 1.06937765618492
21, 3, -1.086109129353172
24, 1, 1.076318440422483
16, 5, 1.076318440422517
12, 6, 0.4403886976866248
19, 4, -0.6749006555715129
6, 7, -0.5981561181497017
23, 2, -1.66624590565245
25, 0, 0.08712189723593658
7, 7, -1.663353938411532
13, 6, -0.1575277811002946
22, 3, -2.04025516195751
17, 5, -2.040255161957519
20, 4, -0.375057376947401
8, 7, 0.9846965488159649
25, 1, 1.305668388538849
24, 2, 0.1618953511001757
26, 0, 0.2917014730503289
14, 6, 0.1132629872923767
9, 7, 0.4759558957132715
-4, 8, -1.118211848594795
-3, 8, -0.002916654669190328
18, 5, -0.002916654669228447
-2, 8, -0.02995581581056125
23, 3, 0.5386363496999965
-1, 8, 0.5386363497000084
21, 4, 1.298633318766208
0, 8, 0.5039363416419023
10, 7, -1.349971517736538
15, 6, 2.204685992262172
1, 8, -0.3584672835713943
26, 1, -0.3584672835713922
25, 2, 1.532055069914351
2, 8, 0.1397541678611627
27, 0, 2.042491181215869
19, 5, 1.605913082474167
11, 7, 0.8780062198205272
3, 8, 0.8780062198204961
24, 3, 0.6642189284350016
22, 4, -0.3560084389842056
16, 6, -0.356008438984204
4, 8, 0.8150096267022472
27, 1, -1.817953282529437
12, 7, -1.817953282529431
5, 8, 0.6134635270697808
26, 2, -0.2673547587572537
20, 5, -1.054121855987007
28, 0, -1.259524524997088
17, 6, -0.2665389455683939
6, 8, 0.1654892611841018
23, 4, -0.1231064151222119
25, 3, -1.170471072639983
13, 7, -1.170471072639938
7, 8, -0.09306875887493776
21, 5, 0.5067230636079105
28, 1, -1.550781813125629
27, 2, 0.3654870298814771
18, 6, 0.1123024013219371
8, 8, 0.4490285056281522
14, 7, 1.80885841527379
29, 0, 0.5184777510297237
24, 4, -0.002208548645152265
26, 3, 0.02762323007202369
9, 8, -0.09087244070461334
22, 5, -1.782259223905379
15, 7, -1.782259223905291
-4, 9, 0.7823405224828121
19, 6, 0.7823405224828309
