d = 43, symClass = D, D = 14.273438
[6.14546629154187, 6.145466292070574], 6.1454662918068
1, 0, 1
2, 0, 1.599789190880916
3, 0, 1.683430034879724
0, 1, -1.241414008789842
1, 1, 0.6564864944727223
4, 0, 1.559325455255877
2, 1, -0.8507189582428105
3, 1, 0.8474573865704308
5, 0, 0.5981214124614597
4, 1, 0.6145409284793064
6, 0, 2.693133173400955
5, 1, -0.9637715245289186
-1, 2, 1.966027017781868
0, 2, -1.986000712668879
1, 2, 0.9503063093224978
7, 0, 1.459416660204147
2, 2, 1.050239997817525
6, 1, -1.187796889904754
3, 2, 0.7177593391658685
8, 0, 0.894802817499957
7, 1, 1.400209357753591
4, 2, -1.360970993872944
5, 2, -1.266225698492497
9, 0, 1.833936682334663
8, 1, -1.132384088919343
6, 2, 1.355753166766513
-1, 3, -0.2016325668841456
0, 3, -2.089833628118928
10, 0, 0.9568681704892682
9, 1, 1.48732607923008
1, 3, 1.078994792598523
7, 2, 1.282150825343601
2, 3, -1.064006093157537
3, 3, 1.105149082291716
11, 0, 1.541108741223763
10, 1, 0.5411087412215211
8, 2, 0.9831359347341195
4, 3, 0.2811890738503227
5, 3, -0.1623919655886439
11, 1, -0.8149715308224623
9, 2, -0.814971530821555
12, 0, 2.625015305526617
6, 3, -1.432125845543487
10, 2, -1.541831267418319
12, 1, 0.1210104230652862
13, 0, 0.4309745174273265
7, 3, -0.5690254825738581
-2, 4, 3.145228772024714
-1, 4, -0.06000359081285114
0, 4, -1.935768464415804
1, 4, 1.06618678822094
11, 2, 1.056094432304693
8, 3, 1.056094432303683
2, 4, 1.520289761678027
13, 1, -0.741187930689182
14, 0, 2.334758997984262
3, 4, -1.155869954895815
9, 3, 1.426635217832617
4, 4, 1.023676101863176
12, 2, -1.900224625429713
14, 1, -0.5584855066777149
5, 4, -0.5584855066771252
15, 0, 1.006895550238635
10, 3, -1.753704706936585
6, 4, 1.148263632450424
13, 2, -1.220982279336461
15, 1, -1.539287310050088
11, 3, -1.05204547154089
7, 4, -1.052045471540811
16, 0, -0.1278295798518976
14, 2, 2.240039795500253
-2, 5, 1.458693203527341
-1, 5, 1.107594120049466
8, 4, -1.326547726857747
0, 5, -0.7425163003897791
12, 3, 1.034536656661506
1, 5, -1.139084037433074
16, 1, 0.07642595329652013
17, 0, 0.7237227459144581
2, 5, -0.2762772540877725
9, 4, -0.2593537103384156
15, 2, 0.5563443289295609
3, 5, 0.5563443289301553
13, 3, 0.8278375704817539
4, 5, -1.174995736373521
10, 4, -2.025694185663812
17, 1, 1.406646416836246
18, 0, 2.933912081158463
5, 5, 0.3926586293276345
16, 2, -1.811575825373487
14, 3, 0.7733026056985823
11, 4, -0.7628997175890716
6, 5, -0.762899717587979
18, 1, 1.709491951654736
7, 5, 0.2527228486492888
19, 0, 0.4394067793904717
17, 2, -0.2858784849157109
12, 4, 1.321461875122823
15, 3, -1.622441931153612
8, 5, -0.1015942766021232
-3, 6, 3.309668931119573
-2, 6, -0.3225696010321822
-1, 6, -0.7209480650579354
19, 1, -0.720948065058004
0, 6, -3.343293249002959
13, 4, -0.5697732279716536
20, 0, 0.9326659437846178
9, 5, 1.837841789800483
1, 6, 0.4034378198479321
16, 3, 0.4034378198483015
18, 2, 2.379408184861657
2, 6, 1.726164206211296
3, 6, 1.599774183449187
10, 5, -0.5088332249120657
14, 4, 2.051171031457685
20, 1, -1.441107450597554
4, 6, -1.702185446863492
17, 3, -0.1696182610727163
21, 0, 2.456825839188247
19, 2, -1.62920604158816
11, 5, 1.196439471824639
5, 6, 1.196439471823658
15, 4, -0.1294735333826249
6, 6, 1.76800555615854
21, 1, -2.440653481536222
18, 3, -1.999572959803124
12, 5, -0.06898965809361235
22, 0, 2.465449106178613
20, 2, 0.8656599152976984
7, 6, -0.6198512273982361
16, 4, 0.9582693130744933
8, 6, 0.4498432409406742
13, 5, -0.5366841903473754
22, 1, -1.17972356503477
19, 3, -1.179723565034841
21, 2, -0.5228016184736698
-3, 7, -0.5228016184733495
23, 0, 0.7181840220526817
-2, 7, -0.281815977947386
9, 6, 1.208297629367357
17, 4, -0.6327029896119951
-1, 7, -0.6327029896111842
0, 7, -1.81174028663722
14, 5, 1.229391746386185
1, 7, -0.6131921538883248
10, 6, -0.259792911234112
2, 7, -0.1654519593688941
20, 3, 1.290670184944076
23, 1, 0.3704836221486723
3, 7, -0.9679512740524063
22, 2, -1.303782645883694
18, 4, -1.303782645883455
15, 5, 0.5068824090561247
24, 0, 1.506337938272278
11, 6, 1.474547698725703
4, 7, 1.474547698726203
5, 7, 0.05762989545325924
21, 3, 2.357154487960497
24, 1, 0.6238632576828582
16, 5, 0.6238632576827897
12, 6, -2.291099447680899
19, 4, -1.069162415942368
6, 7, 0.022276266542395
23, 2, -0.7138576217251413
25, 0, -0.6422507759552963
7, 7, 0.9580873272325515
13, 6, 0.9637332247765953
22, 3, -0.8910364985817149
17, 5, -0.8910364985821834
20, 4, -1.502833471246699
8, 7, 1.094963685539219
25, 1, -0.780557552168057
24, 2, 0.1935911668032221
26, 0, 0.6894683745229496
14, 6, -0.9103208163573585
9, 7, 0.2290601406186882
-4, 8, 3.065675974545334
-3, 8, -0.7797726164007985
18, 5, -0.7797726164004386
-2, 8, -0.09599309599646423
23, 3, 0.8198987073306037
-1, 8, 0.8198987073301198
21, 4, 1.134901664652754
0, 8, -1.110820752749259
10, 7, -0.5935112428636301
15, 6, -2.131602371780403
1, 8, 0.5207972491892799
26, 1, 0.5207972491891669
25, 2, 1.41390041882463
2, 8, 1.705674099255434
27, 0, 1.403874058231098
19, 5, -1.672536456442505
11, 7, -1.738239511953267
3, 8, -1.738239511952534
24, 3, -1.906289386303353
22, 4, 1.689528457347878
16, 6, 1.689528457347403
4, 8, 1.481836818414983
27, 1, 0.4711993124451718
12, 7, 0.4711993124450611
5, 8, -0.8362749334699777
26, 2, -1.185744439926005
20, 5, 0.3675700881571457
28, 0, 2.275705548079364
17, 6, -0.3368697350292632
6, 8, -1.849148259903836
23, 4, 1.811963255983922
25, 3, -0.8084435934781646
