d = 43, symClass = D, D = 10.921875, Y = 0.09477035654272982
[12.62015701142685, 12.62018089064426], 12.62017099372788
1, 0, 1
2, 0, -5.687011901251767
3, 0, 3.090956843877356
0, 1, -2.69319220262866
1, 1, -5.146901031119295
4, 0, -24.77904294717413
2, 1, -9.897650164617861
3, 1, -5.35294846445515
5, 0, 2.319906185234878
4, 1, 19.58115015481678
6, 0, 0.8458405287429575
5, 1, 29.5328300407221
-1, 2, -20.29566926699474
0, 2, 5.289990866197896
1, 2, 6.203952768867748
7, 0, -17.02680465158772
2, 2, -9.839765889638844
6, 1, 12.45742406272316
3, 2, -9.71513940316604
8, 0, -18.06129698666632
7, 1, 4.37806284116645
4, 2, -8.449566864813873
5, 2, 3.281795370582857
9, 0, -26.96572438759627
8, 1, 10.17883549908023
6, 2, -11.45300623448792
-1, 3, -13.84575990123476
0, 3, -6.229482869558641
10, 0, -11.81006700641429
9, 1, -15.36914877121827
1, 3, 11.83374012308578
7, 2, 11.48451880745725
2, 3, 2.04419391259529
3, 3, 3.876860716098907
11, 0, 0.03460694406549249
10, 1, -10.69258220075826
8, 2, 12.60813666994963
4, 3, -23.39572829877882
5, 3, -12.04936064812455
11, 1, -1.312563297805586
9, 2, 4.586108961305617
12, 0, -18.60566504586464
6, 3, 2.527176347369503
10, 2, 18.05237050602508
12, 1, 10.15009769843854
13, 0, -2.792747768479899
7, 3, 1.038503148193608
-2, 4, -19.02906736778462
-1, 4, -2.715890822074744
0, 4, 5.075144648959202
1, 4, 2.888803065044087
11, 2, 13.10967136381337
8, 3, -6.821710644388783
2, 4, 1.945878981954746
13, 1, -16.72499659309839
14, 0, -10.82025728857213
3, 4, 6.261309025665519
9, 3, -17.72686054516416
4, 4, -1.053427657860154
12, 2, 0.3709016320836082
14, 1, 5.955458104906704
5, 4, -1.792080205385091
15, 0, 2.623989481130695
10, 3, 3.051388552006342
6, 4, -3.524201974617407
13, 2, -0.8423176821828133
15, 1, -12.93699765076752
11, 3, -17.49172423403361
7, 4, 37.54054516907487
16, 0, 6.540902904521528
14, 2, -4.922709067269254
-2, 5, -7.206340615249483
-1, 5, 6.049292918623691
8, 4, 15.46882805309529
0, 5, 7.799618118409761
12, 3, 0.9152277344129081
1, 5, 6.79209642690619
16, 1, 4.41172334900167
17, 0, 6.87868867437023
2, 5, -3.06028591639847
9, 4, -14.32021868817749
15, 2, 2.372805582665929
3, 5, -0.4570317417204853
13, 3, 15.50207330220814
4, 5, -15.28751205534742
10, 4, -5.033031341792722
17, 1, 15.14497383413526
18, 0, -24.19869762003444
5, 5, 6.332396953962115
16, 2, -9.916028088471203
14, 3, 0.6653375508145281
11, 4, 3.652671085125347
6, 5, -10.93013139909788
18, 1, 14.35730033059602
7, 5, 5.403735088116998
19, 0, -31.0338356534876
17, 2, -11.14454505916657
12, 4, -4.500252949818824
15, 3, 0.55956185688488
8, 5, -10.40950261204125
-3, 6, -7.481010421499334
-2, 6, -1.112161803244465
-1, 6, 6.770913585540341
19, 1, -3.503927954814984
0, 6, -6.288298811943961
13, 4, 7.430724186296257
20, 0, -14.28850509141866
9, 5, 26.7672694370367
1, 6, 4.930730583137592
16, 3, 12.51893677010335
18, 2, -12.08696188079012
2, 6, 2.422544188926226
3, 6, 9.023209785679056
10, 5, -9.364632285983397
14, 4, -4.268004575851695
20, 1, -6.040464289547625
4, 6, -2.931247045427726
17, 3, 9.205998564280682
21, 0, -66.79868413317701
19, 2, -25.56741536385986
