d = 43, symClass = D, D = 10.007812, Y = 0.09779848884489939
[14.85959136401893, 14.85959239045472], 14.85959136455599
1, 0, 1
2, 0, 1.797590367171695
3, 0, 1.774881982113071
0, 1, -0.4026717154862314
1, 1, -1.340668496085121
4, 0, 2.231331130191865
2, 1, -1.029934921281276
3, 1, 1.481313720564173
5, 0, 1.737491241690025
4, 1, -1.03497857012739
6, 0, 3.190510754228056
5, 1, -0.4847479786820345
-1, 2, -0.8039420619531154
0, 2, -0.7238387969638446
1, 2, 0.09264282398385748
7, 0, 0.3482898647169332
2, 2, -2.409972775615893
6, 1, -1.147106397119613
3, 2, -1.251769357168519
8, 0, 2.21342898418179
7, 1, 1.288570056491272
4, 2, -1.851401095351191
5, 2, -1.619941950563323
9, 0, 2.150206051572673
8, 1, -0.02555080935956415
6, 2, 2.662795275886344
-1, 3, -0.1573118971022659
0, 3, -0.7146947724019098
10, 0, 3.123297523520943
9, 1, -1.354997759955392
1, 3, 0.8199167167955236
7, 2, 0.1762366182155896
2, 3, 1.218361853734867
3, 3, -2.379528357457175
11, 0, 0.1621445109610819
10, 1, -0.8378554896946069
8, 2, -1.860467510805947
4, 3, 1.545450216118155
5, 3, 0.2034186501106348
11, 1, 0.5398492824570683
9, 2, 0.5398492835900776
12, 0, 3.960349421111582
6, 3, -1.828012934482611
10, 2, -0.8713782975260448
12, 1, 0.7447277241120324
13, 0, 1.797392014596252
7, 3, 0.7973920164607711
-2, 4, -1.445158506827053
-1, 4, -0.02372956197431866
0, 4, -0.8984939356891195
1, 4, -0.6934937063685416
11, 2, 0.4147256619345687
8, 3, 0.4147256617071266
2, 4, 0.1665338482836412
13, 1, 0.607353511162031
14, 0, 0.6260825059718687
3, 4, 0.2104374589052718
9, 3, 2.62915703279414
4, 4, -2.991475352345957
12, 2, -2.062027410518249
14, 1, 1.380801301933584
5, 4, 1.380801301498289
15, 0, 3.083841901385529
10, 3, -0.8582345841494428
6, 4, -2.250168540464202
13, 2, 1.197008019344544
15, 1, -1.198036287548699
11, 3, -0.5964831369009966
7, 4, -0.5964831374171822
16, 0, 1.747507489270146
14, 2, 2.316321123894986
-2, 5, 1.352867973581759
-1, 5, -0.8754280977646585
8, 4, -2.29812585523514
0, 5, -0.6996385790462113
12, 3, -1.836964818084321
1, 5, 1.618371633758098
16, 1, -0.04313498886078262
17, 0, 1.060765942583205
2, 5, 0.06076594384764901
9, 4, 1.337122384126109
15, 2, -1.98595063601985
3, 5, -1.985950639443618
13, 3, 1.589858388605945
4, 5, -0.7147592931002736
10, 4, -2.911992048078379
17, 1, -0.7598493299538442
18, 0, 3.865189688716104
5, 5, -2.329399772822829
16, 2, -0.04592988837354437
14, 3, -0.522572149497184
11, 4, 0.4167565965006946
6, 5, 0.4167565982504374
18, 1, 1.618186056979509
7, 5, -0.4648651216731248
19, 0, -0.02397079507095064
17, 2, 1.53521995986757
12, 4, 3.305301421163029
15, 3, -0.8603704535116645
8, 5, 1.883311694233898
-3, 6, -1.426902280013992
-2, 6, -0.2827823520313343
-1, 6, -1.525656730693622
19, 1, -1.525656730414776
0, 6, -1.284728439465559
13, 4, 1.323328440074676
20, 0, 3.876918303196284
9, 5, 0.3303008299328747
1, 6, 1.38756316462494
16, 3, 1.387563164538308
18, 2, -2.435730921473183
2, 6, 1.473874392929657
3, 6, 0.1644300791179024
10, 5, -1.789502908449991
14, 4, 0.3168012487112586
20, 1, 0.1485065368549399
4, 6, 2.190115532920732
17, 3, -0.3770479707291827
21, 0, 0.618173403742949
19, 2, -1.121775181112727
11, 5, 0.1951943000775112
5, 6, 0.1951943003893238
15, 4, -0.6606941875316275
6, 6, -4.277417256024865
21, 1, 0.323724730420732
18, 3, -2.035978478320882
12, 5, 0.5796406388028473
22, 0, 0.2914694102487136
20, 2, -1.506120956524796
7, 6, -1.105800783482086
16, 4, -2.309379909111442
8, 6, 2.778086423603424
13, 5, 0.7787718815851417
22, 1, -0.03730464383608406
19, 3, -0.03730464521820273
21, 2, 1.065960574965873
-3, 7, 1.065960574778984
23, 0, 2.194290338582865
-2, 7, 1.1942903394466
9, 6, -2.221742878644573
17, 4, 0.6498863429951408
-1, 7, 0.6498863433317833
0, 7, -0.1402464774652405
14, 5, -0.7338224303466594
1, 7, -1.6415637742483
10, 6, 0.3656634085676181
2, 7, -0.005411504887761838
20, 3, 1.077819794132871
23, 1, -1.206946074785853
3, 7, -0.2547455213195773
22, 2, 0.9704278722401831
18, 4, 0.9704278719218009
15, 5, 2.573769618914745
24, 0, 3.928575221532504
11, 6, 0.4619073010811426
4, 7, 0.4619073003334327
5, 7, -0.5755903143585522
21, 3, 2.287059777980467
24, 1, -0.1242033160112629
16, 5, -0.1242033160990263
12, 6, -3.286018445845038
19, 4, 0.8599696155065856
6, 7, 1.655769094757892
23, 2, 0.6408750592926012
25, 0, 2.018875821605182
7, 7, -0.4669412494393388
13, 6, 0.4934652611458475
22, 3, 0.50405211416184
17, 5, 0.5040521149970724
20, 4, -1.081633256201927
8, 7, -1.404413474509291
25, 1, 0.2529123537231124
24, 2, 1.338715384160652
26, 0, 3.230974575004714
14, 6, 1.433384206771017
9, 7, -0.3466362273416828
-4, 8, -1.793860949988804
-3, 8, 1.537889407196027
18, 5, 1.537889408732739
-2, 8, -0.04265603231228989
23, 3, 0.4992588695979744
-1, 8, 0.4992588711568423
21, 4, -0.5865131997304051
0, 8, -0.8912852473208221
10, 7, 1.135541547302504
15, 6, -2.875205780976859
1, 8, -1.533127957470785
26, 1, -1.533127958846021
25, 2, -0.147522633532212
2, 8, -1.246617606504224
27, 0, 2.041480007226426
19, 5, 0.8280079992247278
11, 7, -0.5188707194936918
3, 8, -0.5188707111932939
24, 3, -0.04534966789753671
22, 4, 0.7455068481655482
16, 6, 0.7455068559258125
4, 8, 0.2067168202543686
27, 1, 1.678207741668201
12, 7, 1.678207741419702
5, 8, 1.817187346392289
26, 2, 1.09177282179409
20, 5, -1.79826620588265
28, 0, 0.777150017774428
17, 6, -1.609740557517644
6, 8, 0.3782803449580821
23, 4, -0.3814382369745787
25, 3, -0.09541608087983355
13, 7, -0.09541608055006467
7, 8, -0.3127658582469064
21, 5, -0.1774119678471402
28, 1, 1.633836884494166
27, 2, -1.333250060935959
18, 6, 4.726147358865042
8, 8, -2.967474506278324
14, 7, -0.3587158944979161
29, 0, 1.701326414558595
24, 4, -2.559574216409847
26, 3, 1.209460010354013
9, 8, 1.181761297239257
22, 5, 0.6523048050314084
15, 7, 0.6523048041694625
-4, 9, -1.727545280388082
19, 6, -1.727545280631734
-3, 9, -0.279210052521809
-2, 9, 0.06674684374657396
29, 1, -1.426527161957195
-1, 9, 0.7108635544890856
28, 2, 2.482115121832734
10, 8, 2.482115121445352
0, 9, -0.8658271591110276
30, 0, 5.543484500784519
1, 9, 1.181444937524431
25, 4, 1.181444937663625
16, 7, 0.07551079414723989
27, 3, -2.404961110253302
2, 9, 0.01028858782175435
11, 8, 0.01028858714038004
20, 6, -1.542754222845032
23, 5, -1.262920067927425
3, 9, 1.455255409174283
30, 1, 0.008446834308464815
4, 9, -0.718063831338011
29, 2, -0.7180638312600066
12, 8, -2.793111936178414
17, 7, -1.195957788774
26, 4, 2.151730085512263
5, 9, 0.07118064465112524
31, 0, 1.071180644842652
21, 6, 0.3127991984707092
