d = 43, symClass = D, D = 12.191406
[9.730536932158062, 9.730577070793196], 9.730561919531876
1, 0, 1
2, 0, -1.901829828513251
3, 0, -0.6166012032941891
0, 1, -0.3495245643287576
1, 1, -0.1682189986504575
4, 0, 0.2108469997796655
2, 1, 0.03210497709109204
3, 1, -0.5053610005192517
5, 0, 0.1508069331924694
4, 1, -0.4820900733557916
6, 0, 0.7019062897288867
5, 1, 0.613665682736581
-1, 2, -0.5053679335451082
0, 2, 0.3761442865903724
1, 2, -1.131344174764254
7, 0, -0.07845790987020596
2, 2, -0.2654617059701023
6, 1, -0.3968538406466735
3, 2, 1.468444575182481
8, 0, 1.394597521696773
7, 1, 1.335806587276606
4, 2, -1.100620920205728
5, 2, -0.8082854275416284
9, 0, -1.588308386801874
8, 1, -0.6400415358935059
6, 2, 0.5936744228503739
-1, 3, 0.2302403461182068
0, 3, -0.09024308309798054
10, 0, -1.358643759117896
9, 1, -0.8660345409112367
1, 3, -0.1126562813908716
7, 2, -2.986552658301432
2, 3, -1.46706240334502
3, 3, 0.5960948702304866
11, 0, 0.4349265650381315
10, 1, -1.747051732295989
8, 2, 1.724200036565852
4, 3, -0.2926487822557388
5, 3, -1.072705790910389
11, 1, 0.1302727811204195
9, 2, -0.5844080284687345
12, 0, -0.5797587853575404
6, 3, -0.7552428875884611
10, 2, -1.314578766330361
12, 1, -0.7684690490819912
13, 0, -4.069330123903707
7, 3, 2.660104378765053
-2, 4, 1.865212889456384
-1, 4, -1.606200264452367
0, 4, 0.006898442872572974
1, 4, 1.12618658271159
11, 2, 0.7932971006116453
8, 3, -0.4614330393652633
2, 4, -0.2633360213179859
13, 1, -0.3848615333484071
14, 0, 0.6839693164976446
3, 4, -1.837996785581685
9, 3, -0.4504775649253805
4, 4, 0.4461342436121128
12, 2, 1.317700413726135
14, 1, -3.294285913085222
5, 4, 4.282773901302225
15, 0, -1.368880912664692
10, 3, 2.379134502984093
6, 4, -3.02282686791825
13, 2, -0.3345390345615601
15, 1, -0.4580296026325605
11, 3, 2.889224651682027
7, 4, -0.4313362977311049
16, 0, -2.815555604649847
14, 2, -0.5121961928302534
-2, 5, -0.5318241752418768
-1, 5, 1.547313188443501
8, 4, 0.9056820653756699
0, 5, -1.84286872850852
12, 3, -1.557012860718749
1, 5, 2.489794827226791
16, 1, -0.2558382080720995
17, 0, -2.41743171638281
2, 5, 1.617015318592366
9, 4, -1.04934575695242
15, 2, 3.174353142324629
3, 5, -2.864308848153585
13, 3, 1.876645041163715
4, 5, -1.834508705031735
10, 4, 0.4709462246917102
17, 1, -2.315437565070358
18, 0, 2.193166866280105
5, 5, 0.4306561796595411
16, 2, 0.2738292050269298
14, 3, 0.2481754959405974
11, 4, -0.03830994232401903
6, 5, 1.633924049461853
18, 1, 1.311465488942691
7, 5, -1.218156226220125
19, 0, 0.1761890534864081
17, 2, 1.027569240540332
12, 4, -1.058730997974412
15, 3, -0.5781223886775343
8, 5, -1.243924018611336
-3, 6, 1.589959226393891
-2, 6, 1.062033494583812
-1, 6, -2.343061665532179
19, 1, 1.65851078010275
0, 6, -0.4611292936349449
13, 4, 1.943076904659585
20, 0, -0.1824708540167877
9, 5, 0.9044778938466658
1, 6, -1.81429061400539
16, 3, 1.821156972277733
18, 2, 0.521870276217601
2, 6, 1.027545743404272
3, 6, 0.9240811453485716
10, 5, 0.3598169776600447
14, 4, 2.867382057588277
20, 1, -0.5035421487877454
4, 6, 0.9522610991790585
17, 3, 2.123416269465711
21, 0, -2.639897572319338
19, 2, 0.5862848890130988
11, 5, 0.2678863121715193
5, 6, -1.741255853561931
15, 4, -1.498301915583875
6, 6, -5.476021832572553
21, 1, 1.458595957131326
18, 3, -11.58434594031812
12, 5, -2.971311489184169
22, 0, -0.4206602444335724
20, 2, -0.1704609128135608
7, 6, 5.132662130043402
16, 4, 4.027677008563703
8, 6, 0.3486979913076247
13, 5, 0.960642914001356
22, 1, -1.145977921171875
19, 3, 1.260387300107868
21, 2, 1.835450823305103
-3, 7, -1.430340681091727
23, 0, -1.910078789144137
-2, 7, 0.1103981619914329
9, 6, -0.9957607699007048
17, 4, -1.479448318522666
-1, 7, 2.514393397559322
0, 7, -1.520134634941414
14, 5, 0.4497216390190141
1, 7, -0.4063672290194598
10, 6, -0.4958199387319832
2, 7, 0.8835035043921379
20, 3, 0.6147230036078406
23, 1, -1.019325481381422
3, 7, 0.5970151108383496
22, 2, -1.434342391445629
18, 4, -0.1548119986720775
15, 5, -0.603558411756831
24, 0, -1.188546863983845
11, 6, -0.6174083331858295
4, 7, 1.052736360118566
5, 7, -1.149790606170892
21, 3, -0.2352730448498338
24, 1, 3.875324837279636
16, 5, -3.851833460695078
12, 6, 0.521115999651422
19, 4, 0.7271578815334754
6, 7, -0.5319087924871897
