d = 19, symClass = C, r = 23.69657396923082, D = 16, Y = 0.132801500906709
max of |f(z) - f(z^*)| for 100 points = 8.447539889822053e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 3.775479928691539e-11, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -5.932365709782061e-11, 
confident_r = 23.6965739692
1, 0, 1
2, 0, -0.7721756353028192
0, 1, 0.1697572460436438
1, 1, -0.8063070195576247
3, 0, -0.9504802265028768
2, 1, 1.249539607817144
4, 0, -0.4037447881699059
3, 1, 0.05217619274048545
-1, 2, 1.254634353905935e-13
0, 2, -0.1310824093487624
1, 2, 0.9709293772540719
5, 0, -0.6880421384638564
4, 1, 0.2543228163431819
2, 2, 0.6226106351353552
5, 1, -0.6870858725026743
3, 2, -0.4133329542364009
6, 0, 0.7339376727627844
-1, 3, 0.1972848604929522
4, 2, -0.9648640404891735
0, 3, -0.1613509056701139
6, 1, -0.5484220582642165
7, 0, 0.2278302235633635
1, 3, -0.07243179610958544
5, 2, -0.1022463516419232
2, 3, -0.5264831569148237
7, 1, 0.4645689937459136
3, 3, 0.7663788786120134
8, 0, 1.083937523718198
6, 2, -0.04028918476796568
4, 3, -0.8023761617272164
-2, 4, -4.780284267396689e-14
8, 1, -1.24879611137302
-1, 4, 0.7662290026013042
0, 4, -0.06853860339787861
9, 0, -0.09658733908440782
7, 2, -0.5616400996290867
5, 3, -1.164994291763309
1, 4, -1.182708865337481
2, 4, -0.7497280087165432
9, 1, 0.5276711092404883
6, 3, -1.187662689437804
10, 0, 0.5312893754534211
8, 2, -0.1963818823065865
3, 4, 0.555239074477742
4, 4, 0.3255422568882977
10, 1, 0.7561952526275827
7, 3, 0.4265506582689325
9, 2, -0.9430332503029691
-2, 5, 0.8588931893848014
11, 0, 1.423490729889824
-1, 5, 0.6992077330611489
5, 4, -0.03045385678798149
0, 5, -0.2865573846669733
1, 5, 0.3369206840270104
8, 3, 0.4050020209191276
11, 1, -1.673600330642366
2, 5, -0.03034700741652426
10, 2, 0.5305509700504529
6, 4, 0.3191656365709904
12, 0, 0.3837514377884906
3, 5, 0.1869475773134013
9, 3, -0.04959243947756661
7, 4, -0.1294825055296742
12, 1, -0.3289722407030023
4, 5, 1.236762104049789
11, 2, -1.141262300691899
13, 0, 0.408702304936806
-3, 6, 2.402723884919556e-14
-2, 6, -0.1523385624725702
10, 3, -0.3918663415617707
5, 5, 0.5547732060419733
-1, 6, -0.01825820257320383
8, 4, -0.504495104268162
0, 6, 0.1245912380759194
13, 1, -0.4495733834749866
1, 6, 0.5799658222873364
12, 2, 0.4234781512775311
6, 5, -0.04295610120529664
14, 0, -0.1759249475707924
2, 6, 0.05593006815064994
9, 4, -0.3395782594497504
11, 3, 0.3028615385433593
3, 6, -0.9228491743795486
7, 5, 0.2313998228651856
14, 1, 0.02152145257511464
13, 2, -0.04545961660165211
10, 4, 0.07895214148651047
4, 6, 0.4065374662271026
15, 0, 0.6539704476483335
12, 3, -0.2417288080853331
8, 5, -1.572630335870709
-3, 7, -0.7583222763443884
5, 6, 0.6037584536840591
-2, 7, 0.7899556902560551
-1, 7, -0.5663296594227203
14, 2, -0.3587288579192978
15, 1, 0.8749796022292861
11, 4, 0.899571246681101
0, 7, 0.03867583128260074
9, 5, -0.4970588094828935
6, 6, -0.5917790974510344
13, 3, 1.47254973225221
1, 7, -0.9538796942748092
16, 0, -0.4332453577567699
2, 7, 1.502802050537415
7, 6, 0.8039088345134403
12, 4, -0.0210658658610268
15, 2, 0.2110550423174866
10, 5, -0.8597359038545384
3, 7, 0.4245178220511169
16, 1, -0.2316604244004998
14, 3, -0.5594781146974432
17, 0, -1.919449589172102
4, 7, 0.9248942993405794
8, 6, 0.6195753223935042
13, 4, -0.1682587659666777
11, 5, 0.1498855697328424
-4, 8, -1.790274066388904e-14
5, 7, 0.8167329125349818
-3, 8, 0.6590050065597461
16, 2, 0.9642899307412874
-2, 8, -0.5916633669526886
17, 1, -0.4258809532421674
-1, 8, -0.4339314000908036
15, 3, 0.6530615356214036
9, 6, 0.3928647999531158
0, 8, 0.18400624885914
6, 7, 0.8640569391662346
18, 0, 0.07458238990454047
12, 5, 0.9770534339048068
1, 8, -0.09266032335469605
14, 4, 0.4336848007837851
10, 6, 0.8995802074043803
2, 8, 0.913258969516917
17, 2, -0.06689657723396152
7, 7, 0.6226059110849415
18, 1, -0.6585014214521988
16, 3, -1.424284970159737
3, 8, -0.359088022365299
13, 5, 0.7889625222136091
19, 0, 0.6115881327484696
15, 4, -0.1925812818282958
8, 7, 0.07983705313307771
11, 6, 0.6530069495697678
4, 8, -0.3920076757619728
18, 2, -0.4074547740222343
19, 1, -0.303961021142824
17, 3, -0.5641068718538388
5, 8, -1.152975151429176
-4, 9, -0.7289907738715109
-3, 9, -0.1875153588739165
9, 7, 0.9796258731901191
14, 5, 1.019027567131945
-2, 9, 0.9177087705007259
12, 6, 0.9170841917872574
-1, 9, -1.011293542105514
20, 0, 0.2777934275252212
16, 4, -0.1026815116403348
6, 8, -0.428742085098732
0, 9, -0.01639640067402188
10, 7, -1.0110405831488
1, 9, -0.8203556299672676
19, 2, -0.1849869046928353
18, 3, 0.5212643221399411
20, 1, -0.3852700262407455
15, 5, -0.0358994192243921
7, 8, 0.4118092188032686
13, 6, 0.1917493842772118
2, 9, -0.9409198657792315
17, 4, -0.4353019709765364
21, 0, -0.2165481224104544
3, 9, 0.06884498996817665
11, 7, 0.3269880309892332
8, 8, -0.8739864340648421
4, 9, 0.3160083605672084
20, 2, -0.5839155496663724
14, 6, -0.3293720255244936
16, 5, 0.3481731011827471
19, 3, -0.233489805412263
21, 1, -0.9624620616729365
12, 7, 0.2412664408573276
9, 8, -0.2517640535551846
5, 9, 0.1791519886515449
-5, 10, -1.936769756559376e-14
18, 4, 0.7281872991858462
-4, 10, -0.6632163941558505
-3, 10, 0.7832489433116501
22, 0, -1.099184858667281
-2, 10, -0.5399111754933272
-1, 10, 0.9332896321382584
15, 6, 0.09718313544492597
6, 9, 0.5004118302392351
17, 5, 0.8536913944723988
10, 8, 0.02351572619653786
0, 10, 0.2212726305334999
21, 2, -0.5270335908036176
20, 3, 0.2244943244994732
13, 7, 0.03598261212109438
22, 1, 0.6036943906065961
1, 10, -0.6902286723939824
19, 4, -0.3796820727432482
7, 9, -0.9908680944378208
2, 10, -0.2601619432204581
23, 0, 0.4548510840987295
11, 8, -0.4305566271267149
16, 6, -0.3127326928190635
18, 5, 0.2985908491198658
14, 7, 0.2846828881956892
3, 10, 0.4796036453293658
8, 9, 0.02967864276399608
22, 2, 1.292313398546995
21, 3, -0.4415636423909011
4, 10, 0.02343321974484326
23, 1, -0.8867108548704472
20, 4, 0.2774073400223516
12, 8, 0.1668810261324217
9, 9, 0.07787904949343157
17, 6, 0.1227064859968723
5, 10, -0.6680403250225755
-5, 11, -0.04614980507536624
15, 7, 0.4477091822966225
24, 0, -1.030261182970092
-4, 11, 0.5720109973473867
19, 5, -0.2499690084509392
-3, 11, 1.155677718101677
-2, 11, -0.67310794139343
13, 8, 1.213842718243253
23, 2, 1.063580277803205
22, 3, 0.7719735928733156
10, 9, -1.135279327608539
-1, 11, -0.8151058726428789
6, 10, -0.1443563642772444
24, 1, -0.6669268443598568
21, 4, -0.904318002687287
0, 11, 0.2416478660614494
18, 6, 0.03829407346717274
16, 7, -0.5814798748980828
1, 11, 0.5212719933979924
7, 10, -1.250238255514477
25, 0, -0.01795238297752413
20, 5, -0.8630269529017367
11, 9, -0.5983646108568753
14, 8, 0.09998323596079084
2, 11, 0.3084863080042283
23, 3, -0.7709520836884561
24, 2, 0.2540243489794156
8, 10, -0.9549975634768758
3, 11, 0.8285096281266124
22, 4, 0.8812549420954522
17, 7, -0.07070362621529618
25, 1, -0.8374750296329406
19, 6, -0.9518644844973974
12, 9, 0.7626426758593542
15, 8, -0.3567128916930926
4, 11, -0.4942169471243242
21, 5, 0.9040753285713643
9, 10, 0.2569193879006518
26, 0, -0.3155899619397177
-6, 12, -4.149410089240058e-14
5, 11, -0.481340489065326
-5, 12, -0.08687107710239449
-4, 12, -0.07965273418412527
13, 9, -0.9821190533320873
24, 3, 1.186956010835748
-3, 12, -0.7282855159632208
25, 2, 0.6734333947346807
18, 7, 0.6837366435714304
20, 6, 0.3025896412467513
10, 10, -0.4283823527793883
-2, 12, 0.0140985391286547
23, 4, -0.6213669490026075
16, 8, 1.354422868270629
26, 1, -0.347731573677288
6, 11, 0.5476547529120341
-1, 12, -0.1486604848504568
22, 5, -0.6011328244710467
0, 12, 0.06514458719772602
14, 9, -0.6374762462402638
27, 0, 1.042284582394202
11, 10, -0.009305696767464426
7, 11, -0.0298928425781478
1, 12, -0.9396137451123763
19, 7, 0.1867191312038024
25, 3, 0.2593647861944578
17, 8, 0.1958933744298508
21, 6, 0.5338278090851504
26, 2, 0.3471496130144421
2, 12, -0.447835477285213
24, 4, 0.2214225477843368
8, 11, -0.4595324531636538
27, 1, 0.1038030683060749
12, 10, 0.03316965476538972
15, 9, 1.107304038342628
3, 12, 1.124141390246884
23, 5, 1.317763810397411
28, 0, -0.09198526530065954
4, 12, 0.02924396013937617
20, 7, -0.7906324700178404
9, 11, -0.7466712829379069
18, 8, 0.2622140582339952
22, 6, -0.2338623009911603
26, 3, 1.112482934563883
13, 10, -1.169712084588699
27, 2, -1.027321680301436
-6, 13, 0.9778799085471253
25, 4, -0.8010933193999296
16, 9, -1.220991977059
5, 12, 0.001540896276530159
-5, 13, -0.1132317395061126
-4, 13, 1.19292369561536
10, 11, -0.04728826820964682
-3, 13, 0.3401868221446427
28, 1, 0.008810286221974724
24, 5, -0.9120222933981436
-2, 13, 0.3725527288319343
6, 12, 0.7126016475597663
21, 7, 0.01188731365049381
19, 8, 1.44912672170983
-1, 13, 1.4566851524199
14, 10, -0.1786813052335031
29, 0, 0.084601041096754
0, 13, 0.06938017772852248
23, 6, -1.166762819128205
11, 11, -1.147770567764017
17, 9, -0.03921061254435849
7, 12, -0.05699988742160318
27, 3, -0.5015409553776824
1, 13, 0.5005971652343237
28, 2, -0.01661834150464508
26, 4, 0.03510280823899495
29, 1, -0.633873718054502
25, 5, 0.0594110787589323
15, 10, -0.4026953827084248
2, 13, -0.6829840350351082
20, 8, 0.04128143152817027
8, 12, 0.2125648307332901
12, 11, -1.005254930762645
22, 7, -0.3591313803650264
18, 9, -0.1206897057888213
3, 13, -0.5129474625235136
30, 0, -0.5049800458382866
24, 6, 0.1866570959524639
9, 12, -0.5277437612827569
28, 3, -1.103353007191104
4, 13, -0.30023009241562
16, 10, 1.214346828699689
27, 4, -0.958345041926035
13, 11, -0.4150220168262311
29, 2, 0.2055822866362716
21, 8, 0.8837071474187871
26, 5, -0.6531119448153501
-7, 14, -2.856375463244524e-14
-6, 14, 0.5855579854995142
30, 1, -1.384722996309886
23, 7, -1.581629797884989
5, 13, 1.374053345612638
-5, 14, -1.526690024551579
19, 9, 0.5975039478782281
10, 12, -0.4662075675646687
-4, 14, -0.6099845369724997
-3, 14, 1.27731689704204
25, 6, -1.122420583066751
14, 11, -1.107836364162281
-2, 14, 0.4373059645702937
17, 10, 1.198052658511131
6, 13, 1.500818730529492
31, 0, -1.288869118100034
-1, 14, -0.7660430323304771
29, 3, 0.5453015830705238
11, 12, 0.4963635728501678
28, 4, -0.1875673100268108
30, 2, -0.6756379301911494
22, 8, -0.6946269989418118
0, 14, -0.0298645346503859
20, 9, 0.9845672173845349
7, 13, 1.09985895767686
27, 5, 0.2014235539288334
24, 7, -0.1816757795596592
15, 11, 0.4801034756504061
1, 14, 0.3772775941555629
31, 1, -0.1422155172678413
18, 10, 0.3838167020276368
12, 12, -0.3094214780004862
26, 6, -1.137067025028139
2, 14, 0.7365626589022284
8, 13, -0.3149098673963737
32, 0, -0.7493960142204825
3, 14, 0.6976974659451313
23, 8, -0.692951771680193
30, 3, -0.7187486349953915
21, 9, -0.4054279662623811
29, 4, 1.23249356692854
16, 11, -1.18401468422393
31, 2, 0.02397440644415829
9, 13, 0.325448694191084
25, 7, 0.6986277475646119
13, 12, 0.6200641542224233
28, 5, 0.874797435211794
19, 10, 0.05611978280545809
4, 14, -1.160427128151844
32, 1, -0.2266107265344247
-7, 15, -0.2442519235741142
27, 6, 0.8963344572568963
-6, 15, -0.8163609931069372
-5, 15, -0.1357402972791445
10, 13, 0.04611036451297829
5, 14, -0.0542377181621297
17, 11, -1.107350918823649
-4, 15, 0.04239274383832919
14, 12, -0.6207588150086513
22, 9, 1.080122931258652
24, 8, 0.0565557331457815
33, 0, -1.352999791322603
-3, 15, -0.6645831244621674
31, 3, -0.4855587033051806
-2, 15, -0.6943640095118655
30, 4, -0.1629715614003662
20, 10, 0.6638671178339037
6, 14, -0.3278023189940674
26, 7, 0.6370877563017572
32, 2, 0.1788825353719976
11, 13, 0.1002098037049161
29, 5, 0.7509067430382798
-1, 15, -0.6366796876919074
0, 15, 0.2723671278370261
15, 12, 0.02894578866356885
33, 1, -0.8022834978098946
18, 11, -0.6616311804206013
7, 14, 0.2212070570856503
28, 6, 0.4320153686255441
23, 9, 1.032611633211151
1, 15, 0.8078039752192456
25, 8, -0.1920160919080197
12, 13, 0.3419146977989787
21, 10, -1.041364510373651
34, 0, 1.482152206023143
8, 14, -0.7141808432303008
2, 15, -0.5431357816792282
27, 7, 0.3103338338969089
32, 3, -1.025894217462034
31, 4, -0.7684328149433369
16, 12, 0.3239551933926896
33, 2, 0.09711683245092763
30, 5, 0.3773374857757612
19, 11, -0.3760693170557727
