d = 19, symClass = C, r = 18.32240981859426, D = 16, Y = 0.1232484168716661
max of |f(z) - f(z^*)| for 100 points = 2.965849787983643e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -8.19233569870903e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 7.605027718682322e-15, 
confident_r = 18.322409818
1, 0, 1
2, 0, 1.160706786727113
0, 1, 0.4749901882193357
1, 1, -0.4301024924850023
3, 0, -0.8481693712670423
2, 1, 0.7204494648639453
4, 0, 0.3472402447557108
3, 1, 0.1808776736979665
-1, 2, -1.214823441670157e-14
0, 2, 0.5513243350957912
1, 2, -0.278073329672098
5, 0, -0.4126681487779748
4, 1, 0.1361004934107319
2, 2, -0.4992228820155971
5, 1, 0.7654151381437863
3, 2, 1.174004065861396
6, 0, -0.9844759455232943
-1, 3, 1.233858252166552
4, 2, 0.8362305833618473
0, 3, -0.4028721292996852
6, 1, -0.5268242103770837
7, 0, -1.288238444270635
1, 3, -0.658214752354408
5, 2, -0.3923919635572921
2, 3, -1.076804817394363
7, 1, 0.7543067970302557
3, 3, 0.3647997606313144
8, 0, -0.7576626780140421
6, 2, 0.2099459434286994
4, 3, 0.3100645173113639
-2, 4, 2.680104444343986e-15
8, 1, 0.806167922715509
-1, 4, 1.425902143810643
0, 4, 0.1649357092145214
9, 0, -0.2806087176443411
7, 2, 0.3178911767978913
5, 3, 0.5974907238000702
1, 4, 0.4256604832515761
2, 4, -0.3227616009587652
9, 1, 0.4528552555454343
6, 3, -0.6110631696433709
10, 0, -0.4789867209534693
8, 2, 0.1579727663791724
3, 4, -0.2194205545968531
4, 4, -0.1493488947603721
10, 1, 0.7893138040208134
7, 3, 1.053478010421289
9, 2, -0.8550046867733269
-2, 5, 0.6994128101883004
11, 0, -0.3263990171394362
-1, 5, 0.3644938799851368
5, 4, -0.06672052369629716
0, 5, -0.6710035098803637
1, 5, 1.11630740478495
8, 3, -0.6879981452978414
11, 1, -0.9244857569840568
2, 5, -0.8914838290938117
10, 2, 0.888422545507434
6, 4, 1.362674486891801
12, 0, -0.2945185400730606
3, 5, 1.253023492199554
9, 3, -0.1534149027768793
7, 4, 0.5644393878208952
12, 1, -1.280226220221662
4, 5, -1.519426284592495
11, 2, -0.7918387358161216
13, 0, 0.4466638519198523
-3, 6, 8.015677187505771e-15
-2, 6, 1.432147647149287
10, 3, 0.8626679313031168
5, 5, 0.1774895993584222
-1, 6, -0.9797422541917061
8, 4, 0.2501690485136019
0, 6, -0.4676164146623963
13, 1, 0.719083608209478
1, 6, -0.4584571617665244
12, 2, -0.6114884363969967
6, 5, -0.8954378257348419
14, 0, -1.495267105188382
2, 6, -0.763994330182147
9, 4, 0.7583072305507041
11, 3, 0.8527517118158711
3, 6, 0.2358532811946998
7, 5, 0.5211893634357144
14, 1, 0.08304664823777064
13, 2, -1.089094478627231
10, 4, -0.455452015158017
4, 6, -1.249854659530459
15, 0, 0.3500124842910228
12, 3, -0.1154362699253903
8, 5, 0.1350490461335458
-3, 7, -0.3592279411293051
5, 6, 0.5797675555641658
-2, 7, 1.080240217255461
-1, 7, -0.02934771585042517
14, 2, 0.8755290185874969
15, 1, -1.146794582725907
11, 4, -0.5215034845059473
0, 7, -0.6119006211163138
9, 5, -0.6773849273268552
6, 6, 0.4234255579610139
13, 3, 0.8600932071038074
1, 7, 1.260768770214373
16, 0, -1.226664457177247
2, 7, 0.7686319094638944
7, 6, -0.8238997149869293
12, 4, 0.06280800768564059
15, 2, -0.599800527869978
10, 5, -0.2973065469539469
3, 7, 0.7959075831615255
16, 1, 1.61730409298193
14, 3, 0.7073717914300217
17, 0, -0.377303992691469
4, 7, -0.5572625416242637
8, 6, 0.3598939895669946
13, 4, 0.2335311279308019
