d = 19, symClass = C, r = 18.48220702454429, D = 16, Y = 0.1280042510501212
max of |f(z) - f(z^*)| for 100 points = 2.674527266322002e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -8.654188476953095e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 4.123368313457831e-13, 
confident_r = 18.48220702
1, 0, 1
2, 0, -1.27937733968129
0, 1, 0.3647501746912047
1, 1, 0.6425221334753157
3, 0, -1.911397598385324
2, 1, 0.4754118383691779
4, 0, 0.6368063772906012
3, 1, -0.978761594480652
-1, 2, 6.54825154174719e-15
0, 2, -0.4666531081446326
1, 2, -0.1819624599715606
5, 0, -0.3082847051828391
4, 1, 0.4256299149435205
2, 2, -0.8220282578124082
5, 1, -0.2858609953044771
3, 2, -0.7545811161609143
6, 0, 2.445398774495534
-1, 3, -0.1191630394769708
4, 2, -0.6082311330256083
0, 3, -0.6971826079154376
6, 1, -0.6843643296897388
7, 0, -0.200383408253325
1, 3, -0.02605279226528097
5, 2, 0.02529123985299472
2, 3, -0.3215218623382204
7, 1, 0.03331715651513691
3, 3, -1.228115262834416
8, 0, 0.4646616908109463
6, 2, 1.252205404929575
4, 3, -0.5780722792846025
-2, 4, -1.473852236232602e-15
8, 1, 0.1308695613972672
-1, 4, -0.4800556959392677
0, 4, 0.2322752373611187
9, 0, 2.653440779113049
7, 2, -0.2902479137038437
5, 3, -0.976675320527197
1, 4, -0.2626683953918622
2, 4, 0.2327986479598653
9, 1, -0.3584973662804706
6, 3, -0.9087010461032169
10, 0, 0.3944124659807008
8, 2, -0.5445412682687663
3, 4, 0.03996033988903777
4, 4, 0.409162192147572
10, 1, -0.6542138342063113
7, 3, -0.5214721560830995
9, 2, -1.359323160901809
-2, 5, 0.1015711852026994
11, 0, 0.1763069584862418
-1, 5, -0.7242741263631768
5, 4, 0.1980502715892774
0, 5, -0.4771970747607753
1, 5, -0.6062442048062359
8, 3, -0.4225839601763016
11, 1, 0.07130781034252595
2, 5, 0.3523057424786717
10, 2, 0.3657240796912105
6, 4, 0.9653939809672492
12, 0, -1.21719018019024
3, 5, 0.2014024862464352
9, 3, 1.870802561082157
7, 4, 1.210190932854055
12, 1, -0.8098433482424259
4, 5, -0.5760135322566641
11, 2, -0.02803742706891581
13, 0, -0.3032253973876021
-3, 6, -1.814874342229705e-15
-2, 6, 0.1524544924347623
10, 3, -0.1060248008919296
5, 5, -0.1980797464911899
-1, 6, 0.652978082933162
8, 4, 0.3027452905128682
0, 6, 0.891959630186698
13, 1, -0.6732849208917778
1, 6, -0.2573447770224498
12, 2, 0.875560215490819
6, 5, -0.01197282321109545
14, 0, 0.2563659917675796
2, 6, 0.03333135206010789
9, 4, 0.1916837364595898
11, 3, 0.3031472525513663
3, 6, 0.3478026089859123
7, 5, -0.1203164579703181
14, 1, -0.3889976740914119
13, 2, -0.3020681951601856
10, 4, -0.03235703916071983
4, 6, 0.41134778488656
15, 0, 0.5892546451040833
12, 3, -0.8135479972242201
8, 5, 0.2811710121588523
-3, 7, -0.1692077384205501
5, 6, -0.5096812941092338
-2, 7, -0.01043727649608375
-1, 7, -1.416704866969632
14, 2, -0.04262521506800111
15, 1, -0.6780098457458241
11, 4, -0.6590043246859485
0, 7, -0.07308988316562462
9, 5, -0.3330138291274137
6, 6, 1.571222837787279
13, 3, -0.283794992182371
1, 7, -0.1107807769643658
16, 0, -1.231284015132779
2, 7, 0.4922097564191771
