d = 19, symClass = C, r = 18.20118391688942, D = 16, Y = 0.1191897652978782
max of |f(z) - f(z^*)| for 100 points = 9.399592215686425e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 1.772471058814062e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 3.037362028557311e-13, 
confident_r = 18.2011839168894
1, 0, 1
2, 0, 0.6383863025828654
0, 1, -0.4867043116383442
1, 1, 0.09466065202781836
3, 0, 0.5579428320971825
2, 1, 0.3210564634618744
4, 0, -0.5924629286753339
3, 1, -1.294769073011454
-1, 2, -6.204221043591461e-13
0, 2, -0.3107053659581184
1, 2, -0.5432404841694278
5, 0, -0.9094190330582455
4, 1, -0.3831812069909106
2, 2, 0.06043006364781845
5, 1, 1.507921811748177
3, 2, 1.60006530671597
6, 0, 0.3561830616355944
-1, 3, -0.9834554448728596
4, 2, 0.2049580486296546
0, 3, -0.2715531820285649
6, 1, 0.4160523135439044
7, 0, -2.09772672838362
1, 3, -1.115648006468408
5, 2, -0.08878848324083452
2, 3, 0.2237306468502855
7, 1, 0.1499326920715316
3, 3, 0.05281523228048473
8, 0, -1.016606521037867
6, 2, -0.8265628412180175
4, 3, 0.06377603480932151
-2, 4, 3.654846503580555e-13
8, 1, -0.06107645251616506
-1, 4, -0.1218592808538929
0, 4, 0.2883542618702834
9, 0, -0.6886997961114237
7, 2, -1.089130851246814
5, 3, 0.1617797250671541
1, 4, -1.098559655752996
2, 4, -0.3467972841024384
9, 1, 0.5535672812550013
6, 3, 0.1791311524863955
10, 0, -0.5805606540136626
8, 2, -0.244617633949138
3, 4, -0.1045427355951582
4, 4, -0.05608292712968459
10, 1, -0.5340603404150482
7, 3, -1.062855312217234
9, 2, 0.5124139940622533
-2, 5, -0.7575413634165347
11, 0, 0.09910591328752157
-1, 5, -0.8929514078264466
5, 4, 0.8156100556377471
0, 5, 0.929322476111366
1, 5, -0.1312622932279232
8, 3, -0.7504491839831796
11, 1, -0.0507956524720581
2, 5, 0.8110933069560745
10, 2, 0.9626366299860936
6, 4, 1.021459775045082
12, 0, -0.3305604443362864
3, 5, -0.9771448231559694
9, 3, -0.7224071235086961
7, 4, 0.727193079230382
12, 1, 1.031014074181787
4, 5, 1.133861071059431
11, 2, 0.1235957023340251
13, 0, 0.2742570949063345
-3, 6, 9.219235364058721e-14
-2, 6, -0.6278244852066989
10, 3, -1.548942913970139
5, 5, -0.08608619863495919
-1, 6, 1.476398548171557
8, 4, -0.1902140526118486
0, 6, -0.1733558318292996
13, 1, -0.388124604758592
1, 6, -0.4432633544041181
12, 2, 0.2656020981248483
6, 5, -0.8325503081756082
14, 0, -1.339160009962423
2, 6, -0.7122144058329877
9, 4, 0.9294173746875668
11, 3, 0.4512828329911877
3, 6, -0.3030971342471155
7, 5, -0.03258290099205302
14, 1, 0.7871274563091849
13, 2, -0.1701765543388652
10, 4, -0.05668135152732649
4, 6, 0.142826580416434
15, 0, -0.5074038308657465
12, 3, -0.2137932078368009
8, 5, 0.6975903999786177
-3, 7, 0.284144193616681
5, 6, -1.566364285485957
-2, 7, -1.161375375749794
-1, 7, -0.510420760701089
14, 2, 0.09571497692847752
15, 1, 0.8371947821453715
11, 4, -0.2487866078904043
0, 7, 1.02097264334134
9, 5, 0.1164879115982898
6, 6, 0.03371652085473251
13, 3, -0.1274137407870878
1, 7, 0.2214079965261068
16, 0, -0.05652474947314601
2, 7, 0.295124165829577
7, 6, 0.1225644153425557
12, 4, 0.7671026769544045
15, 2, -0.1886997360328106
10, 5, -0.2919748585578548
3, 7, -0.05734587033135136
16, 1, -0.7652759480015514
14, 3, -0.8869359484581161
17, 0, 1.485038017016291
4, 7, 0.8678158878395064
8, 6, 0.0407137470552595
13, 4, -0.5112824546307476
11, 5, -0.3250933873258422
-4, 8, 2.996253475538043e-13
5, 7, 0.01867781665686531
-3, 8, 0.1646235920259254
16, 2, -0.03899037069704151
-2, 8, -0.07779329573664281
17, 1, 0.03895274722080325
-1, 8, -0.2790987892528219
15, 3, 0.8413341662259466
