d = 19, symClass = C, r = 20.80672129123511, D = 16, Y = 0.1379597063309508
max of |f(z) - f(z^*)| for 100 points = 4.418354571100735e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -6.099010185778297e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 4.145017662438022e-13, 
confident_r = 20.80672129
1, 0, 1
2, 0, -0.6107611837673957
0, 1, -0.7602466513856845
1, 1, 0.4860201572377607
3, 0, -1.673047962097238
2, 1, -0.9004772077023817
4, 0, -0.6269707764030324
3, 1, 0.1244844600590278
-1, 2, -3.523415410472246e-16
0, 2, 0.4643291447561292
1, 2, 0.5715985500486379
5, 0, 0.2524866941763869
4, 1, 0.0965367522896509
2, 2, -0.296842246569765
5, 1, -0.5049751678427673
3, 2, 0.2340152262495626
6, 0, 1.021832753830637
-1, 3, 0.2025673128988481
4, 2, 0.5499765253319318
0, 3, 1.271929110793204
6, 1, 0.3543330773230287
7, 0, 0.1798239386197954
1, 3, 0.7073927521364718
5, 2, 1.134266373645109
2, 3, -0.2349031899655684
7, 1, -0.5780065275802454
3, 3, -0.8131350336056077
8, 0, 0.9936905973509514
6, 2, -0.07603027618595021
4, 3, -0.7150730879361694
-2, 4, 4.960047981091228e-16
8, 1, -0.2504763622142061
-1, 4, 0.6248237859395147
0, 4, 0.4766524332770598
9, 0, 1.799089483480454
7, 2, -0.7591830776344833
5, 3, 0.7730477664002
1, 4, 0.9623255542197953
2, 4, -0.3491102070675389
9, 1, 0.005251592079952756
6, 3, 1.506541557261552
10, 0, -0.1542090722211991
8, 2, -0.05896090110503168
3, 4, 0.9522347553219588
4, 4, -0.3047204353309191
10, 1, -0.6948277834405799
7, 3, 0.1742839837828442
9, 2, 0.4216644680406299
-2, 5, -0.3006605543372147
11, 0, 0.1895970902535826
-1, 5, 0.4321213129289015
5, 4, -0.3387356490944471
0, 5, 0.5682944876184114
1, 5, 0.4912340153302172
8, 3, 0.002185902204127652
11, 1, 0.5448180188002751
2, 5, 0.1871542782164076
10, 2, 0.3084192312852092
6, 4, -0.1429274166037084
12, 0, 1.048952179755384
3, 5, 0.1234494655907909
9, 3, -0.2082684722145709
7, 4, -0.8565919383577829
12, 1, 0.1694738567434169
4, 5, -0.3861429775999071
11, 2, -0.5745882532296405
13, 0, 0.1440778368378063
-3, 6, -3.640597262724147e-16
-2, 6, -0.12372025181832
10, 3, 0.2529151957829482
5, 5, 0.122713622804093
-1, 6, -0.1590775807290134
8, 4, 0.5645728940463826
0, 6, -0.7768449293763776
13, 1, -1.310856623246716
1, 6, 1.086665785254619
