d = 19, symClass = C, r = 17.77837656720851, D = 16, Y = 0.125940745720757
max of |f(z) - f(z^*)| for 100 points = 1.673106098110111e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 7.938094626069869e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 3.175237850427948e-14, 
confident_r = 17.778376567208
1, 0, 1
2, 0, -1.063893675218863
0, 1, 0.634924173365538
1, 1, 0.289818953140427
3, 0, 0.005321538990716751
2, 1, 0.8667618662470374
4, 0, 0.1318697521707725
3, 1, 0.3207428663911453
-1, 2, -1.154942452190981e-14
0, 2, -0.6754918122872402
1, 2, -0.05436568820216852
5, 0, 0.3737187317250558
4, 1, 0.5674613198773802
2, 2, -0.3083365512046841
5, 1, 0.3766551686155291
3, 2, 0.00862905011884192
6, 0, -0.005661551674663191
-1, 3, -0.4466948803487241
4, 2, -0.9221424674211952
0, 3, 0.003378773744709226
6, 1, 1.182848988153966
7, 0, -1.177855190608804
1, 3, -0.3458452418075647
5, 2, 0.5729084753451412
2, 3, -0.5277476475181758
7, 1, 0.9206410059239136
3, 3, 0.001542282859406981
8, 0, 0.923598279931818
6, 2, -0.3412363069251498
4, 3, 0.1059757009119127
-2, 4, 3.755100989130811e-15
8, 1, 0.1032971012657962
-1, 4, -0.3991109321297155
0, 4, 0.08372729338887981
9, 0, -0.9999716812227951
7, 2, 0.5991649335876548
5, 3, -0.0549585198227672
1, 4, -0.4622533184354242
2, 4, 0.05783931182719907
9, 1, -0.3139295581348567
6, 3, 0.004612507066933755
10, 0, -0.3975969949931429
8, 2, -0.6037185091489152
3, 4, 0.3908021839169888
4, 4, 0.03821835352502697
10, 1, 0.1149947208621033
7, 3, 0.1840309001444012
9, 2, 1.786885735149131
-2, 5, -1.600971011619717
11, 0, 0.7339393242177075
-1, 5, -0.2313870586576613
5, 4, 0.9578728756917733
0, 5, -0.3976411165537104
1, 5, 0.4995870280859503
8, 3, 2.056310959779004
11, 1, 0.1265950420823206
2, 5, -0.9956969764243192
10, 2, -0.4007210516286357
6, 4, -0.009180391844592944
12, 0, 0.0007017500278580828
3, 5, 0.5845281622984609
9, 3, 0.00170684566949635
7, 4, 0.3044030059291686
12, 1, -0.9950995751176704
4, 5, -0.9635871614346448
11, 2, 0.7528374498500049
13, 0, 1.480728472763004
-3, 6, 1.861507260877865e-14
-2, 6, 0.4752358579558094
10, 3, 0.4090873097653946
5, 5, 0.1083107715974729
-1, 6, -0.08016521841600677
8, 4, 0.1142996724931079
0, 6, -0.003594656016923113
13, 1, 0.4765603484068509
1, 6, 0.0794550225103412
12, 2, -1.258425557236065
6, 5, 0.2667473638264938
14, 0, 1.253112687612369
2, 6, 0.3679425653635853
9, 4, 0.02341604492162431
11, 3, -1.67005836999042
3, 6, -0.0002893091295216183
7, 5, 0.2410290915063864
14, 1, -0.351622987621467
13, 2, 0.2156117676827193
10, 4, -0.6095137033989173
4, 6, 0.5614673843061868
15, 0, 0.001988758802467953
12, 3, 0.003019767539436855
8, 5, 0.8572711343569585
-3, 7, -0.006780528149664347
5, 6, 0.8526759589363214
-2, 7, -0.6493628731032879
-1, 7, 1.479712431097015
14, 2, -0.9794641433496017
15, 1, -0.1079228353318454
11, 4, 0.3312481732021545
0, 7, -0.7478487332415091
9, 5, -0.02466403308820406
6, 6, -0.001640824979605666
13, 3, -0.1619151726331791
1, 7, -0.06767096190119032
16, 0, -1.114480120632732
2, 7, 0.6126573882615425
7, 6, 0.5030824722140294
12, 4, 0.04229628230151012
15, 2, 0.5205275339164968
10, 5, 0.3239251453614793
3, 7, 0.46318013136333
16, 1, -1.443304543639781
14, 3, -0.1279997329045558
17, 0, -2.171081173788307
4, 7, 1.376833146469873
8, 6, -0.1127468779270582
13, 4, 0.3159917765306222
11, 5, 0.5749130617223165
-4, 8, -4.900810017283113e-15
5, 7, 0.6727610405963514
-3, 8, -0.4963134187089384
16, 2, -0.1098971327050837
-2, 8, 0.4246115964034907
17, 1, 0.391653793879856
-1, 8, -0.02497104420844151
15, 3, 0.002004385165843521
9, 6, 4.591982671508473e-05
0, 8, 0.5864148744074879
6, 7, -2.76042547247662
18, 0, 1.063863547050986
12, 5, -0.3230617302747722
1, 8, 1.008685841214731
14, 4, -0.6374477832568687
10, 6, 0.05847002163885055
2, 8, 0.4917883818323154
17, 2, -0.5418297701517718
7, 7, -0.6311837114337129
18, 1, 1.022781360851133
16, 3, 0.07956112544070817
3, 8, -1.167029842307852
13, 5, 0.602234337559457
19, 0, -2.350964091453966
15, 4, 0.1348723175393873
8, 7, 0.0002992489426532224
11, 6, 0.3117470068631631
4, 8, -0.007169189829823209
18, 2, 0.3339876713639809
19, 1, -0.07988611250875319
17, 3, 0.4269242448183133
5, 8, 0.2260164289432066
-4, 9, 0.09484477567873996
-3, 9, -0.002377104222798237
9, 7, -0.9851456200273176
14, 5, 1.297249152403131
-2, 9, 1.33212396573764
12, 6, -0.004907217095410539
-1, 9, -0.110035292152028
20, 0, 0.04928219653416716
16, 4, 0.0748309836186835
6, 8, -0.4157719717309684
0, 9, -0.6349061930893996
10, 7, 0.456592923034406
1, 9, -0.304255677300925
19, 2, -0.7602780200754056
18, 3, 0.006294577010661847
20, 1, -0.1463811285572703
15, 5, 0.1198676172375461
7, 8, 0.5103994691644227
13, 6, -0.3110670828122864
2, 9, 0.8447055079223462
17, 4, 1.595937834543077
21, 0, -0.006268002322272922
3, 9, -0.001840428938993647
11, 7, 0.04977305428534508
8, 8, 0.2676762866121101
4, 9, 0.5517672133064928
20, 2, -0.1223421562087038
14, 6, -0.1957893107085643
16, 5, 0.4012701659116475
19, 3, 0.6185805202658002
21, 1, -0.2470469753619097
12, 7, -0.3349646855935783
9, 8, 0.43939149067457
5, 9, -0.3986429303877224
-5, 10, -7.749839223587896e-15
18, 4, -1.90105643196415
-4, 10, 1.703262933471027
-3, 10, -0.2040658256502512
22, 0, -0.7808334050296648
-2, 10, 0.246171228233575
-1, 10, 1.181906351612878
15, 6, 0.003048754789744527
6, 9, -0.002808429683605106
17, 5, -1.010623734465243
10, 8, -1.019074894112173
0, 10, 0.4230478689085255
21, 2, -1.649911909359912
20, 3, 0.3625380357860282
13, 7, -0.1337214713597757
22, 1, -0.411988690597603
1, 10, -0.4734162239908906
19, 4, 0.9471984532491627
7, 9, 1.103298339672175
2, 10, -0.5315074794020074
23, 0, -0.7571293809805381
11, 8, 0.236959362912105
16, 6, -2.187696224392077
18, 5, -0.3854979220072235
14, 7, -1.020919963180876
3, 10, 0.2140330124363127
8, 9, -0.4887882719711618
22, 2, -0.1346836645855101
21, 3, 0.00489922700968145
4, 10, 1.059315715652293
23, 1, -1.178729914479076
20, 4, 0.0496694237391014
12, 8, 0.00113791070066416
9, 9, -0.2898107458220563
17, 6, -0.3992217756775694
5, 10, -0.02031747604419429
-5, 11, 0.2207090204160312
15, 7, 0.1590081700495248
24, 0, 0.004914964258448889
-4, 11, -0.1683524264655988
19, 5, -0.3252726811916495
-3, 11, 0.6725713888132598
-2, 11, 0.6740862667613051
13, 8, -0.2378025674608421
23, 2, -1.029655510546663
22, 3, 1.003334881722963
10, 9, 1.271274427392187
-1, 11, -0.997799469184235
6, 10, -0.6218758148566346
24, 1, -0.1077695535372533
21, 4, 0.186056920354377
0, 11, 0.4659958187293542
18, 6, -0.001815902312417738
16, 7, 1.048021237996529
1, 11, 0.4777649189677498
7, 10, -0.86980789411288
25, 0, 0.2745883301969252
20, 5, 0.5857896564926615
11, 9, -0.06310231120565105
14, 8, -0.323852432725716
2, 11, -0.136265217654137
23, 3, 0.002731379738610189
24, 2, 1.058680144180697
8, 10, 1.025154286572393
3, 11, -0.4279655838158404
22, 4, -0.8009390013633562
17, 7, -0.2084447744735188
25, 1, 0.2536391713769399
19, 6, -0.380760590286265
12, 9, 0.0005639538244465225
15, 8, 1.214618800421567
4, 11, -1.396584272218546
21, 5, 0.7302399671074037
9, 10, 0.8657130657689739
26, 0, -1.575337656889103
-6, 12, -2.610549600575156e-15
5, 11, -0.02192538317666215
-5, 12, 0.1826818880694029
-4, 12, -0.05890554316749978
13, 9, 1.722235451241969
24, 3, 0.0005496995520041351
-3, 12, -0.002123884386955777
25, 2, -0.7028695130897148
18, 7, 0.5615146462676922
20, 6, -0.4352254014715238
10, 10, -0.1152311448606858
-2, 12, 0.08528726884542678
23, 4, 0.1858821719186479
16, 8, 0.8005397687761296
26, 1, -0.6361387373104959
6, 11, -0.8626624969661623
-1, 12, -0.4912367712586168
22, 5, -0.4265249613938699
0, 12, 0.0004455580563110255
14, 9, 0.257768947369107
27, 0, -0.01064292728195565
11, 10, -0.7412568111070926
7, 11, -0.4547084184564421
1, 12, 0.2761889935384069
19, 7, 0.4698976190401114
25, 3, 0.2397865921589303
17, 8, -0.50247552835345
21, 6, 0.003188479556022905
26, 2, -0.5070095405302001
2, 12, -0.08453169591308492
24, 4, 0.1559820029233368
8, 11, -0.1761486365145448
27, 1, -0.4585041051089824
12, 10, -0.2837908332563288
15, 9, -0.0002924639060983726
3, 12, -0.002459899057709485
23, 5, 0.1614379027061339
28, 0, -0.1553234720787159
4, 12, -0.04560652632656102
20, 7, -0.08214752582898567
9, 11, -0.4686931796480975
18, 8, -0.02491218209074058
22, 6, 1.77676453707922
26, 3, 1.273270238265785
13, 10, -0.5144894883290894
27, 2, 0.03996462866571772
-6, 13, -0.1437467639326244
25, 4, -0.5789462565708473
16, 9, 0.6446633073082131
5, 12, -0.5780080080743432
-5, 13, -0.6856175422215189
-4, 13, -0.6765977463229418
10, 11, 0.3594917301163313
-3, 13, -0.5964976609328531
28, 1, -0.7259092083545722
24, 5, -0.5636278249064014
-2, 13, -0.5949706152493374
6, 12, 0.0003077941531517618
21, 7, -0.3777886500299376
19, 8, 0.8709377015533629
-1, 13, 1.092792489923319
14, 10, -0.2564293259975768
29, 0, -0.2417196881679659
0, 13, 0.9401503015478184
23, 6, -0.3234605032117626
11, 11, 0.2127095266136813
17, 9, -0.1893397929912237
7, 12, 0.9359018710799205
27, 3, -0.001670588383892497
1, 13, -0.5535717810422445
28, 2, 0.374089472591967
26, 4, -0.2293879959404284
