d = 19, symClass = C, r = 14.15494300826669, D = 16, Y = 0.1046928835951876
max of |f(z) - f(z^*)| for 100 points = 5.196065799850658e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 3.186062524918043e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 7.707168236947837e-13, 
confident_r = 14.15494300826669
1, 0, 1
2, 0, -1.112135253508182
0, 1, -0.1589376922434105
1, 1, -0.9943272195647868
3, 0, 0.5473210833356937
2, 1, -0.1516113170013709
4, 0, 0.2368448220933947
3, 1, 0.3794531961974621
-1, 2, 1.062300271352188e-14
0, 2, 0.1767602106548121
1, 2, -1.248870711654149
5, 0, -1.100365443392716
4, 1, -0.1508878234237004
2, 2, 1.105826354399999
5, 1, 0.9151910500170357
3, 2, 0.5991189027923588
6, 0, -0.6086950717649626
-1, 3, 0.6317042411675471
4, 2, 0.1686122904684354
0, 3, -0.08698994990129273
6, 1, 0.6771824905346524
7, 0, 0.4793848304313457
1, 3, -0.4979884087029503
5, 2, -1.432327200356419
2, 3, -1.480520706041011
7, 1, -0.2948670948447132
3, 3, -0.5442162510021435
8, 0, 0.8487317772468168
6, 2, -0.4220032765470897
4, 3, 0.8891538703236018
-2, 4, 6.179398634898312e-15
8, 1, 1.130417705684089
-1, 4, 0.8289151871071145
0, 4, -0.03764356944322893
9, 0, -0.7004396317368563
7, 2, -0.08467418911337064
5, 3, -1.340313456880328
1, 4, -1.219694626244434
2, 4, 1.388913145502976
9, 1, -1.765764945541431
6, 3, -0.08298007026685296
10, 0, 1.223755201339132
8, 2, 0.167807667754367
3, 4, -1.266621277001214
4, 4, -0.2355012534205539
10, 1, 0.7550100420707203
7, 3, 0.3580247844301756
9, 2, 0.4836966031356968
-2, 5, -1.238297886195508
11, 0, -1.86144945855055
-1, 5, 0.9074214414359729
5, 4, 0.2228530690822981
0, 5, 0.3338272364403146
1, 5, -0.7733369576593636
8, 3, 1.187745275383741
11, 1, -1.037129574380342
2, 5, -0.5276471702874729
10, 2, -1.017816230418261
6, 4, -0.6663012528378525
12, 0, 0.1296301646109086
3, 5, -0.8295392039588365
9, 3, 0.2076827344173747
7, 4, -0.195564833179704
12, 1, 0.8674436059954771
4, 5, -1.616128678633358
11, 2, -0.85428922341047
13, 0, 0.02817334697040743
-3, 6, -1.738578994733521e-15
-2, 6, -0.7025405563921953
10, 3, -0.09064905930944163
5, 5, 1.094123311833746
-1, 6, 0.3907127991712626
8, 4, -0.03590835540259439
0, 6, 0.09674458998578427
13, 1, -1.713698941178063
1, 6, 1.598640143546417
12, 2, -0.7531185207811484
6, 5, 0.6097063393543167
14, 0, -0.5331407699191689
2, 6, 0.5538304651561489
9, 4, -0.2772880387318777
11, 3, 0.8999129993239371
3, 6, -0.6835332708481646
7, 5, -2.284685068812162
14, 1, -0.1735199093904436
13, 2, 0.02728331915239412
10, 4, 1.59294157407468
4, 6, 1.646539270735882
15, 0, -0.6022532065432683
12, 3, -0.08258408697812263
8, 5, 0.2156340899431854
-3, 7, 0.2466978926294923
5, 6, -0.5463167374848342
-2, 7, -0.3310570929380325
-1, 7, -0.5606311458502372
14, 2, 0.3279320912750001
15, 1, -1.426570476492502
11, 4, -1.584868733378502
0, 7, -0.07619231864477913
9, 5, 0.01067906400642549
6, 6, 0.6052420782718739
13, 3, 0.9094087766623192
1, 7, 0.530722909945293
16, 0, -1.180749352341431
2, 7, -0.3594078225340275
7, 6, 1.17235697467555
12, 4, 0.08987152474599676
15, 2, 0.4858376257271819
10, 5, 0.1668278540552728
3, 7, -0.4400850224697651
16, 1, 0.8161593895045089
14, 3, -0.2354201464338721
17, 0, -1.311569269809222
4, 7, 0.5995387260176765
8, 6, -0.9888593649796059
13, 4, -0.578937556194845
11, 5, 0.6773038872190187
-4, 8, 4.272918757004784e-15
5, 7, 0.08888308974039728
-3, 8, -0.004847901406053167
16, 2, -1.257177381680486
-2, 8, -0.9218658017491731
17, 1, 0.3261668626801447
-1, 8, -1.337546935183445
15, 3, 0.5009033569539207
9, 6, 0.327910406923137
0, 8, -0.1348954700089068
6, 7, -2.007936023952626
18, 0, 0.778983607408538
12, 5, -0.3782573636786398
1, 8, -0.9684246022231604
14, 4, 0.09416915077480947
10, 6, 1.490609846146709
2, 8, 1.356465392359729
17, 2, 0.5136614740573263
7, 7, 0.5176618340209109
18, 1, 0.3067495353822094
16, 3, 1.072748839673771
3, 8, -0.09628778925049286
13, 5, 0.609811507754075
19, 0, -1.769946757087168
15, 4, 0.1449554654494404
8, 7, 0.4275955938467259
11, 6, -0.1579200802267061
4, 8, -0.2957885615188608
18, 2, 1.963769445342205
19, 1, 1.201622849852084
17, 3, 1.465114583644875
5, 8, -1.742621224445062
-4, 9, -1.383289261627217
-3, 9, 0.3457450496179614
9, 7, -1.451552241349456
14, 5, 0.1589546637734428
-2, 9, 1.10673063012148
12, 6, 0.09228506148467409
-1, 9, 0.143689798343671
20, 0, -0.2606158576792569
16, 4, -0.03573699969469819
6, 8, 1.40865417499511
0, 9, 0.1113262586239645
10, 7, 0.8196961502445478
1, 9, 0.792780309823942
19, 2, -0.7793742601403865
18, 3, 0.3706362543353047
20, 1, 0.3496269099902592
15, 5, -0.4175371844810727
7, 8, -0.4641366437209989
13, 6, 0.2649311609194389
2, 9, 0.3214575961958426
17, 4, 0.8730061200887416
21, 0, 0.2623774247255381
3, 9, -0.2725595553399071
11, 7, 0.3839642458301293
8, 8, -0.8439171082254547
4, 9, 0.7237488509054362
20, 2, -0.8396732845391437
14, 6, -0.3981719843938705
16, 5, 0.003068153278002663
19, 3, 1.25086426190934
21, 1, -0.1339845826087705
12, 7, -0.1903796924343054
9, 8, 0.001167331482774686
5, 9, 0.5612932109762347
-5, 10, -6.795881272680182e-15
18, 4, -0.5379360443489595
-4, 10, 1.377154733581491
-3, 10, 1.270072012285027
22, 0, 2.070183565475771
-2, 10, -1.009175374809401
-1, 10, -0.5923383402446312
15, 6, -0.7839428749897785
6, 9, -0.8103201967308562
17, 5, 0.9703443301257374
10, 8, -0.247842754478224
0, 10, -0.3712610382262108
21, 2, 0.3914747560919853
20, 3, 0.4989290532512868
13, 7, 0.09630132782640571
22, 1, -1.07667369563166
1, 10, 0.6915460956564694
19, 4, -0.6702760398526445
7, 9, 0.4649389813720075
2, 10, 0.860055293453054
23, 0, 1.284532085008802
11, 8, -0.8348240238430282
16, 6, -1.32093339294088
18, 5, -1.872717348995155
14, 7, -0.07268016549217862
3, 10, -2.023718705985284
8, 9, -0.323053795103114
22, 2, 1.153428362123008
21, 3, -0.1613869777902524
4, 10, 0.5868150194901088
23, 1, 1.140856897170609
20, 4, 0.2167582614227258
12, 8, 0.14189820994462
9, 9, 0.6964661914978325
17, 6, 0.9099693483979194
5, 10, 1.374214174368864
-5, 11, -0.3653425701290445
15, 7, 0.01153619670878385
24, 0, 0.4645287957834203
-4, 11, -1.549730155688093
19, 5, -0.4581238855266727
-3, 11, 0.6265115875863776
-2, 11, 1.155077351928341
13, 8, -0.4707337149668508
23, 2, 1.756859943832557
22, 3, 1.363235527149895
10, 9, -1.062315605712725
-1, 11, -0.9085603620158611
6, 10, 0.9225597928891105
24, 1, 0.2973972375196037
21, 4, 0.5858441771067824
0, 11, 0.2958544811696689
18, 6, -0.2309712904914435
16, 7, -1.306618820666322
1, 11, -0.315437943069058
7, 10, -0.585495028863215
25, 0, -0.09097153783452315
20, 5, -0.9343336966687121
11, 9, -1.01438201507378
14, 8, 0.2174945453302565
2, 11, -0.5240908813103681
23, 3, -0.4995849189850603
24, 2, -0.9647146146578802
8, 10, 1.797353677709296
3, 11, 0.1993763012779155
22, 4, 0.9500851620475731
