d = 19, symClass = C, r = 17.17022653854918, D = 16, Y = 0.120044918134
max of |f(z) - f(z^*)| for 100 points = 2.495559314752427e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 2.897682094271659e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -1.549871342376719e-13, 
confident_r = 17.17022653854918
1, 0, 1
2, 0, 1.902225907575141
0, 1, -0.9296130004540066
1, 1, 0.9145872750941643
3, 0, -1.013816439803571
2, 1, 1.157477102945061
4, 0, 2.618463403452389
3, 1, -1.416763090224686
-1, 2, 1.992649262711865e-14
0, 2, -1.768333933482563
1, 2, 1.628781316249806
5, 0, 0.8641803306132035
4, 1, 0.1358196693866384
2, 2, 1.739751609422827
5, 1, -0.8502122209774866
3, 2, 0.850212220977359
6, 0, -1.928507897319903
-1, 3, -0.9702357010523457
4, 2, 2.201782932648805
0, 3, 0.9424569425155956
6, 1, -0.67579026580889
7, 0, 0.8364698837642562
1, 3, 0.1635301162354358
5, 2, -1.076005762625684
2, 3, 1.076005762625548
7, 1, 1.457235759912429
3, 3, -0.9272236151258316
8, 0, 3.07868301651093
6, 2, -2.695003455122957
4, 3, 0.8957273900738258
-2, 4, -9.708953761628153e-15
8, 1, 1.058613829566576
-1, 4, -1.058613829566155
0, 4, -2.434157621062467
9, 0, 0.02782377361668844
7, 2, -0.4057211781785241
5, 3, 1.317041387236252
1, 4, -1.317041387236261
2, 4, 3.098310017546387
9, 1, -4.297340443437807e-15
6, 3, -1.173469315661898
10, 0, 1.643866213709697
8, 2, 0.2583596938654677
3, 4, 0.2903426231283978
4, 4, 2.394813309097493
10, 1, -1.514136286482642
7, 3, 1.514136286482731
9, 2, -1.295753494142616
-2, 5, -1.295753494142461
11, 0, 1.339753243843402
-1, 5, 0.339753243843314
5, 4, -1.055872730833379
0, 5, 0.1262597303791675
1, 5, 0.6582060334137151
8, 3, -3.704117133218327e-14
11, 1, -0.7271452517330423
2, 5, -1.03658997868834
10, 2, -1.617295713680514
6, 4, 1.617295713680408
12, 0, -2.654641245444161
3, 5, 1.192005817708178
9, 3, 1.436337712176407
7, 4, -0.8894983922198255
12, 1, 1.489662665753144
4, 5, -1.489662665753011
11, 2, 0.7513935533211861
13, 0, -0.1289832673923674
-3, 6, 5.034143499969049e-14
-2, 6, -1.84560748699755
10, 3, 0.1242189413282886
5, 5, 0.7903683337657262
-1, 6, 0.1242189413287077
8, 4, 3.030811434396844
