d = 19, symClass = C, r = 23.08193713989629, D = 16, Y = 0.1419435075997668
max of |f(z) - f(z^*)| for 100 points = 4.870548409030562e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -4.458933222650785e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -2.111089081324735e-13, 
confident_r = 23.08193713989
1, 0, 1
2, 0, 0.4364085428608871
0, 1, 0.5345864366007909
1, 1, 0.6887097107599151
3, 0, 0.3521540378649887
2, 1, 0.4611832373734598
4, 0, -0.809547583717964
3, 1, -0.6755482189652799
-1, 2, 2.9846671115709e-15
0, 2, 0.2332980878305911
1, 2, 0.5069418875030802
5, 0, -0.2503030008813725
4, 1, 0.1781316827241423
2, 2, 0.3005588013270887
5, 1, 0.007065604268255697
3, 2, -0.7292841359866227
6, 0, 0.1536830305271993
-1, 3, 0.1856087544723682
4, 2, 0.2012643046142463
0, 3, 0.1882567722367461
6, 1, 0.8612147730118455
7, 0, 0.2310765399722634
1, 3, 0.2824344085821192
5, 2, 1.215400570666651
2, 3, 0.7223159636912823
7, 1, 1.237856829824629
3, 3, 0.2425319055610961
8, 0, -0.7897020242478611
6, 2, -0.2948150138712984
4, 3, -0.3376553145049325
-2, 4, -1.220474030013267e-14
8, 1, 0.9702478557344292
-1, 4, 0.3350051076968626
0, 4, -0.4327731580383947
9, 0, -0.8759875336153681
7, 2, 0.4985425811554136
5, 3, 0.008004717368079074
1, 4, 0.7302825476256668
2, 4, 0.2212337704403542
9, 1, 0.9830501949174559
6, 3, 0.1624075392368271
10, 0, -0.109234367888196
8, 2, 0.07773818809505249
3, 4, 0.1539413486945761
4, 4, -0.5575432822287681
10, 1, 0.8391255172429111
7, 3, 0.2971170028346599
9, 2, -0.216600113934935
-2, 5, -0.7139131230410717
11, 0, -1.538310679733104
-1, 5, 0.9636906366021548
5, 4, 0.05664497371477455
0, 5, -0.6683950259123219
1, 5, 0.105170141740537
8, 3, 0.6621862162844093
11, 1, 0.3479378496558618
2, 5, 0.2381315805719521
10, 2, 0.003083490063113092
6, 4, -0.3182658271176536
12, 0, -0.2850854504500898
3, 5, 1.164806775624833
9, 3, -0.2378970330813613
7, 4, -0.1431502064377488
12, 1, 0.7318243648591674
4, 5, 0.03355276343062878
11, 2, -0.006723532126245026
13, 0, -0.06101368428419951
-3, 6, 1.440332737679678e-14
-2, 6, 0.08100124608183977
10, 3, -0.2634072116323343
5, 5, -0.172386107339523
-1, 6, 0.5087692510044212
8, 4, -0.3733497754669365
0, 6, 0.08215686365565539
13, 1, -0.978698367117348
1, 6, 0.3555953378687151
12, 2, 0.3758414841806419
6, 5, 0.5580491382698712
14, 0, 0.100843776098589
2, 6, 0.123256788703094
9, 4, 0.04761173501996894
11, 3, -0.6639084475759155
3, 6, 0.1785216326469794
7, 5, -1.776649481791874
14, 1, -1.071459508045019
13, 2, -1.269907353354503
10, 4, 0.530411192036536
4, 6, 0.3152248571996591
15, 0, -0.08814521245006439
12, 3, 0.06272979134284934
8, 5, -0.2514458642380863
-3, 7, 0.6272346706906796
5, 6, 0.8967357307652453
-2, 7, -0.02405174253830584
-1, 7, -0.4235255341276092
14, 2, 0.5402112953744581
15, 1, -0.3464133120277287
11, 4, -0.6483845201430032
0, 7, 0.1235303840855676
9, 5, 0.1570003703286298
6, 6, 0.1058429955031869
13, 3, -0.7929625495451833
1, 7, -1.260548751223042
16, 0, 0.4649148740213818
2, 7, 1.650170938413922
7, 6, 1.13023683720293
12, 4, 0.5468884283486835
15, 2, 1.118028323362145
10, 5, -0.1154355482708741
3, 7, -0.9537256311269052
16, 1, -0.4175422817421385
14, 3, 0.7487392660946262
17, 0, 0.2021765009499753
4, 7, -0.2894457086542495
8, 6, -0.1473556637923344
13, 4, -0.6607461003785995
11, 5, -0.9164072035920147
-4, 8, -3.590003033966848e-15
5, 7, 0.9102947231744474
-3, 8, -0.4131882201801715
16, 2, 0.423424452935179
-2, 8, 0.1461990909010789
