d = 19, symClass = C, r = 14.58804337563001, D = 16, Y = 0.1033254692427694
max of |f(z) - f(z^*)| for 100 points = 8.406608742461685e-13; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -1.187938636348917e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 2.806088694740083e-14, 
confident_r = 14.5880433756
1, 0, 1
2, 0, -0.8894679415758183
0, 1, -1.54914681089212
1, 1, 0.2483137120522118
3, 0, -0.8724464626427233
2, 1, -0.5600883966515386
4, 0, -0.2088467809087806
3, 1, 0.8735063355944158
-1, 2, 8.44708848629537e-16
0, 2, 1.377916425083076
1, 2, 0.5999637750290284
5, 0, 2.39985584169719
4, 1, -1.399855841697159
2, 2, -0.2208670863241594
5, 1, -0.3846743951265066
3, 2, 0.3846743951264966
6, 0, 0.7760131592620029
-1, 3, 0.3640155361715753
4, 2, 0.4981806732702095
0, 3, 1.351547655277122
6, 1, -0.4731639768294419
7, 0, 0.06165969959306625
1, 3, 0.9383403004069135
5, 2, 0.8676591534903898
2, 3, -0.8676591534903635
7, 1, -0.9348057133138877
3, 3, -0.2166404197056421
8, 0, 1.075230457895514
6, 2, -0.776955882274651
4, 3, -0.7471724913629249
-2, 4, -1.012401703036367e-14
8, 1, -0.1390776288499725
-1, 4, 0.1390776288498617
0, 4, 0.3235343246098049
9, 0, -0.2388371698221438
7, 2, -0.3086784925852131
5, 3, -1.353189554080119
1, 4, 1.353189554080138
2, 4, -0.5336485439950956
9, 1, 3.101995808867385e-14
6, 3, 0.4886471404258919
10, 0, -2.134594835593261
8, 2, 1.24512689401738
3, 4, -0.2946664878563802
4, 4, -0.05185951941775144
10, 1, -0.9294319687369021
7, 3, 0.9294319687368564
9, 2, 0.2169036006925465
-2, 5, 0.2169036006926454
11, 0, 0.3136990120637959
-1, 5, -0.6863009879363264
5, 4, 0.619435401981703
0, 5, -2.168582212873868
1, 5, -1.017213687611089
8, 3, 9.36372043849577e-15
11, 1, -0.3947606419701184
2, 5, -1.77261296029464
10, 2, 0.3421555424101372
6, 4, -0.3421555424101201
12, 0, 0.1822076352382296
3, 5, -0.1237130621644823
9, 3, -0.7620875125854093
7, 4, 0.4314143204060691
12, 1, 0.1489792320743578
4, 5, -0.1489792320743704
11, 2, -0.9389411724484668
13, 0, -0.4602183994685423
-3, 6, -3.651795247741777e-14
-2, 6, -0.3237801496600997
10, 3, -0.3476034003897679
5, 5, 0.5959171124413016
-1, 6, -0.3476034003901129
8, 4, 0.116972658664834
0, 6, -1.202158310881153
13, 1, -0.4892407629679494
1, 6, -0.4892407629681463
12, 2, 0.4208641884983972
