d = 19, symClass = C, r = 12.62940085910969, D = 16, Y = 0.1009369681372097
max of |f(z) - f(z^*)| for 100 points = 9.340583861927598e-13; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 7.054079542712088e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -7.502332088904495e-14, 
confident_r = 12.6294008591
1, 0, 1
2, 0, 0.3277812551185573
0, 1, -0.3544157446144717
1, 1, -0.7322272770879494
3, 0, -0.3763254797766374
2, 1, -0.8691291682247579
4, 0, -0.892559448792803
3, 1, 0.3341597803224926
-1, 2, -2.424011229892284e-16
0, 2, -0.1161708376035801
1, 2, -0.2102349315552453
5, 0, -1.216668091672443
4, 1, -0.4678891317338434
2, 2, -0.2400103759158567
5, 1, -0.791622240121397
3, 2, -1.310647991393748
6, 0, -0.1233524380943299
-1, 3, -0.2152899135540823
4, 2, -0.2848842496208164
0, 3, 0.1333756751324396
6, 1, 0.5590535446668848
7, 0, -0.2869845669718233
1, 3, -0.3592981375953551
5, 2, 0.2766013568911963
2, 3, -0.3394647657539985
7, 1, 1.069810853288468
3, 3, 0.2755557813556909
8, 0, -0.6203455115114455
6, 2, 0.1095313122042062
4, 3, -1.502193972034684
-2, 4, 4.503838485872302e-16
8, 1, 0.611785993003776
-1, 4, -0.6610141755701957
0, 4, 0.3163371216565276
9, 0, -0.8583791332707932
7, 2, 0.1478348522476394
5, 3, -1.037027368336972
1, 4, -0.8001643936104463
2, 4, -0.0689110697350164
9, 1, 0.100580596365797
6, 3, 0.3270754512200079
10, 0, -0.3988009941510972
8, 2, -0.1533652868562216
3, 4, -0.587636060423297
4, 4, 0.6535563748288072
10, 1, 0.05506001074124625
7, 3, -0.09396112888112115
9, 2, -0.9640311059813067
-2, 5, 0.4746692938657532
11, 0, 0.7546494849950296
-1, 5, -0.2438784628767085
5, 4, 0.7628608776997815
0, 5, 0.7856220722731951
1, 5, -0.2946077765506009
8, 3, 0.07876442035371986
11, 1, -0.3605017492632512
2, 5, -0.181321313399618
10, 2, -0.2594789314467973
6, 4, -0.4296058436374887
