d = 19, symClass = C, r = 24.94793626866965, D = 16, Y = 0.1293779021251538
max of |f(z) - f(z^*)| for 100 points = 5.275779813018744e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -4.107825191113079e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.943029070972102e-13, 
confident_r = 24.94793
1, 0, 1
2, 0, -0.3034238992107869
0, 1, -0.4238401377688252
1, 1, 0.2359545113683357
3, 0, 0.9184553461839375
2, 1, 0.1771220364098684
4, 0, -0.9079339373873979
3, 1, 0.3599070879718561
-1, 2, -6.371547328034244e-15
0, 2, 0.1286032272438951
1, 2, 0.4566393778384703
5, 0, -0.755215179749108
4, 1, -0.1144961045165891
2, 2, -0.07159423787595066
5, 1, -0.07061793492221374
3, 2, 0.1293960502887254
6, 0, -0.2786813023903977
-1, 3, 0.8675387621695411
4, 2, -0.05374305892379451
0, 3, -0.3892782404605181
6, 1, 0.4864853172811281
7, 0, 0.05475062760140453
1, 3, 0.9434015647312514
5, 2, 0.1254321711992141
2, 3, 0.2755750278268762
7, 1, -0.1059494356989055
3, 3, 0.2167136824226659
8, 0, 0.5789127547193286
6, 2, -0.1092044119860091
4, 3, 0.9845491101776864
-2, 4, -1.385668196912154e-14
8, 1, 0.03548951171095293
-1, 4, -0.04809597539645567
0, 4, 0.3848188451069053
9, 0, -0.1564397770665422
7, 2, -0.880202489845187
5, 3, 1.003928602034736
1, 4, 1.309014741534515
2, 4, -0.1385553005570812
9, 1, 1.719679838742724
6, 3, 0.1626786812680523
10, 0, 0.229150334583018
8, 2, 0.03474085447694412
3, 4, 0.2106521342222717
4, 4, -0.2142311085512501
10, 1, -0.84708155577915
7, 3, -0.4599973621516325
9, 2, 0.04856570006896806
-2, 5, 0.1212777020921662
11, 0, -0.01163088716332463
-1, 5, -0.9256246812724434
5, 4, 0.4171465952541299
0, 5, 0.7439306435982775
1, 5, 0.3961419506804874
8, 3, -0.05406157667517224
11, 1, 0.199115981175665
2, 5, 0.4529659928600948
10, 2, 0.0214271691684496
6, 4, -0.03926185412112374
12, 0, -0.8338967787756304
3, 5, -0.1839779126500692
9, 3, 0.3305585890769265
7, 4, 0.5256346873375438
12, 1, 0.1282914418433911
4, 5, -0.08720080069540892
11, 2, 0.1331033146683727
13, 0, 0.4821154687776831
-3, 6, -1.434555218318954e-14
-2, 6, -0.26323199393404
10, 3, -0.05192839690957086
5, 5, -0.1781964287159624
-1, 6, -0.002103347880118336
8, 4, -0.1608151079160594
0, 6, 0.1181163215988661
13, 1, -0.1842873244111682
1, 6, 0.3117822770911316
12, 2, -0.1476112718785151
6, 5, 0.361852624698191
14, 0, -0.01661264891110981
2, 6, -0.2862505812926501
9, 4, -0.7253997503984503
11, 3, -0.4277523611697326
3, 6, 0.4194028778539809
7, 5, -0.3688291348286494
14, 1, -0.2675895986914469
13, 2, 0.4678058982635364
10, 4, -0.03805911847140268
4, 6, -0.083616049468694
15, 0, -0.6936314193595662
12, 3, -0.1051595593102977
8, 5, -0.1846117712946308
-3, 7, 0.07072608592505754
5, 6, 0.6950937501679347
-2, 7, 1.10747775796532
-1, 7, -0.2579799840652247
14, 2, 0.03214759089904085
15, 1, -0.3859824876763094
11, 4, 0.413720410657251
0, 7, -0.02320551354564159
9, 5, 1.376918922954927
6, 6, -0.06575611053281326
13, 3, 0.2210490765353594
1, 7, 0.05928728351982738
16, 0, 0.7322779720477752
2, 7, 0.4090571289867291
7, 6, 0.4221305338085886
12, 4, -0.3267718594758137
15, 2, -0.1902427296740288
10, 5, -0.1337652505656151
3, 7, 0.1496831632888186
16, 1, -0.9874868675384827
14, 3, -0.2830236852223916
17, 0, -1.301090684220559
4, 7, 0.5601569081652228
8, 6, -0.2987357299749175
13, 4, 0.2015525847233618
11, 5, -0.2078467847180118
-4, 8, 2.130170425953818e-15
5, 7, 0.7725302809915415
-3, 8, 0.6827190341455045
16, 2, -0.01076836602440746
-2, 8, 0.01459346839081027
17, 1, 0.2078939341223571
-1, 8, -0.4340275424754314
15, 3, -0.06485941986588389
9, 6, 0.1188444941629377
0, 8, -0.245366461716241
6, 7, -2.127345579803025
18, 0, 0.0474675671494774
12, 5, 0.08645468424619346
1, 8, 0.1431221264084586
14, 4, 0.2670744715643268
10, 6, -0.3046159309589822
2, 8, -0.3971863570012851
17, 2, 0.4581183680435399
7, 7, -0.2230358537856623
18, 1, -1.054145256498066
16, 3, 0.4846290161450039
3, 8, 1.138183925352127
13, 5, 0.9393842646328121
19, 0, -2.163374765573955
15, 4, -0.4288251818778393
8, 7, 0.4057576791173703
11, 6, -0.6594055210322601
4, 8, -0.4145983882873336
18, 2, -0.5217919620660104
19, 1, 0.07290018343392947
17, 3, 0.03213017375759931
5, 8, -0.05714615863895316
-4, 9, -0.02706239957261834
-3, 9, 0.7967956141361562
9, 7, -0.2409583762068202
14, 5, 0.972814678408748
-2, 9, 0.6441191809463572
12, 6, -0.04936059978861426
-1, 9, -1.403091142108583
20, 0, 0.6856854917244283
16, 4, 0.103954898989218
6, 8, -0.06391689194264522
0, 9, 0.06630545666414865
10, 7, 0.3494809962627522
1, 9, -0.3966492928576749
19, 2, 0.6570890911514812
18, 3, 0.4468150404966534
20, 1, -1.021526184949748
15, 5, -0.2718072961355974
7, 8, 0.9391102658288658
13, 6, -0.04787358436102682
2, 9, -0.00212491029969315
17, 4, 1.202194842448145
21, 0, 0.05028600662780914
3, 9, 0.866472210725537
11, 7, 0.06941988685301607
8, 8, 0.1365970761644011
4, 9, 0.7761767133664433
20, 2, 0.2570247886039613
14, 6, 0.1395741932517549
16, 5, -0.954026238095506
19, 3, -0.7805262445148761
21, 1, 0.191633215838637
12, 7, 0.1321894901415928
9, 8, -0.175130974298163
5, 9, -1.457738679540393
-5, 10, -1.055884369244366e-14
18, 4, -0.0147359940827552
-4, 10, -0.03679855325599096
-3, 10, -0.2337016045271988
22, 0, 0.003529089134424196
-2, 10, 0.2808566499976864
-1, 10, 0.03241201640329993
15, 6, 0.1152038482212184
6, 9, 0.2531033575823415
17, 5, 0.1667883291460101
10, 8, -0.1265722464745901
0, 10, -0.2257263366230198
21, 2, 1.490689120365538
20, 3, 0.4648434631950213
13, 7, 0.6434091223748752
22, 1, 0.2326713907633741
1, 10, -0.2319462176576381
19, 4, -0.1071364120450243
7, 9, 0.2794709522061176
2, 10, -0.1201989353164757
23, 0, -0.2483572467147343
11, 8, 0.334603710499637
16, 6, 0.01640357439227766
18, 5, 0.1641226543188111
14, 7, 0.009697542655343883
3, 10, -0.1700717582768091
8, 9, -0.4543942361686569
22, 2, -0.06041654740345894
21, 3, -0.09730982564264778
4, 10, -0.1374407077634409
23, 1, 0.3763997596100196
20, 4, 0.06411641970430532
12, 8, -0.1174830654212911
9, 9, -0.03691267115637146
17, 6, 0.5479389873291036
5, 10, -0.3448609898150614
-5, 11, 0.6062759385817629
15, 7, 0.5017090787186309
24, 0, 0.5317055145455432
-4, 11, 1.412117280211416
19, 5, -0.2069463335050891
-3, 11, -0.2084291632887628
-2, 11, 0.5349828140626779
13, 8, 0.06942989692374854
23, 2, 0.232049680433266
22, 3, 0.3348543963595739
10, 9, -0.2828814710663932
-1, 11, -0.2417132850503001
6, 10, 0.05582329562508188
24, 1, 0.4633441041384768
21, 4, -0.3212896807264599
0, 11, 0.00492963681725105
18, 6, -0.1002993760137582
16, 7, -1.161932223589458
1, 11, 0.3660768747710773
7, 10, 0.9769899100771839
25, 0, -0.6586422413098201
20, 5, -0.668745983596191
11, 9, -0.429635147308064
14, 8, -0.1594901263925885
2, 11, 0.3461859721113711
23, 3, 0.6680038931463793
24, 2, -0.03892668951962727
8, 10, 0.02645880696171036
3, 11, 0.8900201949117027
22, 4, -0.04038672673455617
17, 7, -0.4065792638134162
25, 1, 0.2643514541226115
19, 6, 0.6001531720273128
12, 9, 0.9042643938230719
15, 8, 0.4286796821667208
4, 11, 0.3828527499548192
21, 5, -0.174823617331346
