d = 19, symClass = C, r = 23.06333173006448, D = 16, Y = 0.1424739016371785
max of |f(z) - f(z^*)| for 100 points = 1.045891151463252e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -2.093880624443045e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -2.008671007303064e-13, 
confident_r = 23.063331730064
1, 0, 1
2, 0, 0.9246096600760972
0, 1, -0.9246836483909744
1, 1, 0.1689977479011146
3, 0, 0.09548789938494226
2, 1, 0.428525052007063
4, 0, -0.1450969764938493
3, 1, -0.6338823505059581
-1, 2, -1.613979816404859e-15
0, 2, -0.8549714338164949
1, 2, 0.6483850825381066
5, 0, 0.8550398496021782
4, 1, 0.1449601503976329
2, 2, 0.1562569502406764
5, 1, -0.1562694540988682
3, 2, 0.1562694540991362
6, 0, 0.08828903419165343
-1, 3, -1.458343987940663
4, 2, 0.3962184026707031
0, 3, -0.08829609918043527
6, 1, -0.6225090751486868
7, 0, 0.02856023879451117
1, 3, 0.971439761204075
5, 2, -0.3962501085173031
2, 3, 0.3962501085162943
7, 1, -0.6463009038707667
3, 3, 0.01613723994726074
8, 0, -1.058767726189843
6, 2, -0.5860937446298206
4, 3, 0.05249881773269957
-2, 4, 4.569258823238193e-15
8, 1, 0.07241976870803843
-1, 4, -0.07241976870880956
0, 4, 0.1341688015952255
9, 0, -0.9908820610718185
7, 2, -0.7411007461506615
5, 3, 0.586140644517548
1, 4, -0.5861406445171577
2, 4, 0.5995031107641312
9, 1, -1.429634564415082e-12
6, 3, 0.04091895704983618
10, 0, 0.790578104692111
8, 2, 0.1340315553839763
3, 4, 1.332432618443614
4, 4, -0.02452106225467807
10, 1, -0.5995510836838558
7, 3, 0.5995510836833753
9, 2, -0.1071246896705506
-2, 5, -0.1071246896678711
11, 0, 0.1836337201988451
-1, 5, -0.816366279801143
5, 4, -1.058725929132647
0, 5, 0.1340422807416997
1, 5, -0.07752240521860863
8, 3, 1.01961441571604e-13
11, 1, 0.8456668140862583
2, 5, 0.9456287783673396
10, 2, -0.1444882468348952
6, 4, 0.1444882468345755
12, 0, -0.01385500549212493
3, 5, -0.4216997846218851
9, 3, -0.06052809410713479
7, 4, 1.735300293181709
12, 1, 0.109575618721036
4, 5, -0.1095756187216338
11, 2, 0.3161545960775876
13, 0, 0.7877562401075542
-3, 6, 7.027936758823823e-15
-2, 6, -1.348398938964073
10, 3, 0.02449793895293683
5, 5, 0.1444998089481572
-1, 6, 0.02449793895297295
8, 4, -0.06217768939814533
0, 6, -0.08163942624890992
13, 1, -0.2716344672173432
1, 6, -0.2716344672171256
12, 2, -0.5755779043671796
6, 5, -0.4227692978263765
14, 0, 0.02640707268303262
2, 6, 0.898202587391783
9, 4, -1.96157775477697
11, 3, -0.8321905928001568
3, 6, 0.06191292952307995
7, 5, 9.247811864259933e-13
14, 1, 1.348506839378824
13, 2, -1.348506839378041
10, 4, -0.3663766781414073
4, 6, 0.3663766781399693
15, 0, 0.08164595912776229
12, 3, 0.01384194025607032
8, 5, -0.4964481755490026
-3, 7, -0.6861360216983298
5, 6, 0.575623962764274
-2, 7, -0.5756239627642631
-1, 7, -1.208641424760366
14, 2, -0.5975760590344623
15, 1, -0.8982744625829147
11, 4, 0.8982744625830947
0, 7, -0.02640918580842341
9, 5, -0.2755924844112089
6, 6, 0.01492064794201596
13, 3, 0.2778492512154971
1, 7, -0.2778492512150373
16, 0, -0.8338498909185937
2, 7, -0.457340506755773
7, 6, 0.6175583201511394
12, 4, 0.09197441251173995
15, 2, 0.06211905598884578
10, 5, 0.3664059960199154
3, 7, 0.06211905598913046
16, 1, 1.526777030042627
14, 3, 1.825454800852456
17, 0, 0.4018068342822774
4, 7, -0.5981931657156725
8, 6, 0.04854091401880822
13, 4, -0.2464568496256409
11, 5, 0.2464568496274012
-4, 8, 1.179282918016285e-15
5, 7, 0.5976238777486697
-3, 8, -0.5976238777484778
16, 2, 0.06696001772792066
-2, 8, -0.06696001772882079
17, 1, -1.266979407071098
-1, 8, -1.260262452220261
15, 3, -0.01492184190977025
9, 6, 0.01492184190940778
0, 8, 0.9790252038522531
6, 7, 1.432233419295899e-13
18, 0, -0.916179125663154
12, 5, -0.105202631748561
1, 8, -0.1052026317474261
14, 4, -0.6852289089799712
10, 6, 0.5419513020833399
2, 8, -0.541951302084081
17, 2, 0.3331688797653703
7, 7, -0.1641711318647457
18, 1, 1.611718055319472
16, 3, -0.6319476262507732
3, 8, 0.5739925667724782
13, 5, -0.2410373104591608
19, 0, 0.9999999999995922
15, 4, -0.04854479831695983
8, 7, 0.04854479831828375
11, 6, 0.3458726676432163
4, 8, -0.09407871507911937
18, 2, -2.356441619805487e-12
19, 1, 0.06696537594583994
