d = 19, symClass = C, r = 22.21761417860377, D = 16, Y = 0.1292465422390848
max of |f(z) - f(z^*)| for 100 points = 2.182609648571088e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -1.653982506510943e-12, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -1.618205569542397e-12, 
confident_r = 22.217614178
1, 0, 1
2, 0, 0.8757963405017936
0, 1, -0.2188339105809681
1, 1, -0.3938032857043134
3, 0, 1.923676710012609
2, 1, 1.485983043643123
4, 0, -0.2329807699636031
3, 1, -0.5276754055746036
-1, 2, 2.795223992534357e-14
0, 2, -0.1916539380628546
1, 2, 1.602391621945384
5, 0, 0.04788828042003091
4, 1, 0.9521117195804024
2, 2, -0.3448914764958018
5, 1, 0.08617751300946187
3, 2, -0.08617751301035333
6, 0, 1.684749022937911
-1, 3, 1.929255766030299
4, 2, 1.301418511669303
0, 3, -0.4209656971434376
6, 1, -1.464220608363432
7, 0, 0.1550810278266766
1, 3, 0.844918972168115
5, 2, -0.3251834804949521
2, 3, 0.325183480496819
7, 1, 0.2772477677999306
3, 3, -0.7575502090313536
8, 0, -1.079840046243251
6, 2, -0.4621361891734639
4, 3, 0.7000033660881398
-2, 4, 2.680295519805229e-15
8, 1, -0.5851850050849682
-1, 4, 0.5851850050829331
0, 4, 0.05098409298290173
9, 0, 2.700532084652796
7, 2, -1.06046484798852
5, 3, 0.115473272517806
1, 4, -0.115473272519146
2, 4, 1.403368718548208
9, 1, -1.699003245140957e-12
6, 3, 2.858550972533213
10, 0, 0.0419403807417113
8, 2, 0.8338559597575558
3, 4, -1.292279336531243
4, 4, 0.09174859271852569
10, 1, -0.3506576249105677
7, 3, 0.3506576249109493
9, 2, 0.20780030849879
-2, 5, 0.2078003085001211
11, 0, 2.208145605997033
-1, 5, 1.208145605997048
5, 4, -0.4271882414871105
0, 5, 0.2083543309045039
1, 5, 0.6200403037175642
8, 3, 4.06864025123553e-12
11, 1, 0.8908997854172453
2, 5, 0.2246004973195513
10, 2, 0.0754739505285246
6, 4, -0.07547395052748865
12, 0, -0.4481796810643497
3, 5, 0.2878816418085367
9, 3, -1.015076888152808
7, 4, -1.558837639512486
12, 1, -0.6310270857041048
4, 5, 0.6310270857053655
11, 2, -0.7655789903841654
13, 0, 0.07972433228075547
-3, 6, 1.11304899900828e-15
-2, 6, 1.689635139779444
10, 3, -0.3749447235242079
5, 5, -0.01885856217644686
-1, 6, -0.3749447235263257
8, 4, -0.3462054736643601
0, 6, -0.3686802170354769
13, 1, -0.7841167052293382
1, 6, -0.7841167052324283
12, 2, -1.282359050489844
6, 5, -0.6432222252088859
14, 0, 0.1358193966551373
2, 6, 0.7399769438464443
9, 4, 0.934725361184202
11, 3, 1.072525859565161
3, 6, 3.082483443457852
7, 5, 1.892198271138507e-15
14, 1, -0.4221865837872779
13, 2, 0.4221865837892741
10, 4, -0.2847945022106159
4, 6, 0.2847945022123898
15, 0, 0.09212156973037888
12, 3, 1.831555140288308
8, 5, 0.6356993318040181
-3, 7, -0.8423155022899375
5, 6, 0.320421121679786
-2, 7, -0.3204211216838245
-1, 7, 0.1832680584914356
14, 2, 0.2428125804535019
15, 1, -0.1848969228043728
11, 4, 0.1848969228043912
0, 7, -0.03393698777499495
9, 5, 0.5091962513699078
6, 6, -0.6634597008158282
13, 3, 2.38112677948735
1, 7, -2.381126779490824
16, 0, -0.7127391908596139
2, 7, 0.644891387902862
7, 6, 1.050502244025224
12, 4, 0.1229382222821966
15, 2, 1.41482187094968
10, 5, 0.07116117269469042
3, 7, 1.41482187095015
16, 1, 1.019362776705611
14, 3, -1.179631145291125
17, 0, 0.2784413336484877
4, 7, -0.7215586663514156
8, 6, 0.6130603863559315
13, 4, -0.7597472596243195
11, 5, 0.7597472596166747
-4, 8, -1.573956460947691e-14
5, 7, -0.06067121322623657
-3, 8, 0.06067121322788323
16, 2, -0.512502885967295
-2, 8, 0.5125028859636098
17, 1, -0.0260865378787258
-1, 8, -1.725812121837432
15, 3, 0.165777674701862
9, 6, -0.1657776747031943
0, 8, 0.2363056201213903
6, 7, -1.392618027074244e-12
18, 0, 2.365116117144029
12, 5, 0.5766148865681698
1, 8, 0.5766148865657313
14, 4, -0.9287512330980947
10, 6, 0.1011310694977791
2, 8, -0.1011310694985148
17, 2, -0.7265351530942298
7, 7, 0.3327318673934491
18, 1, 1.444958999283715
16, 3, 1.236486394960051
3, 8, -0.2526397038846644
13, 5, -0.7014493927600319
19, 0, 0.9999999999980247
15, 4, -0.1531844740216104
8, 7, 0.1531844740203678
11, 6, 0.6492867806158743
4, 8, -0.3733264338640754
18, 2, -1.483299172804715e-12
19, 1, -0.1280583230765662
17, 3, 0.128058323078222
5, 8, 0.128058323077541
-4, 9, -0.1280583230759956
-3, 9, 3.711264384776801
9, 7, 0.5746611051630552
14, 5, -0.8455426489994493
-2, 9, 0.8455426489984973
12, 6, 2.503508480867652
-1, 9, -1.472802792946774
20, 0, -0.01115704840470508
16, 4, -0.2218237215180319
6, 8, -1.131773513831892
0, 9, -0.5909679967286886
10, 7, 0.2320656697179704
1, 9, -0.2320656697173121
19, 2, 1.506166872141526
18, 3, -2.816687082629266
20, 1, -0.5024059377836018
15, 5, -0.0252694677925002
7, 8, -0.5024059377854037
13, 6, -0.1091810819155685
2, 9, -0.1091810819114792
17, 4, 7.022458790211588e-13
21, 0, 0.2983257614016525
3, 9, 1.62535094861114
11, 7, 0.2925478846660415
8, 8, 0.4252445582431917
4, 9, -0.1756721188135913
20, 2, -0.3071046646645573
14, 6, 0.3071046646653974
16, 5, 1.65230632541661
19, 3, -0.2008431798165504
21, 1, 0.04651572311092038
12, 7, 2.866841355173177
