d = 19, symClass = C, r = 24.7315370366164, D = 16, Y = 0.1488057644980734
max of |f(z) - f(z^*)| for 100 points = 7.370493104730258e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 4.217182159038657e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 7.882583474838611e-15, 
confident_r = 24.731537036
1, 0, 1
2, 0, 0.6330919515437928
0, 1, -0.5608080847431873
1, 1, -0.8284561460693948
3, 0, 1.17712927688407
2, 1, 0.06135033204978733
4, 0, -0.5991945808897834
3, 1, 0.5984439136178947
-1, 2, 8.346621482405066e-15
0, 2, -0.355043084812023
1, 2, -0.7902963598009504
5, 0, 0.3145057079133868
4, 1, 0.6854942920862794
2, 2, -0.5244889182835305
5, 1, 0.4646049045713926
3, 2, -0.4646049045708959
6, 0, 0.7452310711220772
-1, 3, -0.8545988651093444
4, 2, 0.03884040144517303
0, 3, -0.6601436152650831
6, 1, 0.271677055671705
7, 0, 0.6863395859598785
1, 3, 0.3136604140393302
5, 2, -0.03440576221507007
2, 3, 0.03440576221513906
7, 1, 0.9814507384178869
3, 3, -0.9751999841533057
8, 0, -1.012437218114241
6, 2, 0.3788700251614068
4, 3, -1.638594805036699
-2, 4, -2.215192106949664e-15
8, 1, -0.05082605965006273
-1, 4, 0.05082605964981168
0, 4, 0.3360331652978339
9, 0, 0.3856333344986798
7, 2, 1.879928532621228
5, 3, -0.3356121850223661
1, 4, 0.3356121850222337
2, 4, -0.5003302647244833
9, 1, 8.564913753396583e-14
6, 3, 0.07221727200212255
10, 0, 0.1991110323941843
8, 2, 0.4339809191491521
3, 4, -0.2704262650494444
4, 4, 0.4964064332300528
10, 1, 0.4432045879200889
7, 3, -0.4432045879196836
9, 2, -0.4957845383149077
-2, 5, -0.4957845383147744
11, 0, 0.003763863242868808
-1, 5, -0.9962361367574162
5, 4, -0.9452388257906963
0, 5, 0.3844307410476697
1, 5, -0.1449337505670324
8, 3, -2.486053594849447e-13
11, 1, 0.935758091432164
2, 5, -0.5017902357645199
10, 2, 0.2941376257323795
6, 4, -0.2941376257313916
12, 0, -0.7053294837172693
3, 5, 1.322124207148695
9, 3, 0.7044458512935097
7, 4, -0.2586050241356984
12, 1, 0.654725876493329
4, 5, -0.6547258764937057
11, 2, 0.5963129238835332
13, 0, 0.5782401194733554
-3, 6, -8.547166337371237e-16
-2, 6, -0.5410396632993093
10, 3, -0.5679019593745701
5, 5, -0.2605541866949621
-1, 6, -0.5679019593744096
8, 4, -0.03676078649964504
0, 6, -0.4179316096869395
13, 1, 0.03671473281354207
1, 6, 0.03671473281344537
12, 2, 0.171996557364888
6, 5, -1.750683924258024
14, 0, 0.4345160678962887
2, 6, 0.1985758836456615
9, 4, 0.07672741261469884
11, 3, 1.136834420395777
3, 6, -0.9302809825374225
7, 5, -1.237983451873317e-13
14, 1, 0.4792659527661544
13, 2, -0.479265952766032
10, 4, -0.02178201114532789
4, 6, 0.02178201114541475
15, 0, 0.3702138765321634
12, 3, 0.8069154003521439
8, 5, -0.0255074138209871
-3, 7, -0.6735407720400084
5, 6, -0.1523586892597943
-2, 7, 0.1523586892599409
-1, 7, -0.8184148591340256
14, 2, 0.6213485633291711
15, 1, -0.1759032960571509
11, 4, 0.1759032960570357
0, 7, -0.3849047886856197
9, 5, 1.408298209256165
6, 6, -0.6173912611131332
13, 3, -0.0484849440914172
1, 7, 0.04848494409129678
16, 0, -0.04177127334069341
2, 7, -0.6614139774470975
7, 6, 0.9281055310578143
12, 4, -0.3585843500069301
15, 2, 0.04205530243741774
10, 5, 0.01929502961201172
3, 7, 0.04205530243783839
16, 1, -0.4912725879356425
14, 3, -1.065500641191696
17, 0, 0.3581351177472101
4, 7, -0.6418648822528753
8, 6, -1.037381182910044
13, 4, 0.7079976822238567
11, 5, -0.7079976822243668
-4, 8, 2.873363994342938e-15
5, 7, -0.5504055088822615
-3, 8, 0.5504055088822022
16, 2, -0.03217756929309044
-2, 8, 0.03217756929284395
17, 1, -1.78905832483908
-1, 8, 0.01701544689820962
15, 3, 0.5469000353545257
9, 6, -0.5469000353548993
0, 8, 0.5677829772129196
6, 7, 7.567861208941597e-14
18, 0, 0.2441413603181956
12, 5, -0.2250725265170757
1, 8, -0.2250725265169659
14, 4, 1.190167623479443
10, 6, -0.2124733731778532
2, 8, 0.2124733731779945
17, 2, -1.088310043859271
7, 7, 0.2598538977901009
18, 1, -1.243824991152627
16, 3, 1.720738807737951
3, 8, -0.3935417226057486
13, 5, 1.763679564667746
19, 0, 0.9999999999999257
15, 4, 0.9189372142827877
8, 7, -0.918937214282873
11, 6, 1.724566540276856
4, 8, 0.4735412960906852
18, 2, 2.205901352185729e-13
19, 1, -0.02850366516718793
17, 3, 0.0285036651674164
5, 8, 0.02850366516719769
-4, 9, -0.02850366516716874
-3, 9, -1.00597334411311
9, 7, 1.911121276230151
14, 5, -0.4729480464777862
-2, 9, 0.4729480464776764
12, 6, 0.0457201736671179
-1, 9, -0.472931992919897
20, 0, -0.1884501158406717
16, 4, -0.4107444650496441
6, 8, -0.1712046918889285
0, 9, -0.2162662917334126
10, 7, -1.054279119833641
1, 9, 1.054279119833547
19, 2, -0.7784813530765368
18, 3, 0.3197990160884022
20, 1, 0.4102298869189363
15, 5, 0.1882140266993727
7, 8, 0.4102298869192721
13, 6, -0.8130888963066321
2, 9, -0.8130888963066915
17, 4, -2.00292678902025e-13
21, 0, 0.8079104205198451
3, 9, 0.3692188563659606
11, 7, 0.5141157378962125
8, 8, 0.8387598358562619
4, 9, -0.1209436349549916
20, 2, 0.2805892574993297
14, 6, -0.2805892574985471
16, 5, -0.8874982115737263
19, 3, 0.6987164516007864
21, 1, 1.288845365528089
12, 7, -0.05242992414370797
9, 8, 0.0524299241437785
5, 9, -2.314926146098038e-13
-5, 10, 1.252546879115626e-15
18, 4, -0.313877200907077
-4, 10, -0.3138772009069069
-3, 10, 1.108347968846592
22, 0, 0.002382871525391049
-2, 10, -0.6307090800182967
-1, 10, -0.3047261969867686
15, 6, -0.04050002999709112
6, 9, 0.04050002999684001
17, 5, 1.690688520098166
10, 8, -0.5984230928949301
0, 10, 0.2433800080834436
21, 2, 0.3037381620687645
20, 3, 0.1516572357663893
13, 7, -0.1516572357667256
22, 1, 1.357503937150324
1, 10, -1.357503937150108
19, 4, 0.01666747757569869
7, 9, 0.01666747757588411
2, 10, -0.09175639099144846
23, 0, 0.6245683363149626
11, 8, 0.3754316636848702
16, 6, -3.847466178358731e-13
18, 5, 0.01924317055228581
14, 7, 0.04210716149734838
3, 10, -0.01924317055204128
8, 9, -0.04313598053644113
22, 2, 0.5924209162772306
21, 3, 1.155294398011651
4, 10, -0.3176793596256314
23, 1, -1.382097880937943
20, 4, -0.2783887410737118
12, 8, 0.2783887410747291
9, 9, -0.3194803060947428
17, 6, -1.842507409317251
5, 10, -0.2485527161007017
-5, 11, 0.541743643700065
15, 7, -0.5417436437002955
24, 0, -1.191769490449638
-4, 11, -0.4282646020810775
19, 5, -1.557438347020947
-3, 11, -1.557438347021242
-2, 11, 1.359288453763743
13, 8, -1.705705531688965
23, 2, 0.2780399773771665
22, 3, -0.2780399773782609
10, 9, 0.2780399773780809
-1, 11, -0.2780399773777232
6, 10, 0.8370261944868007
24, 1, 0.5586972798069169
21, 4, -0.5586972798067898
0, 11, -0.002110804936447228
18, 6, 0.4459789987526999
16, 7, 1.484459216593034
1, 11, 1.25555270980414
7, 10, -0.8485651541265865
25, 0, 0.4699024244829211
20, 5, 0.5300975755168101
11, 9, 0.1553967165692279
14, 8, -0.1637207594086252
2, 11, -0.2834849439558019
23, 3, -0.6791914477773088
24, 2, 0.4145016828752376
8, 10, -0.414501682875841
3, 11, 0.4446889062024535
22, 4, 0.3775209127121589
17, 7, -0.8124993143993978
25, 1, 0.08128001907024357
19, 6, -0.08128001907044577
12, 9, -1.928837917959677
15, 8, 2.311711730135106e-13
4, 11, -2.563802401156071e-13
21, 5, 0.06021232869232793
9, 10, 0.06021232869223471
26, 0, 0.3660791656974444
-6, 12, -2.557182485828714e-15
5, 11, -0.5247807030387855
-5, 12, -0.5247807030389889
-4, 12, 0.5120710088092687
13, 9, 0.4929478207469669
24, 3, -0.0598288428424394
-3, 12, 0.05982884284247147
25, 2, 0.2814080210618349
18, 7, -0.2814080210622167
20, 6, -0.3595341597464299
10, 10, -0.1649547585375321
-2, 12, -0.3595341597455923
23, 4, -1.830376724951366
16, 8, -0.06211335951087817
26, 1, 0.2240363013390666
6, 11, -0.2240363013385059
-1, 12, 1.85765350620267
22, 5, -1.569975777701665
0, 12, 0.3955544768760393
14, 9, 0.4344772141873623
27, 0, -0.7231889887028554
11, 10, -0.5114294894101997
7, 11, 0.5114294894102328
1, 12, -0.6731196351639573
19, 7, 1.888832365089558
25, 3, -0.7414579444038423
17, 8, 0.7414579444036108
21, 6, 2.212918914199182
26, 2, 0.02324380184712001
2, 12, 0.02324380184705536
24, 4, -0.1627874195097591
8, 11, -1.977391263779047
27, 1, 0.6794090058072121
12, 10, -1.108343902144745
15, 9, -0.3950589286694915
3, 12, 0.3950589286693999
23, 5, -0.1013642545483071
28, 0, -0.4112509605468178
4, 12, -0.1879436203343484
20, 7, 0.1450277882907399
9, 11, -0.1450277882884761
18, 8, 0.04857550738905852
22, 6, 0.7197207217904118
26, 3, 0.1625834804363143
13, 10, 0.1625834804359711
