d = 19, symClass = C, r = 16.14313394554836, D = 16, Y = 0.1173767000446694
max of |f(z) - f(z^*)| for 100 points = 1.282585149198212e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -6.146583242383485e-12, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.41511802276284e-13, 
confident_r = 16.14313394554836
1, 0, 1
2, 0, 0.2193530626527995
0, 1, -1.210893136368724
1, 1, -0.4543033362097328
3, 0, 1.61642118391406
2, 1, -1.146927759372165
4, 0, -0.9518842338974471
3, 1, 0.3447190472216325
-1, 2, -3.737474302504204e-14
0, 2, -0.2656131180015871
1, 2, -1.553769945031814
5, 0, 1.466262187701672
4, 1, -0.4662621877217372
2, 2, -0.09965282817113087
5, 1, 0.5501127916465661
3, 2, -0.5501127916444412
6, 0, 0.354566937211741
-1, 3, -1.85880103367831
4, 2, -0.251582116655279
0, 3, -1.95731331709555
6, 1, -1.645943946938863
7, 0, 0.2063915212896148
1, 3, 0.7936084787089565
5, 2, 1.388806951730384
2, 3, -1.388806951741775
7, 1, -0.13556708200418
3, 3, -0.7343455365703921
8, 0, -0.4281517846362348
6, 2, 0.07561517875622532
4, 3, 0.6026088058463487
-2, 4, 6.514320140854955e-15
8, 1, 0.5210531074738241
-1, 4, -0.5210531074713985
0, 4, 1.152630085456937
9, 0, 1.612817443835314
7, 2, -0.38414039678551
5, 3, -0.4174179282666712
1, 4, 0.4174179282671969
2, 4, -0.3408241960906727
9, 1, 3.615192427443037e-13
6, 3, -1.853918326671541
10, 0, 0.3216291015051592
8, 2, -0.1022760388817033
3, 4, -0.7165000639282719
4, 4, 0.4324441831457963
10, 1, 1.881449361945416
7, 3, -1.881449361942968
9, 2, -0.156607013207681
-2, 5, -0.1566070132114708
11, 0, 1.315443285214592
-1, 5, 0.3154432852200619
5, 4, -0.6462994535159494
0, 5, -0.5645936828592359
1, 5, -0.8008686021133914
8, 3, -6.142884387083611e-12
11, 1, -1.582535573678169
2, 5, 0.5858914025507663
10, 2, 0.1206689256515365
6, 4, -0.1206689256494671
12, 0, -1.538645840331937
3, 5, -0.7602548451942573
9, 3, 0.557211170444978
7, 4, -0.9484434581626769
12, 1, 0.7058828697291395
4, 5, -0.7058828697299755
11, 2, 1.650538634546356
13, 0, 1.438696147089035
-3, 6, -5.838838640936658e-15
-2, 6, -0.4077336995846703
10, 3, 0.2118244674313244
5, 5, -0.6661278036325635
-1, 6, 0.2118244674293237
8, 4, 1.091742451572382
0, 6, -0.4293426706681428
13, 1, -0.3953678444489129
1, 6, -0.3953678444488157
12, 2, -0.3610428457070364
6, 5, 0.6962351555050053
14, 0, 0.04527261230292257
2, 6, 0.1740804503542973
9, 4, 1.265417380284844
11, 3, -1.148951902526281
3, 6, -2.511546654089307
7, 5, -3.471119928971121e-12
14, 1, 2.250809413577121
13, 2, -2.250809413567556
10, 4, 0.3046390582824223
4, 6, -0.304639058296727
15, 0, 2.370097261417548
12, 3, -0.7536760774784089
8, 5, -1.792641198347592
-3, 7, 1.012904330077862
5, 6, 1.993062228202138
-2, 7, -1.993062228209286
-1, 7, -0.5530752406307098
14, 2, -0.02973705463380362
15, 1, -0.9609750598346127
11, 4, 0.960975059831546
0, 7, -0.2499180765370284
9, 5, 0.1058383992080399
6, 6, -0.1610809424863623
13, 3, 1.782061881637687
1, 7, -1.782061881637787
16, 0, 0.8579678286638104
2, 7, -1.647796125517841
7, 6, 1.89360777135008
12, 4, -0.3281326261866541
15, 2, 0.5347690462378029
10, 5, -1.681696805602388
3, 7, 0.5347690462412331
16, 1, -0.03114637119829651
14, 3, -0.1733895113356759
17, 0, 0.11883122152279
4, 7, -0.8811687784771159
8, 6, 0.1321840871419987
13, 4, 0.8444595109548541
11, 5, -0.8444595109560787
-4, 8, -2.148581726586549e-14
5, 7, 0.1641572491391178
-3, 8, -0.1641572491147423
16, 2, 0.1142945949255924
-2, 8, -0.1142945949229781
17, 1, -0.6847798253750301
-1, 8, -0.8844060987207122
15, 3, 0.8892139699634156
9, 6, -0.8892139699659586
0, 8, 0.5184460573466908
6, 7, -1.735835468074614e-12
18, 0, 0.3537764458031807
12, 5, 0.7477578263075002
1, 8, 0.7477578263086863
14, 4, -0.08426237252510473
10, 6, -0.09156190096906464
2, 8, 0.09156190096998822
17, 2, -0.8148423157292639
7, 7, 0.3605389795214614
18, 1, -0.8335317324327187
16, 3, -1.210805937402158
3, 8, 1.105777586174965
13, 5, -1.491808220137944
19, 0, 1.000000000001842
15, 4, -0.7296948669281251
8, 7, 0.7296948669075692
11, 6, -0.3520709576942865
4, 8, 1.47900911379566
18, 2, -2.644895993385141e-12
19, 1, 0.6309396315253013
17, 3, -0.6309396315240055
5, 8, -0.6309396315268653
-4, 9, 0.6309396315214112
-3, 9, -3.004605367552057
9, 7, 0.2452796329453522
14, 5, -0.5356140950646566
-2, 9, 0.5356140950622791
12, 6, -0.4066626628528102
-1, 9, 0.1431237848157152
20, 0, -1.395711859270222
16, 4, 0.4438276253439642
6, 8, -0.1571664834160739
0, 9, -1.952949572958915
10, 7, 0.46515296987147
1, 9, -0.4651529698584702
19, 2, -0.07883090458534432
18, 3, -2.660538663385451
20, 1, -0.1607294571026913
15, 5, 0.5054485043453979
7, 8, -0.160729457102318
13, 6, 0.06158857763174139
2, 9, 0.06158857763665524
17, 4, 1.908649076123957e-12
21, 0, 0.3336156271922686
3, 9, 1.282805556713665
11, 7, 0.8274774382522648
8, 8, 0.1945107841646493
4, 9, 0.1220212632196763
20, 2, 0.412701679758475
14, 6, -0.4127016797593664
16, 5, 0.4703465642288248
19, 3, 0.4600751012075746
21, 1, -0.6762008112290183
12, 7, 2.13191050468639
9, 8, -2.131910504679383
5, 9, -5.39759571516002e-12
-5, 10, -7.652534797208456e-14
18, 4, -0.03435222798359746
-4, 10, -0.03435222798105632
-3, 10, -0.7528489811774327
22, 0, 0.28854651335011
-2, 10, 0.06919345070339129
-1, 10, -1.16577188215027
15, 6, 2.244896977173856
6, 9, -2.244896977161015
17, 5, 1.352979658245418
10, 8, -0.1417677645221304
0, 10, -0.1238453534890652
21, 2, -0.06626616621616081
20, 3, 0.8676050096098082
13, 7, -0.86760500962229
22, 1, -0.2737671909231555
1, 10, 0.2737671909294155
19, 4, 1.887778803115033
7, 9, 1.887778803119424
2, 10, -0.1756729806598776
23, 0, 2.414201042094311
11, 8, -1.414201042094636
16, 6, -1.325628605392982e-12
18, 5, -0.9102115943020728
14, 7, -0.2367161650644071
3, 10, 0.9102115943017481
8, 9, 1.83634787759444
22, 2, -0.3471340248305925
21, 3, -0.2191335031916198
4, 10, 0.1285170735371796
23, 1, -0.5104950990724114
20, 4, -0.5236436932360348
12, 8, 0.5236436932383338
9, 9, -0.7327083454303971
17, 6, -0.7575515840736543
5, 10, -2.278234118814047
-5, 11, -0.7244641737791988
15, 7, 0.7244641737793803
24, 0, -0.6920736146294295
-4, 11, 0.06831602725545749
19, 5, 0.1745162638276442
-3, 11, 0.1745162638357871
-2, 11, 1.504618789634072
13, 8, 0.5611436159927299
23, 2, 0.1896343574021729
22, 3, -0.1896343574069531
10, 9, 0.1896343574040491
-1, 11, -0.1896343574063203
6, 10, -0.1667642286888653
24, 1, -0.381968108983018
21, 4, 0.3819681089916359
0, 11, -1.592861245357146
18, 6, 0.122225976786261
16, 7, -0.8512383829857686
1, 11, -0.9330535669012477
7, 10, 0.585706656646955
25, 0, 0.2174004277027647
20, 5, 0.782599572305591
11, 9, -1.248861760017903
14, 8, -0.2080439773026516
2, 11, -0.5593581869153029
23, 3, 0.7203169835743989
24, 2, 0.1548375693437295
8, 10, -0.1548375693458561
3, 11, 1.330222421705336
22, 4, 0.3620507045099792
17, 7, 0.3332459574506718
25, 1, 0.9697662934354045
19, 6, -0.9697662934299766
12, 9, 0.9740696393874037
15, 8, 1.153851326622948e-12
4, 11, 1.956066406642103e-12
21, 5, 0.1554856496106188
9, 10, 0.1554856496043117
26, 0, 0.3155824060777188
-6, 12, -1.222833798638001e-14
5, 11, 1.916281464240961
-5, 12, 1.91628146424391
-4, 12, 1.769363397937646
13, 9, 0.3607908329916622
24, 3, 0.8422412808677617
-3, 12, -0.842241280867
25, 2, -0.7094518779981993
18, 7, 0.7094518779942525
20, 6, 0.04646434567832754
10, 10, -0.1461171738355258
-2, 12, 0.04646434567580901
23, 4, 0.1787669448559429
16, 8, 0.4910591670281918
26, 1, 0.325508369438838
6, 11, -0.3255083694364325
-1, 12, -0.1472814331742893
22, 5, -1.107697542887689
0, 12, 1.863135687359003
14, 9, -0.4156838712618099
27, 0, 0.9905710980904853
11, 10, -0.6407641213263515
7, 11, 0.6407641213316225
1, 12, -0.3489642370945948
19, 7, 0.5890152929981786
25, 3, 0.9205873739435827
17, 8, -0.920587373941177
21, 6, -0.6209326749468627
26, 2, -0.08672514755305175
2, 12, -0.08672514754992025
24, 4, 1.566748092991088
8, 11, 1.530965184882431
27, 1, 1.623110828274873
12, 10, 0.1527213136824501
15, 9, -0.674723181797735
3, 12, 0.6747231817943375
23, 5, 0.6665422498329914
28, 0, -0.1964608351239824
4, 12, -0.7554233987719694
20, 7, 1.148463673718492
9, 11, -1.148463673726782
18, 8, 0.2775731778946443
22, 6, -0.2520261186572397
26, 3, -0.5673882291812228
13, 10, -0.5673882291821891
27, 2, -0.6911487674733195
-6, 13, 0.6911487674638008
25, 4, 0.8547487220398996
16, 9, -0.8547487220395579
5, 12, -0.8547487220395459
-5, 13, -0.8547487220394188
-4, 13, -1.518119117444395
10, 11, -1.998625903888539
-3, 13, 1.99862590388971
28, 1, -6.845677927375665e-13
24, 5, 0.4005802825915977
-2, 13, 0.2192932543483985
6, 12, -0.5509154505593303
21, 7, 0.07114708857526252
19, 8, 0.2735719586520769
-1, 13, -0.2735719586487172
14, 10, -8.395951934792732e-13
29, 0, 1.912859226928907
0, 13, -1.742107289845875
23, 6, -0.1433069368610913
11, 11, -0.597610273067237
17, 9, 0.1433069368557348
7, 12, -0.155097232751615
27, 3, 1.872960244359749e-12
1, 13, 1.259002528772111
28, 2, 0.4937219383131583
26, 4, -0.4937219382944872
29, 1, 0.2936159979216201
25, 5, 0.2564967937231991
15, 10, -0.2564967937265231
2, 13, -0.2936159979237068
20, 8, -1.32198344130464
8, 12, 1.321983441292895
12, 11, 0.3054386135388804
22, 7, 1.20954855823643
18, 9, -1.849785097133679
3, 13, -1.942594707756718e-12
30, 0, 0.5198880930822357
24, 6, -0.1653211558284721
9, 12, -1.158165881603439
28, 3, 0.4405812845689698
4, 13, 0.4405812845623421
16, 10, -0.3932213370860437
27, 4, 0.3638372778065845
13, 11, -0.3638372778033214
29, 2, 1.174432329943217
21, 8, 1.159278955301474
26, 5, -3.243496180839733e-12
-7, 14, 1.522065619850818e-14
-6, 14, 0.2221836669772146
30, 1, 0.4787482091919106
23, 7, -0.4787482091832594
5, 13, 0.4787482091916948
-5, 14, 0.4787482091821397
19, 9, 0.5419120206241022
10, 12, 0.4371843037985586
-4, 14, -0.4371843038109182
-3, 14, 1.429773729339035
25, 6, -0.8430663710993282
14, 11, 0.8430663711127762
-2, 14, -0.1213187479066248
17, 10, 0.7189511907943615
6, 13, 0.7189511907924357
31, 0, 1.483935928303767
-1, 14, -0.9698325861496916
29, 3, -0.2661724188317021
11, 12, 0.2661724188314588
28, 4, 0.1290441679953293
30, 2, -0.2107928225040941
22, 8, 0.2107928224988425
0, 14, -0.05482029549935943
20, 9, -1.532285220429419
7, 13, 1.532285220443726
27, 5, 2.888149179942616
24, 7, -2.888149179946134
15, 11, 1.391257972790464
1, 14, -1.391257972793517
31, 1, 0.01491477057945996
18, 10, 0.02321597701475728
12, 12, 0.6990119385065143
26, 6, 0.3909007315650325
2, 14, -0.3909007315637656
8, 13, 1.14842115188036
32, 0, 0.6163496555030986
3, 14, -0.3942042003752314
23, 8, 0.2865806317425705
30, 3, 3.041214605123565
21, 9, -3.041214605127035
29, 4, -0.04673255534410461
16, 11, -0.04673255534313724
31, 2, 0.3453863125415126
9, 13, -0.3453863125382549
25, 7, 8.805170895885221e-13
13, 12, 5.362431321427448e-13
28, 5, -1.643538955482349
19, 10, 1.040450523307569
4, 14, -0.3614491267597787
32, 1, 0.5527535526660129
-7, 15, -1.263780325932605
27, 6, -0.2531428937047057
-6, 15, -0.25314289370522
-5, 15, -2.725489670191556
10, 13, 0.8666886364945532
5, 14, -0.8666886364897497
17, 11, 2.55741823597346
-4, 15, 2.557418235971851
14, 12, 0.415368664095144
22, 9, 0.08587559055814423
24, 8, -0.1475920752712331
33, 0, 2.126310392477712
-3, 15, 0.5098892085581944
31, 3, 0.4308810272514527
-2, 15, -0.4308810272458925
30, 4, 0.117303228102909
20, 10, -0.3688853447480586
6, 14, 0.1173032281071447
26, 7, 0.982357929028906
32, 2, -0.00683205190942556
11, 13, 0.5056899546472834
29, 5, 0.82177381290615
-1, 15, -0.8217738129120723
0, 15, -0.9126211892736349
15, 12, -1.044692127813043
33, 1, -1.233085002341174
18, 11, 1.233085002340838
7, 14, -0.3206849426880499
28, 6, -0.03803352034310712
23, 9, -0.7498452082155407
1, 15, -0.7498452082169295
25, 8, 2.170696923053244
12, 13, -2.170696923068926
21, 10, 0.7873174298818828
34, 0, 0.02606599238257327
8, 14, -0.1932870702690715
2, 15, 7.482038189454294e-13
27, 7, 0.0266145465813181
32, 3, -1.226518901089066
31, 4, 1.226518901087421
16, 12, -0.5736138214940858
33, 2, 0.7674414255579317
30, 5, -2.413385372505978
19, 11, 0.7674414255565923
3, 15, -1.294540973985415
13, 13, -0.6536044594176856
9, 14, 1.688721285200191
34, 1, 0.6697150127889733
29, 6, -0.6697150127689692
24, 9, -5.1226671781537e-12
4, 15, 0.2961931366659856
26, 8, 0.1852347800052048
22, 10, -0.1852347800056715
17, 12, 0.876528782914028
-8, 16, 2.149955601092998e-14
-7, 16, 1.136565952864048
10, 14, 0.03600839534947197
-6, 16, -0.03600839533557897
14, 13, 0.4261693628549406
35, 0, 0.3026240835907677
28, 7, -0.09623256226242878
20, 11, -0.3700296254883395
5, 15, 1.163638104135368
-5, 16, 0.3700296254588153
32, 4, -0.4959822380767852
-4, 16, 0.4959822380813508
33, 3, -2.558044025621759
31, 5, 0.2077307333985795
-3, 16, 0.2077307333989148
34, 2, -0.1502085519275915
6, 15, 0.9470472745320562
-2, 16, -0.1939971863752073
25, 9, -0.1281589911717301
11, 14, 0.1281589911616649
23, 10, -0.2914386794210519
30, 6, 0.1950518076629163
18, 12, -0.1950518076627346
35, 1, 2.157886501067837
27, 8, -2.157886501068642
15, 13, -2.157886501067024
-1, 16, 2.157886501066851
21, 11, 0.1896176585321752
7, 15, -1.056317828796077
0, 16, -1.038907354960491
29, 7, -1.087106180228127
12, 14, 5.586236153816771e-13
36, 0, -1.535215496949147
1, 16, 0.07366465119839674
33, 4, -0.3199367216830312
34, 3, 0.8115771393228095
32, 5, 0.1796169307608418
8, 15, 0.179616930761975
19, 12, 0.1796169307610358
16, 13, -0.1796169307624209
35, 2, 1.995305018523235
26, 9, -1.995305018528456
24, 10, 0.164022969321012
2, 16, 0.1640229693187474
31, 6, -0.5800202638704652
28, 8, 0.3656571872975516
22, 11, -0.3617906603217669
13, 14, -0.7851370990425338
36, 1, -0.3163019539355829
3, 16, 0.3163019539326451
9, 15, -1.228892036949619
30, 7, -2.29295665331282
17, 13, 2.292956653318561
20, 12, 0.3973335448661385
