d = 19, symClass = C, r = 24.47564348022819, D = 16, Y = 0.1456056392144671
max of |f(z) - f(z^*)| for 100 points = 7.006839553014288e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -7.505454591161254e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -2.054745262825008e-13, 
confident_r = 24.4756434802
1, 0, 1
2, 0, -1.021307175234708
0, 1, 0.02541717164987989
1, 1, 0.1979780950366581
3, 0, 1.884089364896194
2, 1, -0.2599775078344476
4, 0, 0.04306834618546541
3, 1, -0.1218267172982539
-1, 2, -3.789825990735141e-14
0, 2, -0.02595873978011947
1, 2, -0.5709604191769836
5, 0, -1.300667623457117
4, 1, -0.3019596886865678
2, 2, -0.2021964490000323
5, 1, -1.069678644392228
3, 2, -1.079742730841436
6, 0, -1.924233987151481
-1, 3, 0.8843046549904744
4, 2, 0.2655168941506866
0, 3, 0.04788822279150416
6, 1, 0.4167833430494935
7, 0, -0.8483716771891714
1, 3, 0.07323767058217401
5, 2, -1.49928640675652
2, 3, -1.486070620873283
7, 1, -0.0191102399975721
3, 3, 0.3730084233408697
8, 0, 0.977321164249781
6, 2, 0.1244225005122129
4, 3, -0.2462060486178733
-2, 4, -3.610933552390932e-15
8, 1, -1.284222266582469
-1, 4, -1.181282563075847
0, 4, 0.00109467554746973
9, 0, 2.549792734913889
7, 2, 0.9851056227936882
5, 3, -0.961214964368638
1, 4, -0.9550219831983507
2, 4, 0.5831259728806006
9, 1, -0.7329011138038348
6, 3, -0.4898208576227368
10, 0, 1.328381176432159
8, 2, 0.3083935966873022
3, 4, -0.6651738169265955
4, 4, 0.008526589133802616
10, 1, -1.527659337804296
7, 3, -1.498634939845113
9, 2, -0.8153964809066282
-2, 5, 0.7671584380763147
11, 0, -1.644596252316946
-1, 5, 0.7797728614760008
5, 4, -0.04840921472254392
0, 5, -0.05847646389478866
1, 5, 0.5931915850423198
8, 3, -0.6052781020903706
11, 1, -0.5998081155843604
2, 5, -0.5369876637287261
10, 2, 1.092470474712771
6, 4, 1.102748998415594
12, 0, 0.08114461301164187
3, 5, -0.8733656342720509
9, 3, -0.2295324224217517
7, 4, -1.014276218896523
12, 1, -1.362694412165478
4, 5, -1.136619099905406
11, 2, 0.1642253062202417
13, 0, -0.6220222257264822
-3, 6, -1.3630293069109e-15
-2, 6, -0.9031466892351588
10, 3, -0.1144136159864328
5, 5, -0.2575036983677715
-1, 6, -0.005149191901427082
8, 4, -0.01119680130787332
0, 6, -0.04890858554608606
13, 1, -1.067342510687127
1, 6, 1.130686923389055
12, 2, -0.4256638187746329
6, 5, -0.4579060326791309
14, 0, 0.866448081179006
2, 6, -0.07479815846310486
9, 4, -1.385077467999082
11, 3, 0.2030031116971795
3, 6, -1.075740453548218
7, 5, -0.8406779873719418
14, 1, 0.7362394956500529
13, 2, 0.6912864492368628
10, 4, 1.531231964952136
4, 6, 1.517734588003078
15, 0, -2.45057403662013
12, 3, -0.5689190380814916
8, 5, 1.045963178715869
-3, 7, 0.644652392401932
5, 6, -0.01802367267965463
-2, 7, -0.03921058022195213
-1, 7, 0.5221843698862203
14, 2, 0.01951742522998539
15, 1, -0.423676854855166
11, 4, -0.4273998437439997
0, 7, -0.02156320854210299
9, 5, -0.0632212963602987
6, 6, -0.3809561791808922
13, 3, -1.58722633150765
1, 7, -1.88410006520682
16, 0, -1.041213463742544
2, 7, -0.1574137262961277
7, 6, 0.3093596357476751
12, 4, -0.005246875235358404
15, 2, 0.002623395323805469
10, 5, 0.3381443272674076
